participant_id,trial_index,choice,p_choice,nll
26063,1,0,0.5,0.6931471805579453
26063,2,0,0.6513548646660542,0.4287006782749835
26063,3,1,0.28140560742914383,1.267958207598667
26063,4,0,0.8267117940706734,0.1902991403783463
26063,5,0,0.6150878555160665,0.48599016687905644
26063,6,0,0.7634837635542924,0.2698634203579629
26063,7,0,0.8210441123099046,0.19717844099637108
26063,8,0,0.8454326716299558,0.16790674523831398
26063,9,0,0.8565725116773023,0.15481630434809704
26063,10,1,0.13811267781421274,1.979685421077203
26063,11,1,0.29037680978457897,1.2365758553304302
26063,12,0,0.604632395812483,0.5031346158468455
26063,13,0,0.609872745921428,0.4945049568194705
26063,14,0,0.612483523052732,0.49023323806186114
26063,15,1,0.3862134968013396,0.9513649618968272
26063,16,0,0.5569719605289388,0.5852403804836512
26063,17,0,0.5576495847096504,0.5840244982551287
26063,18,0,0.5579883164952097,0.5834172549988684
26063,19,0,0.558157662177621,0.5831138078029887
26063,20,1,0.44175767005052635,0.8169938050546799
26063,21,0,0.7968698043974958,0.2270639706271163
26063,22,0,0.7968975895200329,0.22702910340289537
26063,23,0,0.796911481019285,0.22701167157933602
26063,24,0,0.796918426503408,0.2270029561146678
26063,25,0,0.7969218991790942,0.226998598494108
26063,26,0,0.7969236355003433,0.2269964197117714
26063,27,0,0.7969245036568193,0.22699533032758892
26063,28,0,0.7969249377340203,0.22699478563724404
26063,29,0,0.7969251547723614,0.22699451329250836
26063,30,0,0.7969252632914673,0.22699437712024942
26063,31,0,0.7969253175510039,0.22699430903414736
26063,32,0,0.7969253446807681,0.22699427499110325
26063,33,0,0.7969253582456493,0.22699425796958286
26063,34,0,0.7969253650280895,0.22699424945882313
26063,35,0,0.7969253684193097,0.22699424520344322
26063,36,0,0.7969253701149198,0.22699424307575328
26063,37,1,0.20307462903727522,1.5941817367695494
26063,38,0,0.8736466597810972,0.13507926449507868
26063,39,0,0.8736466600702419,0.1350792641641157
26063,40,0,0.8736466602148144,0.13507926399863407
26063,41,0,0.8736466602871006,0.1350792639158933
26063,42,0,0.8736466603232437,0.13507926387452296
26063,43,0,0.8736466603413152,0.13507926385383776
26063,44,0,0.8736466603503509,0.1350792638434953
26063,45,0,0.8736466603548688,0.13507926383832394
26063,46,0,0.8736466603571278,0.13507926383573826
26063,47,0,0.8736466603582572,0.1350792638344455
26063,48,0,0.8736466603588219,0.13507926383379915
26063,49,0,0.8736466603591042,0.135079263833476
26063,50,0,0.8736466603592454,0.13507926383331434
26063,51,0,0.873646660359316,0.13507926383323351
26063,52,0,0.8736466603593513,0.1350792638331931
26063,53,0,0.873646660359369,0.1350792638331729
26063,54,0,0.6645403126074523,0.40865973659151905
26063,55,1,0.4853557520132464,0.7228731476234026
26063,56,1,0.7126323258637889,0.3387896635712664
26063,57,1,0.800847800396638,0.2220843619563102
26063,58,1,0.8366213111182946,0.1783837468113986
26063,59,1,0.8524755232110443,0.15961078201138426
26063,60,1,0.8599139193859858,0.15092298848035895
26063,61,1,0.8635139448870917,0.146745232263391
26063,62,1,0.865284568956709,0.14469684469879193
26063,63,1,0.8661625859696556,0.14368264442625317
26063,64,1,0.8665997773321408,0.14317802661942503
26063,65,1,0.8668179195594311,0.14292633629823717
26063,66,1,0.8669268774139384,0.14280064553355165
26063,67,0,0.1330186719605274,2.0172657699260577
26063,68,1,0.8990785515591689,0.10638487173122332
26063,69,1,0.8990999664316762,0.10636105332577134
26063,70,1,0.8991106723550566,0.1063491460184186
26063,71,1,0.8991160249385581,0.10634319283853355
26063,72,1,0.8991187011357654,0.10634021636703239
26063,73,1,0.8991200392107338,0.10633872816089117
26063,74,1,0.8991207082423092,0.10633798406522288
26063,75,1,0.8991210427566195,0.10633761201923943
26063,76,1,0.8991212100134056,0.10633742599671012
26063,77,1,0.8991212936417062,0.10633733298556124
26063,78,0,0.10087866454416657,2.2938368254665606
26063,79,1,0.912436123644315,0.09163719746029504
26063,80,1,0.9124361420606303,0.09163717727661908
26063,81,1,0.9124361512687866,0.09163716718478264
26063,82,1,0.9124361558728644,0.09163716213886489
26063,83,1,0.9124361581749034,0.09163715961590589
26063,84,0,0.08756384067407727,2.435387143937716
26063,85,1,0.9184802429466129,0.0850348846861059
26063,86,1,0.9184802434859471,0.08503488409890302
26063,87,1,0.9184802437556143,0.08503488380530151
26063,88,1,0.9184802438904478,0.08503488365850088
26063,89,1,0.9184802439578647,0.08503488358510046
26063,90,0,0.23651623652700213,1.4417384200113281
26063,91,1,0.49023561646147756,0.7128691535253189
26063,92,1,0.6424324775778503,0.4424935609979359
26063,93,1,0.710628302566693,0.34160576707537527
26063,94,0,0.2583259885799687,1.353532970000553
26063,95,0,0.15456732837739778,1.8671254951854515
26063,96,1,0.8830344094478034,0.12439111033924909
26063,97,1,0.8908652063223048,0.11556214654360514
26063,98,1,0.8946054517808858,0.11137249390192946
26063,99,1,0.8964328436638392,0.1093318982075674
26063,100,1,0.8973359904263106,0.10832491578974052
