trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,N,1,N,Q,1,1,23f3f5150c61c38280d43c8489332b42705cc1b8d5b96cd6df3d9d87970e2d42,1634535062,2
2,Q,2,N,Q,0,1,303a60b2d71711ad4b130cf5c4ae1a04aeee227373de6c25939ac7abc7ecce27,1634535062,2
3,N,1,N,Q,0,1,876286b61b8fad4bb6086faccfce6a57ad448e83b03c041df5a0de82037a6ba7,1634535062,2
4,Q,2,N,Q,1,2,172483cd26a2a1c94b1dce40754a26944661259a87f8905a57cc13e2b2869a6e,1634535062,2
5,Q,2,N,Q,0,2,3c211b2182adac2ea2dc6bfa67bbde5aa1a53777221104068cb3e27476aaee22,1634535062,2
6,N,1,N,Q,0,2,7e8f503d8a91fc98a6a5935bdc42d989da352d0cf97465b85c0c0e1d8e2ca678,1634535062,2
7,Q,2,N,Q,0,2,92568f0dd1d9a155242187018576d496fb5f174093949a55b5017a019792f56f,1634535062,2
8,Q,2,N,Q,1,3,f21a2a4ad9971a64865716b2b2be4dbe44dc141a5b9ab9c7150f1c75771ecb84,1634535062,2
9,N,1,N,Q,0,3,de9ddc5efe4638facf7fea63d7c310c28e7e05349c981a8201bdf43584f910f5,1634535062,2
10,Q,2,N,Q,1,4,54bbce4664b1ab7ca43718ab6380eb256364a3672447cb2d58077970c774d512,1634535062,2
11,Q,2,N,Q,1,5,cf08a2d8111fd03953f401090f307d1935716d50c50928235faa583e20cce381,1634535062,2
12,Q,2,N,Q,1,6,30281788bb764c4e99dfba21c0afe5e61fd346ea75d200a0f5df39686f9a16b1,1634535062,2
13,Q,2,N,Q,1,7,1d039ad85812d6f4b2f7b0f403e509dad2c7a10156579dff58a0abe37587e1a8,1634535062,2
14,Q,2,N,Q,1,8,aac5d46289171f189729b665eb2a760262dbe33a203923e9258e0289354de324,1634535062,2
15,Q,2,N,Q,1,9,172b31930cceac7d12a23341a379a7b3b2fd648ff36f05087bbef5cb1f9a7517,1634535062,2
16,Q,2,N,Q,1,10,8f85d75fcab236b172c44a88657571879b807cd26274cbdc8c776e60e718824a,1634535062,2
17,Q,2,N,Q,1,11,5c887ce74c7f219240302147cb3c93eb01d80f0499c081fa8c6d57b9c6c378da,1634535062,2
18,Q,2,N,Q,0,11,9f303242c84143e95e0f9c40b14a167a92f5cb41197c0229aa16a8c41508f2f1,1634535062,2
19,N,1,N,Q,0,11,2d00a5f9f72459e00b90b1b021682869dbc778bc5ea96d0e822f9162902da1f5,1634535062,2
20,N,1,N,Q,0,11,94c062783a20fc0eb928f17210aac5f37b08a81607539cbb75ffd089620fd3e3,1634535062,2
21,Q,2,N,Q,1,12,7090d846cbc8413765df5fd78d6e7c822942bcf598613a501e9d3b2c02356c76,1634535062,2
22,Q,2,N,Q,1,13,a66f86e10d349d3766d3f4687fedd89af01d3ebb85293af60e601df973cfdb8e,1634535062,2
23,Q,2,N,Q,1,14,26219e04cf87edac49de01f89899b9bdae11510d82f5b2dda7a77c008a3695fb,1634535062,2
24,Q,2,N,Q,1,15,eafd9476f1af04d97c3a8d938688cd7f82a00917464b43ce13e09ebbbe959b1e,1634535062,2
25,Q,2,N,Q,1,16,c0d325430f5e91be7d475c57cdbae111bc822a0ea25e93e02a3c6c62a5889936,1634535062,2
26,Q,2,N,Q,1,17,ee3e4e409f8a77204b4130c8c8fdcfd0ca7f88e4cda460ee25c971deb9bd9f2d,1634535062,2
27,Q,2,N,Q,0,17,76dbd1f5b63bdef7fe0b8b40932beffa82a9784252ca97cab9ef6470af2149fc,1634535062,2
28,N,1,N,Q,1,18,54439f97c6fcf16a0e9813deca61c655c198b75d4cd5acd01815a5d587aecfa4,1634535062,2
29,N,1,N,Q,0,18,d63d6ba9a27b4701270a2e295ed42fd22ac18aae927d0055be2a40972a45620e,1634535062,2
30,Q,2,N,Q,1,19,05f83b4856ed4a6be20345834e52d2ec1e2c9780d88bf71159d27176ae48ca50,1634535062,2
31,Q,2,N,Q,1,20,de572827453080d4d7c0bb07fe72427c5121f71d0509985569d197eaabb18130,1634535062,2
32,Q,2,N,Q,1,21,0994a0c6b6b6ede3f7b1abb37540a69ca648988eab51347304aea881c74744d5,1634535062,2
33,Q,2,N,Q,1,22,ce88ecd30f08c134e3726f20ee9dc57f3674824b6c1d4521e2c77980ee8f5818,1634535062,2
34,Q,2,N,Q,1,23,426d65356447eb850257198fed59b366e81eb37cb2c4370772282f8cb28b70a9,1634535062,2
35,Q,2,N,Q,1,24,962f41c0bdff58901d84cfc08e42f268f911ee6b162f81d5c3fa93e46d19dc04,1634535062,2
36,Q,2,N,Q,1,25,5ca049ca7852a73cef2d8e434166db420d77d13cb77684e524a1888febc73b02,1634535062,2
37,Q,2,N,Q,0,25,0f22e3e9973647fb7f6b79b600bfc826b200d5cf86898ca4ffba146d59284789,1634535062,2
38,Q,2,N,Q,0,25,8ca664b05cdc15fb419098ebe28aaf070ad8aae0ddc59e7cbe639c1f0679a331,1634535062,2
39,N,1,N,Q,1,26,4f534b279003885e114f632e8ed1baabde480c0fc14878802148f26485b49758,1634535062,2
40,N,1,N,Q,1,27,4757c6e4e8c37ebe556b5d0255913bb5d71a9bd5226de4a2e5c117e57c694403,1634535062,2
41,N,1,N,Q,0,27,5038e873a98d98842a3b8ef31a6dda9abbff1cc067a26af6e3f060ca117dd0d0,1634535062,2
42,N,1,N,Q,1,28,e99c544f7e697303fb704a4b20922b7f73a48328e7c8ef143ada2b022b2c557b,1634535062,2
43,N,1,N,Q,1,29,39574b412bc954a98b50516243df3041e6d55b13b7dfc3d40c904526f714bf50,1634535062,2
44,N,1,N,Q,0,29,211e898473ecbe476e02ff77233aa5b02fde5ed20fec1769d393c8f1ff76612d,1634535062,2
45,Q,2,N,Q,0,29,3d78d92f836d064386ee7309b3f823ad5a81c0b44cb95d824a2fb8ca4c24583a,1634535062,2
46,N,1,N,Q,1,30,07696dc47a84702aa4060cb1ad3abf89aa930f012b124d4579a797a02d52e15a,1634535062,2
47,N,1,N,Q,1,31,befd0304417c5b171956ccff518a43472d03afa4505dd4d7b3ad2fe813698eae,1634535062,2
48,N,1,N,Q,0,31,ab5fba2a20b608f515d77fb4327a8d8fe85de589472c99490306f32db5d612ae,1634535062,2
49,N,1,N,Q,1,32,ef884a62623458f942c17c97d80c010bb8ef05d3823479e8f0d60df977ecf859,1634535062,2
50,N,1,N,Q,1,33,186727dc5427ac5d6767d1f3bb6bfc23685ee4aeb4ec2b78b750eefb30f0a604,1634535062,2
51,N,1,N,Q,1,34,c427fb9359535af6231213fabba34bc52fafe0021005ba1bb345ae4aa8d82750,1634535062,2
52,N,1,N,Q,1,35,6fada75c7db76ca2137f9c8fa01c71b92c767b73346cd3d324f0f7de397374cd,1634535062,2
53,N,1,N,Q,0,35,8931e24fe0be282931cfb2f05b6ed909f405faab10dfa18a3d7573b73af5a745,1634535062,2
54,Q,2,N,Q,0,35,b560f58b1c5679e5fd175ed8f7560de74552858df9e7a959cb33e9b54da5028e,1634535062,2
55,Q,2,N,Q,0,35,23cd3b7f152ffb4a386ee7e0f38360ddce7bc2487ee78e60b9936c8f4fae9188,1634535062,2
56,Q,2,N,Q,0,35,b6689ca4ca63338d4aa40da9b2d6042653236efb6d4b2122b02786f3daec433d,1634535062,2
57,N,1,N,Q,0,35,9128ff6d7f4180babd2414195e3a8894d76084434316de1e0cf39ab5f4442021,1634535062,2
58,N,1,N,Q,0,35,6292f02aeb59e0ddb2d7c8e5d05969f70d105a0b80dfd0b4d2cd9d8b6cc0bf3c,1634535062,2
59,N,1,N,Q,0,35,3f618ac4ccfa4643cf35f7149debf4871523d777bea020ff5915167f80c8da76,1634535062,2
60,Q,2,N,Q,1,36,4a0583cf035fcf100c7d3f89ceba1c0ea60c5003fbcbc1b35f8bc03d91845f43,1634535062,2
61,Q,2,N,Q,0,36,5fa07b11ed515a5f0af5065feded12148d4944c6b7976b5d0c7509171673cba5,1634535062,2
62,N,1,N,Q,0,36,47e068c19e40502b29c8d82f48d125d643986563a2fb6c394497401e7f8162d1,1634535062,2
63,Q,2,N,Q,1,37,b21e72d6f9e66c895f5764f1cef41ccacaac0e7c107e5eefe59927ea967e0b55,1634535062,2
64,Q,2,N,Q,1,38,c92dcf03d4753156469afd76258b440d62f9d4bc8439b3e727ef2e780c29f822,1634535062,2
65,Q,2,N,Q,1,39,445e7263939bfea349d426ed7145a8930d1bca45cf638aa86f1c3d73c6a39a3c,1634535062,2
66,Q,2,N,Q,1,40,a0ebc4c179034b1e6dd2e02c9fd76fd646960417deb72c54b385c1b1fa122b7d,1634535062,2
67,Q,2,N,Q,1,41,fd32cad31aaabd60fe52ec52ebbc31edd2bbff0ca5804925bebc011eda51d723,1634535062,2
68,Q,2,N,Q,0,41,c0759077d2886b1cf3b3bcb0a560852e171e0a1ef374d7e69e1a2fc6f696d03a,1634535062,2
69,Q,2,N,Q,0,41,970f03a7a62cbabd10c0f6a6b49ea37de61587863e18d256750dfef93ed4e0a6,1634535062,2
70,Q,2,N,Q,1,42,339228d5f6099bcac14cb9a3fe6b9c90db0e4bf280ccd96812b4ae41ae4c948b,1634535062,2
