trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,I,2,Q,I,1,1,ae20701e1aa0a773c9cef98c932e72b720064ca73640f46c741186c51cd4880c,864178266,2
2,I,2,Q,I,1,2,9b59b0e2678ec7c27e114e2fe3c716f34f5d0e08bd1bdee0cd43770b9fc611db,864178266,2
3,I,2,Q,I,1,3,f6cfc815e5c17b437193ca925df781bf07cc97db5ed094eed4faa284ca3fbd6e,864178266,2
4,I,2,Q,I,0,3,19200bd8cc33bc0ceb82f4b46c25638634a9c1a4501286a16c4e247f102c4056,864178266,2
5,I,2,Q,I,0,3,fcf2c01ae420665e16212bdd851d67e816db10bc7dfea8f47c8ef12871b0fd07,864178266,2
6,Q,1,Q,I,0,3,78d08fb3725ac6899e3d22134be7a0c5a96456ae350e7e43e7dc9f3b96bc2680,864178266,2
7,I,2,Q,I,1,4,1f10056afaccf417507ea581850cfb3f9b20cf926892263fa027261ade48b60e,864178266,2
8,I,2,Q,I,1,5,5125b6e3f833a983cb8ff08fbde4ff0b540f3a15e1956d97f869f6953026753f,864178266,2
9,I,2,Q,I,0,5,c563d2713281426b372349816fc61a1e67b137e1b4323f8a15b69e4f34eb7622,864178266,2
10,I,2,Q,I,1,6,cd3b7be8d3c8c6f28bf0a44d958c85d9043917e28b3144d9e46e78472d46c449,864178266,2
11,I,2,Q,I,0,6,e6087d24e83237bf561fce2976b3926a2da390aaf3d6a8b3bfdb86d560f4ce74,864178266,2
12,I,2,Q,I,1,7,0a6b023e59c28ccd27be1a2d1f54277f268abedeed803bb101dd8f481c95da40,864178266,2
13,I,2,Q,I,1,8,a97114f29d4f0d693ad4d4d326717a83a6882f6fd93a015bcd23a4a43db3a152,864178266,2
14,I,2,Q,I,1,9,9b98febf18fe4666024b8c1bf24a7b541b9111c2149dadad4b5cf731512d0626,864178266,2
15,I,2,Q,I,1,10,2728b5c55f3c84d8491be7613db91da60072a0bd8f44c9f54d4f71ef6869268b,864178266,2
16,I,2,Q,I,1,11,b1f28e60772e552c79e622134509a6b231133780d8582dba41c1f21fead6fc1c,864178266,2
17,I,2,Q,I,1,12,dfb095f9232202a99da22af4e635005b062f0373cea7c62bd19e2b1a6b596ebd,864178266,2
18,I,2,Q,I,1,13,44235d93a4daea1ac258f8cc2eb294024124590efb093f2154792390e4b30d3f,864178266,2
19,I,2,Q,I,1,14,b0bb144c2fa63e7bbf4367e06ffd2031570d9aa402bcfb86fe08716928d9076d,864178266,2
20,I,2,Q,I,1,15,2fa1b80e8875996e5c2f4583e0e381438fc5f97132884c254963863ae4a81f7f,864178266,2
21,I,2,Q,I,1,16,143cab396e51a6bd44e924c587c72169397ab9293f465506021e53d43f221cf8,864178266,2
22,I,2,Q,I,1,17,06ee6f26cf2801b44f8cf31b71dc25a3b72fd4c77b74b45bfb50ee0b7bff4b63,864178266,2
23,I,2,Q,I,1,18,e3bf0d929ae1ad8fcb9d293b827b697f3d1b9c2be74ef27838c1a250f096c5a0,864178266,2
24,I,2,Q,I,0,18,f9af9c5a4b1ae6b670d6c3936cd9fd9900c8aa77a9095deea2c1df831556cdeb,864178266,2
25,Q,1,Q,I,0,18,f5a28de844ea0893d363251098485dd53d26aebf3cd7fab77129eb3ddad59a5c,864178266,2
26,I,2,Q,I,1,19,b07fc83510790a6e0248652b4418c91754c3d953e18d932dfd4a88fe3934845a,864178266,2
27,I,2,Q,I,0,19,ac557fabca8335e242d45f6569cab0632c53c8120a2f7d5e39be958bba93e49d,864178266,2
28,I,2,Q,I,1,20,252c850f5f9ffa6aee54c13ca01cc513bd85f61dc4586b7f95e9f0150ea0c434,864178266,2
29,I,2,Q,I,1,21,72314cbd3161172378fa182f2ac1ff0bc002cf8eb316e0ad6e529ac9c1760428,864178266,2
30,I,2,Q,I,0,21,4d340b04d3e6c040267a35853c60fd69d5f3ad41762d5b5d111723a22f9a896b,864178266,2
31,I,2,Q,I,1,22,7ec37f5f03957c5def3e8d2b206ee3049ef711994dde20c69aab01ded74ecd22,864178266,2
32,I,2,Q,I,1,23,c5e7f4cbaa67d5374ec0f29f6157a882da5e1fd94ed513bcf5f76953d534977f,864178266,2
33,I,2,Q,I,1,24,16385e223a1fbf0c3cd5f00fa5437bca581dd2ec7c1a7863d3558c7bff29fae2,864178266,2
34,I,2,Q,I,1,25,1947cd2e081b147d4cad7f8a53cea58590f339c468784b6f20e7009d358bcb2e,864178266,2
35,I,2,Q,I,1,26,2d70572a589ded51fa92bbce35dd6cbb6c91b0f5536e478cc6d4a4bcdd3aa104,864178266,2
36,I,2,Q,I,1,27,063a5af1f5d0ee3326252e2c0640f37a3310c7ecdb2b98095ea1c6b03a356c11,864178266,2
37,I,2,Q,I,0,27,3c8b58f6eb455bc892c661913ba2d8c162d105bdb9a4df3fac17b68e1a960fb2,864178266,2
38,I,2,Q,I,0,27,8c0840a5c63d5b75c7d70819bde88f4aafa6ac030be1d522b99398bd1f566791,864178266,2
39,I,2,Q,I,0,27,2c80f54eb3033be3cbf534e5ba9956c7f7fadb0039f876ae2a236709095fcc28,864178266,2
40,I,2,Q,I,0,27,772ed71993ed1b94f021094609ce66e2505d5a191e2c2a4d17cb234060024d19,864178266,2
41,Q,1,Q,I,0,27,d5934d9b3b9fe7f4e0952130de5a7436cc3304e470951e921f093ba28b9dc9c1,864178266,2
42,Q,1,Q,I,1,28,37e22d61bc2d8488670df196864b32f33555e40556c2867ed8affe3adb357cc1,864178266,2
43,Q,1,Q,I,0,28,2eeca23964efa263a876a608597506dc58e93919e61ccab85062546ace73d606,864178266,2
44,Q,1,Q,I,0,28,3b26f456b4c1d2fb867efe8b612e00a4b1e30a0c561028a988b1e7ec631fa4c8,864178266,2
45,Q,1,Q,I,1,29,b6fad8cff6ba6d11d4accf8e42156e9bf66a13995acc90d1ca752dd1af5127bc,864178266,2
46,Q,1,Q,I,1,30,2fa31fdbc86fe1c820d7c0e28b92fe2fd772d0a7cf2005518e0d05c53c8272a6,864178266,2
47,Q,1,Q,I,1,31,92b5b7b6a5085f1e4eb93d817b889b49dbe87d394a3c084cd002db372460254a,864178266,2
48,Q,1,Q,I,1,32,9edff8aab93c98cd950879d4b4342b72465e2eb61aac7d61c353e16a76a5b3db,864178266,2
49,Q,1,Q,I,1,33,4d079094abb1f019086e07ef0ff41c2dd996cee800811b10d8fad991c40972f5,864178266,2
50,Q,1,Q,I,0,33,0ae74f5bf9bdb20495f1c4cf75d8ab484c71fe3ded48a296e23158f63f5ef9ee,864178266,2
51,Q,1,Q,I,1,34,0b6fa2b408ce794bf6c2071cffbb0210e4d3b3bacc52a7eb48c6d0468bfb713a,864178266,2
52,Q,1,Q,I,1,35,f9d26039e70901408bccb2d959ff0946a5be01edd0c16dd73b0198ee3619e11a,864178266,2
53,Q,1,Q,I,1,36,2ff10b064168bbb412a42c6cab63cc15f5465906249e381ac130b8afab9fd006,864178266,2
54,Q,1,Q,I,1,37,d3152f048e449d4350189da341d6a130724299798fec41b7877f4e1208a4ca06,864178266,2
55,Q,1,Q,I,1,38,c5f24fa0a4562fdbb9d2ef89e99d0f9b2029346400084d71f67f673d935a961d,864178266,2
56,Q,1,Q,I,1,39,fbd98165c4c9a178a11292527e3c9dc3d2808c9343ea54c63e7fc8ea4694b296,864178266,2
57,Q,1,Q,I,0,39,66caf9df0e4737ce67874b3e3abebccffd3e594ee240e919c01661c1ea44b476,864178266,2
58,Q,1,Q,I,0,39,b054436db779ed97f0a7c472956eed49eef4c058261ddf4c1be682c546c71a16,864178266,2
59,Q,1,Q,I,0,39,0933ec8714ccfb07734d33aa9d29dacb7e34d748ddcac0374e8ef03ee08e37f1,864178266,2
60,I,2,Q,I,1,40,3b886a5052a999cd59e53b0cac016668065e63b203d44446197143556cc50e47,864178266,2
61,I,2,Q,I,0,40,a80c92382d241776b586b8f1955d7399b8d74532dbe7fb0bf4f81bc583c56427,864178266,2
62,I,2,Q,I,1,41,fdd42905024ca8f2a7189b430c1de7ddd7ec4a41e594e6533310505b6bd58d27,864178266,2
63,I,2,Q,I,1,42,2bd5cfb793815de4620d6f4545fb53fc17e2f05efac521b71d53a2832a2c638e,864178266,2
64,I,2,Q,I,1,43,57ac8cbe2d27b5be8ec054cf903ede4a57457921d6ca7aaa1f201250a1432601,864178266,2
65,I,2,Q,I,0,43,1b79103f6ee59d62818f33765e7cce121caa13ac5d891c17fa55d6586678ad4c,864178266,2
66,I,2,Q,I,1,44,283e8bb43a24ff1aff171f3737dfb6a76b9b99d21f386dbccbedd9a3c8a30e80,864178266,2
67,I,2,Q,I,0,44,3f0ae650e1bc24fdc75b76bc220bde1206e80b6a575f8a0195e8e7f52174d59c,864178266,2
68,I,2,Q,I,1,45,7664717144aa775f1ffc668c028da9641b38bd75fdb493c947b430c0f2bba96e,864178266,2
69,I,2,Q,I,1,46,f781df76bc486e87258c26026bac9040d110a83b70ee84c026b6069536f42531,864178266,2
70,I,2,Q,I,1,47,3e7fca1e45ad4f8e7bf6dedd5c68175159741bac8e6680a6329219c472e3953e,864178266,2
71,I,2,Q,I,1,48,78d7843a1cd24736851436e2f80c0a5bc614888dc260d1ce52a369199862cea2,864178266,2
72,I,2,Q,I,0,48,bf8234970716082da12b7ea714c107416a864f9400145aa65d89dbae42c827b3,864178266,2
73,I,2,Q,I,0,48,2a772b184ab092560e0ea8860edfd06ab8d433ea92ea9e7c9257489428854a4d,864178266,2
74,I,2,Q,I,0,48,8b42731c337ef1f20ee2124f24a7197d35fe75065c85ba61eab70f1d1d8589f9,864178266,2
75,I,2,Q,I,0,48,58ddcadb62864a878becf4cff24fde5939a4e2f2790fd3a09de86809b85442d7,864178266,2
76,Q,1,Q,I,1,49,6d5d0f608be3084d5498258663daed6096cab303a616f31ab2ea90572ff84a55,864178266,2
