trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,T,1,T,S,1,1,4a98a7b1b41eda687e67f5c952dd39e2f9ce93d0d8c31c15d986f01ca4c36a94,1787264313,1
2,S,2,T,S,0,1,ad1d029b33608bedbd02598518256a2b552ba51d38c915f68aef424b98e864fb,1787264313,1
3,T,1,T,S,0,1,4fccb93922f1467ce8d5e68a78f5842308220f41ebb7e0deb39af546887d1ceb,1787264313,1
4,S,2,T,S,1,2,58b98e0d0c842f72d2e9fb589bb352915330ead3ca0c5e56d626c8d31d8d4922,1787264313,1
5,T,1,T,S,1,3,c73f857e38f6e98fcc9fe5476aabb05d8c5c99a4b8e5052933abba88e2d69cb5,1787264313,1
6,S,2,T,S,0,3,a2aa3d2bc18acd65bf836e31a675189ba6644b305a4b0df5863350c25816a217,1787264313,1
7,T,1,T,S,1,4,66712e04d017e676ffced31f427710ad3a307b23ca197b806ad7ba51f865db14,1787264313,1
8,T,1,T,S,1,5,f5c7ceb9684dd754e5f932d9711629a314cb65cde540953becaa77f8c0c5ed55,1787264313,1
9,S,2,T,S,0,5,593ccc1bcc08ffcd03e5dfd5e432e5d437156c1950bef61baeb355c451ad29ea,1787264313,1
10,T,1,T,S,1,6,7fd2ca0d38f5a88a950085cbe6d35207e921b636ea762f6605a2ae123ee874bb,1787264313,1
11,S,2,T,S,0,6,28e260970a99bd46fabd335e1d3b0fb473c0434690a63f963c4d0e86e6d0c395,1787264313,1
12,T,1,T,S,1,7,e4e8ad7c983de5dd2ca7e852a90ab4faa4a6cf7d0c631e0c1b695da4f71f9b55,1787264313,1
13,S,2,T,S,0,7,d2a205365fb38773838b443150acf7bca6a1900752b972f85fc5fe01ec43bfe5,1787264313,1
14,T,1,T,S,1,8,6debab5853dd8f6d45cdd5f799f36208a4c7347d3133ec5810af1dfc74dd5fae,1787264313,1
15,S,2,T,S,1,9,1a3296be8a34a955088bd2d36776f29f07068b82cc10d011cf864bcd0e1f868f,1787264313,1
16,T,1,T,S,1,10,72678e130f07a123bc1ff83e83f7b83758cd3df3786b17ca80422fe12a2ee2dc,1787264313,1
17,T,1,T,S,1,11,d78a8bdc24719dbb0bcabe7419de624094c8774a690875593a48a25e286ac986,1787264313,1
18,S,2,T,S,0,11,01e0a1e04ab36a83398e9277ce2625ec41750b0a134c914a0fe0e124af651ab4,1787264313,1
19,T,1,T,S,1,12,b02b7f416e840590785d9e8bd7305bd40827c2536c47acaa9ec75a7a30125d88,1787264313,1
20,T,1,T,S,1,13,6a17393e3079f9ba674dab079a47774da6385d4342685ff6a029fc1737864c56,1787264313,1
21,S,2,T,S,0,13,8e4f5ba82c92b0dc5e166c2c1dd24459db8e5b965e4794c665d1a2b688408c9d,1787264313,1
22,T,1,T,S,0,13,f9dd6a153de4a3d266d80c286ab50ab4c5c46f66f70c33c455e7f09bcfd24200,1787264313,1
23,S,2,T,S,0,13,6580bb8948f054475adb574f42aeb1924e45a9cae6d47d9aa198fb9e7ad8ce67,1787264313,1
24,T,1,T,S,1,14,0b3d98be8e02a8fcc011ef5d92d9a91209208671cc85ae1a784715df86e5acef,1787264313,1
25,S,2,T,S,1,15,5c3d428ad54222ac6285f233c655acc6e58b6e66d35fd4216f20c567919a41d8,1787264313,1
26,T,1,T,S,1,16,be871a8852bbb525c112987b02e1db860045bfff26dc49652bcdcd60931b1a65,1787264313,1
27,S,2,T,S,0,16,2f487da848ee8944761a3c96f985cddd4b711c10217167998a3f9275ddc6685f,1787264313,1
28,T,1,T,S,1,17,fdcc4849c1392c8aa3d832ab5c34f4a8b208e5c622dda58367e650f8fe512b73,1787264313,1
29,S,2,T,S,0,17,3f329ab1dcb1be4ed9317aabbe81b89b06f66fed93fa4bd99d31fadb0039375e,1787264313,1
30,T,1,T,S,1,18,4a863bd87314620bc684b83552aa04233768431b83e56d56a00ed70715d7d9d2,1787264313,1
31,S,2,T,S,0,18,07f8014730ea8a9d1c55a7ec5d66012cacbe430167be72f97539ca9d400ae13d,1787264313,1
32,T,1,T,S,0,18,655f6e0c19280cd09d1b1fe3cde23670bb4eb084b71b8967b0cfd263716a2e38,1787264313,1
33,S,2,T,S,0,18,afc2131efb633a05f2c3668178d51c0b1fa6a30d58e11715eb3f70a53c738471,1787264313,1
34,T,1,T,S,1,19,df80bb04e92381759eee5abfbc587f05a4aff055683ad01a9240133d83f35042,1787264313,1
35,T,1,T,S,0,19,9b7df8ece24a77a22561e47ec4ec891bdf464d4bcdade65a372ba2d57951c491,1787264313,1
36,T,1,T,S,1,20,0f57cd9aabcdd524b6ae9da9081dcc7446bfe918ab5fa4356e59a3ae1e46da08,1787264313,1
37,T,1,T,S,1,21,e22a0babb262f91fe24ecdb7639477b04129b68d5c573390df7485fe23a27932,1787264313,1
38,T,1,T,S,0,21,f8f81154884203e9c95ad3ac6455fa09cedc1fb8380b43afc9c6ab27e9606d10,1787264313,1
39,S,2,T,S,1,22,4386ade962825f523d0ec4a8b8ecc15f4620f26295509f6a91ad470a402a55f8,1787264313,1
40,S,2,T,S,1,23,b0b7d26b72e04c119c23a3fe7f85a41457f780a4c79688c24afdf3f9b8d72481,1787264313,1
41,S,2,T,S,1,24,a3cfe2a678a045735b29756dc9cfbd0ce65600a033ea418f91f91db754e53c51,1787264313,1
42,S,2,T,S,1,25,67689eb3995ffe50b22cd74f5aa863ccb73d9bc8d512f13cd6f26bd4a4000869,1787264313,1
43,S,2,T,S,1,26,bc42badb46bdc750caff86318d74f0dfed2fc67524f602d96119498d6b12f44d,1787264313,1
44,S,2,T,S,1,27,91436bb9899609fec2c16d1f7018c0ede4b0fc72901980545a351d44ec610ffd,1787264313,1
45,S,2,T,S,1,28,33ea7dc86c5fac7141a0729475c00b243c5565c532153db71658ab9effe65ec9,1787264313,1
46,S,2,T,S,0,28,267ec6c74d835839cae74dc969b547d09d99bd32242b7d232319080647d84389,1787264313,1
47,T,1,T,S,0,28,e6c59290fbd693f148200efc1071a39c9cd450f313918ea6e513de95873b280b,1787264313,1
48,S,2,T,S,1,29,58f467e8db5f133b651242ea61826b08397dda5951f048634aef0491124700d4,1787264313,1
49,S,2,T,S,1,30,32809da854b9700eec4c8fff339eaf7d32a7ecfe58a16929f9e42746686bb66b,1787264313,1
50,S,2,T,S,1,31,33ed076676310afb36898f68a9657b43216c432a94470bfbc26a0abe2662f932,1787264313,1
51,S,2,T,S,1,32,0fae3b9f1aafc9da08e1e04370f3c15d6c8b5083b9b86c7b2c207893b9f3cf6d,1787264313,1
52,S,2,T,S,1,33,405e74035e81a6007dd28a6d165924424dca07bfecc7865081fff114258ca17f,1787264313,1
53,S,2,T,S,0,33,923964aa7f3dbf9627c078471eb561c52a7deb82feac006631aab189a0d01119,1787264313,1
54,S,2,T,S,1,34,7fa16c61a10f5c9133d3ca7a40002c8c781fcf0858916d6d91f27cbd96bd1a0e,1787264313,1
55,S,2,T,S,1,35,039d1c93653b1c757e276912f71de5f41875c9e56fad4bb90894c927b8b1fb8c,1787264313,1
56,S,2,T,S,0,35,cf1a6ed0c227d553b615dd6e20c1f16e62b08a8c0174262bce8bfb15d8806b50,1787264313,1
57,T,1,T,S,1,36,ad426d65407c124e82b7f9f79144b314ca8bacd6286fd73e5f24de413540cdd6,1787264313,1
58,T,1,T,S,1,37,8ef17c7d9db262df47b7c75de452464f6bf2348b6b19a96f9e74a6f2245dc36d,1787264313,1
59,T,1,T,S,0,37,ff8769a670108c221280830badc139fd8df5a0f7bcfe4348708baafba5002f56,1787264313,1
60,T,1,T,S,1,38,b10dce1016427fd45fb141c6182686f35aed158a77e31f0fedfabc202ed358c0,1787264313,1
61,T,1,T,S,1,39,4a5d5a6b217d5a17c5e0fe9bd654ada7f88d6ad14590f4683992485239ef4b6d,1787264313,1
62,T,1,T,S,1,40,0329ac3000c231e9c15a8950df143d12e2b4af5fc0deb40fda512ddb71c5c837,1787264313,1
63,T,1,T,S,1,41,eaf78b3bb4f86939a8f7dab7425b5bb48f1c46ab9a64a4c617e1f1467d618411,1787264313,1
64,T,1,T,S,1,42,79f82dcfd8bdfd28705e2d54cab2c5f7461d9cb37477c8ad199b24b383318604,1787264313,1
65,T,1,T,S,1,43,f45a7763b480af9bcf47c3cef14a5c58d334612effa53ae9c26031b828e81fec,1787264313,1
66,T,1,T,S,0,43,1afb7a11ff09e53874cd4efd47c25080e2aea4eacd67e712ce72ae84849c1856,1787264313,1
67,T,1,T,S,1,44,4341326a35224c19e63d793ea0f68373ecea757c2a0e7cfb40a58cb7530dd674,1787264313,1
68,T,1,T,S,1,45,081374856397f2123e147a6b4cd5a2751c22c12df6f73d11df700052e3b0671b,1787264313,1
69,T,1,T,S,0,45,5afbe18276f3dd89ffed2dd542b0fce254390b3bb043d683e00815115b225154,1787264313,1
70,T,1,T,S,1,46,4ca55f89daa4d313c68af198fbe5388789b65f560846d01551d9c53f295ecec1,1787264313,1
71,T,1,T,S,1,47,d739c74e4428d04f655a8587a2b2ff159ded305980cea3f7c162326b0875bc91,1787264313,1
72,T,1,T,S,0,47,32b859cd1409fddc9acaea3d042db6212db6430f01d3c2af0808e1e22bd10588,1787264313,1
73,S,2,T,S,0,47,a454f642f81c9504d585ab70d5e59b7f69ad14e6995ca1ecca27429236ad8729,1787264313,1
74,T,1,T,S,0,47,561644791365bd94afd7d21152ec3659a53699f5beaeeed53e53e814c0febe86,1787264313,1
75,T,1,T,S,0,47,db1c9398021b296d40a6c7667f395616c291307da0a2551cfe2ecd22177d32e3,1787264313,1
76,T,1,T,S,0,47,03f8f67b7a42d7fc152d9dbf87fc403b6d3a770d352a7aba2f620d5382973035,1787264313,1
77,T,1,T,S,0,47,b6c5cadf2d2841768b60fab28a682d66a824b94f22fd83179fb9048824966825,1787264313,1
78,T,1,T,S,0,47,431b94d59f3c4e7c6008ddc8d66e4f0d1001ef1abf5d21387defacc5266b5e3a,1787264313,1
79,T,1,T,S,0,47,69ff6fb3b7483ee2e425c75ff8759896319677b652c778a08f8ab280ec8921f5,1787264313,1
80,T,1,T,S,1,48,34592f56d55961f794830ffbf30b308df0f2e74d3c0e58e48ccc9d8262a8b807,1787264313,1
81,T,1,T,S,1,49,201ef23f273914e0f692f58ff9b0c5ff1147d2ad2d712534783185137f6b91bf,1787264313,1
82,T,1,T,S,0,49,320630f9d6253711c11720a388d3288e64733aa5c9d0d5795a95c31e62f6b496,1787264313,1
83,S,2,T,S,1,50,087f38470cadaf7382113b150eccf05e3e4e1b2d67e9bd27b3e639ee774bdce6,1787264313,1
84,S,2,T,S,1,51,a0823a42fec90334d08f0fca0e71ead30bfe52e4b4e83971079de9ea3c4545f4,1787264313,1
85,S,2,T,S,1,52,8fd75d13269657c811b4fc53ccc5d3f32daf2b1d18849cb97968efdac3586625,1787264313,1
