trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,K,2,M,K,1,1,076ade48e3a013d01555cff23f5f154844ab63809b31ff1914426909d2e3bf2c,994157306,2
2,M,1,M,K,0,1,0204ee4c1295da1cb13d95f3ea95dc831bf46c45a6660795a687555fab6f86ed,994157306,2
3,K,2,M,K,1,2,7dab9d77c9deaff7b790a9461fd15e8056e06fc0496dae45f17fab701155e870,994157306,2
4,K,2,M,K,0,2,484522ecdda248e0fdee2192a97981f83de95bd03a44e4434604c39d76b6f8f4,994157306,2
5,M,1,M,K,0,2,80d9773451de3bd0ae1bd4b531e57d4315cf13872159d16402db965f2c0d0d8f,994157306,2
6,K,2,M,K,1,3,47b12647f2966177d670c53de19d3c35498e9e2cdea8510137e4aeb74e706695,994157306,2
7,K,2,M,K,1,4,274647c61d44773a7961f79c75f7186457cea5c4953550dc501fc363e0b9f223,994157306,2
8,K,2,M,K,1,5,532154a776c1e68d5121b77d72398e01da5bff39e9521b4c32350051a6cbf5bc,994157306,2
9,K,2,M,K,0,5,9a196047036997a77a81a71e0ef819e8650808146404b89d6acdded0be68d532,994157306,2
10,M,1,M,K,0,5,8d5a7363df3fa53ef97527b67a4440782716d8fcc2b6cfaf5a6c18d29c91a784,994157306,2
11,K,2,M,K,1,6,3d1c1a612278ca07ce8834b3b39dfce00754bea465aa8c7f180d7d25f43a0d50,994157306,2
12,K,2,M,K,1,7,2e1cdf0e1b10ba34bbd8295b61c5fd4f1b9ca6a4dbeaece3ca549b78de3da32b,994157306,2
13,K,2,M,K,1,8,45db377e665e874ca9d21ae01e9f27fe4beb7c000e2b1cb8e7983cb644adfa15,994157306,2
14,K,2,M,K,0,8,b438abe590abe28c4698f1768eab542dbea09259b236d09d98abab5fea8eb41d,994157306,2
15,K,2,M,K,1,9,168fc160a697dcf99bcf44dbd1030c3666065f2f96a1442cfef65dd89e169dac,994157306,2
16,K,2,M,K,0,9,acc2811fd5f8065cbbd32e57623859d1a851d4cc6870a2107eecdace20860d44,994157306,2
17,M,1,M,K,0,9,621e7b1d1297637358173f8bb0fba386ea2c5f7024b80fb051df53c410da8d7d,994157306,2
18,K,2,M,K,1,10,d7be731bef6dcf1bb397e2420bed0aab2f040a735013a2685f6be1beead6140a,994157306,2
19,K,2,M,K,1,11,c82697298d83db2060f7b6b49b6abe6805702ea7c4612726bc617e9b4d955970,994157306,2
20,K,2,M,K,1,12,796a640a7fd51fd268357a90adb368faa81de900c817ace96731140462ee625d,994157306,2
21,K,2,M,K,1,13,3e23af92da542611a6c72a49ee563c6f784571cff1c338eef69b1a72c4822b08,994157306,2
22,K,2,M,K,1,14,00e18ca0277504799d33d87d791be5bf33c72faf5bd3a248cdf640d81d56fc95,994157306,2
23,K,2,M,K,1,15,c7a7ad6ee6362c9dde640215cff48f4fc19053de993d81b9b17ca010106c7567,994157306,2
24,K,2,M,K,1,16,9dbb497d204115ff8c97049537fc8e2db925d4fe71b59cf1b2d52c733e0cd7e0,994157306,2
25,K,2,M,K,1,17,66ce3cfb0477e4dacffe54ed4f56f5298985a89f95864ec52fe850a6533490da,994157306,2
26,K,2,M,K,1,18,7cf1986fcb3ffdc37cb795daaf255d4352b5e2681600692ac44d1ffa46572bb8,994157306,2
27,K,2,M,K,1,19,75d9b055c24e994474ca30f372c26520d62074d73719ebf2b304bbc2546303fc,994157306,2
28,K,2,M,K,1,20,118d09e4bd38b7d636130c2975ff2632026b7aba57a98f314af14fed24d1f43e,994157306,2
29,K,2,M,K,0,20,7b5571bfca25c42010c60cd4c9b54f9a04f1007cebc58be7942ee07e148d4f70,994157306,2
30,K,2,M,K,0,20,dc16e123383ac654a095cf543091eedffb2a4d29d53ef6bdefce2a9e93808b3d,994157306,2
31,M,1,M,K,0,20,75026ccbe8a502d9415b70748e28f6ddabd6ad0cbf66554da43583cda2dc0ebf,994157306,2
32,K,2,M,K,1,21,56082bd3ac3e2a75bd7863489f9ac49fca225d693fb12f6a058e3bc23717179a,994157306,2
33,K,2,M,K,0,21,6893e2c846291b7e42a26477d2b8b532d7c30694e7aef19d6e579f0a92a560a1,994157306,2
34,M,1,M,K,0,21,12fb99cac824ab065e63ca9f15f17336f2f8385a987cfdf0553d798ca538e662,994157306,2
35,K,2,M,K,1,22,107ea9527457ff3fe383dc6bf3dc01f7460366cadf1ab41c83ac2f70b1c6f6e2,994157306,2
36,K,2,M,K,1,23,fb45f6432993c74952d31507b182639f035061752dd05146385e72ff86aca256,994157306,2
37,K,2,M,K,1,24,c87f9144a9718e7574ea9ffef765b196410d7065a6e2d2203b73dd5a4d7bf1e3,994157306,2
38,K,2,M,K,0,24,fbb11a9c81ca0a944bdef86878a7d446c4c2e450fa0a88cba40b7806cd671195,994157306,2
39,M,1,M,K,1,25,a588f4980c57b88a837375f063b710a06ad156c109a196ef2d089e489bac1403,994157306,2
40,M,1,M,K,1,26,5e2af92b97e5e9753fc344d5d02f75fe6afd370f43216c17569b8112712435f8,994157306,2
41,M,1,M,K,1,27,406c478207a196080ac6a76d910240fbbee9c99cd5d9c0e92d3a20374b95a21a,994157306,2
42,M,1,M,K,0,27,f385f8e1839cebd7eeede62946c11a533ad41a910fdab9e5a02d7c5d2267d978,994157306,2
43,M,1,M,K,1,28,d0d2f8ffe65dee80605562b8acbad57c9818b60dda66434e772fc18170a0cf2a,994157306,2
