trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,A,1,A,T,1,1,77f71ae0b6ebd8961b3f6d9963bf9dfa448615ecdccf42ea3fb63423f95fbff5,1788162809,1
2,T,2,A,T,0,1,922fc3a5323ac854a839270e983545a8b0203eb65fe5b4f9c5f89692f8d8541f,1788162809,1
3,A,1,A,T,1,2,971351244ac6b5c685b0157e9a6f0a7e07f030e759560ec74a48da1cf738992e,1788162809,1
4,T,2,A,T,0,2,7a12e3e58f26db2054e99e4c3e33459103812e600fb2ac0fe776c0c618484b9b,1788162809,1
5,A,1,A,T,0,2,54ceb515a8bac97859bdf5c0a3dffd13cb14fa8898df738c3618ea3da4ed3302,1788162809,1
6,T,2,A,T,0,2,f90a9f81f1629397cc9ec8dea4d267f8fa2b62873cd4fc507df38493a9198f50,1788162809,1
7,A,1,A,T,1,3,77cd1cf836ce4cffce2106b9fd06fc18355c0df5dbc9ac2cf8daf340ddc4156c,1788162809,1
8,T,2,A,T,0,3,600ee178695fb4600f196919aa9d0314431179323b98067dbf719428484bd4ec,1788162809,1
9,A,1,A,T,1,4,c366078ec8eb6eb64ae0275eb01e16efbc9d040cae2dfdaceddd72e73e7a1661,1788162809,1
10,T,2,A,T,0,4,2b8eaad8d2641df2358e03bbf1e5501cce9d23a62db0671594c28f0dafaf2783,1788162809,1
11,A,1,A,T,1,5,8f09aeaf65f47fd06b077bcb31e8f36ada1af23269c363fe2b673fed0d92fd08,1788162809,1
12,T,2,A,T,0,5,103d16935a8f43bd980f41f013074df507784b8b03c64efba3f68009d42605db,1788162809,1
13,A,1,A,T,1,6,fdf37c458926073dc08f9ed6e418cd8a6b6ef13415c81df50332c2b050baccb6,1788162809,1
14,T,2,A,T,0,6,204afdd837a6dbfece32064641f811c7bc27cf87a8f7e93a13c1062d98fe6b67,1788162809,1
15,A,1,A,T,1,7,b33c51758728214523185537e8b7b03af9879acdd8fe8af245d48c4262a9bd5f,1788162809,1
16,T,2,A,T,0,7,530dab13866495276cbdbcc4da14e88c4dc4c4e021bbdbd01d313f3d66e7e756,1788162809,1
17,A,1,A,T,1,8,ec5ac04b81c88ec8361f7618fe8c411a0d361b0d68fccdd99bd2020cc47f97e0,1788162809,1
18,T,2,A,T,0,8,ee0e688329004daeefca053e5fdc36442c196830a42c880e6e02538519a4f730,1788162809,1
19,A,1,A,T,1,9,620b7bce8c1dd93086a3deadf4e30577fe621cdd70300c99d74bfb023cb6445e,1788162809,1
20,T,2,A,T,0,9,9a149d6db6f4b7d0fdc16b95014bc29f1a7d1cfbb0026d730c5db018690ae035,1788162809,1
21,A,1,A,T,0,9,3016094c188dc5e768c14b8924e8be50954c41271accc093a10fb9a47433e96e,1788162809,1
22,T,2,A,T,1,10,53a8811cfad2368ef06e2b46bef450ddef69cf5c47ee8c717481d55076053e82,1788162809,1
23,A,1,A,T,1,11,41dd45137e1c50c7e76f6370a0dcc29866af1ba612e64e5a774ec384c53af160,1788162809,1
24,T,2,A,T,1,12,32cbea68179eee10a261d9626465824230ead8eeead97a29d8b45c55fc009adc,1788162809,1
25,A,1,A,T,1,13,5f4fca5deae02d51f1c37ed0ce4dd54aacd0703381b5a3a5d128dd92fc7ef9ef,1788162809,1
26,T,2,A,T,0,13,1f7827e6f5f7334174a64172e6b8796b6fe782cafddd382af892ea109db42ae6,1788162809,1
