participant_id,trial_index,ground_truth,nll,top2
20,1,T,0.6931471824645996,"[('T', 0.5), ('S', 0.5)]"
20,2,S,0.575939416885376,"[('S', 0.562176525592804), ('T', 0.43782350420951843)]"
20,3,T,0.1602240949869156,"[('T', 0.851952850818634), ('S', 0.14804720878601074)]"
20,4,T,0.25192904472351074,"[('T', 0.7772998809814453), ('S', 0.22270016372203827)]"
20,5,S,2.1269280910491943,"[('T', 0.8807970285415649), ('S', 0.11920291185379028)]"
20,6,T,0.10020658373832703,"[('T', 0.9046505093574524), ('S', 0.09534946084022522)]"
20,7,S,0.5231232643127441,"[('S', 0.5926665663719177), ('T', 0.4073334038257599)]"
20,8,T,0.825939416885376,"[('S', 0.562176525592804), ('T', 0.43782350420951843)]"
20,9,T,1.1368709802627563,"[('S', 0.6791786551475525), ('T', 0.3208213150501251)]"
20,10,S,0.3132617473602295,"[('S', 0.7310584783554077), ('T', 0.26894140243530273)]"
20,11,T,0.2014133334159851,"[('T', 0.8175744414329529), ('S', 0.18242549896240234)]"
20,12,S,0.25192904472351074,"[('S', 0.7772998809814453), ('T', 0.22270016372203827)]"
20,13,T,0.6325989961624146,"[('T', 0.531209409236908), ('S', 0.4687906503677368)]"
20,14,S,0.6931471824645996,"[('T', 0.5), ('S', 0.5)]"
20,15,S,2.1269280910491943,"[('T', 0.8807970285415649), ('S', 0.11920291185379028)]"
20,16,T,0.22541262209415436,"[('T', 0.7981867790222168), ('S', 0.2018132209777832)]"
20,17,S,0.9740769863128662,"[('T', 0.622459352016449), ('S', 0.3775406777858734)]"
20,18,T,0.1797446459531784,"[('T', 0.8354835510253906), ('S', 0.16451647877693176)]"
20,19,T,0.8981232643127441,"[('S', 0.5926665663719177), ('T', 0.4073334038257599)]"
20,20,T,0.38687101006507874,"[('T', 0.6791786551475525), ('S', 0.3208213150501251)]"
20,21,T,1.3132617473602295,"[('S', 0.7310584783554077), ('T', 0.26894140243530273)]"
20,22,S,0.28115010261535645,"[('S', 0.7549149990081787), ('T', 0.24508503079414368)]"
20,23,T,0.7575989961624146,"[('S', 0.531209409236908), ('T', 0.4687906503677368)]"
20,24,S,0.22541262209415436,"[('S', 0.7981867790222168), ('T', 0.2018132209777832)]"
