participant_id,trial_index,ground_truth,nll,top2
21,1,C,0.10020658373832703,"[('C', 0.9046505093574524), ('B', 0.09534946084022522)]"
21,2,B,1.7014133930206299,"[('C', 0.8175744414329529), ('B', 0.18242549896240234)]"
21,3,C,1.3132617473602295,"[('B', 0.7310584783554077), ('C', 0.26894140243530273)]"
21,4,C,1.0537006855010986,"[('B', 0.6513548493385315), ('C', 0.3486451208591461)]"
21,5,C,1.0537006855010986,"[('B', 0.6513548493385315), ('C', 0.3486451208591461)]"
21,6,C,0.575939416885376,"[('C', 0.562176525592804), ('B', 0.43782350420951843)]"
21,7,C,0.3484445810317993,"[('C', 0.7057850360870361), ('B', 0.29421499371528625)]"
21,8,B,1.7014133930206299,"[('C', 0.8175744414329529), ('B', 0.18242549896240234)]"
21,9,B,0.825939416885376,"[('C', 0.562176525592804), ('B', 0.43782350420951843)]"
21,10,C,0.6325989961624146,"[('C', 0.531209409236908), ('B', 0.4687906503677368)]"
21,11,B,1.2234445810317993,"[('C', 0.7057850360870361), ('B', 0.29421499371528625)]"
21,12,C,0.6931471824645996,"[('C', 0.5), ('B', 0.5)]"
21,13,C,0.3484445810317993,"[('C', 0.7057850360870361), ('B', 0.29421499371528625)]"
21,14,B,1.4061501026153564,"[('C', 0.7549149990081787), ('B', 0.24508503079414368)]"
21,15,C,0.5231232643127441,"[('C', 0.5926665663719177), ('B', 0.4073334038257599)]"
21,16,B,1.0537006855010986,"[('C', 0.6513548493385315), ('B', 0.3486451208591461)]"
21,17,B,0.7575989961624146,"[('C', 0.531209409236908), ('B', 0.4687906503677368)]"
21,18,C,0.5231232643127441,"[('C', 0.5926665663719177), ('B', 0.4073334038257599)]"
21,19,B,0.825939416885376,"[('C', 0.562176525592804), ('B', 0.43782350420951843)]"
21,20,C,0.3484445810317993,"[('C', 0.7057850360870361), ('B', 0.29421499371528625)]"
21,21,C,0.7575989961624146,"[('B', 0.531209409236908), ('C', 0.4687906503677368)]"
21,22,C,0.7575989961624146,"[('B', 0.531209409236908), ('C', 0.4687906503677368)]"
21,23,B,0.7575989961624146,"[('C', 0.531209409236908), ('B', 0.4687906503677368)]"
21,24,B,0.6931471824645996,"[('C', 0.5), ('B', 0.5)]"
21,25,B,0.575939416885376,"[('B', 0.562176525592804), ('C', 0.43782350420951843)]"
21,26,B,0.4740769863128662,"[('B', 0.622459352016449), ('C', 0.3775406777858734)]"
21,27,C,0.9740769863128662,"[('B', 0.622459352016449), ('C', 0.3775406777858734)]"
21,28,B,0.4740769863128662,"[('B', 0.622459352016449), ('C', 0.3775406777858734)]"
21,29,B,0.5231232643127441,"[('B', 0.5926665663719177), ('C', 0.4073334038257599)]"
21,30,B,0.4740769863128662,"[('B', 0.622459352016449), ('C', 0.3775406777858734)]"
21,31,B,0.3132617473602295,"[('B', 0.7310584783554077), ('C', 0.26894140243530273)]"
21,32,B,0.38687101006507874,"[('B', 0.6791786551475525), ('C', 0.3208213150501251)]"
21,33,B,0.3132617473602295,"[('B', 0.7310584783554077), ('C', 0.26894140243530273)]"
21,34,B,0.5231232643127441,"[('B', 0.5926665663719177), ('C', 0.4073334038257599)]"
21,35,C,1.5019290447235107,"[('B', 0.7772998809814453), ('C', 0.22270016372203827)]"
21,36,B,0.575939416885376,"[('B', 0.562176525592804), ('C', 0.43782350420951843)]"
21,37,C,0.6931471824645996,"[('C', 0.5), ('B', 0.5)]"
21,38,C,0.4740769863128662,"[('C', 0.622459352016449), ('B', 0.3775406777858734)]"
21,39,B,0.9740769863128662,"[('C', 0.622459352016449), ('B', 0.3775406777858734)]"
21,40,C,0.4740769863128662,"[('C', 0.622459352016449), ('B', 0.3775406777858734)]"
21,41,B,0.575939416885376,"[('B', 0.562176525592804), ('C', 0.43782350420951843)]"
21,42,B,0.22541262209415436,"[('B', 0.7981867790222168), ('C', 0.2018132209777832)]"
21,43,B,0.22541262209415436,"[('B', 0.7981867790222168), ('C', 0.2018132209777832)]"
21,44,B,0.25192904472351074,"[('B', 0.7772998809814453), ('C', 0.22270016372203827)]"
21,45,B,0.1602240949869156,"[('B', 0.851952850818634), ('C', 0.14804720878601074)]"
21,46,B,0.22541262209415436,"[('B', 0.7981867790222168), ('C', 0.2018132209777832)]"
21,47,B,0.3484445810317993,"[('B', 0.7057850360870361), ('C', 0.29421499371528625)]"
21,48,C,0.07888974994421005,"[('C', 0.9241418242454529), ('B', 0.07585817575454712)]"
21,49,B,0.38687101006507874,"[('B', 0.6791786551475525), ('C', 0.3208213150501251)]"
21,50,C,1.6004126071929932,"[('B', 0.7981867790222168), ('C', 0.2018132209777832)]"
21,51,B,0.10020658373832703,"[('B', 0.9046505093574524), ('C', 0.09534946084022522)]"
21,52,B,0.12692804634571075,"[('B', 0.8807970285415649), ('C', 0.11920291185379028)]"
21,53,B,0.04858732968568802,"[('B', 0.9525741338729858), ('C', 0.047425877302885056)]"
21,54,B,0.12692804634571075,"[('B', 0.8807970285415649), ('C', 0.11920291185379028)]"
21,55,B,0.22541262209415436,"[('B', 0.7981867790222168), ('C', 0.2018132209777832)]"
21,56,B,0.3484445810317993,"[('B', 0.7057850360870361), ('C', 0.29421499371528625)]"
21,57,C,1.1368709802627563,"[('B', 0.6791786551475525), ('C', 0.3208213150501251)]"
21,58,C,1.1368709802627563,"[('B', 0.6791786551475525), ('C', 0.3208213150501251)]"
21,59,C,1.2234445810317993,"[('B', 0.7057850360870361), ('C', 0.29421499371528625)]"
21,60,C,0.42870065569877625,"[('C', 0.6513548493385315), ('B', 0.3486451208591461)]"
21,61,B,1.9102240800857544,"[('C', 0.851952850818634), ('B', 0.14804720878601074)]"
21,62,C,0.5231232643127441,"[('C', 0.5926665663719177), ('B', 0.4073334038257599)]"
21,63,C,0.2014133334159851,"[('C', 0.8175744414329529), ('B', 0.18242549896240234)]"
21,64,C,0.1602240949869156,"[('C', 0.851952850818634), ('B', 0.14804720878601074)]"
21,65,C,0.1797446459531784,"[('C', 0.8354835510253906), ('B', 0.16451647877693176)]"
21,66,C,0.1602240949869156,"[('C', 0.851952850818634), ('B', 0.14804720878601074)]"
21,67,B,1.5019290447235107,"[('C', 0.7772998809814453), ('B', 0.22270016372203827)]"
21,68,B,1.9102240800857544,"[('C', 0.851952850818634), ('B', 0.14804720878601074)]"
21,69,C,0.1602240949869156,"[('C', 0.851952850818634), ('B', 0.14804720878601074)]"
21,70,B,1.5019290447235107,"[('C', 0.7772998809814453), ('B', 0.22270016372203827)]"
21,71,C,0.28115010261535645,"[('C', 0.7549149990081787), ('B', 0.24508503079414368)]"
21,72,B,1.5019290447235107,"[('C', 0.7772998809814453), ('B', 0.22270016372203827)]"
21,73,C,0.2014133334159851,"[('C', 0.8175744414329529), ('B', 0.18242549896240234)]"
21,74,C,0.7575989961624146,"[('B', 0.531209409236908), ('C', 0.4687906503677368)]"
21,75,C,1.0537006855010986,"[('B', 0.6513548493385315), ('C', 0.3486451208591461)]"
21,76,C,0.4740769863128662,"[('C', 0.622459352016449), ('B', 0.3775406777858734)]"
21,77,B,0.42870065569877625,"[('B', 0.6513548493385315), ('C', 0.3486451208591461)]"
21,78,B,0.4740769863128662,"[('B', 0.622459352016449), ('C', 0.3775406777858734)]"
21,79,B,0.3484445810317993,"[('B', 0.7057850360870361), ('C', 0.29421499371528625)]"
21,80,B,0.1602240949869156,"[('B', 0.851952850818634), ('C', 0.14804720878601074)]"
21,81,C,0.6931471824645996,"[('C', 0.5), ('B', 0.5)]"
21,82,B,0.9740769863128662,"[('C', 0.622459352016449), ('B', 0.3775406777858734)]"
21,83,B,0.6325989961624146,"[('B', 0.531209409236908), ('C', 0.4687906503677368)]"
21,84,B,0.3132617473602295,"[('B', 0.7310584783554077), ('C', 0.26894140243530273)]"
