trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,J,2,W,J,1,1,2d32630edba90f6deffe46b4f9eca2dbd06b96d58808563add749de56e63e757
2,J,2,W,J,0,1,6d25ed2d6421de0c446e6be9732f206800955cbc49823df54a1dd12bc87b205e
3,W,1,W,J,1,2,98dc81a7b7683344c03011336aea24cf4b3835022f1627cdc4b3e6f036af15e1
4,W,1,W,J,0,2,20e7e4603523af8368cfb4668817f61fa52912b9d99c23146791a4aba73223a3
5,J,2,W,J,1,3,843b7e59aa5457d3d1367ae6f4a2cc48b4f1fbd6634e5d82f256396b85bdbe13
6,J,2,W,J,0,3,b922c9ace40319f26baff64ece3f997a8aef5aa4b6b6f7f72f733ae9ffd76815
7,W,1,W,J,1,4,e7ab15c4c5a8cff13184dfc1ae2a6909b0b8c177312125774ce39c781606816b
8,W,1,W,J,1,5,793c14d74b02d8daf5c59b7de0b14eed9470468db35a95b42124c960727b2704
9,J,2,W,J,0,5,4cdf1cf22d029d0a6a3d209532778ba7f7e113c294b8385b3b4e346fde428129
10,W,1,W,J,0,5,1e3f16ea7393f6fd41048e3ed2f65f8ccf25e6d5756719d67446828fffcb0e42
11,J,2,W,J,1,6,07b0feb4f924b2c33f718f38885d79fae72477256889decc43b569b14ae2454c
12,W,1,W,J,1,7,ee9a0774cae0e94decb3c504fbc3240720479a5965abf249a17ed8b25871850f
13,J,2,W,J,0,7,f4b8b00072596f388c25fa2788e1edf411eb544fac51161d961181026ebdbee0
14,W,1,W,J,1,8,de08faa428c69b0a51956522fa385efbc48cae871e480b3831a7661a0cdab0ff
15,J,2,W,J,1,9,176b8d940e051404b52b8bc494816ea60f521d5f76219a09b9760320a87f30c2
16,W,1,W,J,1,10,bf4bea5668071893d5ac1a302ce1aa369f27b61f60b5df2a7f7ec092b60433e4
17,J,2,W,J,0,10,f04031fab8acfd22944f64312a0ff58148836cd7c5b070e5ae0e0ced9379695b
18,W,1,W,J,1,11,0604a31e47ee1dd591336c8d88356bb3411c21ba96238b47d2c2737a9600073e
19,J,2,W,J,0,11,7bc6aa4f1216040ca4552bbc700838b3027a68ce29467d4a151f745a3ddcc674
20,W,1,W,J,1,12,6cb190f343f5f41554b2673259fdd6ef61853fa5a10dbd2d3d181e9d8d7ffd76
21,J,2,W,J,0,12,b09f6beedf528700f51af15837954587500f1891c2fce9f2e3e4d69cd31533b2
22,W,1,W,J,1,13,93ed21966d85b9f1516cc6d4d4a3e7440be3170febdb6d3d42ca3f99cb004816
23,J,2,W,J,0,13,b9f869084e53c7efaf9f9f32ed379a4cc1958a1c7029562a0745dadc425ecdfd
24,W,1,W,J,1,14,575a594effffbd1dd39132e39a887733646211baea42c15358d63704676195a2
25,J,2,W,J,0,14,dff51124d15bbe450e99979199e7219b0f25e1ae5e501379c09db4ed591a136d
26,W,1,W,J,1,15,e4d4668c8abe0be1ee365a256e193f387c2fce790a7bc6722fef0f6cbfff40d7
27,J,2,W,J,0,15,6a5c158a424ebb1516f04bedeceec8725416743e4e2f72f3322c5546b94cbbe5
28,W,1,W,J,1,16,7826dc8553242b62bf7fb1c81b07824add72bc77f1455048c6879f1e112da4e8
29,J,2,W,J,0,16,c9fd39490bac122f48ed5d6bdfbc648e40a027dd0283dd26d718579ad7964305
30,W,1,W,J,1,17,98e1c1658e04d3f477799d83681795aac16b3d17be015185e2575f4da6fbfce8
31,J,2,W,J,0,17,c292170196c4296b7f8ad56af9b3eaa26d09a3983280eb15a3ec66adc7eb1709
32,W,1,W,J,1,18,124c0ef9ce9ac92f3fbb8ace93ba906459e2a07207cd226b0edc1d7928a8955a
33,J,2,W,J,0,18,0fc212b5642b6a3317fa7227d4c3463dbd15be36a09cdbfdfa2d8dffe6bb90b0
34,W,1,W,J,1,19,0fdf215bf77174c55713bbd1de22218163cbac8330466a654a16cb0ab1e34277
35,J,2,W,J,0,19,0a1b13cf7e30e5b68f8e909725764bbb2e77094e8022b13407f88d136f789fe7
36,W,1,W,J,1,20,38864bc6c89ffb2df8a45c78f9a9843c9061bea0248ed643c871545fb4f328c7
37,J,2,W,J,0,20,9d09d971d53ddad8a502e0ca82183cb28b8a6daaf8a9a474537f43a165dff87a
38,W,1,W,J,1,21,c9e290fedce9f241a1427a3342bcf6fdf5a46f19f08def6c6675b80d5cca5780
39,J,2,W,J,0,21,a17cffe823b636b08fd8cd8b4efee3b91b8ab8472881c669ad75bdd468153c25
40,W,1,W,J,1,22,66e4bf9b1118851a5868d7f9b8e3fff7c666a369d3a1361e81eac0b2df6c0858
41,J,2,W,J,0,22,3543a7599d7de17c502178dd738a77765b812d7e38c2b2e39e950fca8648d42f
42,W,1,W,J,1,23,3f03f1e2059181e00f90df7897eaedd5e2527b9d3e4ccdbc7bf359ee8a4635e3
43,J,2,W,J,1,24,c522058abe14d12ef10ebb6e598c83f30d764c24dceea4be3663f026ed3806e2
44,W,1,W,J,1,25,ba1049438f40005b98eaa00a407bab3f56a287a672c1205fab752824e81b3f16
45,J,2,W,J,1,26,1094056cc1cb4ffa1efddc49d7dbb19b82bcf0b6e849925b77096a80cca983af
46,W,1,W,J,1,27,0b1338b9e218a6cb6a5b44c62252f4d2a9086ea795a15841cdfbe71852387f90
47,J,2,W,J,0,27,5ddabdc81cbcd659c247e33a5072d7ae8bbd58b686994ac51cfeeee3a9d90abe
48,W,1,W,J,1,28,ca886e0ea17e52ccc79a09bd724db6c25302fcf6aaba9b71a8024516a95b68da
49,J,2,W,J,0,28,bdac122fa68dd4e51151c82877a16f615c2318bd5b885c33a05695048e060ca0
50,W,1,W,J,1,29,618b3ab0328012466b98df9867aafb93faf48cb0718234da6a743398e7bbc1b2
51,J,2,W,J,1,30,bcbb579abe28587defd07add53b9cd2d3b404e9a783db2ffbe7d67684fe1ca07
52,W,1,W,J,1,31,5a0dc6c4b0b5a07ec4f2f701f0648c0e93fcfcd2bb62e043d2fe364cf7bf04df
53,J,2,W,J,1,32,b485653888f7b909f38834069525ce7cb12c0bc754c9df911f929f59404a1ff9
54,W,1,W,J,0,32,760435415877f8e9d8c54f9da518aa5ee2c5e15ce2fc79c20d626a14767c3d92
55,J,2,W,J,1,33,d6bf385fddf7badf66ce919d36269e5501894d8c4167d04e3674fa459f48b8fc
56,W,1,W,J,0,33,413e5981280164e33de58d2d00b175fc7af14f771f374ddb9de5fec8896a557e
57,J,2,W,J,1,34,1cb86a73e7076a216142810e857d43faa9dd975b9da8437658ab74b59d46efac
58,W,1,W,J,0,34,3a1a57aac82e71d11310933cc8477c37c84ecedf2abf106f733a4faa5f8986e7
59,J,2,W,J,1,35,221532b7c5287bf6c281938947d02679363d8b889e184844ef18cc9774ee362f
60,W,1,W,J,1,36,e17850e388ec9c09ac5258f5de4bc7d733d2a93693f38c376738167d0f1d0cba
61,J,2,W,J,1,37,1e4b8ae4fadd54000b0a0dabbcbd72059767b3f963b20c51fe8c1f2f89720aa5
62,W,1,W,J,0,37,5bf3242da042575bb2ac2c563a6cc6aa6b55b99f8128ff762521cea6cc2f66a4
63,J,2,W,J,1,38,c178e26ea1fcc5264eae6a59ecada87d07e645f64a5978a7a7801be1d3529f6f
64,W,1,W,J,0,38,62ea502a670f9b1bc567847368224cbf9334de8b7a493fc779b1d056afc5c782
65,J,2,W,J,1,39,bc9c94b4ea5a657a4375e851f4e0234d2f05c6e6dc62a13e8c4c7ba8a4fbe140
66,W,1,W,J,0,39,535733714708147e70a54eb37e49125261f92365ee8227509d92a95c490a23c8
67,J,2,W,J,1,40,5b68cd2ea16b5676eec3c5bd92c3fe6da6166e2d19204932b9ee86c24b194ac0
68,W,1,W,J,0,40,470b4781b32180d6624b02a5f58308baa9b2a96f3d8c42abdb357814e3b259bf
69,J,2,W,J,1,41,7764864da95e299329ba8ad2f51515b8138db9300a5aeb053941d2a6489296fb
70,W,1,W,J,1,42,a5aa5a5632e84bf603902b6d7ec005a60447725b506084b59ba87015e904f18f
71,J,2,W,J,1,43,e5f0a6e11d37c8fe6fb63d490ffcabb6fd90d0efede351edeb215ebac257c5e5
72,W,1,W,J,0,43,883d428811ebd78cba370650af61e84151cc0c8980da057d890a4ebc64963c42
73,J,2,W,J,1,44,04a119d5aa70b76cc01e69d9a9a0e7d693be8b41c59ee1e674f9fd861eb2e001
74,W,1,W,J,0,44,542bdf0409537f1a1ae71e9a72f68d947b33e1716725575f0d5cbfb8810782c9
75,J,2,W,J,1,45,a1c33a2c94deec6d197c4984599d3704919c900f4466fb09b0d407c0a078bb2f
76,W,1,W,J,1,46,21bd437a051c0205118f7136350a6f6ddde813e8ee59686eeeb98a8a842ec756
77,J,2,W,J,1,47,c41ac96528685f74840cc969de47de88dc6cc0cb71efbe5069a577a5eb789fb1
78,W,1,W,J,0,47,35b4999c9e4d97c2b158e0b879f2e9c38a323c642cc6399196d1698edd233bd8
79,J,2,W,J,1,48,eeea26384aab38dd5325055be6ad371c6c217f364bb8342b4256ce691216c190
80,W,1,W,J,0,48,b2c89be14a325d4436f14af4624edcfacc5fecb8c6849ad3afaeb61944bada29
81,J,2,W,J,1,49,ba8e70d75c6d12ef5f1ad80c5db1cda09298549f7529b66d24ee284b2d6ce05d
82,W,1,W,J,0,49,7a306dccbd2678948ccc7e8cd958d6016b85761e785630d3c08924fc2e36ec44
83,J,2,W,J,1,50,83c8827d5e7efac3dbc6fee8806f89a3d1a957b3d3a46a315ac2088cfc60857d
84,W,1,W,J,0,50,c067e915abc95929efbe18058ab361148b019ec341345d99be4e9d8b64e9f4ef
85,J,2,W,J,1,51,7093bba6626ccd58920e345fa388e1c596a94b490566518b39fb972f84053da9
86,W,1,W,J,0,51,6841ae82cdb0c58f54c9718ee07bcf20c7eae7e4a7d701ac579bac614cb8b2f9
87,J,2,W,J,1,52,322749ff2646aac719e462865cd2aa9ad3ad5ba93250c385a5130b6102baf3cd
88,W,1,W,J,1,53,d7cbbc6591d4d23fabf2dd3175288353435ae77d20c289579e318ca5386fc697
89,J,2,W,J,0,53,5064499be8d3e51c45ac3c42768df9fc8263ef62cda546c9c146999600d313c1
90,W,1,W,J,1,54,0268e124d5f941235e24108dde0c47b09a947fa15543521270b2ad43e5221750
91,J,2,W,J,1,55,a18e01d4339e6dc46fe921c2eb16e991d5e5ffede3dff5df9292127b2a2d2529
92,W,1,W,J,0,55,db9c4142e05a61c93973596c31bcec2ab0fdda7370fac1937abbf39e5d6578f8
93,J,2,W,J,1,56,ae7dc227f5144840c28bc743fbb5e5fc625dff1d28f0f4ae5c6518de13cfd0b7
94,W,1,W,J,0,56,05b1829453893ffa34ebce9e6d03097316fb91ff25fb19f9f0c213d00e044072
95,J,2,W,J,1,57,ab9a547f9d2557823b531aafd8432ed8bc62a70cedca49a35b903cd28ea808c6
96,W,1,W,J,0,57,bfe7575dd47dcc8a7ad2bed1271706e8daf6a39ca18ec296a57a5ad133dda408
97,J,2,W,J,1,58,d7b6dd4cb4a8e1725917d2f2beb0401f30ca917aeb659d7496a82bfa11163294
98,W,1,W,J,0,58,f8979a9448f459b91e2ecce3351419d6ad29f13680113367fe0325b5de5017fd
99,J,2,W,J,1,59,886007dcce3f65cc9d8459a158c4a6c880a21d14f23d80ccce23202d2dae6ecf
100,W,1,W,J,1,60,261c87c2802650e3591aa8882c2673842c93d3079fd748555e3599edb04f8836
