trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,T,1,T,Z,1,1,272a5737dd06f57a8ab004cfb99eeb370ae66af9d60514f721517cc49bc46959
2,T,1,T,Z,1,2,c61d653b921582b4449c221b8519928554934ab2eff09df6515bc12e694bce5a
3,T,1,T,Z,1,3,6c76058f80b63e860aa953bd764b447eed9217afd28d94e60ff850c00b7a6ee2
4,T,1,T,Z,0,3,606cfc36035ba21187a849106b40a4d240238d95e1f96d4d0b4b67f71db7f428
5,T,1,T,Z,1,4,f733c1c999a5c9c717ee6ac26e74c9ab7d9da7addd38a9942d602d1a6edb4cd2
6,T,1,T,Z,1,5,7d0e6b35fe988761a59db99fdf0a97050776100fe9b6fcb053cdcf41b0b9e01b
7,T,1,T,Z,1,6,00b7ea1f610e2f5653cdd6d94f8c7166f740ba239bd25538dd728ae3734726fa
8,T,1,T,Z,1,7,55f4111678b26f5c80759b99d5606178945d3ebc3d2b32608bdabf17d5c42fd1
9,T,1,T,Z,1,8,da9f149f476723643f675856a52abc030693cb1c7d6ae1f2e1e2a3d80a9e232c
10,T,1,T,Z,0,8,da44419b3a32977ce0b0b21b9877c5b215fa58c81c78cec529c17982dc827451
11,T,1,T,Z,1,9,9d2dc98a9604b4a7c32a323c58b73e1d0d39c761473959e79232ce3b8ab3a644
12,T,1,T,Z,1,10,17a550d878044b55429eb6af94d46e0dedd84ea165276574b0d625eb16501cd0
13,T,1,T,Z,1,11,ad8b745348ddb8e8622f0c54821484c37860635400d303e13cb3ada57657f6b0
14,T,1,T,Z,1,12,d4a9123371085bbe4216a3758c93bcfa26ef149cdc4b4e9ca18a97677525d680
15,T,1,T,Z,1,13,33c34da4a13180df83417b0fbe03d2daa97b617c4f081ada7945df2d38e9e77f
16,T,1,T,Z,1,14,7c85cad8ad72c28c8370866b36e23a40c681efece94f11cfd696bb200cdef63d
17,T,1,T,Z,1,15,ffaa1cdd117f579f7b841a425c42dc09b1f837b7ae55473901c01d24eabc7656
18,T,1,T,Z,1,16,cfcb6f8b9a8f4d7a3912118c153ade8a42fcdff684ee93d2a2c87115bf104362
19,T,1,T,Z,1,17,29319dfcadede1647a26eed446440eb1c19a4152e5d449ed337d6e26937a7470
20,T,1,T,Z,1,18,1864114f2774a80011c13ddf7b9312070956c09b3ebaf90a8d2f317f643206b7
21,T,1,T,Z,1,19,1b250e68a45b80d2dcd11f93f7ce35736414eaca5a4d2a64443442322f2943ce
22,T,1,T,Z,1,20,6b24c04ee595b8d0a26fd32ff39d51d2ca0ea584a11dbc16f3af5389d6816ff0
23,T,1,T,Z,1,21,ed470e25bb3583b8deaa6809f02c934b2a63d30fb33064cadc227be71fe601c9
24,T,1,T,Z,1,22,e11e564bb2ff8beaf0dc5b244953f5a988fcbf666352a4d2f34ecc239c6ab42b
25,T,1,T,Z,1,23,5cd2c9eef3852a1086378e63fed73ffc0d9de07e4fe84d5a37263065e3c399c4
26,T,1,T,Z,1,24,2e47837ae10b2928be8c35436819155fdccb32cc2071e3467db81cefbceb415e
27,T,1,T,Z,1,25,4311ec69fae000b71150f37e3d33186cafcc478c9b17734d82805ac55caabeaa
28,T,1,T,Z,1,26,1a5df7cf07f9e6dea7ae3fe083ad8f4d1c9182bf65b2a9584df381d7fe145419
29,T,1,T,Z,1,27,037ad74a13df9ca31bce2704695acb58ac10e5f76a24f86e1248aed7c13e1631
30,T,1,T,Z,1,28,eb5d2d7c77c1277de04a8499300ea8402a1c825633a32820415b081d6aa7dd72
31,T,1,T,Z,1,29,f5622761788dad6a916b1e19d37d5e268b5634f2e38a77225e550ac0c1903ada
32,T,1,T,Z,1,30,1396a1be1eb0b6aed97d7195f57e48b02f71150a11b4cc21e110255767a6cf40
33,T,1,T,Z,1,31,6f87cbea19d94ba2ca8fec8d0dfc4353300215281333490e4db7d3cf06f14115
34,T,1,T,Z,1,32,c2558ec7127f1a42c71ff93fa2e250704c3f5e244f7e34715fb1bf059e32c52b
35,T,1,T,Z,1,33,c300b148c0e843f663cf80ebab0a9e074103aae213d671fe6700e367a7c85c15
36,T,1,T,Z,1,34,6dfdacf08384cda84b043ce057d5662c7af1e454b52b7fd6c71ff2e359199948
37,T,1,T,Z,1,35,b4d9536d67c588b2bb35675151d8f512df29e28dedf370be9d27b6e489a626e0
38,T,1,T,Z,1,36,3b8c29bda35f86e88ed8af1a587192991cce90b7a3153c3bac8de49c0be6986a
39,T,1,T,Z,1,37,a35f260c2203074e605842a0c4197cd1aaa0071e010ff284f49546f102153289
40,T,1,T,Z,1,38,ba8bb0ca0c8d3a79e67b3a3c57efd589a4220c8f6f736f60eb418436979b757c
41,T,1,T,Z,1,39,e597c7f963f647092adc86422e5c974af5fe5013ddcc9993c64c4a34dcdbf3d1
42,T,1,T,Z,1,40,cdec6f30f48306fa5ef8eff2de395abaf5a152bf843dc2d63e62818e2c0afc55
43,T,1,T,Z,1,41,0ad4433b518abd6ab4431b369a649668bf5acb0607caf865b83c0cffcc02507c
44,T,1,T,Z,1,42,49e02613d89740972c7bd2dce82e42fdccb1242bfe22a2a14c5cd0808c9db450
