trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,E,2,I,E,1,1,856f776049c9fcdfb67d09d5793ae96beb00afcaa0f4b820f711a17cccb55b96
2,E,2,I,E,0,1,6ba63b8d0383459058258a0ad3a06f521c17622a88115ddea06f5ab1e3046c40
3,E,2,I,E,0,1,8c1d01f0369988fe1ae77c5cb5ca403974e0dbf2e579ec6a257deeede10b21ce
4,E,2,I,E,1,2,1ace00d33b423ea0eaa05f4389ed5dc0b8e798d53ec6e130f8deaabe5fe38121
5,E,2,I,E,1,3,bf5c48e3fa49b2a915c47bca1b95498e85cbd55f9a527a443b13173481f559a1
6,I,1,I,E,1,4,a10137ab89d691984a394413d66a37da300355751550633794315e3aced9a4d7
7,E,2,I,E,1,5,8361acf5bbf2cd3b98c20b61e93298f5e6e551ec9b7ee19c8ede3618cdf5d995
8,I,1,I,E,1,6,190537af2e26298a14ebcc5b7517bd6ed87dc2e6f78149a4e20ff2d9333733f0
9,I,1,I,E,1,7,f6af795afb5dcf61f7d3fca9e15a786994d155b9e2bcbbe8ec7ef860d97d77e1
10,E,2,I,E,1,8,7042695fb529739b3525e4192d21b45d58ec43f85234db9aad0a3e3ca2c85c9c
11,I,1,I,E,1,9,55af1a34677bb4548f23b33064063e3bdec461b2c99699a89bf306c4a4062095
12,E,2,I,E,1,10,5072f909d0221317b9dfa7912f7a8ee91a6bcf6344e4a5b36237388a6accf37d
13,I,1,I,E,1,11,af411830ed1074b92c988e772cedd9bd2948e89d69c78ae1ee122913972c31c1
14,E,2,I,E,0,11,f9257aed457b6ed5c75774c23b2c155a061e36c5ee0b4468aef7243eb99423d8
15,I,1,I,E,1,12,3b227bb92db24d6b6fec0b3c7efa5e494f3e684ff8bb12391910e39a679e1e9d
16,E,2,I,E,0,12,8fe366ae501714fdebe139eb021052e5354bc2bf8ef77071394faacfc70f9ed2
17,I,1,I,E,1,13,9adf327e8b27b77c21553f71c28588ea59069b838eeb39267449e04c828b1864
18,E,2,I,E,0,13,9d24e09605b8aa02ee86ffb841e909fdef3d8771c1375fa52207dc7394294452
19,I,1,I,E,1,14,2e0d7c88d667369e517cb176731c4124af92fd919f51174799af41463ecbb443
20,I,1,I,E,1,15,034c67f9237def89f56b3e3f16bf748ac9bfc8985515b836442b2cc54b8d3c44
21,I,1,I,E,1,16,cb170812ce963ec20fa0dedfcff73e086726530a7d77dee28355992e07592adb
22,I,1,I,E,1,17,81bcf0c5a78a75a6330a11f5334214b888d1e6378097050c64b84c47f0271b0d
23,E,2,I,E,0,17,d883dba4a4e1abf0b26699db46d73257a71b6cb6ba1134d461883e35007b3742
24,E,2,I,E,0,17,dae3a23a489d56326cea5f258a6c6056688ac1d5aea476d51f41edc9c84d928a
25,I,1,I,E,1,18,bdf6f8ae5d2b986c23f182e9dafaabbf513d66104193283c716648070af3556e
26,I,1,I,E,1,19,5c4460f7fc1b1d1523c03ac72a931c5969f20826a62724b61b88dfd5e5066a9f
27,I,1,I,E,1,20,3c02a0c2721835012f8b4d53866420f33b4caaa9c0e9655d8c4fb4e683b8e4e1
28,I,1,I,E,1,21,2872756be691e6a82ebf9aceac1f98a17eb637934609b5fa114ad97594374d5f
29,E,2,I,E,0,21,4665bd0ffc19d32dfa1471957b27a65c7802da3027cf7a332bb12137506f5a16
30,E,2,I,E,0,21,e64b6f06d5e29390e94f73452bb1221c97ac2469ef6de584751d491f4f589dc2
31,E,2,I,E,0,21,4eced46f9feaa4c72e1e31e6b668d997696f797ac87c2d44f5c03075506b22e7
32,E,2,I,E,0,21,44ce12acd5384424db0a1aa567ebaec0eb21b8a4370df1cb5de3790456682724
33,E,2,I,E,0,21,75db1c11e440a53565774187be257d22279b5c5b76802e30af8075129d7cb62f
34,E,2,I,E,1,22,a44322fffc76281c3ed11ec765f11dcf16a3a0ee987f96c3922703e194e4b960
35,I,1,I,E,1,23,30ebae8819b4618c3cab71aa934758c6d600d5aff12e97869815795572e08550
36,I,1,I,E,1,24,b59b1da5375afd2dda72ba5ca1b10101cbb789bb23908c85a12433747cb232c6
37,I,1,I,E,1,25,0722430838b9b6741a7a7664e68b89923db4ff8b9e2b081d3654bf5e9b240f40
38,I,1,I,E,1,26,687466c6ebe5b0a378818593d4f8dd48825aa763bcbb85475715c9c887b8e154
39,I,1,I,E,1,27,6c78d12f03ec967edb1b27bf729fa234b8fa15c9020e8c93b018d6518fc3b1fd
40,I,1,I,E,1,28,aa29d8808a28ae7cced9cd9271f050dc329e97621ea4b751fa5a3dd0e6da5469
41,I,1,I,E,1,29,42405d9129243c0ef6d1c34242316f76c6fb7d57cc8375c2e27b468a82d16de4
42,I,1,I,E,1,30,06c0fa2676c5a153718290331c579af55165cf2c45903c551eae31c4742725a5
43,I,1,I,E,1,31,192e2bcbd26980723eb2dc6d329a18580179555fbc6cb15869bdc6e90cc758dc
44,I,1,I,E,1,32,d7815c648a0ca3f2795df012cf2d4cef51faecbe659151d9446aab79ad1586af
45,I,1,I,E,1,33,4d3170986252ee8682f514f119755e6bf9703ba3d5b108bcfea37dd3e214fc98
46,I,1,I,E,1,34,684525614ea237fedc6392c5190e3a1873c325c55cfda23d38ba5051f1942da5
47,I,1,I,E,1,35,1c3bd7fd109d1f6976cb3c636d503316eab7b7c6cdb12a1cf2ff824e8a55d01c
48,I,1,I,E,1,36,b679eec860f47fce5a7eb29e4fe6a8eba742b6e82e18e7be062601dfac314834
49,I,1,I,E,1,37,44228d17d3c7aa83d4cebe2a5768fda1360f7ed82e7c7e8c66f6acdedb2846d6
50,I,1,I,E,1,38,d58ab6207a09d0b833b8e125ee7198b11f48f137af840882e00566c862c081f7
51,I,1,I,E,1,39,bf2369b7d6fc12209b81b4b5c92d0e45bbe09650e364e24e672d8700a74671d4
52,I,1,I,E,1,40,7c89ff9fc6f5f45410ba89a2fd8111c179f723914e515a5930484fd4713502c1
53,I,1,I,E,0,40,2566f8991cae7c201950e7d9e5ce12208f1cedb4cbbf737d92386f7532378382
54,I,1,I,E,0,40,3a0c5c604242b537b40b9ad5a37300a74c1c34becaab73fbdcbaf3290019dd13
55,I,1,I,E,0,40,31ab6fd77722db2b6baae4f95d6e4a2e23b413c610cfc6095e2def4db3f0ba21
56,I,1,I,E,0,40,13675c9b99aa1204da88921bd2dae2e0352efdd773ab3f7bd15605b352ff0cdd
