trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,D,2,V,D,1,1,5f63e3887561a17d99b55d7a4e1c5932e37fc82c319257cd2465bb77f3d24907
2,V,1,V,D,1,2,91d28cf573220fdcc3102c28056812df3c86134446fb79dee087e611bf530315
3,V,1,V,D,1,3,206b8690105a110d34f5c4f0751a42891fcea1ef58edd19d052cef0d7ea9676d
4,D,2,V,D,1,4,b96d1784ead5112702b38608f7afb798ae172adff30e4e631b5558eaa5c3197d
5,V,1,V,D,1,5,bc01899c5260349fb241573cb297cdbc12d81926b71643b359ea91ec09888a4b
6,D,2,V,D,0,5,f55ad61c41554f53d69b8cc289bc141347e2a8927d3c8bc74f17521fc8605670
7,D,2,V,D,1,6,0052ebfd2032cee15750cfe100f355c77a4512ed1a40b3df7efa635960917feb
8,D,2,V,D,0,6,aa6ea21e7053c27837d9ae62a7fdcc4efc13e5d0553c2d46d49e732be87bd1ad
9,D,2,V,D,0,6,c52014eada7c0770f747f5f5d72f5df45d55babc2167b26547c1e1fffdf8e45f
10,V,1,V,D,0,6,d548c8ea499a98000175142cc038f375c11d240e8e71a01edf29f3424b80a498
11,D,2,V,D,1,7,536293b07a22cd751bb57b5ac27b4bc4827f0b5c7114577f683be972d54fb911
12,V,1,V,D,1,8,c574c298c53899cabb9c1fe3a0577e083e33bfac56542d1b366ebc03bd46ef19
13,D,2,V,D,0,8,aff9804181d6bf823e6312b614716f3f22937e2ca2170de8aa062cba5088eb03
14,V,1,V,D,1,9,fb40746bf950f55ca68320bca2093aaab5182080dcd95c228dfbbe5344a42a69
15,D,2,V,D,1,10,ca58d9387d982e50fa132a731c9ef98a04ef2532a3584a545bfae98f9a412c03
16,V,1,V,D,1,11,b2d763f1d41ee219f637e86b3e150e28740573ee3a151cbcdbb7552b4984672f
17,D,2,V,D,0,11,d1ac3d23490effbbc3015aefd1948e8f6bb587227b61b53d19e8884de6069708
18,V,1,V,D,1,12,bc4384e7ab98a349a2c9a5abc67576433fe1add2d2a03c26a67111b540adf0ff
19,D,2,V,D,0,12,25ba7790d125453fd68fb861a361a62ce7b5750d44e00a2cbea1880f616e1251
20,V,1,V,D,1,13,f95f8d0980a0079cfaa52459233c7f721d099a99acf7f9612b2aa1b27f2dcb22
21,D,2,V,D,0,13,1746b61ca272ea3390a010f3211c943989b92a6471e94327c889d1c3639806e5
22,V,1,V,D,1,14,d31fadc0cb54aa8fbe5adaa62139d64203103a4b7d2d4ca58a9a6d8005ec72f2
23,D,2,V,D,0,14,45c9d909eedd1404c4b5358ac9d1f27b3a8a3490ecdc679ef22a99705c8d042c
24,V,1,V,D,1,15,73beff960a9ddf98c4ca3b284878f981d7fd1c6ec42fca94dfe3c9e27a6ec46f
25,D,2,V,D,0,15,8f31c05708ae1bece181b54a3d8df7874b7d0041e97590782a2872fb8386a432
26,V,1,V,D,1,16,9f44fa6f117ae7a5cb5058334648ce3f78a56b435384007bfa5d44a8e42a1000
27,D,2,V,D,0,16,a14e7692036ca88f27f0684a80c5956994eaad332e38fe32097faf2995f20da0
28,V,1,V,D,1,17,f2e2628b712a7adfce98a218296a91b7b431676784c89793627deeb41146f069
29,D,2,V,D,0,17,8d81391dcb8b6d29937b9cfecea5280f8b738306a672c8d72ae88e288464380f
30,V,1,V,D,1,18,d83633da007562340d0d12c909696349ef53f4607011f7be3807d9752d583785
