trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,T,1,T,G,1,1,67e1173adddb8056b0f0fa3e99d192ee508624d1db90e9bf48e00af9e59d71f1
2,T,1,T,G,1,2,7589adf89271e54867929838ad77c7485437c0df186f33dea150a018420aa0ce
3,T,1,T,G,1,3,6a328d0e35a152cc3f35ff3c919c7963d67980578807c1d1f5c9dc5c9ad0c6fc
4,T,1,T,G,0,3,067f887e0a949d99590aced70c92f1040223999e20f69130cb7c25f697f3b302
5,T,1,T,G,1,4,ed70b64c501c6b9951f2f9a1c9bb2bb421fc840de2390b6c0217226b577c923b
6,T,1,T,G,1,5,784b0960b098c1a732bf07537a600bd82f2ae3ffde42ba91094e926bba3bc530
7,T,1,T,G,1,6,3fa50ebd7befc91843152f128ce0d57967fb7ce1c7afac95719a94731f61d15a
8,T,1,T,G,1,7,7a9207e9ef84e7dae45fb506127cde158a61a6fb5b72749efcbc2d568e6646b6
9,T,1,T,G,1,8,6cd622d3f087bbbfb32d758c169ee348d53f791e4f71c448fae88ba8d507fd14
10,T,1,T,G,0,8,7ddd1f4fdb9868105da90b908992d7affce685285b9de6486ee218aa48b1f26f
11,T,1,T,G,1,9,b4313a1c8c82905374f16ab9ad80fa554866ab0d720ef54d11f89fca07caefcc
12,T,1,T,G,1,10,5e62ded95d7bf30788a99c9e399dcb3d82ab8598f2af59a77ebedd8450636be1
13,T,1,T,G,1,11,5f8e1dd07f23e90286989ec05d1347f454b6fbf6357585d16a69969834fbdc53
14,T,1,T,G,1,12,066cb5d9047edb06e6a2f57a5cebaf168023c936faeddcbab86ed55a69270840
15,T,1,T,G,1,13,2010536a8df422344fbd6e2c12247416e58de934814bbfee087e3a1309b3d392
16,T,1,T,G,1,14,f3fce21b0f9d55bfc21ededf320558a10008c7d82d3a860630affe2bd6ebd18f
17,T,1,T,G,1,15,013349cecbefbd87dd0d7f9093c12633f63614a44bec58decf569af5718f82de
18,T,1,T,G,1,16,eb54f405f31f77426817db65c770ee104aa9414a7d64f0c3a94157377034274a
19,T,1,T,G,1,17,37c92dbc43e9c65b00a99cc50613b98e922ab232417a68d5ee4c109cd5601d61
20,T,1,T,G,1,18,191eb7b812400a26b174dddd65b9ab733e76e25887855a524d67070de48f4388
21,T,1,T,G,1,19,d8c5d3688841ee30e97803907442ad60446b10681005cb18f1ef493266ad277d
22,T,1,T,G,1,20,c5e2676a802d7d15751222cd6083c7046c9bca68d07e6973aef1b4afb5ccb938
23,T,1,T,G,1,21,65eea04f6c80a609df0be98ddc86f92ababc76027ac1da4ff2629a26f998d1b1
24,T,1,T,G,1,22,117711768cf78e626558d3d95c72b440c4989e8f73897e1aea1986624ea56cf4
25,T,1,T,G,1,23,4f22d7b411cade00a5dc60b14a30ab00b03a013eab004544e9997d444b699760
26,T,1,T,G,1,24,6ca6e8cf1993c0f0a8ef9586e922e9683794fc501f86bc8e20fef4aab72438f0
27,T,1,T,G,1,25,0610fb893e21d165f8ed8e40881e36f7e90a3b36de09b05a4cac476025c011a5
28,T,1,T,G,1,26,be3c38037655a02ec8d217279058e5b3774f3ec4c84901f238778ff6060d1676
29,T,1,T,G,1,27,79dd06962bdf9e791770ca32ec3c084e91a5bf76f62a3f000bb3e15933d5b8d8
30,T,1,T,G,1,28,9bb9bb4771d3f87909190851e14b8f38bd6fcd965ace9401bfd04f9e398f2bdd
31,T,1,T,G,1,29,a02f398731978249f4a54cf4f7bd84239393f25f76067e6a378079f9fafd00fd
32,T,1,T,G,1,30,89cc99953a462e19f3f66cdfd8b97c5b561f1429c7b7a7bcb0b6ccd93f1a6f14
33,T,1,T,G,1,31,ec675fa6694c77ff51fead21aa50ab4715d0c390bb70a3fcf6073953b8d21cec
34,T,1,T,G,1,32,61fe0f59dae832c214980f3d4542445764a130129a9b63164fa032ac8ad3f718
35,T,1,T,G,1,33,6178aa5e6b3d6e4a4a77943f29a4eded66a9b31a891b6bef4efc97e814ce0189
36,T,1,T,G,1,34,da36ca982029dffc4aa90e04ab346077a4edc2bb6056553fc01982ed7c8e0832
37,T,1,T,G,1,35,167bd458d6aa3a7e6b25d1522313bcb9484928230529f93e583c7723eebe1b35
38,T,1,T,G,1,36,d8d365aba98a91390efd61bd01389c5c2cc51fffe088e5d72fa9e424a4364c71
39,T,1,T,G,1,37,7f1e4e73bae82ca361006e82aca2bd070619946c21f4f8e70857a3c709bf3e8d
