trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,I,1,I,B,1,1,f26819335f72d59383ff98b6cc4033b8fc166241fba4c4c5eaa9a146ccd2fe09
2,B,2,I,B,0,1,fa3e996cc9d4b4831dadb2f3b2ee337c7e5857e8aba98737a754a9cf219ce4f9
3,I,1,I,B,1,2,1b5ee14aa53910591139b1c751f692e5ce9a62cc977f700ea786a914276e3f92
4,I,1,I,B,0,2,6f61f23b2aab392b2b94e47f5d5cd7a4eb3e7934606de716530dac021b521602
5,B,2,I,B,1,3,c183c58b438a6dddd29d61da8475163b76a0341a2aab0005273d5af3a399ebe0
6,I,1,I,B,1,4,3141ebc4c2f315322c715d7b21b9389c9e614aced81a2604dfe6f91d9b3ef0aa
7,B,2,I,B,1,5,6470eb73e7774f06f17c511233811adadf5bc6c05b08e0f0807391814f3b35f8
8,I,1,I,B,1,6,172cc43dbcb5b81ca843edc0e3b0d887dfaf4dea00712150556eb520c91c2350
9,I,1,I,B,1,7,da1d3d1d6ce49cdb57f781d32e1268d4363354dbfd46e46b1670fca22709c069
10,I,1,I,B,0,7,359f84a77dfc8e28d970bee221dc60bf97dec257c7988c10ac2640a2ce89cc8e
11,B,2,I,B,1,8,4a109e0754d4196231427bf10dd3f157e41c1cbece636c42fc85b6cc80034a39
12,B,2,I,B,1,9,0c01c8d592e92586583a58d45238524d882c31fa394c2f998c69307c3677b8f1
13,I,1,I,B,1,10,dc14e469b6fabf26dbaa57a5e6faca5b7ad8c9947aa066934a54806ad494f450
14,I,1,I,B,1,11,958c5dc3b49ffd00404ec1d2773248a830f097d61b8173b00e05bdf13055c31d
15,B,2,I,B,1,12,709fcb72a45ddc2738a0d44a9b4fe30130441438fc205139b4b8b32bbd859d0d
16,I,1,I,B,1,13,d230423167f030682981444be94b3436582a98009510bfb379644c5109ba970c
17,I,1,I,B,1,14,6111c2885f219805dfe49812fe75e9cdc6694dc85dd1ba123a6639bd394da51d
18,I,1,I,B,1,15,8cf5a3d93413ea59ed2040fc7262e7f524541436812e685507f02fb0bb8c6a4c
19,B,2,I,B,0,15,6b7b99c4016d61f12d00bafc13c5d274611d815c8697c3c33d0b09c1ffbb28c4
20,B,2,I,B,0,15,41a238f85b0fabedd620e0e60ef9248837d490c15b288b877e8c694139adddf7
21,I,1,I,B,1,16,cd2f347a868610cb02495b0b4d2082683e4adf3af4aa6f3570f0996e1cc1e9cb
22,B,2,I,B,0,16,a8e227a6f24c2b91fd1b1c5ddc5325be51a2c6e89d7e84615fe4630645278e7f
23,I,1,I,B,1,17,044572d408cae09fc87300cb40e73ca855a7ebeb3e8c4903f000dc277b6928cd
24,I,1,I,B,1,18,b1673e119020e477e182e4a0d006deb363b9116444893e765f3d4430ea682103
25,I,1,I,B,1,19,007545f8bbca2ae57ac1d2914bebb1ac56b187eeef4f8697d2ceca1e3f7185b3
