trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,L,1,L,C,1,1,f504cb883b3e74b7a48119656df7e2ea18838f1833c7dc485c4a7b3f427a6959
2,C,2,L,C,0,1,921e8248fae79591f1e69834f8aa8a3aae01636bb4513521265ceea75bd9961e
3,L,1,L,C,1,2,d80d4543f6596c09c34557de37e9d552f40164ea6d20e85d6cc306ffa3b388be
4,L,1,L,C,0,2,ac8f2c2bd529b47cfd90797e7a87fd93fa215f5d6d63d52bc6b4b876e7302663
5,C,2,L,C,1,3,998c15f91a2e9af65d5526089f0f830d29e518da0566d5b212155c9d0490785a
6,L,1,L,C,1,4,b152e29cd774cc8c0b48a63a7dc81cee36025febfe1a4938490000736cdd38e0
7,C,2,L,C,1,5,718f2515aca00cfe790f463ec0989c2d411f5c04bb3dcd971a7387f3e88f2f6f
8,L,1,L,C,1,6,356345fbbd9e6426ff611cff42ad511e0af8031c2a03d865ea83dcf0a5683296
9,C,2,L,C,0,6,ba2c241e3988c3a98a333c3a83db6d92ae62ca8736af666c29a63a18faf7a531
10,L,1,L,C,0,6,a9c897299ab19a5e598707314fad2bb19bdc48f7928addc3c97e2de5480620b9
11,L,1,L,C,1,7,e1c442a6611ee0386dba7d5eb5dd788530fea65f44865be8ec677fca960c6bb1
12,C,2,L,C,1,8,8cb47c021aaeea28b170ee4a0796b0b77caaf0526db9575c6060d83cc25a6554
13,L,1,L,C,1,9,046960ed5ce97796aca31e2f836bc2b7ab46948599fb70a7185e0dea4fdc4a0b
14,L,1,L,C,1,10,ae389a1ccecbcafdac4e091d36fc7daa6c108b5c0d0f6c328afe9a66a60a93d3
15,C,2,L,C,1,11,d96b78a6d51e3dcdbb55770b8aff693fa356ae29dd2d8c59085d5499c7ba08d6
16,L,1,L,C,1,12,0642861faf719fe6a62a0509044655c85e624e7f8d8d3b584690b26b7acb4ae9
17,L,1,L,C,1,13,cc74d826cd2ccec6a2423e4c7e97e8e3eebffff86c6a2b3a96b0f1534f166d70
18,C,2,L,C,0,13,9e5be696c32ff32f557dbaa212d7d4fa8e679c1f8efba691133bea004dd2da17
19,L,1,L,C,1,14,f2b8fac973fb47d33736db0ef39fdafd2cfbdd014e9b808c7088520465b05d10
20,L,1,L,C,1,15,dfd609b8cc73f5d2371ad9d39d7629b3481736f871f71315425dd82487947e52
21,C,2,L,C,0,15,2f06de7257a6f99cb89c11b419aa36b02ea7f650583dc138642db895c9191b08
22,L,1,L,C,1,16,872cf9657ca2370461c6fb9d40bcf929fd91d962d9229c8d47bd1738b2b939f2
23,L,1,L,C,1,17,daf01045ea8a73966b2a57114f47ae54b75d20b25b7b49eefe0a556fbab27e0a
24,C,2,L,C,0,17,a92395edaeedb2450e2dba862589e2d965c7074cfd981d13e40c10bc37a07de8
25,L,1,L,C,1,18,1289dcfd2aef0f50826bffcbf0a61be88b97bd3aabeea8cf0f66985e3624e46d
26,L,1,L,C,1,19,485233f6727f989fdc606e5343aefad91ab54d592b5927bad1a6de615d75b42e
27,C,2,L,C,0,19,866e8789dbddba739c5a5a622501d0f6a4dc1280152e286790e9772c26a71553
28,L,1,L,C,1,20,ed20ced3152fce17ba5c1d1b66a0e3b6237c82d190535014b8961b01128c704a
29,L,1,L,C,1,21,4f3391756e0ef723e09417938148e5a560b8b2f5aa1443bba838dadc29654303
30,C,2,L,C,0,21,08357026aa58cf3ca7a776720a80a9284ce4006b4e2116ef0bc5dbbd6ceeab79
31,L,1,L,C,1,22,0d41589f0c6d7ac734f25b6d7ccc6865b50138ca9ce32b85ab77955723a44f03
32,L,1,L,C,1,23,d08d6a52769fbf06d4e8b92e1a94829975a0271f60c81e6f067b53e9ef6ec0fc
33,C,2,L,C,0,23,cff98697bea093f11ed3aa186cf124840a260542b79880f6dd74dbf14cf7b096
34,L,1,L,C,1,24,3c7d59ff910dc50c683b53f4afa91431db7535c0372d55f259e0af1a75b99a5e
35,L,1,L,C,1,25,1ab8c34b23148e40df6c21ce6698b258bdd79b4d86214d80d6f3a3a03b40f923
36,C,2,L,C,0,25,a4ea4d53bed0ade56598182861451845d3f6e1a5bb483e5f876299d09da719d2
37,L,1,L,C,1,26,4f0212709c8b56104da3f6b54579bafbe53dc8db48a531b02689a7709578d904
38,L,1,L,C,1,27,32b301f21c53554c67fca595436aa148773cfdb9abdf734dc66460cbbdcbe908
39,C,2,L,C,0,27,f19cf3aba1a21d7149157e36e82b01143c87fda64a0dd63fee2efd66e5507c48
40,L,1,L,C,1,28,a9500f808203cf158b7226eecffc4717e4a2dd226fd12f5877d6c1613eb8119d
41,L,1,L,C,1,29,dbca9ac0dc9fa237de8bf0b4bf3587f54c9074bfdb3fd6c0d667d24898633f3b
42,C,2,L,C,0,29,ee6efdd37cacb84604108cee51bfce629b23d436322f5a30e1b7c4d838e87661
43,L,1,L,C,1,30,92d13dc15a60979892f3ea4951b3ac1f3b21644d1c01bbe6868ede9bc394cb23
