trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,C,1,C,U,1,1,3014f7efdde42dd6f66207161ae2273c49f61429209f78c193a6dc6e887b28df
2,U,2,C,U,0,1,4d04c6f88f24512a694fe3b7d028ba762f3669233349b4a46820080547893b3f
3,C,1,C,U,1,2,c2dcbc31d51795e2a82f490597a5763f70a2903c89b32dd9b3f32edae8279f14
4,U,2,C,U,1,3,5755fdb0caf4dfb04f695fa26e4c4f716c6a6b4b1460f67f11b3369e3901e089
5,C,1,C,U,1,4,154ab7d7da0d3a84937e0d7dafb29320455e5b81e2147ab74c52e91d1e2df53e
6,U,2,C,U,0,4,c3264a4a0adfa8823244e39fcdff034e238e3a8bd98370ba5aa71f0378154bfa
7,C,1,C,U,1,5,bc16ea9313cf2e0d3d63581b7c5282031a7bb028e4392ffbdf256aafa2de9ebb
8,U,2,C,U,0,5,bab5ed26b48fd1d12924ad5c60178ee132a71254c99f29b0e37d7b2fec5d1546
9,C,1,C,U,1,6,a13c76f3a37755dbd9002bbb39b951d38f50dfb445e8d62b1a9db59bfcbf764e
10,U,2,C,U,1,7,7b7fb28376c8dcfb1b08414bbffd0ec596d15143a2e81d7deb8c9f0813a42b40
11,C,1,C,U,1,8,a1c2018ad072d43658f7085681a68a14ae1e6496ec7b395a9c45305298e5cf6d
12,U,2,C,U,1,9,0bad439450c6eb8b09b4b0da4b9c4820959071836644308fefde208c3480bece
13,C,1,C,U,1,10,2188c4dc3ea1626cf3a1e64203cf55d6701c77c9a16f145c1056bb4284b904e7
14,U,2,C,U,0,10,175ac8df807b08cc455e2a2ee8628ff15b9a7c889b2e43b19209a405477f8458
15,C,1,C,U,1,11,2431eb40ea7636f1c0512e35b6f98107bb5f78e9cd3b49349d851a080ffa80d4
16,U,2,C,U,0,11,b7a956982137de6486e53ac03df0ba1edbaf0bb97166baad2ee2d5fe993c4a75
17,C,1,C,U,1,12,5d81603d74288bb7223689f41f777359eeb171fb97bbd98ec6beee71fc2d7cb0
18,U,2,C,U,0,12,65b5843ba744b67a24cbaa50be0ac7440f2d4340b452cb9e0e0dfc07e712944c
19,C,1,C,U,1,13,ca118c55eaae1e9a6e5a80abfbf9725ce4e95b936a615b6e60edd401fb9609f0
20,U,2,C,U,0,13,4147a7551eab8f36b619e3ba0a7790f4685a099865d81f492df41771dddec155
21,C,1,C,U,1,14,a5a4efff124eacf866cb1b64b28a14d4aaa1438c34b4b3435a0f45ea7a6b6b27
22,U,2,C,U,0,14,69b08c13784ae169d6904f0f99a384a44a08435965f34cf42cf5fed9b3a5499d
23,C,1,C,U,1,15,cba1e9e6be3970062e5b242aaedde414309338c1bf1cc87096769a64687f3844
24,U,2,C,U,0,15,e21d9f75d84c353248f4d2262dcc1bf2abae2bb7d0cd57e88daaaa8f33fdb3ad
25,C,1,C,U,1,16,a2cbb057ebc937f398b2995def281be0b877b3b37d7fc5bbf2b758b630d68156
26,U,2,C,U,1,17,aeea80e4500f7a47cca2617996a15705189aaf9fdf6bab7f6817f1148018aa81
27,C,1,C,U,1,18,269ccc8a0bed0d3c46b056cc2c85e836cc1dceaef82f6922f889346cd7ff5546
28,U,2,C,U,0,18,766e64cd564a6716d50a1b21eb81560891c116412c7fe83b8a138c7f496743a2
29,C,1,C,U,1,19,5ac8e71c895727dc7b5952616d7e4c32b0be6d29539e28ce058028d6437f59da
30,U,2,C,U,0,19,5e512d14c2a13e977f9fe6cafc94253e81eebf2e81706dc8a800e5ce521b02dc
31,C,1,C,U,1,20,1a06ad6b7ae1411b3f83cbd737530e262db57ffd3821800e467b07b6850d0c8f
32,U,2,C,U,0,20,6a50407741a40d7724b801b5304edcdd9e23ac78fe7dddc1556b5ad5e6b6fb46
33,C,1,C,U,1,21,22a1b0f741ac8191e4a28c83f48f9e0fa8b92885d752eabfe27a904af13cc728
34,U,2,C,U,1,22,c68048928f086318c35b008969b2ed1fa23f6ca2a81f0a2d044240bce34044aa
35,C,1,C,U,1,23,18686a1a727bddc4d7226c88cd50930992e773bee3d086413bb63ffe9737b221
36,U,2,C,U,0,23,6e2b5ec276b333bb0a4146e526aaacb0944a8b53cb83fe440b7622ac0a5c15ad
37,C,1,C,U,1,24,bf50dd9281caf673efeee138bff7a9e9e775fa8340eb080d0efd33b9c9a791fd
38,U,2,C,U,0,24,3a3c3a048f067d9bacef850203d760e9c34547e387273e18e288989744fa031f
39,C,1,C,U,1,25,bb0df3af67dd3c585c909292ede8b936455383a29a0644c22f632986545f287c
40,U,2,C,U,0,25,aff9b7c74348f6317dc1fc788204bd33217949cb47dbdabe75f8c2fdd177642a
41,C,1,C,U,1,26,8eb7bd2d0b0fc52781ccc8b8f861b32a398ddba768ba36c23c985e5f293a7b87
42,U,2,C,U,0,26,3917deca20fbe62f2a17dcf2370fd558df9c4c5ae65727295ee49657c6ca996c
43,C,1,C,U,1,27,7708b2b08e4ca080e9b51a2ee05a640991f190ffda279ba11dbd65ffa0f0d7e3
44,U,2,C,U,0,27,7f20f5aae4707d41f17a8ebb791faa1bb645319ae0e23cf3e2585664c0d1449b
45,C,1,C,U,1,28,85fd7b6d4aa61b1a22093b5956f9bcf48c029847d352701c1dc5e193e3fcb2a3
46,U,2,C,U,0,28,7c489448d1da7b0c693fa61f1eb287b2b32e6cddcb052bddecd4c365452ecd91
47,C,1,C,U,1,29,698d2b0e9375a4eb913e908ac9f46cddd3cdf4528a8b8e7d4af10d11f9384650
48,U,2,C,U,0,29,198ae59b747fc54f95948564df18ffd29bdd47180291b678e1e77e1dacb45d18
49,C,1,C,U,1,30,18a9a92f1108a1ef0ebc629d568ac943916e6b6d861687b2797c6eb85a2e2a16
50,U,2,C,U,1,31,2e878299f916c4f98ac58b6ae42ec92a595667f27e864891d0934995c9ac4fad
51,C,1,C,U,1,32,f5d76850bed6a2274bf64b222be95ba059a9e046498b171b4bd98bc3348f1416
52,U,2,C,U,1,33,0bbeaccfb346fd9ce2a3783c73b618f0a5e2e53b44973ce4fd23eec921d43fce
53,C,1,C,U,0,33,0c3736312f652b76606890927b0cabf5a79a9b6e327f15a1ecad05279d60e8a8
54,U,2,C,U,1,34,418c468ccaba4bba53843b87804a7a78e4d142f87b70d85429f1eadc2b3fa87c
55,C,1,C,U,0,34,17264d01d516de5e352ff8a9508e69b163e753c655d327eb821a2fe4a7be70c6
56,U,2,C,U,1,35,0b078810872b9bb7851081dde6901dc88ef4cdf4cfc6919e45d19d634a3f3fc1
57,C,1,C,U,0,35,d33e416e01f8fcb92f96fb91ac5c13a7660052638dcddc98fad49752cbe9df87
58,U,2,C,U,1,36,a20be675951fbd204c2bd7441889f732fa49f88a0d878312d7af747f9c52eb17
59,C,1,C,U,0,36,927d3effc5f43b68498f2886d07e34f6bab8f043d8c5a911bfb49dea172d8196
60,U,2,C,U,1,37,3259e21701334d828b82d584fa543b493d0449fd23814ed8b0b72dadf1de9228
61,C,1,C,U,0,37,61e8caf5407dc4fb82a81bb0f24bdf78f06e0519333e5a32eb7c55de025795a9
62,U,2,C,U,1,38,856b5fc284a89ee720e19807d0605f0989870244565d51648e25bed778dcb9c2
63,C,1,C,U,1,39,906fd862bcb86fd5bf5c712e2403cdfd4e17d7910fc4156a5cbbacf91179b580
64,U,2,C,U,1,40,e229793656f7149b564e168d4194f4e9e9f2dbc0dbdacd7386a28139808afa82
