trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,J,2,I,J,1,1,f02eb56c3517129a2bbafac1eef3313cafecb93ca44f8f4c74fd7596db528b1f
2,I,1,I,J,1,2,acd52c679927772cb4377a09bb453c73f4643a579c9f8bba7213acc3b556cd41
3,I,1,I,J,1,3,42ae0a5121d6b918fae4d573070492fc0f618312abfa7fe802cb8544a7d106d1
4,J,2,I,J,1,4,4bdcc1af400ed4cbb30e4e64acc94aec5e059030869caa587768d3ebe80e6780
5,J,2,I,J,1,5,0fb5b055d0cdc0b8996c85a3e46540469385d058aa3e6d6b4e783ce81290f1aa
6,I,1,I,J,1,6,d378c305078fc5e498cede2143a1f57a13c8414e15da172f535c5aef52afe9bc
7,I,1,I,J,1,7,d6391a1a52f6274e5f0860efdd71bcdc950ede7d356a7b1a83e565dfedd6d80a
8,J,2,I,J,0,7,423d1b788a712da7c05ba63ae8df77c7364ab4112a6e1ffdb2eb7e7ce5e58c63
9,I,1,I,J,1,8,9295ee3ba61c7cc34f680941e9b16a692bf14a223db3dfc903078b46a4f48e6b
10,I,1,I,J,0,8,cdfbaac0b51eb92d7f4b7e5fdeae33fff429424a9f79b57be1f2291e3b468e68
11,I,1,I,J,1,9,7d99dc0b4f037d8f1dbbb6cb3c824c7e5b360f656ef11687f88cde9c6269dbb1
12,J,2,I,J,1,10,f948309b6bb644f8e61ffa91b5941a435297267062617fdb21bc6fde7ac5f34d
13,J,2,I,J,0,10,20096dff539dd9ccc63bbe1bf3b6d0eeb300c6d845d4dfeb05c40b58304961b7
14,I,1,I,J,1,11,97950674cbc1a3ac21f43973593e5c9f39bc94d9a59889c1a2c8f83699caec01
15,J,2,I,J,1,12,b7de6340a38dfeb9caeecdb19bba995d1a36ba4318214dbed96dfeca93ff1cb4
16,J,2,I,J,0,12,ff3ec9caa456fcae6d1f071eecd3740d753c65980832b236586f47040ccebc3c
17,I,1,I,J,1,13,bb7ccd861752e6d3ef25ceaaabd03dd8c75613bb756c08d07f63543069008683
18,I,1,I,J,1,14,5024920f7e30364596b4809bbccf1b1264f5c2fd6611f641d3a97c266637c86c
19,I,1,I,J,1,15,570e1ef762b84e446e9a38262799f41bc0f38766d7849e2e1108c5f04ad7ca84
20,I,1,I,J,1,16,054877d2262b494dc6b0886eca5e29113313cc30e28586e6c30569e97af15171
21,I,1,I,J,1,17,fbddfe49393516313537cbf9a3502c11395a47a274e00fd49985a4a51c3f5d09
22,I,1,I,J,1,18,5bc71718f4f8f91bda328857469a5bda6b3514635354074850d782aac409fdfa
23,I,1,I,J,1,19,7fb73fe691a64afe101a5bbf30d0ae71f1292b8bc516910627a9633cba1472a6
24,I,1,I,J,1,20,9cec9d395eb401a45df40834785b904c674364242af4aca87293842266fb02bb
25,I,1,I,J,1,21,bee7988f5ceec48e5fb0ea6a687e75891b7aa063dce3375fc38352f297712cb5
26,I,1,I,J,1,22,e628939e38aecf48a507d91fab32b3e4827ebab04f818cb9589cb3443ccda7f6
