trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,U,1,U,I,1,1,bbb6cceab131bbfbd2887d198da80c46bb40ea41d3667fb1d6cdff1afcd1180d
2,U,1,U,I,1,2,e733a824316d32edb2891eca00a059dc5c019ad417fa097961a3b772ef2cb0f8
3,U,1,U,I,1,3,b72c6d80c7434c5545cc6e98835e19c34479dae6158e3b61f4a18073ac23fe43
4,U,1,U,I,0,3,1d7e16942b24e90e98d486b7fc89a0f805a03f447cfde535ce4fd6f686d7c810
5,I,2,U,I,1,4,1bb379ce3e1993b06836b44582080fc60a0f06593f8a43f49b72463f5783a8e6
6,I,2,U,I,0,4,a3b16e73183b661c822c9cca274f76b6be256a4596343ef066c57a3f2ea527d0
7,U,1,U,I,1,5,24eea8b9ede0f6a668a1a3378041a297cd7c0ad95ec21238ee7727b6dfe12a57
8,U,1,U,I,1,6,315c8a255edefed2cf9cb41574f48fc92849e8201896c83e6716d8f894a5ec50
9,I,2,U,I,0,6,410263f90985d733e98f154a46de1a5ed03e49f0ca3af17507d4b0c4c93353e4
10,U,1,U,I,0,6,2c17573151980553e015e7a47aa1bd22870fb9c4506c6bfd2a73bc806e91392f
11,I,2,U,I,1,7,77ae8a39564c044a8ab4214edea89eb5bb9efadfb38eb402a3fd97191737fbd9
12,I,2,U,I,1,8,3b784d7e41f080396b88f0164df34c3f0d6682da14b7cea7fc135a35704048c4
13,I,2,U,I,0,8,b6989a71fe02c92efb59460154fc44ca0434bd12070f46935d33c82808150c0b
14,I,2,U,I,0,8,63f1e04d00a711917461595d859122c46463af9b71a55d25d1b25e9748c82c1f
15,U,1,U,I,1,9,e3bb8e6c9d7a0ab1be13c5d03e057a2affd180d553756d973b5dd94a869521f4
16,U,1,U,I,1,10,d90911437019c7e6a3cee68dee2f2b118aeb65c764d7e8a4b2d1bb124272d7a4
17,U,1,U,I,1,11,3b04d0cc6f0144a4d442fcfff72274e9b4fdc7893fe18569f5b8a75ea92a560a
18,U,1,U,I,1,12,057857c6dd4479e2a0da9bb64056d94556f7239c3f2562548c033738c798fb02
19,U,1,U,I,1,13,59ca2da87d8fb6e2b6f2f62f977c05f74966f8c5b05cc60822cb7a83ee912929
20,U,1,U,I,1,14,76b66a35b18d817fc9f477cab3404381c780cb0eef96570d26463623c1aaf40d
21,U,1,U,I,1,15,6ff7051eb6bf456d3430ac1db26fe5f7ce6254a005b37c92ca4084709fdebd07
22,U,1,U,I,1,16,0c8ae8c746c4ed2efbbeade1d9020e83dfb88fc4c124d3c892ebb9908453469e
23,U,1,U,I,1,17,06b8235326541b1cb11392f4622a734dc329babab60ae48cd1b37b12b0c21dd4
24,U,1,U,I,1,18,4e94db8a13dbb924303727a4ddaf138f5894d80ae8b7c0d06475a20fb08fe2cd
