trial_index,ground_truth,nll,top2
1,U,0.0498046875,"[('U', 0.953125), ('I', 0.02880859375)]"
2,U,0.6328125,"[('U', 0.53125), ('P', 0.46875)]"
3,U,0.126953125,"[('U', 0.87890625), ('P', 0.11962890625)]"
4,U,0.16015625,"[('U', 0.8515625), ('P', 0.1474609375)]"
5,U,5.75,"[('P', 0.99609375), ('U', 0.0031890869140625)]"
6,P,0.97265625,"[('U', 0.62109375), ('P', 0.37890625)]"
7,U,0.0205078125,"[('U', 0.98046875), ('P', 0.0203857421875)]"
8,U,0.0888671875,"[('U', 0.9140625), ('P', 0.08447265625)]"
9,U,0.1796875,"[('U', 0.8359375), ('P', 0.1640625)]"
10,U,0.3125,"[('U', 0.73046875), ('P', 0.26953125)]"
11,P,0.054931640625,"[('P', 0.9453125), ('U', 0.052978515625)]"
12,P,0.0380859375,"[('P', 0.9609375), ('U', 0.03759765625)]"
13,U,3.890625,"[('P', 0.98046875), ('U', 0.0203857421875)]"
14,U,1.140625,"[('P', 0.6796875), ('U', 0.3203125)]"
15,U,1.0546875,"[('P', 0.65234375), ('U', 0.34765625)]"
16,U,1.0546875,"[('P', 0.65234375), ('U', 0.34765625)]"
17,P,0.5234375,"[('P', 0.59375), ('U', 0.40625)]"
18,U,0.2255859375,"[('U', 0.796875), ('P', 0.201171875)]"
19,U,0.28125,"[('U', 0.75390625), ('P', 0.2451171875)]"
20,U,0.28125,"[('U', 0.75390625), ('P', 0.2451171875)]"
21,U,0.3125,"[('U', 0.73046875), ('P', 0.26953125)]"
22,U,0.349609375,"[('U', 0.703125), ('P', 0.29296875)]"
23,U,0.4296875,"[('U', 0.65234375), ('P', 0.34765625)]"
24,P,1.2265625,"[('U', 0.703125), ('P', 0.29296875)]"
25,P,1.5,"[('U', 0.77734375), ('P', 0.22265625)]"
26,U,0.11279296875,"[('U', 0.89453125), ('P', 0.10693359375)]"
27,U,0.0791015625,"[('U', 0.92578125), ('P', 0.07568359375)]"
28,U,0.0888671875,"[('U', 0.9140625), ('P', 0.08447265625)]"
29,U,0.1005859375,"[('U', 0.90625), ('P', 0.09619140625)]"
30,U,0.1005859375,"[('U', 0.90625), ('P', 0.09619140625)]"
31,U,0.142578125,"[('U', 0.8671875), ('P', 0.1328125)]"
32,U,0.1435546875,"[('U', 0.8671875), ('P', 0.1328125)]"
33,U,0.1611328125,"[('U', 0.8515625), ('P', 0.1474609375)]"
34,U,0.14453125,"[('U', 0.8671875), ('P', 0.1328125)]"
35,U,0.1455078125,"[('U', 0.86328125), ('P', 0.1328125)]"
36,U,0.1328125,"[('U', 0.875), ('P', 0.11962890625)]"
37,U,0.10546875,"[('U', 0.8984375), ('P', 0.09423828125)]"
38,U,0.09765625,"[('U', 0.90625), ('P', 0.08447265625)]"
39,U,0.072265625,"[('U', 0.9296875), ('P', 0.05908203125)]"
40,U,0.06787109375,"[('U', 0.93359375), ('P', 0.052978515625)]"
41,U,0.06689453125,"[('U', 0.93359375), ('P', 0.046875)]"
42,U,0.0615234375,"[('U', 0.94140625), ('P', 0.041259765625)]"
43,P,3.3125,"[('U', 0.9453125), ('P', 0.036376953125)]"
44,P,0.25390625,"[('P', 0.77734375), ('U', 0.2216796875)]"
45,U,0.3515625,"[('U', 0.703125), ('P', 0.29296875)]"
46,U,0.1337890625,"[('U', 0.875), ('P', 0.11767578125)]"
47,U,0.1474609375,"[('U', 0.86328125), ('P', 0.1328125)]"
48,U,0.1328125,"[('U', 0.875), ('P', 0.11962890625)]"
49,U,0.10791015625,"[('U', 0.8984375), ('P', 0.09423828125)]"
50,U,0.12158203125,"[('U', 0.88671875), ('P', 0.10546875)]"
51,U,0.1083984375,"[('U', 0.8984375), ('P', 0.09423828125)]"
52,U,0.09912109375,"[('U', 0.90625), ('P', 0.08447265625)]"
53,U,0.07861328125,"[('U', 0.92578125), ('P', 0.06689453125)]"
54,U,0.48046875,"[('U', 0.6171875), ('P', 0.375)]"
55,U,1.0546875,"[('P', 0.65234375), ('U', 0.34765625)]"
56,P,0.5234375,"[('P', 0.59375), ('U', 0.40625)]"
57,U,2.8125,"[('P', 0.94140625), ('U', 0.06005859375)]"
58,P,0.314453125,"[('P', 0.73046875), ('U', 0.26953125)]"
59,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
60,P,0.1005859375,"[('P', 0.90625), ('U', 0.09619140625)]"
61,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
62,P,0.055419921875,"[('P', 0.9453125), ('U', 0.052978515625)]"
63,P,0.043701171875,"[('P', 0.95703125), ('U', 0.0419921875)]"
64,P,0.038818359375,"[('P', 0.9609375), ('U', 0.03759765625)]"
65,P,0.031005859375,"[('P', 0.96875), ('U', 0.029296875)]"
66,P,0.0311279296875,"[('P', 0.96875), ('U', 0.029296875)]"
67,P,0.0245361328125,"[('P', 0.9765625), ('U', 0.0228271484375)]"
68,P,0.025634765625,"[('P', 0.9765625), ('U', 0.0228271484375)]"
69,P,0.0224609375,"[('P', 0.9765625), ('U', 0.0203857421875)]"
70,U,4.15625,"[('P', 0.98046875), ('U', 0.015625)]"
71,P,0.431640625,"[('P', 0.6484375), ('U', 0.34765625)]"
72,P,0.08984375,"[('P', 0.9140625), ('U', 0.08447265625)]"
73,P,0.0556640625,"[('P', 0.9453125), ('U', 0.052978515625)]"
74,U,3.40625,"[('P', 0.96484375), ('U', 0.033203125)]"
75,P,0.25390625,"[('P', 0.77734375), ('U', 0.22265625)]"
76,P,0.11328125,"[('P', 0.89453125), ('U', 0.10693359375)]"
77,P,0.1005859375,"[('P', 0.90625), ('U', 0.09619140625)]"
78,U,2.703125,"[('P', 0.93359375), ('U', 0.06689453125)]"
79,P,0.251953125,"[('P', 0.77734375), ('U', 0.22265625)]"
80,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
81,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
82,P,0.1279296875,"[('P', 0.87890625), ('U', 0.11962890625)]"
83,P,0.08935546875,"[('P', 0.9140625), ('U', 0.08447265625)]"
84,P,0.07958984375,"[('P', 0.921875), ('U', 0.07568359375)]"
85,P,0.0703125,"[('P', 0.93359375), ('U', 0.06689453125)]"
86,P,0.055419921875,"[('P', 0.9453125), ('U', 0.052978515625)]"
87,P,0.055419921875,"[('P', 0.9453125), ('U', 0.052978515625)]"
