participant_id,trial_index,ground_truth,nll,top2
93851,1,F,0.10020658373832703,"[('F', 0.9046505093574524), ('O', 0.09534946084022522)]"
93851,2,F,0.575939416885376,"[('F', 0.562176525592804), ('O', 0.43782350420951843)]"
93851,3,F,3.773245334625244,"[('O', 0.977022647857666), ('F', 0.022977372631430626)]"
93851,4,O,0.004620233550667763,"[('O', 0.9953904151916504), ('F', 0.004609572701156139)]"
93851,5,F,0.9740769863128662,"[('O', 0.622459352016449), ('F', 0.3775406777858734)]"
93851,6,F,0.4740769863128662,"[('F', 0.622459352016449), ('O', 0.3775406777858734)]"
93851,7,F,3.529750347137451,"[('O', 0.970687747001648), ('F', 0.02931223250925541)]"
93851,8,F,0.7575989961624146,"[('O', 0.531209409236908), ('F', 0.4687906503677368)]"
93851,9,F,2.811967611312866,"[('O', 0.9399133324623108), ('F', 0.06008664891123772)]"
93851,10,F,4.0181498527526855,"[('O', 0.9820137023925781), ('F', 0.01798621192574501)]"
93851,11,O,0.575939416885376,"[('O', 0.562176525592804), ('F', 0.43782350420951843)]"
93851,12,O,0.006715348921716213,"[('O', 0.9933071136474609), ('F', 0.006692851427942514)]"
93851,13,O,0.01416344940662384,"[('O', 0.9859364032745361), ('F', 0.014063626527786255)]"
93851,14,O,0.03804141283035278,"[('O', 0.9626731276512146), ('F', 0.037326887249946594)]"
93851,15,O,0.07888974994421005,"[('O', 0.9241418242454529), ('F', 0.07585817575454712)]"
93851,16,F,2.578889846801758,"[('O', 0.9241418242454529), ('F', 0.07585817575454712)]"
93851,17,O,0.03364565595984459,"[('O', 0.9669140577316284), ('F', 0.033085983246564865)]"
93851,18,O,0.02630021423101425,"[('O', 0.9740425944328308), ('F', 0.02595735713839531)]"
93851,19,O,0.02630021423101425,"[('O', 0.9740425944328308), ('F', 0.02595735713839531)]"
93851,20,O,0.02630021423101425,"[('O', 0.9740425944328308), ('F', 0.02595735713839531)]"
93851,21,O,0.03364565595984459,"[('O', 0.9669140577316284), ('F', 0.033085983246564865)]"
93851,22,O,0.029750416055321693,"[('O', 0.970687747001648), ('F', 0.02931223250925541)]"
93851,23,O,0.02630021423101425,"[('O', 0.9740425944328308), ('F', 0.02595735713839531)]"
93851,24,O,0.023245446383953094,"[('O', 0.977022647857666), ('F', 0.022977372631430626)]"
93851,25,O,0.023245446383953094,"[('O', 0.977022647857666), ('F', 0.022977372631430626)]"
93851,26,O,0.018149960786104202,"[('O', 0.9820137023925781), ('F', 0.01798621192574501)]"
93851,27,O,0.016034230589866638,"[('O', 0.9840936064720154), ('F', 0.01590639352798462)]"
93851,28,O,0.01416344940662384,"[('O', 0.9859364032745361), ('F', 0.014063626527786255)]"
93851,29,O,0.012509571388363838,"[('O', 0.9875683188438416), ('F', 0.012431653216481209)]"
93851,30,O,0.012509571388363838,"[('O', 0.9875683188438416), ('F', 0.012431653216481209)]"
93851,31,O,0.009755908511579037,"[('O', 0.9902915358543396), ('F', 0.009708474390208721)]"
93851,32,O,0.009755908511579037,"[('O', 0.9902915358543396), ('F', 0.009708474390208721)]"
93851,33,O,0.007606116589158773,"[('O', 0.9924226999282837), ('F', 0.007577241398394108)]"
93851,34,F,5.006715297698975,"[('O', 0.9933071136474609), ('F', 0.006692851427942514)]"
93851,35,O,0.25192904472351074,"[('O', 0.7772998809814453), ('F', 0.22270016372203827)]"
93851,36,O,0.05488219112157822,"[('O', 0.946596622467041), ('F', 0.05340332165360451)]"
93851,37,F,3.6513001918792725,"[('O', 0.9740425944328308), ('F', 0.02595735713839531)]"
93851,38,F,2.3502066135406494,"[('O', 0.9046505093574524), ('F', 0.09534946084022522)]"
93851,39,O,0.28115010261535645,"[('O', 0.7549149990081787), ('F', 0.24508503079414368)]"
93851,40,O,0.06993623077869415,"[('O', 0.9324532747268677), ('F', 0.06754668802022934)]"
93851,41,O,0.04858732968568802,"[('O', 0.9525741338729858), ('F', 0.047425877302885056)]"
93851,42,O,0.03364565595984459,"[('O', 0.9669140577316284), ('F', 0.033085983246564865)]"
93851,43,O,0.03364565595984459,"[('O', 0.9669140577316284), ('F', 0.033085983246564865)]"
93851,44,O,0.029750416055321693,"[('O', 0.970687747001648), ('F', 0.02931223250925541)]"
93851,45,O,0.029750416055321693,"[('O', 0.970687747001648), ('F', 0.02931223250925541)]"
93851,46,O,0.02630021423101425,"[('O', 0.9740425944328308), ('F', 0.02595735713839531)]"
93851,47,O,0.02630021423101425,"[('O', 0.9740425944328308), ('F', 0.02595735713839531)]"
93851,48,O,0.023245446383953094,"[('O', 0.977022647857666), ('F', 0.022977372631430626)]"
93851,49,O,0.023245446383953094,"[('O', 0.977022647857666), ('F', 0.022977372631430626)]"
93851,50,O,0.020541900768876076,"[('O', 0.979667603969574), ('F', 0.020332353189587593)]"
93851,51,O,0.020541900768876076,"[('O', 0.979667603969574), ('F', 0.020332353189587593)]"
93851,52,O,0.020541900768876076,"[('O', 0.979667603969574), ('F', 0.020332353189587593)]"
93851,53,O,0.020541900768876076,"[('O', 0.979667603969574), ('F', 0.020332353189587593)]"
93851,54,F,2.3502066135406494,"[('O', 0.9046505093574524), ('F', 0.09534946084022522)]"
93851,55,F,1.6004126071929932,"[('O', 0.7981867790222168), ('F', 0.2018132209777832)]"
93851,56,F,0.6325989961624146,"[('F', 0.531209409236908), ('O', 0.4687906503677368)]"
93851,57,F,0.38687101006507874,"[('F', 0.6791786551475525), ('O', 0.3208213150501251)]"
93851,58,O,1.3132617473602295,"[('F', 0.7310584783554077), ('O', 0.26894140243530273)]"
93851,59,F,1.0537006855010986,"[('O', 0.6513548493385315), ('F', 0.3486451208591461)]"
93851,60,F,0.6325989961624146,"[('F', 0.531209409236908), ('O', 0.4687906503677368)]"
93851,61,F,0.38687101006507874,"[('F', 0.6791786551475525), ('O', 0.3208213150501251)]"
93851,62,F,0.3132617473602295,"[('F', 0.7310584783554077), ('O', 0.26894140243530273)]"
93851,63,F,0.3132617473602295,"[('F', 0.7310584783554077), ('O', 0.26894140243530273)]"
93851,64,F,0.25192904472351074,"[('F', 0.7772998809814453), ('O', 0.22270016372203827)]"
