trial_index,ground_truth,nll,top2
1,U,0.0498046875,"[('U', 0.953125), ('I', 0.02880859375)]"
2,U,0.6328125,"[('U', 0.53125), ('P', 0.46875)]"
3,U,0.126953125,"[('U', 0.87890625), ('P', 0.11962890625)]"
4,U,0.16015625,"[('U', 0.8515625), ('P', 0.1474609375)]"
5,U,5.75,"[('P', 0.99609375), ('U', 0.0031890869140625)]"
6,U,0.474609375,"[('U', 0.62109375), ('P', 0.37890625)]"
7,P,1.0546875,"[('U', 0.65234375), ('P', 0.34765625)]"
8,P,0.01104736328125,"[('P', 0.98828125), ('U', 0.0111083984375)]"
9,P,1.140625,"[('U', 0.6796875), ('P', 0.3203125)]"
10,U,0.02978515625,"[('U', 0.96875), ('P', 0.029296875)]"
11,U,0.7578125,"[('P', 0.53125), ('U', 0.46875)]"
12,U,0.10009765625,"[('U', 0.90625), ('P', 0.09619140625)]"
13,U,0.28125,"[('U', 0.75390625), ('P', 0.2451171875)]"
14,U,0.34765625,"[('U', 0.70703125), ('P', 0.29296875)]"
15,U,0.5234375,"[('U', 0.59375), ('P', 0.40625)]"
16,U,0.578125,"[('U', 0.5625), ('P', 0.4375)]"
17,P,0.97265625,"[('U', 0.62109375), ('P', 0.37890625)]"
18,P,0.82421875,"[('U', 0.5625), ('P', 0.439453125)]"
19,U,0.1796875,"[('U', 0.8359375), ('P', 0.1640625)]"
20,U,0.0791015625,"[('U', 0.92578125), ('P', 0.07568359375)]"
21,U,0.10009765625,"[('U', 0.90625), ('P', 0.09619140625)]"
22,U,0.0888671875,"[('U', 0.9140625), ('P', 0.08447265625)]"
23,U,0.11279296875,"[('U', 0.89453125), ('P', 0.10693359375)]"
24,U,0.142578125,"[('U', 0.8671875), ('P', 0.1328125)]"
25,U,0.16015625,"[('U', 0.8515625), ('P', 0.1474609375)]"
26,U,0.1611328125,"[('U', 0.8515625), ('P', 0.1474609375)]"
27,U,0.1435546875,"[('U', 0.8671875), ('P', 0.1328125)]"
28,U,0.1435546875,"[('U', 0.8671875), ('P', 0.1328125)]"
29,U,0.12890625,"[('U', 0.87890625), ('P', 0.11962890625)]"
30,U,0.130859375,"[('U', 0.87890625), ('P', 0.11962890625)]"
31,U,0.11865234375,"[('U', 0.88671875), ('P', 0.10546875)]"
32,U,0.09619140625,"[('U', 0.91015625), ('P', 0.08447265625)]"
33,U,0.08642578125,"[('U', 0.91796875), ('P', 0.07470703125)]"
34,U,0.06982421875,"[('U', 0.93359375), ('P', 0.06005859375)]"
35,U,0.072265625,"[('U', 0.9296875), ('P', 0.05908203125)]"
36,U,0.058837890625,"[('U', 0.94140625), ('P', 0.046875)]"
37,U,0.052978515625,"[('U', 0.94921875), ('P', 0.0419921875)]"
38,U,0.053955078125,"[('U', 0.94921875), ('P', 0.0419921875)]"
39,U,0.049560546875,"[('U', 0.953125), ('P', 0.037109375)]"
40,U,0.044921875,"[('U', 0.95703125), ('P', 0.03271484375)]"
41,P,3.546875,"[('U', 0.95703125), ('P', 0.02880859375)]"
42,U,0.578125,"[('U', 0.5625), ('P', 0.4375)]"
43,U,0.083984375,"[('U', 0.91796875), ('P', 0.07568359375)]"
44,U,0.0751953125,"[('U', 0.92578125), ('P', 0.06689453125)]"
45,U,0.05908203125,"[('U', 0.94140625), ('P', 0.052978515625)]"
46,U,0.05615234375,"[('U', 0.9453125), ('P', 0.046875)]"
47,U,0.062255859375,"[('U', 0.94140625), ('P', 0.052978515625)]"
48,U,0.044921875,"[('U', 0.95703125), ('P', 0.037109375)]"
49,U,0.0498046875,"[('U', 0.953125), ('P', 0.0419921875)]"
50,U,0.04541015625,"[('U', 0.95703125), ('P', 0.037109375)]"
51,U,0.045654296875,"[('U', 0.95703125), ('P', 0.037109375)]"
52,U,0.037353515625,"[('U', 0.96484375), ('P', 0.029296875)]"
53,U,0.037841796875,"[('U', 0.9609375), ('P', 0.029296875)]"
54,P,1.5078125,"[('U', 0.77734375), ('P', 0.2216796875)]"
55,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
56,P,0.0703125,"[('P', 0.93359375), ('U', 0.06787109375)]"
57,U,3.046875,"[('P', 0.953125), ('U', 0.047607421875)]"
58,P,0.578125,"[('P', 0.5625), ('U', 0.4375)]"
59,P,0.0703125,"[('P', 0.93359375), ('U', 0.06787109375)]"
60,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
61,P,0.062255859375,"[('P', 0.94140625), ('U', 0.06005859375)]"
62,U,2.8125,"[('P', 0.9375), ('U', 0.06005859375)]"
63,P,0.251953125,"[('P', 0.77734375), ('U', 0.22265625)]"
64,P,0.062255859375,"[('P', 0.94140625), ('U', 0.06005859375)]"
65,P,0.0703125,"[('P', 0.93359375), ('U', 0.06787109375)]"
66,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
67,P,0.0703125,"[('P', 0.93359375), ('U', 0.06787109375)]"
68,U,2.8125,"[('P', 0.9375), ('U', 0.06005859375)]"
69,P,0.1806640625,"[('P', 0.8359375), ('U', 0.1640625)]"
70,P,0.043212890625,"[('P', 0.95703125), ('U', 0.0419921875)]"
71,P,0.049072265625,"[('P', 0.953125), ('U', 0.047607421875)]"
72,U,2.9375,"[('P', 0.9453125), ('U', 0.052978515625)]"
73,P,0.1806640625,"[('P', 0.8359375), ('U', 0.1640625)]"
74,P,0.05517578125,"[('P', 0.9453125), ('U', 0.052978515625)]"
75,P,0.08935546875,"[('P', 0.9140625), ('U', 0.08447265625)]"
76,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
77,P,0.1435546875,"[('P', 0.8671875), ('U', 0.1328125)]"
78,P,0.1435546875,"[('P', 0.8671875), ('U', 0.1328125)]"
79,P,0.1279296875,"[('P', 0.87890625), ('U', 0.11962890625)]"
80,P,0.07958984375,"[('P', 0.921875), ('U', 0.07568359375)]"
81,P,0.07080078125,"[('P', 0.93359375), ('U', 0.06689453125)]"
82,P,0.06298828125,"[('P', 0.9375), ('U', 0.06005859375)]"
83,P,0.0498046875,"[('P', 0.953125), ('U', 0.047607421875)]"
84,P,0.04443359375,"[('P', 0.95703125), ('U', 0.0419921875)]"
85,P,0.040283203125,"[('P', 0.9609375), ('U', 0.037109375)]"
86,P,0.035888671875,"[('P', 0.96484375), ('U', 0.033203125)]"
