trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,C,2,D,C,0,0,ae7727900d65407fa511cd6a6adca163a0b427189ee28c66cbd723be0171b2f0,594336917,1
2,D,1,D,C,1,1,12d120b8e4fce724fc2bf9162a72a6bd3b3e8eec31bd23f78af9a8e6494e2975,594336917,1
3,D,1,D,C,1,2,d52616014f058bc38ba004d81bd2415ec0dd28fdfb0739f2fee44371b8b83754,594336917,1
4,D,1,D,C,1,3,9b7819646431e7a6e9e35c00ffb510013becd3532c71d0369acf2fef2c7c5252,594336917,1
5,D,1,D,C,1,4,7db15294e589525c1dadd903b6b85d9ee2f64890b65e55075928054c84a6245e,594336917,1
6,D,1,D,C,1,5,84f1cbcf0527b0cd167bb90a59e7da0d68876e0d395249c486991bc9faf1e204,594336917,1
7,D,1,D,C,1,6,e4587a8b1d2f0ffd2270905b67d1e1a465e6a0fdcc079c2d22bad19695c2e5df,594336917,1
8,D,1,D,C,0,6,a16e354865c40663bcac30f473036614b4d8db7ee0d0c1cdb15807c03e5d1904,594336917,1
9,C,2,D,C,0,6,fb2918b00dcc31f50382171914e9404ff3a36b6ef30d66a4cc4f75814c9653e9,594336917,1
10,D,1,D,C,0,6,97163be98d4a335fae0f525303fd735a46b12bcab1ed1e35ea414046bc61543f,594336917,1
11,D,1,D,C,0,6,70be752b6802b92ad57f810f5a8d6a0326d8a521c7080086474524e64631b2e0,594336917,1
12,C,2,D,C,0,6,0dfbf171cc850773f8ab7b2d5882e79c48ffa43798ba31c1a71053ba5673ae4f,594336917,1
13,D,1,D,C,1,7,4c1b140c14b04ed47e163f9a3849bec6ab4ecb6220b75c50f8f8869b2d7b179d,594336917,1
14,D,1,D,C,1,8,9d6283d1a654cf3469b26b0fff46a53e508178addd162bcce4c9a1f8bde19da2,594336917,1
15,D,1,D,C,0,8,39656a57b09717f3a64b9b74300eaff4de02b7b9f24f11cd0d1a62eca5b74e9b,594336917,1
16,C,2,D,C,0,8,f5ae8046e9a7dff5f4c056095e0cc4795356ee811bc277032d9d0c0b25212240,594336917,1
17,D,1,D,C,1,9,a24c7d3afdf88b92ad6ffa0bc614391476e7acefa85adda01fbad6006bae6fd5,594336917,1
18,D,1,D,C,1,10,d6d98868b06b060e6dc43e952b2224ca9feb57540687cd64ef14097353039c6a,594336917,1
19,D,1,D,C,0,10,bfd52ee80b0a4089f177286e49dcf0f8bf83ebbd2a5d7ccfb425991e680dcbfd,594336917,1
20,C,2,D,C,0,10,afafbfc21ee80dcb278d798f6d45130db402df27825cb2c8d29c4a7c5feff843,594336917,1
21,D,1,D,C,1,11,2d18b43917fc02fa322eb8e630e3447043b02839d325083d0aed970222e55fd9,594336917,1
22,D,1,D,C,1,12,6913eda490117a6afa2d1204e4532d12dc890663d88a855ef3397ccbd4c9fdd5,594336917,1
23,D,1,D,C,1,13,e7eda59d6760a2bf5812a5c9e906ef67a178ff50a6af99b0ce806ebd53deeacd,594336917,1
24,D,1,D,C,1,14,54762b8bc4d38456e0e1ec9506e91d1b821643652e90df69e1c98426bdf1ebeb,594336917,1
25,D,1,D,C,1,15,cd4c5f78ea4cd521dadb6b563ab7d1f9cfd0e6662b9d60f6c7abf92ab811adb4,594336917,1
26,D,1,D,C,1,16,7e1cd5b5df2f7d72f023eabd70bfdc76bd2647d6371cec147c9516abb49c5d4a,594336917,1
27,D,1,D,C,1,17,8715d3a062ed90445a15106d61629d2efa13c32986ef4e55319355034a044baf,594336917,1
28,D,1,D,C,1,18,7918b137077982064a7059e2e69b1772ebcb5673dd897f8667b778eb05660cea,594336917,1
29,D,1,D,C,0,18,5ddfde191f7e6125fbcf44b4b8864fc21357d9bf311c02f2330bac66e2ac41dd,594336917,1
30,C,2,D,C,1,19,8499e047d56b1e8a655b194b6580268fb8103bcef3fc77d68ac5a184dfb0072e,594336917,1
31,C,2,D,C,0,19,466550b9c9708f99ca62b9cc8078d2dd5b3d0f5be9a42b157d556ebcab3f4243,594336917,1
32,D,1,D,C,1,20,3d7a98af60f03e40ff5df031ab27a28ad3d1ae3f89c9e4f2df6703b2a804b9df,594336917,1
33,D,1,D,C,1,21,6647dde85b9184340de15520ed39cbb5298704e519287135bf3aad5eb00a5afc,594336917,1
34,D,1,D,C,1,22,e31a47c8ec28e348208d53a935967e80d9583c6854ab3c1d60fe19f6f17d9085,594336917,1
35,D,1,D,C,1,23,47018206f90466bcd160bb3960c996945d2756dd3a1b3573083b5f17ec656034,594336917,1
36,D,1,D,C,1,24,8d04a7b859774496587311c32fd5812446bfb50cab72989538a05b910d562794,594336917,1
37,D,1,D,C,0,24,104fffcb2d99fd331fdc2d0ec45390d840bb16c0fddbbbe8651a18e0db631f3d,594336917,1
