trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,Z,1,Z,Y,1,1,194e0a023f214d1bd69823f817987f8356527d80f7cac900e8d3491b7f7047be,2019291964,1
2,Y,2,Z,Y,0,1,2ce3dfb13fdac40456e10fac761d18d96a20d5827f5557d5a5ddcb27a718b181,2019291964,1
3,Z,1,Z,Y,1,2,c3638cc86614c18234064cacf35d1926929105ded4d4f2b39cb18cb461b64dfe,2019291964,1
4,Z,1,Z,Y,0,2,2f6d070c16e1350795aaccc36461e945a6d2ad89d1c4b87a1b384f579d4eea3f,2019291964,1
5,Z,1,Z,Y,1,3,fb372e6b6e54b0e82d9a39dffecd7d3f6a3ba96830f92c526aedf302607eb4b4,2019291964,1
6,Z,1,Z,Y,1,4,5ce0c4746077c24ef797c13f4d7d7fb4fab1d663ed7480ac64d1613dffec124d,2019291964,1
7,Z,1,Z,Y,1,5,155b29ea8ac30c9b4766b607dca1e4a41a003fe7429dd0f49e462e80e707ea4b,2019291964,1
8,Z,1,Z,Y,1,6,b5f0fb5695c2135b21db13fd85c307186771326a899183465b73179bb5172973,2019291964,1
9,Z,1,Z,Y,1,7,2028c643d42c25ba734bda33317d733bd8e5c7360c45115029990aad25b0a1ea,2019291964,1
10,Z,1,Z,Y,1,8,b0ffb30e22059106d7d23203336115d695b2bc0e47d2c870aba8e6132e273b57,2019291964,1
11,Z,1,Z,Y,1,9,d0eab7050b64f8bec30f59c4b996d6e6061336a73247bbfa4bb5c709a241c353,2019291964,1
12,Z,1,Z,Y,0,9,bea66735e8cbe3a37d77f41797896ce0dd0f586326ffa80d97f1a2a2d96e4a64,2019291964,1
13,Y,2,Z,Y,0,9,2e7ab176c8c89fab3180c9ee9d3784984077e38050c0c25f98e02303a02c67a6,2019291964,1
14,Z,1,Z,Y,0,9,c7acc5dc2bd25c88d94b47d2388ceb00fc0d657215192c8cfbcdd75375b41eeb,2019291964,1
15,Y,2,Z,Y,1,10,025327c985c8e2080355978cac87095fd0f5cda5557fbc63f83d28b23c501882,2019291964,1
16,Y,2,Z,Y,0,10,632c5bd70179e3c24961651c38673e4ac9f19203f217de9f06a37f1806898dbf,2019291964,1
17,Y,2,Z,Y,0,10,94682ce9aa3b8af05a2247072d6c34bfc5d49f6873302e9e55ed5eaf74667d12,2019291964,1
18,Z,1,Z,Y,1,11,7924cedb4e9db0d4771083fc2da0c138b2ad6d4bc94dbb064e03b190bd5dc2c5,2019291964,1
19,Z,1,Z,Y,1,12,36569fac872b8904c77cf380d9f62e79070418c24dbcd4cb82df081850fffbec,2019291964,1
20,Z,1,Z,Y,1,13,fe2ac4be498de1af1b05f6d45669fa7e9884d09332096b1ea72dfdbc956a5c9e,2019291964,1
21,Z,1,Z,Y,1,14,1220899127e758d0dc0576731c39545b5da3c7398055d68501abffb4387aa951,2019291964,1
22,Z,1,Z,Y,1,15,5ac0c30bdcf565a5ef8dffcc5ab39307ec8752c394fd009820b3ff6d3ce7771f,2019291964,1
23,Z,1,Z,Y,1,16,445f7c89389e1d199ac756e85777d5ac5089c90c194b55f4d81f335232f49d02,2019291964,1
24,Z,1,Z,Y,1,17,831f9f2dda5bf2d696bdcb63b73c025207b0c3850de52c2f78a1ae7be7f9ea08,2019291964,1
25,Z,1,Z,Y,1,18,2bd3c23c5a03ca86985e9ea4d1c83d736d2b3f58138800d6271da10d389d02f3,2019291964,1
26,Z,1,Z,Y,0,18,dfbee2ff21686d91c876cfe57405c802477ce42769a354026a0544f6bbb8e2f1,2019291964,1
27,Z,1,Z,Y,1,19,26b5100953bfa8e45759ca27c00d8cea3a36c5c01fd5a5de62d51bac7ce20989,2019291964,1
28,Z,1,Z,Y,1,20,d1849cc5d665ad25f0e75ece850810cc0223dad99af3969babdfd9bda1ab4efc,2019291964,1
29,Z,1,Z,Y,1,21,752b0c1cd0ad5e7e1c2828c7562000aa913f755fdee3a5402ede39eeb4c7fcca,2019291964,1
30,Z,1,Z,Y,1,22,4bdd7d28da3377a81423f576bd82867c11d0751b71b1c2e842deabc9dfdc60ee,2019291964,1
31,Z,1,Z,Y,1,23,a9f6c4de88b937820368524fedf3416a87123392f31d6ed8b563fa66cc499a1f,2019291964,1
32,Z,1,Z,Y,0,23,f70ef9b8fe7a9157bfeada5ab95b8f7b44bdb28b77b8040186897e3403d04c67,2019291964,1
33,Z,1,Z,Y,1,24,de34a54abeaaaf33ea3db766414b0abc3e804ec644a7f0896d8b5d93bec05c60,2019291964,1
34,Z,1,Z,Y,1,25,a9f06ab83bfc2ab98839875487aa8d4198e462b87b0e8be78473a62a156cbe39,2019291964,1
35,Z,1,Z,Y,0,25,9f11f626aa8c527336e75a9a43529a8e0710315ef18b47ea10a1c5ddefe2a687,2019291964,1
36,Y,2,Z,Y,0,25,b94b5cc92da2b7e3874ca44f79218d1b3d86bf9ad87df98b38334e6d0ac47712,2019291964,1
37,Z,1,Z,Y,1,26,132dd3e612880c9d312da07fb5bc904a4e386efbd0fa1ef5206ba88faed029b4,2019291964,1
38,Z,1,Z,Y,0,26,6b067bc942d9dc1d91dcac84596846c1b8a8a0c67568ebca6ca82aea0b447ca3,2019291964,1
39,Y,2,Z,Y,1,27,61089bf7ad8e57a4f132a0d2c4e4e1282847705898b0dcc7d87f12cb311da751,2019291964,1
40,Y,2,Z,Y,1,28,f92259132898ffb08ca726647111a7dc32d3cff0883dd2c410716134ad72dcd4,2019291964,1
41,Y,2,Z,Y,0,28,791791c7f9815606f6ca5c8ca2134d9bd8f78848f8a46b555a4dfb659289044f,2019291964,1
42,Z,1,Z,Y,0,28,e1e0dca421578438badf43164cb826c5aab092b2bd3d40bf876ce05f30649039,2019291964,1
43,Y,2,Z,Y,1,29,4f327354b886c4c267ecdd2cbb59f1451ac5385da4023043754992553c85414c,2019291964,1
44,Y,2,Z,Y,1,30,8758c91e459123f729159f9b6acc6b298f200d038b238c48e35077b54fb8a3c0,2019291964,1
45,Y,2,Z,Y,1,31,d14b2230e52c5c751235b486c492e7847e76c8a118227d26ea11828756dedeef,2019291964,1
46,Y,2,Z,Y,1,32,260a8ff7a53eda0a0a5e6315b0c0657c4a603700dfe019398913cebf6544e173,2019291964,1
47,Y,2,Z,Y,1,33,cd7e0a3a9f08b772841ec01d54556706a5aeb921c872391ccbbccaacfcf20342,2019291964,1
48,Y,2,Z,Y,0,33,dc2fa308da2a8e9b867c15ddae4dca7701404f12f1f898c66e2e1808048e3890,2019291964,1
49,Z,1,Z,Y,0,33,d9b43035e06b8152a76f0e5a4565b28822f678e78523039618a68a219ed78723,2019291964,1
50,Y,2,Z,Y,1,34,84589fb50d925e9144b5db6e2df4dfb9b13cf97205a62a13ca7f542de97284fc,2019291964,1
51,Y,2,Z,Y,1,35,3927fc5e142b67c378290996c81eb68929205544e3e8697ed1a8d62829228e95,2019291964,1
52,Y,2,Z,Y,1,36,2aca3272368cc895a246011e4818fb77ac94b594f181bea64f96a8ee10389944,2019291964,1
53,Y,2,Z,Y,1,37,42c87225148cfead30007b7db9c75cd8ad2e96d4243adce6380b21aed79dec60,2019291964,1
54,Y,2,Z,Y,0,37,1766cb5a8778ec3092a4dc850505c00fdfe74e5ec727ad9a3caa2984c275f17f,2019291964,1
55,Z,1,Z,Y,0,37,fe135a23da21f0210812299b5ad96a3b24af2c424f67a3b3b614f4ff59f3f274,2019291964,1
56,Z,1,Z,Y,0,37,6d524d2ce537d5259b63585cced5d930d818d0010cf2cd90e8969161057254bb,2019291964,1
57,Z,1,Z,Y,1,38,8178c0a9c200dd40bf5be78f8262a97adeb282e4eb8df19651074f1a681e6704,2019291964,1
58,Z,1,Z,Y,1,39,aa5f6bbb040e857d30f88420f57c72ef6c7326e5a649bc9f59cd20e711dae148,2019291964,1
59,Z,1,Z,Y,0,39,9674aa6ad11b8c637f308a351791eb908c978b43ab73ecc57938ecf0499e21b1,2019291964,1
60,Z,1,Z,Y,1,40,892868a877ad0ae7f9d5519f7b38c9d4ae2490ca9a768bc6a353c9fd6a97a537,2019291964,1
61,Z,1,Z,Y,0,40,cd68f2564877af70b4da7a9bfe5ffc8bd0ec0acc2b65aeb8552b907f4dd1aac0,2019291964,1
62,Z,1,Z,Y,1,41,eb4d8c5e7508ba46ecd07d36fac5c362d90bb57f11dceaa55bf0c0be30ab3f09,2019291964,1
63,Z,1,Z,Y,0,41,221a96fa499a900a95c80e0af277b18f07e69edc54292efd21fd0ce715a30356,2019291964,1
64,Y,2,Z,Y,0,41,2a704b8bed656a1df5db8b5eecd290a6e33e192a27692e59de3ecf744ee6c193,2019291964,1
65,Z,1,Z,Y,1,42,09524edb68928d6cf5ba9e9c9bde6c0d6eec01fcdd68f4201a746805f8c1f380,2019291964,1
66,Z,1,Z,Y,1,43,6c7188572a9d18d3e9effa8971d7b7dbaae5db90ea8c2586ee00164fd2208960,2019291964,1
67,Z,1,Z,Y,1,44,1e66b5cdadeafc1474b0d36a55773c81aaf4de0a99d7d5f4b739c72d611dfe1a,2019291964,1
68,Z,1,Z,Y,1,45,857b21440c9bce1f6dbed92b5e9515871f001ce88acd08c7c2ac96ae9ca20475,2019291964,1
69,Z,1,Z,Y,1,46,44ec8d10b77640b0edefe3476814541b45956143b703e269931349a6620cba41,2019291964,1
70,Z,1,Z,Y,1,47,b89209de6762d0f47af80e8c6bad495a4123fd3e3917500e701a44f7ec95da08,2019291964,1
71,Z,1,Z,Y,1,48,ba887af4b7beac43867801d925a8567993cf1d84568b3e6ae3fba3732db14239,2019291964,1
72,Z,1,Z,Y,0,48,fc5ac176e6cfc9a8586ec195a8c015dbe1c323b8dab8934122b44a7481bd6e75,2019291964,1
73,Z,1,Z,Y,0,48,fb57171a51b16fb75109c7f33c64e4dd184f33842ab566af15083fded8a0a56c,2019291964,1
74,Z,1,Z,Y,0,48,322b3cd3f6588e5e0da3c2a95257768f1d6592971677e1396eb4e591bcae217f,2019291964,1
75,Z,1,Z,Y,0,48,a0822e579990d9d6020a44569b70453ca5b42d3aa421271d53ad2f1689959867,2019291964,1
76,Y,2,Z,Y,1,49,25a322994d40f06a4cc8ee7f42cd91e9f867484b6486c198f33a388daf633dbc,2019291964,1
77,Y,2,Z,Y,1,50,72d0f935dff9770f4298f3c7a8aa15638755665a26b31cd4a33d764204eda88c,2019291964,1
78,Y,2,Z,Y,0,50,f33c6a89baf5d0cbc64b514520c828268d400b5ef8efd29b754077aa0d51d66c,2019291964,1
79,Z,1,Z,Y,1,51,f71816c353abba45d2bee8a37b54fa2d8cd58ea7b9d4bab972d7e3130fa633f8,2019291964,1
80,Z,1,Z,Y,0,51,ba9feec34841d4da166374c9249b2678088c573e86e2b81c7af66fe97a321699,2019291964,1
