trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,D,1,D,M,1,1,2a2165b513f94cb551f9f189824fecf1bf980a4e94385105583063292049ced7,1662057957,2
2,M,2,D,M,0,1,970bdac2bd97ea0188fddb5ab29db21667bf62a7a912964e56fbb1963e18138a,1662057957,2
3,D,1,D,M,1,2,c28c778a1f63a40662072650d079b1ad95372f105ba7f1684dba6a8273b8b8f4,1662057957,2
4,D,1,D,M,0,2,e64daabae9d1ebd946b259206a1ee95a3bbdb4836ffb536dda64a0cd67ff036e,1662057957,2
5,M,2,D,M,1,3,0c38ee6b8bffe9f3b6f54c3738c3ae68404176fa94546e4fdb058575fd639a39,1662057957,2
6,M,2,D,M,1,4,0c61dfbffaa0af6b196b189a0c5b39711ad956a01a37324bc1a24dd4fc2ca110,1662057957,2
7,M,2,D,M,1,5,2b45aa704a23eef74f62000fc5f8bf43127a7eb70f3219fdd95636ae3cc03373,1662057957,2
8,M,2,D,M,0,5,1b7e9e32edaa05d73566cc8c0924a893c6766bb518a501983f86fb3b26bd32a8,1662057957,2
9,D,1,D,M,0,5,336a8632bd5244bb29fd558078239b48343f6ed80a37026ddbbb3b539612be7e,1662057957,2
10,M,2,D,M,1,6,b28b12011f130b86c346b62055a345db2578c416f1d54e560cc366e24d828ef0,1662057957,2
11,D,1,D,M,0,6,15f891bd7a39aa4c7cf6014c6f7fbdb56c0e7a7b277783929d8cde05562eb074,1662057957,2
12,M,2,D,M,1,7,ae59092630614f7c25eedc5c1a77e6b091f2f379448dd60559670b67cd31464a,1662057957,2
13,M,2,D,M,1,8,2578f73f0b0b4a6b89aa33de6d8478192b592c1148916e2f5a240526e6f2c077,1662057957,2
14,D,1,D,M,0,8,ee323c70b9de5b5ad628c1b14165664ce6c9fdb8c1177761fdb698ab48d2c088,1662057957,2
15,D,1,D,M,0,8,272d472704952a899d6fe3c5b93adea9af1cdb1d148c988d6506a686e14fb92d,1662057957,2
16,M,2,D,M,1,9,02265a74885d7aa8898f08e74f300572831805e143ffc513b54a8210f18f2cf8,1662057957,2
17,M,2,D,M,0,9,e1031eec7f7b59f27bfce459ff0b220c9de9b0e0184288099e689474e419ad25,1662057957,2
18,D,1,D,M,0,9,53543fedb99b119217a149b5b46bf60a6c5c6358aafcbd5451ac6b1570751960,1662057957,2
19,M,2,D,M,1,10,19b72b9c6499e43bbe1115d9bf1511f0a7178151eb9cd2ea91a3e53e8cfa0436,1662057957,2
20,M,2,D,M,1,11,379b44c790a722df5a8331eba665c699224d6e9f6f836b7c86b26a52d8a3e3a0,1662057957,2
21,D,1,D,M,0,11,6bb804ea18cc5c920d27b10c2fe78645a86b0b5fb84919d0acf8c67c3fd59834,1662057957,2
22,D,1,D,M,0,11,782fd811f305f33f8cfd0d38f851e716cf87c8448ae892a83e024fce055b7473,1662057957,2
23,M,2,D,M,1,12,925b9f792d9f4b4034b425ca3314b1f8817c2dfc63e24a898cd2e5948fccb08d,1662057957,2
24,D,1,D,M,0,12,1eb6bfcd419745241cb9db06951fad7e0775359ca5620a1bd12ccd5956681d9f,1662057957,2
25,M,2,D,M,1,13,70b824dab361b50f9ff6fdbded5821d3cdd220ce1be3e81d489399ad1d0eb3b7,1662057957,2
26,D,1,D,M,1,14,72a39216dd7af5e79fa8d71d63936dfdcb1714a381340edf050a9f61cdeeec67,1662057957,2
27,D,1,D,M,0,14,24e4b7afc6555a9fc39f6a911201079462b641047cb392f4505cc9853a9525f7,1662057957,2
28,M,2,D,M,1,15,176c85d7267c517b6f6d71691e2c49ba8ea339a93d62452412ccb5f7b2940cb8,1662057957,2
29,M,2,D,M,0,15,d28c206eb160320357a08e4f59a37cc711af53e399b36575ca7314ca801591c3,1662057957,2
30,D,1,D,M,0,15,44c2da2bd73db120429102ac299c174ffa6a93e41e706b5fb028238106c08ad7,1662057957,2
31,M,2,D,M,1,16,55e76ebfd6f37ba189ced6f63f3046dadc779d6c18ca2238db1b7fb1cf7acdc8,1662057957,2
32,M,2,D,M,1,17,3491d3708dc5a7de389c9e8e706a716039d0f0feccbd1bd2720c92c2f1304796,1662057957,2
33,M,2,D,M,1,18,6a08c6884b0d3067b99c7d62bd7a6cefabb7ed2fbc04f5d25275f5aa912c241a,1662057957,2
34,M,2,D,M,1,19,d20ceecd0f6bfa15c04420d781b0eef3b974f811096656e6b98ddd1b9df08962,1662057957,2
35,M,2,D,M,1,20,b5171208fb70b1ab7e7f2af23fa98063ea2b2a8c84626845744cc89cf7da3d0b,1662057957,2
36,M,2,D,M,1,21,73309456f632b4b624361fa19ed98be3ab8b157c659fd46ce5f867841e851437,1662057957,2
37,M,2,D,M,0,21,f044b3da337f6b828f9934c5a56bc8b6b07ec650ca1d9109af6b67f52e7fbe7b,1662057957,2
38,M,2,D,M,0,21,0fdbf085f2f8d5bc60ba24a3c7131975dbc6a0b1e3def492d4eb8d8ae308934d,1662057957,2
39,D,1,D,M,1,22,350ec2cb1458ff86a10c098a3df4d686641bcd12627356cf404afb729e93384a,1662057957,2
40,D,1,D,M,1,23,8f863433e02c728824a980ad35598e33efcfb8fd7971716b19dd7c3e1a18ef88,1662057957,2
41,D,1,D,M,1,24,32083c526933fd997704945a75906f76ec49c9b49d741ee50c41b8f85e45ea8e,1662057957,2
42,D,1,D,M,1,25,b07b1728f080575aec6807caa863707cfadc301f9b58d7174c33da8253927879,1662057957,2
43,M,2,D,M,1,26,596123eca1f052c8038cff92df9c3548af75086edfac0e5cf41f7a87aafc22b2,1662057957,2
44,M,2,D,M,1,27,f7c416a049619236372fdc94522dbd6747a29ec25582e77f26adc0ad2ff3ee06,1662057957,2
45,M,2,D,M,0,27,b2b0020c2ed22cdd4d27b37bd3befd4faa7b10099b700e1676cd28d26e11dbe1,1662057957,2
46,M,2,D,M,0,27,b6d8967e28e93e987bf9e176e997518c83f917171f0b1828b1c050eea49390f9,1662057957,2
