trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,Z,1,Z,V,0,0,2ef2c49da9a124ee1e53315f6b802788b30936998bbb879d57b21239cfe41829,94067870,2
2,V,2,Z,V,1,1,e61c411049ec0cbab4c5ccb1f202faa49cf3c5b8917b3fa939526b600d1ee995,94067870,2
3,V,2,Z,V,0,1,20cca3415a7f293f8458350f3a3226321c230aef8e304e5649563c036ad4542b,94067870,2
4,V,2,Z,V,1,2,d2c247bcf25b32b89bf92df9f98aac092547c4f1e72198d73e119d8ada923e34,94067870,2
5,V,2,Z,V,1,3,a4e3a184904dcac19febdbf9d676054123d02de0d44045958ba1d7ce0bf6c3e6,94067870,2
6,V,2,Z,V,1,4,c9baaac2ce73aea380fb97499e2fce142b35a27392888f634ba4401b176bd6b4,94067870,2
7,V,2,Z,V,1,5,67beddfdce000d3179ed7bd9a75fb31e0553a10c6e0f60b38023d07f6e310be4,94067870,2
8,V,2,Z,V,1,6,087e6ed54696f1e99bba8ce6809791c9f2132405b0f3c9cca860232ee6d6492a,94067870,2
9,V,2,Z,V,1,7,7d0b9ab1c2989b1e7c0f831d25d3eaaf4f4fcfb8daa4c83d14a382b525846ab7,94067870,2
10,V,2,Z,V,1,8,3baa40560d8e427faeeb6411cefef3c51c768b3dbd43fe1b9f219e630190fd1c,94067870,2
11,V,2,Z,V,1,9,d852d7a74a9c2acea3ca8ab6f594a237d939f1053ad13fdecb49b2ef1a93a1a2,94067870,2
12,V,2,Z,V,1,10,8449314470ce2e17a5eb735e34cfbcaa519e49abae763f4fd22619d3a596fd9e,94067870,2
13,V,2,Z,V,1,11,7669f79fe012cdf3890ce0d7065dd358b05457035f564bb770a5b72fed5d7811,94067870,2
14,V,2,Z,V,0,11,6a581696a4267b8f22988f128185ecdf44dac97c46dd1f17a2131907a5b8f3a8,94067870,2
15,Z,1,Z,V,0,11,dc6381a7b79d30ad1b97f41f4194440ccef6f5b3b63e2266d0826a112843dccf,94067870,2
16,V,2,Z,V,1,12,258dd14ec68ad6da56b485e6331f503d8ea6319fe85f0885b48aceca07a0adb0,94067870,2
17,V,2,Z,V,0,12,8835f77c1941c15fbab24942edf0dbbdeddf76592ec0e52bcfe77d4ed259dcfe,94067870,2
18,Z,1,Z,V,1,13,1bf5b4a866d7234c9c9cc136bb89a4bac3385cc08af98d51cf4644996de9a1f6,94067870,2
19,Z,1,Z,V,0,13,9e97ce62f37a9843770ce551fdf22628cbe5cfc76f8e9e622fdc2cbb24c21f71,94067870,2
20,V,2,Z,V,1,14,6056811465bf0f2b73198408c47d31b1f0055f7d06f10247ac5dc04585abc031,94067870,2
21,V,2,Z,V,1,15,ffdabb6e87828c6a41f19647c8ce38ed7b913ed00b109485353420270d5f3016,94067870,2
22,V,2,Z,V,1,16,31ecb0a3f83377c734d6417d8cd466e01de13f67969bcf1f55191c07b4bc77ee,94067870,2
23,V,2,Z,V,1,17,98a3d0cdc99b9ae91be9c09bdbef78a911495e65688e2c4b4a19531019f095f8,94067870,2
24,V,2,Z,V,1,18,ccc7313164ed68c32d7d0a37587d7494aa38e851739d60be5dfaf87c4c04ca37,94067870,2
25,V,2,Z,V,1,19,6cb55f594e08f7837df9463899f31b331b16ce2bafeebf075c87fc2499b38da3,94067870,2
26,V,2,Z,V,1,20,889c93d04aa299c361dbff1ee214e07c8edc65bc6a1412a07b43cacad20dfae0,94067870,2
27,V,2,Z,V,0,20,849b94ed25fd46bac68cc44cd20554c802106d9ad6b0e36b14db9d3d104ea770,94067870,2
28,Z,1,Z,V,0,20,e5e95f42f4a977aff83f9254e5b31c356851a5a5f9fadb5f67d3947ffeeaf87a,94067870,2
29,V,2,Z,V,1,21,fb384ac5fdd1198b5689840c251793bf77c98d335df31ef62bb8cbd432a37d81,94067870,2
30,V,2,Z,V,1,22,92bd126bd94e41a7f1241f237b931ae7f346a246a084e5d5cc3814ee880b0cf4,94067870,2
31,V,2,Z,V,1,23,e8aefd30d8411a0a9647e4100aeb8042d779c95c1ece9605f8a2ae6adf771d6f,94067870,2
32,V,2,Z,V,1,24,c88dff1fee82ec4a7fa8b45831a324988479a9679b3d591df9f8bf240d0d4cb9,94067870,2
33,V,2,Z,V,0,24,65851c4d0cd504051015bd063e96868c79c05342d44884a126827382d4341c78,94067870,2
34,Z,1,Z,V,0,24,0fde5c9a75cb78fdabcd1f342a7d774ab1445c33cea3ddcd50901bbc4a291001,94067870,2
35,V,2,Z,V,1,25,3de807277fa6eec0d8a41484127dc12b77e2abb1084b3aafbf30579234b126d4,94067870,2
