trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,X,1,X,J,1,1,0dcf69912e48a36036b58293b021586572c9cdf9e96c0041a4bc556d53df4e78,1580016183,2
2,J,2,X,J,1,2,bb8c8bc214f8b2b7dff14b5a90cc8e9874cef315a4588c08640f6e753c82e99c,1580016183,2
3,J,2,X,J,1,3,2a3c3c269386afcc5a31244fba228a74dddd333fb14f18a2e4898a8d94bc7ecd,1580016183,2
4,X,1,X,J,0,3,f22132be27f815ad88e5b51e60db8828e85a3e2eb4e05e720a47c744d7bce3f1,1580016183,2
5,J,2,X,J,1,4,efad1c9fbbec7bc6760d3bc379b8f6b72e942cfc94d24131735f400ed3b694e2,1580016183,2
6,J,2,X,J,0,4,ce8db880fb2debb0566e35724010e32972bf1651498bcdb9ee5dfa4c634b5760,1580016183,2
7,X,1,X,J,0,4,4f8071f60eab51928bdb43f1a7caf12c574960e51870658c381c0d7a6c923ea6,1580016183,2
8,J,2,X,J,1,5,7c05360da25c1e2c290202f80c7a354f28e614b0dfdb4a5df214448f7a459fef,1580016183,2
9,J,2,X,J,1,6,8940595b8ddcc569965132657a75127b8331f27fe2918c33d790198dc87d684f,1580016183,2
10,J,2,X,J,1,7,5ea44c21264ae35d3df480c51f2afb2207572cc417181e7ef0470b81c1b84631,1580016183,2
11,X,1,X,J,0,7,0f4e30cb7a1cb5c553eab48d7dbe75662cb3de532481e1953d0e7ad24d0b86a4,1580016183,2
12,J,2,X,J,1,8,e8b069551d974d59241d4b71d0b79f9a9f88721643652136d63059de8a68fae4,1580016183,2
13,X,1,X,J,0,8,d79f2032059050c65d5f7d7f9d1d00783f0d8bf3a59da4f40e5e8ea3da8e980b,1580016183,2
14,J,2,X,J,1,9,9a46b3193aded9ffe285702fd33510e8edecebd1a5f6cc81b957fb89bac004be,1580016183,2
15,J,2,X,J,1,10,d714bcf110d91612b3484fad3a22febc6637e806cbaabd747df1f20eabe9b387,1580016183,2
16,J,2,X,J,1,11,ff7b9b276ea5dbb7a6ed30600008efb857f26d5293c6224096cd7bd81879d7c0,1580016183,2
17,J,2,X,J,0,11,08b7e927e5f40ccd9e8db26efe48d81f52bc7eb0d2ec777973c05d970b7b19c3,1580016183,2
18,X,1,X,J,0,11,02ce86530e673ba8d0f78b48d52b78bc1f2d103bb5815fca90978e87190f49d5,1580016183,2
19,J,2,X,J,1,12,7b0b8e1cb12520975555e5d79d7f1fd8a05e75dcb85a24b1fa2d0df00dd526f5,1580016183,2
20,J,2,X,J,0,12,5e1baefb0ef94f8a132400d851622ccc44cc49d441cfe3d9c0a631cbc4036d03,1580016183,2
21,X,1,X,J,1,13,1a531b5c6d41068d826183ac1d7092fa1df3459559648eef032a2ceac8c05720,1580016183,2
22,J,2,X,J,1,14,e7fe6405efcaeb3fefd7d5cbb110a46099ce2f36bfa7439e31f3bc3f6730890e,1580016183,2
23,X,1,X,J,0,14,b2736993c8f583518fc5f22ce25b42ca611f15b40f89c5d0626b32c27bb568e5,1580016183,2
24,J,2,X,J,1,15,848cb17bc59bb0bffa9c25c082e34a55e901403426429c05867383429e2a5e82,1580016183,2
25,J,2,X,J,1,16,e5b0f023619134ba6aabfc267f4b74a73eb6acd6c02f0afa669080907349652d,1580016183,2
26,J,2,X,J,1,17,26eb7107317376296253f9e4a8cbd4c52520660b7398f45bf5bdb50a8ee22a05,1580016183,2
27,J,2,X,J,1,18,a6103b9e1d1f500dce1a1d410085db1d96ce8171c6f9f64592f146b977793118,1580016183,2
28,J,2,X,J,1,19,d4aa78de3f71759971f290c16e45f09dd69d176c63a72f0241eaf50537350d7d,1580016183,2
29,J,2,X,J,1,20,6d4b92d7ac51b0cbb2b24e3404864a680dc69172a0a69bb8e2106b4235aa85af,1580016183,2
30,X,1,X,J,0,20,2b8ad920d60fa60ea4715026eb18370ff569dc6776c484717f70b6a17d8c1680,1580016183,2
