trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,A,1,A,T,1,1,4c88270140ac8526189d1a17bd276a84c8731f37d3f58b4b4470d64414e8c9ee,1788162809,1
2,T,2,A,T,0,1,d88830680484b14b003a9878c60c5b15f48025b8c5fe65ac5102d87d27c5d115,1788162809,1
3,A,1,A,T,1,2,2d4c3e83a18a4998fb42018514abc3349df5b5f474ea01e5e168e9aa6b5dbffb,1788162809,1
4,A,1,A,T,1,3,dde7fcd1d457bf61421f2634904995e82d29ff5a9006c6356d8733028db65521,1788162809,1
5,A,1,A,T,0,3,538d29e86a25252f5eab0844a06d4d00fc5c5c4fe24266f4c4bdfb327d9e6c62,1788162809,1
6,T,2,A,T,0,3,54e074056c25fabf43f6bfe86099c7b6407a9b4e65565bf5ff98341f3cabac2b,1788162809,1
7,A,1,A,T,1,4,0026374c1290f9a9b049d7177de5a8dd813b2c460d6c1ab402e56aa26398a813,1788162809,1
8,A,1,A,T,1,5,72a93df219c9f71e9edd8a79629cf59c812989437276115153b67f99be874aa1,1788162809,1
9,A,1,A,T,1,6,47e514742738c6330881a0d6495ba1b86219e54c275f2d85f8cc65db57bc2ce8,1788162809,1
10,A,1,A,T,1,7,9c980d94778e2b9fd1a0aac5c50ddd03ffed5dae72d31dbd7a0198a10b0b0a6d,1788162809,1
11,A,1,A,T,1,8,dc7008385003f92a83ea07cb778f28b360adea4f039a5935b8eec5bcb252b3ca,1788162809,1
12,A,1,A,T,1,9,9320e5062feef40843a18508bb788a08bf18d3459870bf77144cafab2ec9278a,1788162809,1
13,A,1,A,T,1,10,b4a2131241059e7ecc36eb97c53e6bac7f11379e625eb4960157d3d349b60f5a,1788162809,1
14,A,1,A,T,1,11,e4806eec57b05c6eb83d2c5735ae51b5d3fa1af68b3170b4f9e49608040dfa80,1788162809,1
15,A,1,A,T,1,12,f5ee528cb55c93cb64b2e4d451a816080ac7d6c997e7152c149f6a5dd2f59d64,1788162809,1
16,A,1,A,T,1,13,4e2b99d070972078dedc94a3664b9ce29af00702ce75a85c02db58ca27bd3a8f,1788162809,1
17,A,1,A,T,1,14,4f9cde4b7d97088b70f02b2e65ed436b2927547b94fd72ab7a303dba51be5541,1788162809,1
18,A,1,A,T,1,15,613f7139bc2307a97619c99a854f423cb4a12914c80cfec1c6ae824458b88f5d,1788162809,1
19,A,1,A,T,1,16,b34d8646fc2d4f7f9d953d5cd7d7ef50727cd2b71ff1916941e105c7a2fc5212,1788162809,1
20,A,1,A,T,1,17,758de73506c98383f4264bc0cbeb8e0e15ed1286e3389ba0ae9cc78bccef0901,1788162809,1
21,A,1,A,T,0,17,cbab2adfdbdda1c236f8ec4d9c6336f3f174cff0aecae24f52f609b9cd8dd8f2,1788162809,1
22,T,2,A,T,1,18,d169eabf4b63031d53f0bc00d0c36251284931a4c4090b50ba8c7cd99110d51c,1788162809,1
23,T,2,A,T,0,18,7da18985b03fcb9e766fd54e6e60d821a9d3252938f839ccad248167b5aac496,1788162809,1
24,A,1,A,T,0,18,97004560093e884bc4ca9a0ceab5fd97fab5e4636a1a717864e3767d55788af7,1788162809,1
25,A,1,A,T,1,19,b53222ded37aab57960bc66ae2735c3d13d5bde289a4092f983f5c992bd1b1e1,1788162809,1
26,A,1,A,T,1,20,ae9333638b3dde1e9a29282ca9473d9e439f4106205f1d34c328971b7b2fdd39,1788162809,1
27,A,1,A,T,1,21,e4d7dcb5f4ccc94cfc153e8d0fa6955594c3c6b78e728a6176c0ca0781b3a71b,1788162809,1
28,A,1,A,T,0,21,4c9c30cb1a949e8a40ad5ee1859c86366b28580aa9beb3c5e0a7c1b444ea9e38,1788162809,1
29,A,1,A,T,1,22,b79943775ab4a91899ccea2a3a14d78f7087c532501773a8cb7e8b6097eae710,1788162809,1
30,A,1,A,T,0,22,a306149e806164a6bb05482f806eb27121dd3789039fa96d87dae17e1cf1d3d3,1788162809,1
31,T,2,A,T,0,22,072d4ab72a756c721fc88458f1b674b177404d919f28b8e9e7bbcc5e178d6b53,1788162809,1
32,T,2,A,T,1,23,160196057881501a2931506a50bfeddd4cf11407bd2e346f6ab9990dbaf42761,1788162809,1
33,T,2,A,T,0,23,dfc11d0713c2fed22c1baad0623fdacc6658f98fc6cafc708dc5d6fac96d3512,1788162809,1
34,A,1,A,T,1,24,51a0f6f7fb7198d63f8d8a4233adc75a7a1ef1df17f21746f5ef9c99f19c64de,1788162809,1
35,A,1,A,T,1,25,2887c9cbb3918d69d451d7741d1c1d09aa65ed900f2324ac790fbc2ce125fb68,1788162809,1
36,A,1,A,T,1,26,5913afd582cbd6c53f6cb9f253c5340f05bf6ad00f8f71e29092a6195da821d5,1788162809,1
37,A,1,A,T,0,26,57ecff1c4c9635d1ddcda94c71c6470203b8d07b3b7fe58452cc3975f52b741a,1788162809,1
38,A,1,A,T,0,26,a02ad05c99a2d1e02ce60454580a6907492e2392cb8d546d66e9c160ed9eff39,1788162809,1
39,T,2,A,T,0,26,24a540ee1e38adf057ee0abd810d6a435c6ca0bf31e952e6e8f0341d6a40f1b6,1788162809,1
40,A,1,A,T,0,26,1d70aa9e361a180564e158588a934a66b89466fc807e0f5c76d315c951b2d661,1788162809,1
41,T,2,A,T,1,27,c5979b07b72977362add9acd5face08ce337625bc99c1e96e178cbb154672d0f,1788162809,1
42,T,2,A,T,1,28,9d6a955cdd23af6e743c39642e2a471ae3fbff97390f031890d2073feefc2cda,1788162809,1
43,T,2,A,T,1,29,e7fe993709d3ffc0e09a9966dc5424e48f2dde5db8c06b62e97564a10527708b,1788162809,1
44,T,2,A,T,1,30,e69a3cc6b68b83ac0a0b4e586bd6254e85db7fa817bab315d4e5bccaecc33d9a,1788162809,1
45,T,2,A,T,1,31,a048343353154b958371d4263d03492d3fdb603bdf8c07fd4c3122dde70ebbd2,1788162809,1
46,T,2,A,T,1,32,7fa2ebb619082f5f379fdbd4311ce0198ac0ed2b4c0c1753b75fee3811ff2dc1,1788162809,1
47,T,2,A,T,0,32,c582f398a9bf6d5e8881eaa2f25dff2b9050bf56b7a92fc43eac0feeab84e366,1788162809,1
48,A,1,A,T,0,32,30d5178640063c4b20e9301b9377f5f5f1a248280a20ba84a60d2516b348787a,1788162809,1
49,T,2,A,T,0,32,ebd9c6f7539b1659f487c79d997c824f09b74214f0a34485d34912cdef212f7d,1788162809,1
50,A,1,A,T,0,32,8e8acd66d223bf9549d73e5dd8e4c61b1a5e796deb6b52ed9d9ce21a8248e7a2,1788162809,1
51,T,2,A,T,1,33,8762068ad0f3e2a3dcac8d24c62549aed382ba0fbc0c8f97496fa40d77fd54ac,1788162809,1
52,T,2,A,T,0,33,d7a722dc6f93d9fccc877339d1755209c3a2bd34d3b538e3aaf4b15dba1a7a12,1788162809,1
53,T,2,A,T,1,34,39d98ef20db529eb4502e4e49debeab2be44dfe7ce728f8c12f5c5038b714e00,1788162809,1
54,T,2,A,T,1,35,4da21cba8a42768efdffb471baacc8d75cb26b078ff1b861a552928c98325b0a,1788162809,1
55,T,2,A,T,1,36,4fd6c0c8b6fa8b0b93a6922f8e369c051e7b7a5b46592b0ce601c11244912ee3,1788162809,1
56,T,2,A,T,1,37,9fb660bdbc73be7dff82ee3b4f28e4c3d616db1e9f01b15fcc0a6ac1d17703ee,1788162809,1
57,T,2,A,T,0,37,9f7fcbbe650e6ec45c6f02a654e49126c2e6d7567b2a2e0b139fff224f5ddb3e,1788162809,1
58,A,1,A,T,1,38,c969d011df39e76e7be1f9124399f23d01ed61b7a85fa884b438bc8a64f56ad3,1788162809,1
59,A,1,A,T,0,38,080254a0a905c702a1489d54039f6aaa73a8743c98d558e71590db1483e36fb3,1788162809,1
60,A,1,A,T,1,39,87126e50698d304c55361cfb02e3aa6bced67be4558096b762ea81b41021d012,1788162809,1
61,A,1,A,T,1,40,a1d4d2c74627637944b400b25075a8ec51acf65473681c367718898812df45d4,1788162809,1
62,A,1,A,T,1,41,a34d2b5fcffa3b212d8830b8fb3663d06e4f503835ec5baebb727325f8314bbc,1788162809,1
63,A,1,A,T,1,42,6c23d6e945e0be998bde963e48dab0aebc2f018e43c0a3d2d1f3e49c15902884,1788162809,1
64,A,1,A,T,1,43,c29b4e39ce257a7f54f8860d6d2ae29a895daa00be7fd97d445be4b08973f625,1788162809,1
65,A,1,A,T,1,44,103fae8f83aa7515caaaa5eb3b2b80f1e6b601187b686663e022d15b4f532b26,1788162809,1
66,A,1,A,T,1,45,6c4469dc1225d2b6411c44e4974b101aca6bc5be0ec164aad219f24a3a30bc20,1788162809,1
67,A,1,A,T,1,46,2190c077a88ef96c18730b07540aad96ea7a8fb202268f06c9b392a7d1053dab,1788162809,1
68,A,1,A,T,1,47,ea0b31de71d9e31fae62bb79a4332d3cd6120b571f5a6ec4df6e9a271265f122,1788162809,1
69,A,1,A,T,1,48,09ffef337f32537606eca9a4dfb42677a4f457fa99f6b947ca38ae2b49da4407,1788162809,1
70,A,1,A,T,0,48,e9cdb53ab4edec2756a6438a191bcf20502722ebd3d38687dd9edc9de0c10e57,1788162809,1
71,A,1,A,T,0,48,7acdab3a96524337d314ad011d6bfb971a285558017d03276b5c03a715b9ac7a,1788162809,1
72,A,1,A,T,0,48,b1c37461dc3bd54f23686cb174d09d8f3094020542f0db782946296b5833a69b,1788162809,1
73,T,2,A,T,1,49,59174084addcdf8f518db645267e9709bd8d5be47b67cefd440ebfdace3143a5,1788162809,1
74,T,2,A,T,1,50,d359ef2e882b4718e323582e1d386dcba7b6f87b9d526cf3b39bae8cbb7f27dc,1788162809,1
75,T,2,A,T,1,51,988567da821cf3f7fb22b019482c1661ecae001eaa75867bc37abd506a6ab0f2,1788162809,1
76,T,2,A,T,1,52,9d3f3aa862f65de4cac5466014fca7e17efccf33769b6cc0f6a96db0b873a24a,1788162809,1
77,T,2,A,T,1,53,4a079c2caf0f6a9cd4deefcf2ca9594dbca00ba63701c22f4c7418e0497ff10e,1788162809,1
78,T,2,A,T,0,53,dc0cca9c48c5ce17502dda7d9be8f36b43d8ed176c12674da192d2076ae840a2,1788162809,1
79,T,2,A,T,1,54,3c2978e53e256997c6c08df598985a5d8e6061876a61537e9c0919d69fc86d26,1788162809,1
80,T,2,A,T,0,54,7db2ee050c817068a022779068115f4b43cc4c2237938b3af1e13e98125590b2,1788162809,1
81,A,1,A,T,0,54,1caffb43b36a69aace97540c3c735bea0cb6798a3386c04ea994c7917dafa828,1788162809,1
82,A,1,A,T,0,54,43654bf2b766b77d61c79468de0e3edf0b98a3821ba70df231046865d5d210e1,1788162809,1
83,T,2,A,T,1,55,2c9722e9487785f851c50299f215296d902f65be2d8b073ae3781a2eec31a289,1788162809,1
