trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,N,1,N,Q,1,1,5f01d35c73c60dd04007ff5600038068822bd8cc5850435ad9e794e6f94a3e2c,1634535062,2
2,Q,2,N,Q,0,1,cceeff5ceb4a88f900ec36482be4dbd04f6c992a5d11697fb80e70717e34c883,1634535062,2
3,N,1,N,Q,0,1,4073aa081ddef08c1bfb6dc0db662854afb25a3279d0c33d86b9e1d94b87b595,1634535062,2
4,Q,2,N,Q,1,2,7cb3b77335acc9948164a5bd541e4eedc242beee8cf7154b703f180b2c52936b,1634535062,2
5,Q,2,N,Q,0,2,f997e04cf3367a95a27f4d3bdb336041e9efc50dfdb6f4652fa9df495ddc83ff,1634535062,2
6,N,1,N,Q,0,2,bb4c7e3a9386d98891fa692bdcfa5c1169cb2d17962acf0a2dce0e86a64925b4,1634535062,2
7,Q,2,N,Q,0,2,1dd2615f6bbeb7b7233ce53a771e82def432f4041e2e04c63fe9f67d4996cd2e,1634535062,2
8,N,1,N,Q,0,2,e84365a5c678419789fbb87639062a32c1d135ca7993ed98f82ccc5bae18981c,1634535062,2
9,Q,2,N,Q,1,3,dcbb921aefa0e4ba7667d210d5fc19ae20547004c15926582a4b9f5f5cf5e2b4,1634535062,2
10,Q,2,N,Q,1,4,4d94643de6183b680c344b81c5f6e96f4d2f5bcfb2e060616176dbf8e2e733f4,1634535062,2
11,Q,2,N,Q,1,5,ecbb661d95a75bf5984cb13188b48246440eebfa00df3bbad099e4018287dd22,1634535062,2
12,Q,2,N,Q,1,6,6ccad05077380ff61d349b470412fddce81bded2c403fc02cdcfb08b0d8d1eb3,1634535062,2
13,Q,2,N,Q,1,7,9baa2cf7355024c83b260fe2ffcf376ce3b82816bc454e5290047bb47f2de900,1634535062,2
14,Q,2,N,Q,1,8,5406eea712e9379477bdc417d85b8a4f6f273f0f0957fca4e682d5616bbe4c2a,1634535062,2
15,Q,2,N,Q,1,9,444310de8b6383df189f8d68da80d3baf01f62cdc5a470c49037d8291c59bd96,1634535062,2
16,Q,2,N,Q,1,10,e00af2810ee3d14901b3ac7482e1917a04e25c321efcbe37b9dc540fac79642f,1634535062,2
17,Q,2,N,Q,1,11,62ee384af6df2a255821f22dde5ef626e86d73e4e29c35671da1a30162c3694c,1634535062,2
18,Q,2,N,Q,0,11,3c70d186eda51fc62ea4314fb55ee9616e8e4097edbfa4673e5faed573acf48d,1634535062,2
19,N,1,N,Q,0,11,f88735e25956f818d956ba8b9796d8e1d3aa148e10b5343ff23ba74e7e1dd28e,1634535062,2
20,N,1,N,Q,0,11,f862a0ea7c62ab35771d54e276595691d9c6622830555054f3ac05ebd045f230,1634535062,2
21,Q,2,N,Q,1,12,e51665c60dfaf4bbc078479c00da6f63dc03a8493cebc32c039fe4ba4cff04b5,1634535062,2
22,Q,2,N,Q,1,13,1166385c42268404b19ed3b568326e7d091898242c8179de803dfe21fa91d023,1634535062,2
23,Q,2,N,Q,1,14,54af241fcb1b0b16788609bbabce1517328227e519e24f1c70a42f7790888041,1634535062,2
24,Q,2,N,Q,1,15,0ef181a52fde170a885bf2902d4482ec8db5f97ff1aa09d894ac7ea0d9c7f3d6,1634535062,2
25,Q,2,N,Q,1,16,7ce9ed6935c0a8df21913b4fa8a46e36c396c3b62e623de64520093adf53e242,1634535062,2
26,Q,2,N,Q,1,17,5eaf261b78088c1e8258b8804f02b00708d3a16c6fa06e304fec618c56ff1d71,1634535062,2
27,Q,2,N,Q,0,17,06cbefedc712f05bc88a1de824bec9dfec1a285016bbf628028fe3668684475b,1634535062,2
28,N,1,N,Q,1,18,bd1f3825979cee7112fb69fc5c729bd244894ff76f452cbddd71400ce06d49b1,1634535062,2
29,N,1,N,Q,0,18,7dc186ca7bfe412434d910a4ca1e7cb2d882eab0b39ee0cda10f4181e0a4794b,1634535062,2
30,N,1,N,Q,0,18,9fc1d3136cef3f8677370bca6218ac6cd4ca9b5a89106ff5c44be35203cc3208,1634535062,2
31,Q,2,N,Q,1,19,add3e8485de7eac81ee3355cae4b498e108bbc39541b74f85ac88ca70b5c7454,1634535062,2
32,Q,2,N,Q,1,20,c7405ce438b359bb97633a24e898cd2d27fc3b4456d52df0bf5aaa98e04b2f81,1634535062,2
33,Q,2,N,Q,1,21,b03ee273a6dec90b9dd9baeb74d20aa2fb4e25f2408230818e5e1260069b9ac5,1634535062,2
34,Q,2,N,Q,1,22,8b8312f36a29716f28c9f2a150358e54a3d6ed823ff2ff4e55a77264795c3a28,1634535062,2
35,Q,2,N,Q,1,23,76d15c230789dbe74d6f0984246865fb2f3754529e348022f7ac75240bdde7e7,1634535062,2
36,Q,2,N,Q,1,24,20e4238a895053168d7702b6dc7e9c537e1d2c795bb6126c173e8b03af7f0d0c,1634535062,2
37,Q,2,N,Q,0,24,51fb1a916c47faf3dba855dec3de067fb071f52db0817de14714541cec4b9421,1634535062,2
38,Q,2,N,Q,0,24,ba0a2a4b2188803e509d81330ad4f401eca31f937c62c52883c27e502a936a0e,1634535062,2
39,N,1,N,Q,1,25,3a09ef333df69d5f6a6bb06f5153b61d6bd26e5f557b1aac5df06833c5f01e0c,1634535062,2
40,N,1,N,Q,1,26,6a9ae3aa9586d952525dca7a036fd1d06273719b2284175578bfe9e99ebc936a,1634535062,2
41,N,1,N,Q,0,26,d0df986aee8c4e134789588805a38aeeb1fffa415d3156371c76b57974d8acac,1634535062,2
42,N,1,N,Q,1,27,c6cfea077938ba821b812a450e15f31684b27b63e2ebfc57112d73ca442e158f,1634535062,2
43,N,1,N,Q,1,28,bf9c7e61c6e4f2f60ee64fd87df8540aab341ff04f20144e695c732b31cf6865,1634535062,2
44,N,1,N,Q,0,28,c2013c443a133a30bf118ca06ce86321d8ad38a22023c8d0e4ff9ef7787db981,1634535062,2
45,Q,2,N,Q,0,28,5a291dff305414229a6ed8c03787ccace0ee005552da06d83d4856a7c9aba39f,1634535062,2
46,Q,2,N,Q,0,28,a6de7a7a67e82eff293e1edf985f36b0c76c76d11ab68dff7e1b0add2c5b4dd6,1634535062,2
47,Q,2,N,Q,0,28,55d963e8f8ee0ee469792a272de90b9edc5ad07f44c104bb807239c4703b7a05,1634535062,2
48,N,1,N,Q,0,28,5f625aa7c4d732d5c356696d1086e8943bfcb4f729cb26123651bc84b3ef6b5d,1634535062,2
49,N,1,N,Q,1,29,ebdbc916e809700289a3a0c241fa9241745ba6f4be8d434d6f0fe75abde5132a,1634535062,2
50,N,1,N,Q,1,30,431e5d6869aa5fea000b97445ac62e0063b6a5ff51a3513393cf41bd4249ea94,1634535062,2
51,N,1,N,Q,1,31,54a4c79e1f76a3a6d43a229a3a8a7a950615075814828a5fc44fd63d07a065cd,1634535062,2
