trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,M,1,M,B,0,0,958c1f9a83127213a43a5e96d0504b3973f5a03977570cfd78d09dad7b32c1bb,1678403330,2
2,B,2,M,B,1,1,086e3b147d7871a3bccd12d5a1746444b0bb0380a596f66aa11cf037f6ceec15,1678403330,2
3,B,2,M,B,1,2,b75eb3bb6391c5ed7d56a534b74367c5dc6426cdf7085813799fe9433bb4425c,1678403330,2
4,B,2,M,B,1,3,4dd286471f669af6de07da0ffa5dc5f33a717afee149ff114bb7a3f345519057,1678403330,2
5,B,2,M,B,1,4,5d70cfe822805b71ed2badbf0f6369f2afe51c690f6e2bb5a471dbcfe4dbd38d,1678403330,2
6,B,2,M,B,1,5,a914308e8d493c8cb215353dfec1f85d25c79bdf08fc7bdd07b4007dbeae2850,1678403330,2
7,B,2,M,B,0,5,e69a551ad6970873094135cdb7b71bbe7283ea06bb3a5aa16fb41b5d3b2a80f5,1678403330,2
8,M,1,M,B,0,5,0161bc15d1539e3193e9443d2a1fb08ff1af60f50ef70fa233181fcd3c4ac58b,1678403330,2
9,B,2,M,B,1,6,f292aed6c237265f1dc4c906a4982d8a373744949c8b57aed9bfcc25b7d71262,1678403330,2
10,B,2,M,B,0,6,8f5197db9d9a21230575add04206ea4d52d379b4613a0199047adcfd2740909f,1678403330,2
11,M,1,M,B,0,6,40f4fbe8323a3409182c5ad8e632af822da7f1baa02567990ad020a1bc38e124,1678403330,2
12,B,2,M,B,1,7,056de24123034997f42a34edca369a958e556a58d4e61089ea1b1bdd1e825305,1678403330,2
13,B,2,M,B,1,8,0cda91cdd46d19a2e3a70c2559163cf0181d2c5668a3698834608160b353648a,1678403330,2
14,B,2,M,B,1,9,4ca5f762d0c9fc78db6ed44f7ef427489a0b8a2e24864c064efef8fbaf43bd2b,1678403330,2
15,B,2,M,B,1,10,c08d7d355e0455ce1c3a88e2568a15da5999acd65fb879b6d160c429aa11d308,1678403330,2
16,B,2,M,B,1,11,436fbce1da94aad993d99ef8b6d39d2a0827dd24f994d7ec63bd5b931b19a4e4,1678403330,2
17,B,2,M,B,1,12,c35e6cee60bcdc1ec5406e0b88e380bf7098425fe297e1cdff3ed70419ec9541,1678403330,2
18,B,2,M,B,0,12,e57dd374c4de87cf83e60a2dfeb9571be63d37079fc7ca1e1d346e536ea30bbc,1678403330,2
19,M,1,M,B,0,12,181d689cb76e94e1adb3a14c5e1fe1dcdf922ab2e6d38be787470334264e8db4,1678403330,2
20,B,2,M,B,1,13,4de37e565e9bbec64807bb4f9b6c6a2438093f3af1bfabe4949be4392bf6a7b3,1678403330,2
21,B,2,M,B,1,14,28223a7a7340c9dbe27f9ac21a03dabfa90b63852e78c9cacac6c2129b830481,1678403330,2
22,B,2,M,B,0,14,18e0493c07ab0e12c15730b26d0c39043aa5163f81b00ac53c965232bbe2d98d,1678403330,2
23,B,2,M,B,1,15,81bc765d84d605957f5edc1492725057fcedcb6fe6f8c7bd57ca998287155927,1678403330,2
24,B,2,M,B,1,16,350c63e93e5baf7826a7a91ab597603063eef7461431eb2ee2a9b0971baaf780,1678403330,2
25,B,2,M,B,0,16,f9af78cb825ac772e246c24a9ffcdb73494da585599a01cfb1557daec445edf5,1678403330,2
26,B,2,M,B,1,17,b49df2a073851cde85c2f322106f467b468518e58d2bd169dfcb5accd1d88724,1678403330,2
27,B,2,M,B,1,18,63d8f9ec0119225bbcb9ca2ed341719a58f495d082a10f7c8e143f3741996b60,1678403330,2
28,B,2,M,B,1,19,f104bd3129d44165fc2974cbb7a6ede6568d94bc445a8ff87fc3dbdaf9da8490,1678403330,2
29,B,2,M,B,1,20,6dd99fc8b0ebb8a69a37f2621e8a3214392eb0860403e0742586f16ef0388a49,1678403330,2
30,B,2,M,B,0,20,32476da10b77bb3bd04911bee12077e28113fb7f47cee119ced8dde479ca3a4e,1678403330,2
31,M,1,M,B,0,20,2d19e268f8dd6a95f1fdaefbf34189c9e52ea0f4f3e16b1b95e58a2611f1a49d,1678403330,2
32,B,2,M,B,1,21,f2c2a9a036f7bdd0785c268e8c16b58c1077e1a18b185cd1a2481bf17ea71c8a,1678403330,2
33,B,2,M,B,1,22,fbe0589cf1d02ec57238de9c9669651d73dca7cbf02a49dcd6b662cead1e5d7d,1678403330,2
34,B,2,M,B,0,22,ce61c7b6304d3f897b10e443365c631a17526690aa9720fb0878d69e883da175,1678403330,2
35,M,1,M,B,0,22,76ce867fbf2589d63c31d352ded833340cd4adc81c8ebab3eb31a55d03628905,1678403330,2
36,B,2,M,B,1,23,0bad354a2adf3218a5c35b7088b692e41067a425a72e21b3beebc3c1c6fc8cc8,1678403330,2
37,B,2,M,B,0,23,8257cb37165029c481acac49b542d8c5042e1673aafa27799ea326e1d4e43521,1678403330,2
38,B,2,M,B,0,23,326c353e1e512161640c8ae2269f1c54340f3958d5ece405da384ae966ed6c3c,1678403330,2
39,M,1,M,B,1,24,c0ab6c3d188580fa22bed123068396547405e1530de2481140eb20f4db9e2732,1678403330,2
40,M,1,M,B,0,24,6460692d71869196b938f354fc0dd17309857bd3809d997cf1b9fad51617e5ce,1678403330,2
41,B,2,M,B,0,24,a59925f94a95fd950312325afa6cd5ae925470878a5f1764aba75a6a9a176154,1678403330,2
42,M,1,M,B,1,25,6ce53a6d499f5e3a30bc11695882b1419a5addf22f0d1a23712ad2834ccbf628,1678403330,2
43,M,1,M,B,1,26,c3ce719c0575ec0b49dc2bdbddd55a853d507383e939cc4ddc1793ca012dab16,1678403330,2
44,M,1,M,B,1,27,ded7de887a26005e12b8803f22d22100f1f52023de8899c98f256e0f3e5e4929,1678403330,2
45,M,1,M,B,1,28,58dfe5ae30efce4bfadd299a5ef3840450bb8955fe8ed0632fb4e7dd918167b1,1678403330,2
46,M,1,M,B,0,28,e1ebf1288b0ed87c872ef7c23ef894bb8acf0086a87032619887f3c3c39ad8d8,1678403330,2
