trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,R,1,R,Z,1,1,f1ef6c9fa6c2ee22225fb31d4fe611b532183cdba82689634aca05c5a618071a,487991438,1
2,R,1,R,Z,1,2,b673b97f6875e6df251951615759545433d133ab2936e442a25b776e811bebdf,487991438,1
3,R,1,R,Z,0,2,fde2ce7131f80fc82c504038371aadc464afe1f638bea07730b51049727bd63b,487991438,1
4,Z,2,R,Z,1,3,46a8b4ae7ba0575238898d26e35efe2308eb6e79eaf74ead8fb60de8c04a9fa4,487991438,1
5,Z,2,R,Z,0,3,fcf8a73db059bcd3b1de1b8842cacfc24c1fe8d85faa4436dad4f3c351e9a6a2,487991438,1
6,R,1,R,Z,1,4,c510ba92a3be444252d7e66d0bb873ecac58199e021e3e844d02e749d117dacb,487991438,1
7,R,1,R,Z,1,5,83aa4625f15f2d359fb9f3a5ec047331dfc336eb30d1f1f37fbb3e8af3509be7,487991438,1
8,Z,2,R,Z,0,5,978d1de8dc53fb6d1e7fca652a0939fa17dc07866e72dc45fa58846fec457483,487991438,1
9,R,1,R,Z,1,6,43e61efba138c0c0e6b15deab0f8072e7b71a694cac742d9d929c799305274c2,487991438,1
10,R,1,R,Z,1,7,824aec793cfc3e2f75ffa361ad5c21d0d0f3725f93a9e165d0b4c120cc6f9946,487991438,1
11,Z,2,R,Z,0,7,08d879034d09eee3020e794d499e768a9bc088225cedc869eb04349c71105cde,487991438,1
12,Z,2,R,Z,0,7,e14860fd99f16839ec2da6541ed508f5d768c18b8d604c9944f6848717d9b938,487991438,1
13,R,1,R,Z,0,7,acc273928b3a8ff9b674683b2c3640ce9bdb02c7efc9666b9dca4c534f2b77b7,487991438,1
14,R,1,R,Z,1,8,7201f65c20738e4b393b0c27e134de14f6310afdbbb1aff0b87695e79ac30048,487991438,1
15,R,1,R,Z,1,9,0e64706095601d348a2153e4546cfa0453bef1c50aae9f7113d67543292ef222,487991438,1
