participant_id,trial,choice,reward,p_choice,nll
148,1,0,1.0,0.5,0.6931471805579453
148,2,1,0.0,0.07877412097553058,2.5411707500614114
148,3,0,1.0,0.9212258790244695,0.08205001869738501
148,4,0,1.0,0.9711675732084274,0.029256247610103002
148,5,0,0.0,0.9815139849338911,0.0186590168343838
148,6,0,1.0,0.8466716459255638,0.16644232663933112
148,7,0,1.0,0.9606151185478325,0.04018145122355443
148,8,0,1.0,0.9788184388899368,0.02140910932896513
148,9,0,0.0,0.983827106411788,0.016305102232844614
148,10,0,1.0,0.854115362362565,0.15768900958183477
148,11,0,0.0,0.9615565767319625,0.03920187352846718
148,12,0,1.0,0.7997806303589384,0.22341780096728525
148,13,0,1.0,0.9549933720854097,0.04605087874914507
148,14,0,1.0,0.9775397423829023,0.02271633077886404
148,15,0,1.0,0.9834117831222744,0.01672734205119443
148,16,0,1.0,0.9854467595283296,0.014660177664703516
148,17,0,1.0,0.986244599405537,0.013850882723953793
148,18,0,1.0,0.9865744052414613,0.013516532904513122
148,19,0,1.0,0.9867138720549825,0.01337517817661261
148,20,0,0.0,0.9867734280502173,0.013314822079819266
148,21,0,0.0,0.8647190030074262,0.14535067683948302
148,22,0,1.0,0.6895498147436514,0.37171633672305276
148,23,0,1.0,0.942806201382504,0.05889453031822112
148,24,0,1.0,0.9750272116992108,0.025289898937637317
148,25,1,0.0,0.01736789099318494,4.053132122670376
148,26,0,1.0,0.982632109006815,0.017520482183469757
148,27,0,0.0,0.9851556683014463,0.014955611411145028
148,28,0,1.0,0.8587207666914835,0.15231147772226333
148,29,0,1.0,0.9621477835799233,0.03858721892896575
148,30,0,1.0,0.9791835600468819,0.021036156531802356
148,31,0,0.0,0.9839482285277553,0.01618199659779626
148,32,0,1.0,0.8545244323524032,0.157210184262515
148,33,0,1.0,0.961608809876287,0.0391475535571313
148,34,0,1.0,0.9790542820212625,0.02116819159213037
148,35,0,1.0,0.9839052095285721,0.016225718348977628
148,36,1,1.0,0.014365055321301447,4.242956735371287
148,37,0,0.0,0.8543789053629705,0.1573805004958239
148,38,0,0.0,0.3452267555164358,1.0635538154837116
148,39,0,1.0,0.15754629436812578,1.8480359314037582
148,40,0,0.0,0.583371483033065,0.5389311033841717
148,41,0,0.0,0.2215890290081494,1.5069308334160296
148,42,1,1.0,0.8745432774496525,0.13405349752539475
148,43,1,1.0,0.9525568906935875,0.04860544600156642
148,44,1,1.0,0.969371053875437,0.03110781585117387
148,45,0,1.0,0.025321048051233707,3.676119290294484
148,46,1,1.0,0.8155015155895252,0.203951998442691
148,47,1,0.0,0.8278377016016216,0.18893815636706965
148,48,0,0.0,0.7010938513609773,0.355113518794867
148,49,1,1.0,0.6627457177372038,0.4113638951870208
148,50,1,1.0,0.8901605944364807,0.116353389345685
148,51,1,1.0,0.9371375629540835,0.06492519540100704
148,52,0,1.0,0.04907531570117968,3.0143991057851913
148,53,1,1.0,0.7617521350440782,0.27213405830425935
148,54,1,1.0,0.7816150649529366,0.2463929039332548
148,55,0,0.0,0.21021578573268732,1.5596207247211442
148,56,1,1.0,0.952918595199463,0.04822579849321759
148,57,0,1.0,0.04615372481833396,3.0757776101454137
148,58,1,0.0,0.7847976954873159,0.24232930716710455
148,59,1,0.0,0.2393413682873095,1.429864426930281
148,60,1,0.0,0.09882858481520645,2.314368396071186
148,61,0,0.0,0.934852222839799,0.06736681262238485
148,62,0,1.0,0.7212845387459582,0.32672157496225385
148,63,0,1.0,0.93542078012377,0.06675881870857259
148,64,0,1.0,0.9681390735465639,0.032379531005042005
148,65,1,0.0,0.023368600425947877,3.756362019817863
148,66,1,0.0,0.019307385349911763,3.9472675955982157
148,67,0,1.0,0.9822189564431033,0.017941025579419928
148,68,0,1.0,0.9844617495022135,0.01566023437159423
148,69,0,0.0,0.98533867795424,0.014769861420369885
148,70,0,1.0,0.8549575194902299,0.15670349608528675
148,71,0,0.0,0.960311012654582,0.04049807547146394
148,72,0,0.0,0.7915926734209989,0.23370832070080386
148,73,0,1.0,0.6313489186568445,0.45989660784486447
148,74,0,0.0,0.9342857826039215,0.06797291046167497
148,75,1,1.0,0.2486517539467234,1.3917019399644124
148,76,1,1.0,0.7887168139313866,0.23734794026556996
148,77,1,0.0,0.9136908993028052,0.09026294929442522
148,78,1,1.0,0.5863362308190011,0.5338618812193824
148,79,1,1.0,0.8746791141065147,0.1338981866194851
148,80,0,0.0,0.06731056824657393,2.6984380227492153
148,81,1,1.0,0.9642555725918099,0.03639890271131876
148,82,1,1.0,0.9731421631486604,0.027225099401393685
148,83,0,0.0,0.023732719820019215,3.7409005998043945
148,84,1,0.0,0.9820750507741556,0.018087547096745028
148,85,0,0.0,0.16812870909919167,1.783025467306908
148,86,0,0.0,0.151583404746773,1.8866192791288297
148,87,1,0.0,0.8551121223188407,0.156522681426922
148,88,1,0.0,0.6771883751151131,0.38980579497192386
148,89,0,1.0,0.4265599824764607,0.8520022830705153
148,90,0,1.0,0.8947687323329593,0.11118999372507868
148,91,0,1.0,0.9603979747979665,0.04040752334304472
148,92,0,0.0,0.9744024725314185,0.02593084453750457
148,93,0,1.0,0.7980517218101235,0.22558186933303076
148,94,0,1.0,0.9457738905737496,0.05575175480496991
148,95,1,0.0,0.02938264290089036,3.5273511564656337
148,96,0,1.0,0.9756114855949669,0.024690839856076736
148,97,0,1.0,0.9813613980525246,0.018814489650433367
148,98,0,1.0,0.9834046974405525,0.016734547280347192
148,99,0,1.0,0.9842144187957558,0.015911500386535236
148,100,0,0.0,0.98455067331857,0.015569911105589156
148,101,0,1.0,0.8461747531195961,0.1670293767349778
148,102,0,1.0,0.9573115152340133,0.04362642823451337
148,103,1,0.0,0.023782505333619537,3.738805038575076
148,104,0,0.0,0.9780562094175294,0.022188136755800728
148,105,0,1.0,0.8317421007622715,0.18423286125726754
