participant_id,trial,choice,reward,p_choice,nll
132,1,1,1.0,0.5,0.6931471805579453
132,2,1,1.0,0.9212258790244695,0.08205001869738501
132,3,1,1.0,0.9711675732084274,0.029256247610103002
132,4,1,0.0,0.9815139849338911,0.0186590168343838
132,5,1,1.0,0.8466716459255638,0.16644232663933112
132,6,1,0.0,0.9606151185478325,0.04018145122355443
132,7,1,1.0,0.7980408591270629,0.2255954809282358
132,8,1,1.0,0.9547927122852158,0.046261017258975315
132,9,1,1.0,0.9774956987418602,0.022761387395356093
132,10,1,1.0,0.9833977132528047,0.016741649353956473
132,11,1,0.0,0.9854414396636274,0.014665576108617677
132,12,1,1.0,0.8597472865397927,0.15111678577733842
132,13,1,1.0,0.9622805278782249,0.03844926180401419
132,14,1,1.0,0.9792155500851084,0.021003486951772603
132,15,1,1.0,0.9839588964490571,0.016171154702702258
132,16,1,1.0,0.9856556134326141,0.014448261827219998
132,17,1,1.0,0.9863299330599514,0.013764362642645715
132,18,1,1.0,0.9866103089870666,0.0134801412323597
132,19,1,0.0,0.9867291705350437,0.013359673822312703
132,20,1,1.0,0.8645485500793709,0.14554781571287814
132,21,1,1.0,0.9629063271825904,0.037799143791041996
132,22,1,1.0,0.9793671751999891,0.02084865548795345
132,23,1,1.0,0.9840095839063953,0.01611964223402678
132,24,1,1.0,0.9856751629538447,0.014428427995713467
132,25,1,0.0,0.9863379561833102,0.013756228355670622
132,26,1,1.0,0.8630581133873699,0.1472732513612645
132,27,1,1.0,0.9627111759327108,0.03800183331814876
132,28,1,1.0,0.9793197466894016,0.020897084371678212
132,29,1,0.0,0.9839937067115533,0.016135777567659597
132,30,1,1.0,0.8546785643940288,0.15702982880756128
132,31,1,0.0,0.9616285045140932,0.03912707284197518
132,32,1,1.0,0.7999147565480245,0.2232501113052434
132,33,1,1.0,0.9550088604974808,0.046034660535566874
132,34,1,1.0,0.9775431462598929,0.022712848699397867
132,35,1,1.0,0.9834128711339162,0.016726235687554512
132,36,1,0.0,0.9854471710141095,0.014659760102120854
132,37,1,1.0,0.8597680119320597,0.15109267969083098
132,38,1,0.0,0.9622832117116901,0.03844647277353427
132,39,1,0.0,0.8011436816816879,0.22171497011905766
132,40,0,1.0,0.35447066534089544,1.0371296858220396
132,41,0,1.0,0.8652591403159655,0.14472623273517501
132,42,0,1.0,0.9487073684737245,0.05265488569587104
132,43,0,1.0,0.9668383330114272,0.033723981567261606
132,44,0,1.0,0.9725727249450495,0.027810424850001358
132,45,0,0.0,0.9747320140687109,0.02559270312889729
132,46,0,1.0,0.7737717947976527,0.25647828762733355
132,47,1,0.0,0.06620128128848302,2.7150554614004494
132,48,0,0.0,0.952035158611883,0.049153313556662415
132,49,0,1.0,0.7574062816728973,0.27785546981514486
132,50,1,0.0,0.057218772307673596,2.8608732472234557
132,51,0,1.0,0.950211082998614,0.05107112643750468
132,52,0,0.0,0.9750223610179034,0.025294873868916264
132,53,0,1.0,0.8195340747914438,0.19901930168409912
132,54,0,1.0,0.9546469146224719,0.046413729773131344
132,55,0,1.0,0.9760284813034391,0.02426351133043674
132,56,0,0.0,0.9818442485355622,0.018322589585239173
132,57,0,1.0,0.8393527009032669,0.17512427836666422
132,58,0,0.0,0.957188205191093,0.04375524522181824
132,59,0,0.0,0.7813335656188677,0.24675311965833524
132,60,0,0.0,0.6188359359422294,0.4799150883701604
132,61,0,0.0,0.5362515300060466,0.6231519555839868
132,62,1,1.0,0.5001805172427621,0.6927862112296894
132,63,1,1.0,0.9165700836761752,0.08711674580199154
132,64,1,1.0,0.9685474269203428,0.03195782787474025
132,65,1,0.0,0.9795818630169739,0.02062946875705251
132,66,1,1.0,0.83234231328187,0.1835114885425658
132,67,1,0.0,0.9562954732616612,0.04468834123330401
132,68,1,1.0,0.77981465167849,0.2486990135879793
132,69,1,1.0,0.9498043443142552,0.05149926895121759
132,70,1,1.0,0.9749425331197658,0.02537675011030108
132,71,1,0.0,0.9815001271348127,0.018673135733472075
132,72,1,0.0,0.8382958993501654,0.17638413897480887
132,73,0,1.0,0.3440913236846749,1.0668481810107613
132,74,0,0.0,0.8521049106798256,0.16004562513135615
132,75,0,1.0,0.580042492680629,0.5446539148811045
132,76,0,0.0,0.8973068680372056,0.10835737059150813
132,77,0,1.0,0.6229519745908931,0.47328585049849986
132,78,0,1.0,0.9041941146820359,0.10071121300917657
132,79,0,1.0,0.9523191697063851,0.04885503808094438
132,80,0,1.0,0.9650026867200562,0.035624393480129336
132,81,0,1.0,0.9693973958563482,0.031080641919272445
132,82,0,0.0,0.9711191131788309,0.029306147586194185
132,83,0,1.0,0.7468385605298425,0.2919062342999031
132,84,0,1.0,0.9237278086674753,0.07933783010059828
132,85,0,1.0,0.9569609329367437,0.043992710789040886
132,86,0,0.0,0.9665283360114963,0.03404466259228803
132,87,0,0.0,0.7342556722126605,0.3088979837529123
132,88,1,0.0,0.49829710979106867,0.6965587738479252
132,89,1,1.0,0.3924066710505665,0.9354565507943413
132,90,1,1.0,0.8625655247289087,0.14784416226090644
132,91,1,1.0,0.9434806470657431,0.05817942623685161
132,92,1,1.0,0.9621599427749625,0.038574581454332256
132,93,1,0.0,0.9682267908709055,0.03228893105591737
132,94,1,1.0,0.7379998999654926,0.3038115899284317
132,95,1,1.0,0.9220364470846597,0.0811705257451814
132,96,1,1.0,0.9563762349802292,0.044603892116115866
132,97,1,1.0,0.9662049709501099,0.03437928202812908
132,98,1,0.0,0.969742369865178,0.030724840838229253
132,99,1,1.0,0.7421736573501672,0.2981720236409123
132,100,1,1.0,0.9227048033779593,0.08044591862494165
132,101,1,1.0,0.9565434559508849,0.04442905887886682
132,102,1,1.0,0.9662613298489199,0.03432095356071667
