participant_id,trial,choice,reward,p_choice,nll
223,1,0,1.0,0.5,0.6931471805579453
223,2,0,1.0,0.9212258790244695,0.08205001869738501
223,3,0,1.0,0.9711675732084274,0.029256247610103002
223,4,0,0.0,0.9815139849338911,0.0186590168343838
223,5,0,1.0,0.8466716459255638,0.16644232663933112
223,6,0,1.0,0.9606151185478325,0.04018145122355443
223,7,0,0.0,0.9788184388899368,0.02140910932896513
223,8,0,1.0,0.8387548833882671,0.17583676849052146
223,9,0,1.0,0.9596312540020066,0.041206178723090986
223,10,0,1.0,0.9785880161690846,0.021644546094099687
223,11,0,0.0,0.9837512615169158,0.01638219689514216
223,12,0,1.0,0.8538602588261631,0.15798772993256324
223,13,0,1.0,0.9615240302024005,0.039235721854374773
223,14,0,1.0,0.9790340348333374,0.021188872158733586
223,15,1,0.0,0.016101514673336502,4.1288419322655505
223,16,0,0.0,0.9838984853266635,0.016232552569206218
223,17,0,1.0,0.8543561820615758,0.15740709713044934
223,18,0,1.0,0.961587319933311,0.039169901712520966
223,19,0,1.0,0.9790491475199453,0.021173435953832382
223,20,0,1.0,0.983903503992308,0.016227451786026047
223,21,1,0.0,0.014365711298102934,4.242911071654043
223,22,1,0.0,0.014365711298102934,4.242911071654043
223,23,0,1.0,0.9856342887018971,0.014469897133822797
223,24,0,0.0,0.9863211883817387,0.013773228557269713
223,25,0,1.0,0.8629948739068422,0.14734652776821322
223,26,0,1.0,0.9627029135725167,0.038010415742302836
223,27,0,1.0,0.9793177415723653,0.020899131832781467
223,28,0,1.0,0.9839930359218734,0.016136459269081034
223,29,0,1.0,0.9856687767981287,0.014434906982548042
223,30,0,0.0,0.9863353346299487,0.013758886224435524
223,31,0,1.0,0.863048222817556,0.14728471133867907
223,32,0,1.0,0.9627098836150362,0.03800317569224221
223,33,0,1.0,0.979319433052962,0.020897404631216407
223,34,0,1.0,0.9839936017855831,0.016135884200430734
223,35,0,0.0,0.9856689951138321,0.014434685492647616
223,36,0,0.0,0.8605744037648024,0.15015520133251897
223,37,1,0.0,0.3136807952591084,1.1593793857420664
223,38,0,0.0,0.6863192047408916,0.3764124464459638
223,39,1,1.0,0.4165819303717616,0.875672125141166
223,40,1,1.0,0.8930517880109381,0.11311070649274056
223,41,1,0.0,0.9600814681965238,0.040737135415136856
223,42,1,1.0,0.7642530830142504,0.2688562841790938
223,43,1,1.0,0.9412077288235463,0.06059141049185656
223,44,1,1.0,0.9695328449773877,0.030940926607801088
223,45,1,1.0,0.9771504109984869,0.023114686895704395
223,46,1,1.0,0.9798233326993594,0.020382996323340948
223,47,0,0.0,0.019123318013363456,3.9568468500984864
223,48,1,0.0,0.9841633310473588,0.01596340886641163
223,49,1,1.0,0.8447325748759578,0.16873518115070135
223,50,1,1.0,0.9571081963536904,0.043838836077847235
223,51,1,1.0,0.9761628465151067,0.024125855548480443
223,52,1,1.0,0.9815409735229097,0.018631520315344405
223,53,1,0.0,0.9834703014968627,0.01666783835744169
223,54,1,1.0,0.8422603143668335,0.1716661505634736
223,55,1,1.0,0.956776236674815,0.044185732344387864
223,56,1,0.0,0.9760820673939297,0.024208610658402855
223,57,1,0.0,0.8194992563553593,0.19906178823446766
223,58,0,1.0,0.36163171382549725,1.017128950143703
223,59,0,1.0,0.8591524365214078,0.15180891462482157
223,60,0,0.0,0.9443086466366151,0.0573022100912475
223,61,0,1.0,0.6923889477116434,0.3676074180942473
223,62,0,1.0,0.9169608152873475,0.0866905390581537
223,63,0,1.0,0.9563088873728719,0.04467431417001063
223,64,0,1.0,0.9670819536252819,0.03347203673083109
223,65,0,0.0,0.9708828062276006,0.029549511869241457
223,66,1,0.0,0.24932342133732627,1.3890043444566504
223,67,0,1.0,0.8188546630525778,0.19984866746538923
223,68,0,1.0,0.9494673409510568,0.051854145369740895
223,69,0,1.0,0.971972879545922,0.02842737661165518
223,70,0,0.0,0.9783275922725212,0.0219107036095052
223,71,0,0.0,0.8121592661297317,0.20805881749841468
223,72,1,1.0,0.38816902127774344,0.9463144123620848
223,73,1,1.0,0.8616765934832904,0.14887526028940784
223,74,1,1.0,0.9433186111470885,0.0583511836915437
223,75,1,0.0,0.9621190375570102,0.03861709630626019
223,76,1,1.0,0.7226052664097038,0.3248921721541318
223,77,1,1.0,0.9195978180973028,0.08381885875979793
223,78,1,1.0,0.9557796744606507,0.045227858536414076
223,79,1,0.0,0.9660108387681947,0.03458022457460016
223,80,1,1.0,0.7321960810324696,0.3117069306273564
223,81,1,0.0,0.9211229999428421,0.08216170121627027
223,82,1,1.0,0.6509400327953215,0.42933775653670636
223,83,1,1.0,0.9083045204071041,0.09617558170764137
223,84,1,1.0,0.9530903899038912,0.048045532076599506
223,85,1,1.0,0.9651262308533828,0.03549637702239913
223,86,1,0.0,0.9693343669801622,0.031145662648200886
223,87,1,0.0,0.7410698330128794,0.29966041654232656
223,88,0,1.0,0.49543482355391977,0.7023194705844539
223,89,0,1.0,0.8815055518359631,0.1261239789939229
223,90,0,0.0,0.9467431705684147,0.05472742577849283
223,91,0,1.0,0.68858905460213,0.3731106233490762
223,92,0,1.0,0.913408882439864,0.09057165368813011
223,93,0,1.0,0.9538289611100238,0.047270909654659986
223,94,0,1.0,0.965016836453333,0.0356097306924143
223,95,0,0.0,0.9689816118774016,0.03150964366110322
223,96,0,1.0,0.7380879215039393,0.3036923266471139
223,97,0,1.0,0.9213125850256525,0.08195590288603169
223,98,0,1.0,0.9557657198420635,0.04524245888922709
223,99,0,1.0,0.9656628151491425,0.03494055834227532
223,100,0,0.0,0.9692302792678162,0.03125304902053292
223,101,0,0.0,0.7387780411554138,0.30275775341006583
223,102,0,1.0,0.5006831137615761,0.6917818854744318
223,103,0,1.0,0.8824456436941691,0.1250580856181962
223,104,0,1.0,0.9469387185515676,0.054520899027647
223,105,0,1.0,0.9628281533329557,0.037880332397746116
223,106,0,1.0,0.9681571936927874,0.03236081470988555
223,107,0,0.0,0.9702153336970221,0.030237238618504664
223,108,0,0.0,0.7415539911318121,0.29900730665935105
223,109,1,1.0,0.49776456617908504,0.6976280724176275
223,110,1,1.0,0.8813920589909722,0.12625273615423735
223,111,1,1.0,0.9464620141448656,0.05502444210602662
223,112,1,0.0,0.9624989468919295,0.038222306958012466
223,113,1,1.0,0.7203960242411576,0.32795418451544606
223,114,1,1.0,0.9180892723905946,0.08546064647585461
223,115,1,1.0,0.9547453561765431,0.046310616802932546
223,116,1,1.0,0.965149673955329,0.035472087124888654
223,117,1,0.0,0.9688792770670706,0.03161525992180583
223,118,1,1.0,0.7368182829783325,0.30541398031614986
223,119,1,1.0,0.9207367833947703,0.08258107793237629
223,120,1,1.0,0.9554049408326635,0.04562000655789817
