participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
133,1,1,1,average,very much,low,very high,bb7774b06fa99c91eadd4d720bfd6c6e4088dd29e4c264b4e5b51659d0a17ceb
133,2,1,1,very little,a lot,very low,normal,c23816f06d5f2922d9b73de39187d570124ed1b885877f6144187fe01b306507
133,3,1,1,very much,a lot,somewhat high,very high,16c13df9ac6f97af2a38bd86e5b0797ce3b2a19f8c6907a9162970ea7ea2e84c
133,4,1,1,average,average,normal,normal,29bbabf51214340c70ef6076deb762b517d979a6c77e3aba1ac58d6f32466ed6
133,5,1,1,very much,very much,normal,extremely high,c4033871ee5ac3d0532e325ddd2e95f1e2d905cad78530673b373e2839deb3e4
133,6,1,1,very little,a little,somewhat low,very low,53e26ea029d9f1c92a91056c792a8f7b0356c8eca0fc865147e36335159f1f3d
133,7,1,1,average,very little,high,low,9dc92138b556290cf6cca7c0242303b05a89b3b46fe14262d54d8cbc787bc2a8
133,8,1,1,a lot,a lot,normal,somewhat high,aa1b701e8e91597e94b5ae2d3f7371ad2a286cca82be1ea608a6c7d3d5079832
133,9,1,1,a little,very little,somewhat high,somewhat low,fd56a5b07ba37ec54be208852fbb7ff5e63b996ffc28efd1a1611de663b1bc1e
133,10,1,1,very much,a little,very high,very high,ca5f222c858e3a8a845a541e737e04e223582a6dde605ffd37b299042825b6a8
133,11,1,1,a little,average,somewhat low,somewhat low,038b7cf34f78314fd8df08737b2c390d56b29f270e5dcbe3567af3c2c64c4b00
133,12,1,1,average,a lot,somewhat low,high,c34522a7811a8f38d13c071232f723e1179e3ae8f34df0cdf3ac3a614e35e864
133,13,1,1,a lot,very little,very high,very high,4a555bd8270ce46e68119eca6178569265e6b0e8cf4e0657ccb1b37cec88e141
133,14,1,1,average,a little,somewhat high,somewhat high,b2c828111c34507afd981045455660b7dae0e4128645365ee5ffe8923ae86ed7
133,15,1,1,a little,a little,normal,somewhat low,d640c65f292626386fb674586263b437d74db6bf068af17ca297691af3b355cc
133,16,1,1,a lot,a little,high,very high,775de396d5e04a63f0e9b915fb096314754568c7f7186f6051f2f3920a3a6bf2
133,17,1,1,very much,average,high,very high,e9b20b4440a36868d543ec9273e04184ccd9cd40e3f73723b4a5aa86b425b0c3
133,18,1,1,a little,very much,very low,low,1e77a6da9cb18177782a0e75b06673267f564143cb1c87ff1436588f6f6ab31c
133,19,1,1,very little,very little,normal,somewhat low,7104fb59530d4a2ebf9a31dc65b544c2872cfc9663ff3c5853c5b6ac69632668
133,20,1,1,a little,a lot,low,somewhat low,98f886eb39075d95250c6fdf122769b99d84430235ce14ffd2c0ee85ed1278c0
133,21,1,1,very little,average,low,somewhat low,572c4699cd90395bb3e7254fd221b93629a1f3ac08f945a0d49b6d0aec6caa43
133,22,1,1,a lot,very much,somewhat low,very high,b17fc32f6b9386de46e7f675a85132bf11f7c78697f781bb1d1c29580163b87a
133,23,1,1,a lot,average,somewhat high,high,f7a72741f6d714cb17b0573c6ebc0d6c1c714580e5079c59accf3ece4d5b2c6d
133,24,2,1,very much,a little,very high,very high,e98b122392646a3d5badbf7b685a9a0e4369b916796826c8a8417272179aa1c8
