participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
129,1,1,1,average,very much,low,normal,bb7774b06fa99c91eadd4d720bfd6c6e4088dd29e4c264b4e5b51659d0a17ceb
129,2,1,1,very much,a lot,somewhat high,normal,28f6072bd8f3da10b8e4245628d418c1ecfca8d72a3b7de9743986843164f1c5
129,3,1,1,very little,average,low,normal,8f2beb591ddb520ceb1fedc5421b90ee25af36860dd01e855b6199218a548cbd
129,4,1,1,a little,very much,very low,normal,1e1500c0426d139adaa230dc0fdc40da5a5aa49edd0fbffcae4a42e32e47cd6a
129,5,1,1,very much,very much,normal,somewhat high,5c87a5a883094c0c47a41513cf2db66c1da28737d029ef6544ec597bff190753
129,6,1,1,very little,very little,normal,normal,31c3bf391986785bbfe9ccbaaf0f0291d515c7924df6e4c9a2094df3a8134b1e
129,7,1,1,a little,a little,normal,normal,a15a74f4bf8b5ca1e620048bb37e15d395d74a302602707cf607babc2641a04d
129,8,1,1,very little,a little,somewhat low,somewhat high,527aad6623f5d2cb7afaa3b0b0110a1ce4967f968f244fbad37d534f1e67cd59
129,9,1,1,a little,a lot,low,very low,fe5a8c2c6a56193928b2407146b68a1b0f4782ae23d0ccf75b225b49703be4e6
129,10,1,1,very much,a little,very high,very high,8ce43e010b83f743593acb4730d5d5091ae3fee25272cd0555883e0c520fd1dd
129,11,1,1,average,a lot,somewhat low,high,1d7adcc94fc336876ff485855136905e5a1a28278da55b79786d3be4a616d214
129,12,1,1,very much,average,high,somewhat low,710f632b68640c9cb6509b8f0b1df67629f3fcf1e7ac081940463da3d5d36824
129,13,1,1,a lot,a lot,normal,normal,d01d440ad598f688dccf735de2ebcad5470a96829c155e30e8be47ddaa43e9ba
129,14,1,1,average,a little,somewhat high,normal,b0011ba2c9de41232d350384b6e75edd4cd3f7baaee1abe6197d06e71077953d
129,15,1,1,average,average,normal,normal,10c374c45c2a762475f8e3fb7b93b78f7092c658a6670275a523f7f89a59f52c
129,16,1,1,average,very little,high,somewhat high,b084e833d5c9ef595a8fb5d71951ab16ca3dab5047f7893538fd44aafe3ab32b
129,17,1,1,a little,average,somewhat low,somewhat low,537ae609ab26af9ee30799154bb1997614fb17541342a3a1b259146902057523
129,18,1,1,a lot,very much,somewhat low,somewhat high,66de32009056300a08ee16b10fdb54050fd4712cb298eaff88aaed5d6f3a8b3f
129,19,1,1,a lot,average,somewhat high,normal,30416ae0e7c5fa2b985aa7e4783ab5669bd55c7038b44633eab5ec2c33cb7857
129,20,1,1,very little,a lot,very low,somewhat low,fce3837871930110bce6c39feba4ee04e6247d6471620ef1fb26f5e68acb0fad
129,21,1,1,a little,very little,somewhat high,very low,6c18325a1386841b644ed8dd0cdc3ac6ab48aaeaec538ad6a35da98e9a6e6bc4
129,22,1,1,a lot,very little,very high,somewhat low,38af5f53a0aca2c1067778ecc5aaac6bc8d017c17b6894a8c107370f2ad4ca6d
129,23,1,1,a lot,a little,high,normal,83581821c3b6dfecdfd5c0ba65beb3967eeab0fcb9299fbf8683dbcf63fa5665
129,24,2,1,a little,very little,somewhat high,high,03e893774a194c5edf4e132e51acb4fd67290181b999451a209dd9b4b7392092
129,25,2,1,a little,average,somewhat low,somewhat low,9c1b94429830957d723dfb307c4840570afecb114bf368d042262f7b328b2d0b
129,26,2,1,average,very little,high,high,deac3f777dd3f52661d728c1b1a123b5383777243ba8bd6b6efdb1203b5fab9a
129,27,2,1,a little,very much,very low,somewhat low,133bb247ec60b09e93384157723541fafa48237cd448febce0714dc7f113bdff
129,28,2,1,average,average,normal,normal,81826a7522e97d3f7ab6d680df039b960a966c667c1b8f1587107f85f7a356b3
129,29,2,1,very much,a lot,somewhat high,normal,486628a3ea0d2b5df97a51de4edad4833ef892c9803b8ded4a306880360f2a28
129,30,2,1,a lot,a little,high,high,4175bd59257ac6260034496e625d67b4dcc0189e9ea5b1e6f74cfd7e3645f177
129,31,2,1,a lot,very little,very high,very high,29f8ec66be424f9bd0e78f629d3d9557e42c0be80837d1138287517ceb6ba66f
129,32,2,1,very much,very much,normal,normal,fa326d2f41120cc35f84a3d92527b8bb6dc404483f1b3624413d78ca5f6c18a5
129,33,2,1,very little,a lot,very low,low,a0df877588089db4e1afe48a26dbf7cfb25223001cf6bbb93a6a648d6b146557
129,34,2,1,very much,a little,very high,very high,6f6941f18da7d6b2d662a1f4a216b4ef6be7c56ec9f41dfd27ddb10ab87745cd
129,35,2,1,a little,a lot,low,very low,027cd6f844b20640f10d0bc3e5f8920370e7335eb096bf01d258bd0a2cb4b7cf
129,36,2,1,a lot,average,somewhat high,somewhat high,f2be156b2653db5ba0db1dbe49590d1656ac99b70113e1547063fa2c869bc688
129,37,2,1,very little,a little,somewhat low,somewhat high,e6adf7154553c3e60fe9136bec8639faa0414b436160eebb22f02365edbdfe9e
129,38,2,1,average,very much,low,normal,c7f99c2ed7abe4858d52b43a3b493f29847d65af3722637bd273bf5c39764636
129,39,2,1,a little,a little,normal,normal,5deac89dfa89a18dbdafc99cfdc25a5c4aea3de1371f273da6a9e0da4b210251
129,40,2,1,average,a lot,somewhat low,low,d1e9394feaf409979327ae6b9afd0c0e4c38707476fac1b09b4b9e5af1149261
129,41,2,1,a lot,very much,somewhat low,normal,0a357c37df1aaffe4687c9ac27dbab639dbcac1717c70e8703eed95b58ecda86
129,42,2,1,a lot,a lot,normal,normal,aed70cebcf0173cbb0d93504c0ea3399f8fb28d3f26aa5ffd6fb3fb5af5bf111
