participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
120,1,1,4,3,4,50,40,3001041df0ce0be2137c56c7ecde5194eb9e08b0e690801a966f329b8a3ec893
120,2,1,4,4,3,50,50,4ffa9955fc68e40cbd273763ddd2d2c921be3b717730e9a29a2dbe93da64a7a3
120,3,1,4,5,2,30,60,c825c335d51741151a6f55eb3b9cf3f0845993745c5b92b8353b6bed1beaedb5
120,4,1,4,1,5,10,40,6f669a9b6529db31fda66e47278af0721fe4a38401086f8bb5acb01076c493c3
120,5,1,4,5,3,50,60,3525e4d3c7864a2a7538131258a97e196f1b940634c3d14dadae90c1ac5df4d8
120,6,1,4,3,3,50,30,092265b3d8f13af773b407aa092bc9616779b6bd8cdc07e774495291fb2801ac
120,7,1,4,2,5,30,70,2bac369edeb82784509b30d374d17a0fd410bdb86c53fc35cd421f267980a0af
120,8,1,4,1,3,50,20,b404e6db6aeb41f970c25f9de51b8a7879e2a8c3add3a184a3d6b38856b4b79a
120,9,1,4,4,5,70,40,33313bcbf89804337f1b35e0d2d61e4567a90d6ce62eba83c71f29ce9fb543d6
120,10,1,4,1,2,70,10,a2c1f73bb3ccdd5fff0b01d4bcdb3b2f9f0f83646bebc3a206b4051a2c695ac6
120,11,1,4,3,5,50,40,8e0993bc81c9f2c9c3f513686891fac6be7254a8cd853bfc5074315a3163cd6d
120,12,1,4,2,1,70,10,6eaa3c24718243964fdd3a02050381435ab4b4a92f2b764b87e0ee07f1a9abef
120,13,1,4,2,2,60,30,8d42dd32a7647097bb29f4d0341a04f3d0f2fcfae28550841d0917250ac54f71
120,14,1,4,2,3,50,50,bee80a567c8ca22ad04d54792b0bd6d5eeeb150ecec81c89923af6b867940a3b
120,15,1,4,2,4,40,60,4c8cf46cfc272de78d393ee09453f904442e539a4b93bce6e79c2c451ca30869
120,16,1,4,3,2,50,50,8bda07436ab3ed18127a01292cd79141319eb0516ad286cfa4a24eb538bee70d
120,17,1,4,1,4,30,40,206ab565e99dfdcde0ae07b40e955a3e0c199c624ceb385a94c19d1fa3a46cc0
120,18,1,4,5,5,90,60,1612cb702768184b6c2220935aa34808297b0e08d5adfb7e6494d6e713d8a0f9
120,19,1,4,3,1,50,40,18bf8cd94d97991dc58b6d494c540d5fb174f0d8ed39ce7db16b759e80a135e2
120,20,1,4,4,4,60,60,97f6834126bd0705e60969d0810aff2bfa265467e774271c9676944395d373c3
120,21,1,4,4,1,30,60,dd5c88e9debe156b2ee168907be3bec91cd62da71528285c0957295f612d9a47
120,22,1,4,5,4,70,60,3cd49e631d4db79a3be8e47f98b20161a1cd33e783ca63da52f3c150dcf20c46
120,23,1,4,4,2,40,50,57dfc3b2bffccf88586669cc00fa9b2a97a55991ec4ca057110bfdcfc3d4fda7
120,24,2,4,1,5,10,30,b67fb3a52ebe5b36f78b8d61f9d8b9e6983af18d9f3b05b33eb0fd73241e44b0
120,25,2,4,4,4,60,60,2ec3c0ca935817cb241cb4c7de64024690704d2db9bb655f1d2afef27ab67896
120,26,2,4,4,5,70,60,1c1c984ac420650f086410a51385886d8db266def32561462f29b1a1ce5d66f0
120,27,2,4,2,5,30,40,ac4e747937e0b4be6c8a105de7c0205da7da2302ca212080f078558c092e1b95
120,28,2,4,1,2,70,30,120a14eb283e5be2185212518fc7a99e4575d9a8de4436f5f24c768280c69b7d
120,29,2,4,4,1,30,60,80d6a07e9d14d60b196ccddbe4c2bf73dca07068bce95c7138f39c72d3447cf1
120,30,2,4,2,1,70,30,39a38a41150e091d1e84f18a939b2fca37a555050e7048a5ac1ef1193a4cf5ad
120,31,2,4,3,4,50,40,04db45119f326402753e7e8919f33810df87f15c788b0409ee9531b7a668b548
120,32,2,4,5,4,70,60,1df4fb7fed7facf5da3b106902fe0f88722a741b48e412ace655b51f07a2433e
120,33,2,4,1,4,30,40,81223151fbc0a53ae0a6ab670ccdf97d6157919c031f02e8e566a89ac688e447
120,34,2,4,3,2,50,50,c6139a994f9980b7e2dff4a74923bbaa66fc17c86da9bc843209f4b2407a63cd
120,35,2,4,5,3,50,60,440a71a066b41081bf8820ea6e3bfccb2b8a19c06781795f1b37eeea1857ea47
120,36,2,4,3,1,50,50,2bb0bdbe7f359b4720404f2acc3d3d235cba69d56ef9b3f15492022f42abcd38
120,37,2,4,4,3,50,60,5cb67ef29e322c5719241e6a83a2ca48041c4703236a52e71740b5b7ae7eab5c
120,38,2,4,2,2,60,30,92dd0688c751e4ab960a5ce727d5f4833a98884002906b9f7ee945a4271f6272
120,39,2,4,3,5,50,50,60d1fd0901d051dc0fdb10ac9c9194c665a059744e48d1d8e5d3780f6411ad87
120,40,2,4,3,3,50,30,0cac1aef03a43eeee70e4372e89ef137b209dee2759770bfc8126c9c6ff02d8b
120,41,2,4,5,5,90,60,d3c1215bbb7521518bbfbf11441e8e9d758295202a3300774eab8e23a7e64b7b
120,42,2,4,4,2,40,60,b91a6bc433e6c1e598d51ec80b277eb3e2ab7f752eb1dadfe489a6d695d9880e
120,43,2,4,2,4,40,60,dc969b983a5964016755d00b330132406817ed83305e86f72de0cea2fa357deb
120,44,2,4,1,3,50,50,6a94bfd7ba9c11572d1ff141d74d3df817ca8aab8943f17ca0451dd7b2380086
120,45,2,4,2,3,50,50,a1b02755f8d9d4277ef2b81694d1acd22165f11dd5fdab66fc97a420053aca48
120,46,2,4,5,2,30,60,1bbaf80d1af69627d3d2586689630fbb1d294eba66c2aefb57846a6074252d90
120,47,3,4,1,3,50,50,b38d4edd65abef8b0b28bd8a8070c8fa2bf73be85cc00afa11de7e1368c1aa18
120,48,3,4,2,5,30,30,a77523632387b98486f5d0a0533e3a5a4d88d2faff0f363ce59303ab0fe6ecfe
120,49,3,4,5,2,30,60,1c01d39c830af9e91ea4bd24155dd2670f50e60cac8be14fb4fb8f920856e6b6
120,50,3,4,1,2,70,30,70b46b9af6b8f2f9ad41e237eaa33ff09eaca01c271310808e036264270ca0f8
120,51,3,4,4,2,40,40,fbfc6ba5b05df6e167b455b8d3882fb4a08b00ce7fe07ad6756070dd0e1051ca
120,52,3,4,3,3,50,50,6682e02842173595fe37cda141016495b399646b46afc0ecb5362c6adae117fa
120,53,3,4,2,1,70,70,d8fc9b31642c9f51109808ff50fbb5e8401e652af402a906126845ed7d5973aa
120,54,3,4,2,4,40,40,f2cf2cf9d88f76581d7055964242a3827c9be31e313734a7c1ad712fad76ca3c
120,55,3,4,3,1,50,50,3a0fb97a8b6a51dddc4eed6576bfff2e43546317f1c6037e480fd7bae13c577e
120,56,3,4,1,4,30,30,e1bad78efb9a5cd9d0c2494aa56f784e6aac004721242c7751ad02631447ebec
120,57,3,4,4,3,50,50,dbb1e282eb6a1c6cc2c4a5ad23c4bcf65880e3ccb096e22cbf9c3cc1b1f8aff3
120,58,3,4,2,2,60,60,872f6e60c57fb08b0da6d2e95467dcabd15ac967c6c83638db3218a206a2bdfe
120,59,3,4,3,2,50,50,59f40881893e614ea9b236d9628fc550ae80c82483d73a42a5ec3cb1832abc6c
120,60,3,4,3,5,50,50,d2c15c4f04668cf672b63662c2ddfec41a43004ea9be9c0bf1e9f452c1c56dff
120,61,3,4,5,4,70,70,dd38b436e64e62f49fc064fa57ee19c9477c1f593582829e3b8c110773a98742
120,62,3,4,5,3,50,50,f341574cc68632d61d022ac02dd654a6c1de94e2215eea750d133b1ba6d3148b
120,63,3,4,4,4,60,60,c516bc1e8606b9d0f47564900196f726fd5b54803412d57d09f5947cd92e1a20
120,64,3,4,5,5,90,90,a102a64f39c9dd4bc41c9b82eb9858ed0651878e4f1ee85e05da1b5b354736f9
120,65,3,4,3,4,50,50,766b5074ce124d268d24a94ff34946eac8a8cd0c1d4cfad8552a672f544c459e
120,66,3,4,1,5,10,10,31d7149e6232093300de9fb21017727591165268d58ff1b407b18b2ce2202ae6
120,67,3,4,4,1,30,30,7b35def20d13f2e8b22302676bd173efc8e49f9f6b5d5970139a4cb626b28594
120,68,3,4,2,3,50,50,ce9eefc9ecaa0a211175c9dd9ccd2d279dd190b9e3a4dd189402274104f7ec83
120,69,3,4,4,5,70,70,065bf52b7fac2dd5144e9a5992c1b968bfc5ec99d9d30ffc118e3f1016bc1ac7
120,70,4,4,1,3,50,50,420701946c9af96542662fcf6e2be0eff557883630dbe20d2c44e8ce1fbb19e1
120,71,4,4,4,1,30,30,eaf47309a0b583bf054cf01bd4c29e5ebd10658d266ccc1f7da4c36385fe781b
120,72,4,4,5,3,50,50,98ed9225a0c28a43758de27ee39f7c64f8be3c1b91c66f3275b6a4cff76192da
120,73,4,4,4,5,70,70,234f8ebd89bc420f0a102b924efe37a97efd785db85f0c41feb4aa1da80263d4
120,74,4,4,5,4,70,70,c3b988209fbfa19d9dfb1f972164351673a8243adebedd8e110a32cca301b2e6
120,75,4,4,5,2,30,30,3ab48c041ea56a0a7d5b1f8c271677c38d4d1158e819c1a39a130c47d5aeb3dd
120,76,4,4,3,4,50,50,c6a46ff33d48796b84ed8f3203a2485cf2db23ad87a2486d0b116dfc427e9a3a
120,77,4,4,3,5,50,50,e26982ed4ae373e38ba145169a8a8aefc692aff7f6c93924ce0a7b97794a9acd
120,78,4,4,2,5,30,30,9b6bdfd4a05bb5b036c8f63a1d39bb8c5229cb7577b3bed87864e9bf727a4574
120,79,4,4,2,4,40,40,b6e4d36c9193434cfd81a0c1c897b31e94f1932ead86f4d39d5e5757ecb3a4e0
120,80,4,4,1,5,10,10,a751fca6beb5d73a72858d958fac3fa99a99ff8e431b9b6401be2e84f29d8309
120,81,4,4,5,5,90,90,473b49baa0eace35693fbbc9387c89bc961e9b104335e4e1b9417b16f21bc74d
120,82,4,4,3,1,50,50,7af3704e1c7bc3ea71b54d3cc53834f85fc323c86a87df84cdb030a12cfea1d5
120,83,4,4,1,2,70,70,68e86a057229e856b49780304d382f6ca89ad0b72fe3fb08244d6ed11610e32c
120,84,4,4,2,3,50,50,88d5231d2e6d4a8458552b9c3b3a2b3337785b600d41e2a8b6916500b65ca312
120,85,4,4,2,2,60,60,4b679e59ce9460acb7adf5c67d66cad42fbd68a4924890cd8fdcd9798a643216
