participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
140,1,1,4,4,1,30,90,321172d46381d730cae6bea481a9249c2bc05f2808327700a2f9068c1e622111
140,2,1,4,5,2,30,50,73fb207c25b6756209e05564d41f9134f0921ae67bc3cc6baac7705f1c711b57
140,3,1,4,3,2,50,60,1113f8f4d8cf032e52e2f81ffdf6ae9dddd526006929c787a718b1cb89c9fc82
140,4,1,4,1,2,70,30,f8725cd87b312a021ffd49408a3bf1690dbb85dcfdfd9bbed05b82df6580063e
140,5,1,4,5,5,90,90,b4f963b2a7e50c5877ba9a525a013dec41815fb38fe68bcd10ee2bbc6ddec849
140,6,1,4,1,4,30,90,89fde40aa00f3f41a75feb14eab7d50b3294a919f09879afdd709a0251b4f01d
140,7,1,4,2,4,40,50,954c297779d1c1d5fd7247e0070ea18c68f9db833d14847aa3d54c4f53da1868
140,8,1,4,4,4,60,90,131b09bb4641e6799dc89b959b4121ae0dd09cf14593ed29a100126f09f731ea
140,9,1,4,2,2,60,80,16c2ada8ebfb1b7df9ed25d86283e91e92b58f7fec7a5fe05e547e69268cf1ae
140,10,1,4,4,3,50,60,fe8e9628483796c0d7123341976bd27cb41f285a8b682b54c629466de4cd0449
140,11,1,4,2,3,50,50,3323007098777c72b94370e03e0aef7a383a67c72d33184481653616f29278e2
140,12,1,4,5,3,50,50,85dcca8ba73141c182c69c7758f50fc8e575e4ed6c01a37f9d7ed13504d535fa
140,13,1,4,1,5,10,70,d9a4f7612f9d4aff784d33c2c91a732e5bf72ce54229d3e3bc6540aa8c60c3c0
140,14,1,4,4,5,70,30,a8ab87b58ceb89b18b8d32612a81c8154c39b895365ca5521bcf6b6770fe093c
140,15,1,4,3,5,50,70,9f1f2258bd6628319ce5823773b38ab72ff4b4bd395602266be3ab420de89ee7
140,16,1,4,2,1,70,60,625febd18caace0800b2b88dcb3fd66b5075d790d53166f7ad97e8acb687de77
140,17,1,4,3,4,50,50,352c199314d75e0d0834ef5854ecb727fd279695b5116090a66019481d479266
140,18,1,4,4,2,40,60,98ae6a2e387680a133989701c13f59aa292f15688377a32f14a0b1f9c3a4ffe7
140,19,1,4,1,3,50,30,a2b410339aca8be57e39469ff79bb0018249185b9d4014252b64ebd071b2283f
140,20,1,4,3,1,50,30,563794f2a4577a557bfeed09d454d9d2d9597c3c1abde35483dc2be4ec6fe598
140,21,1,4,3,3,50,80,abf72991c1dd7a10f8e1985dc64f63b47e7a47c4d0efe3666be0f94bc42154ea
140,22,1,4,5,4,70,70,bc4034312eda0c4ef022b26fd0f723b617494e907d658c576f2bf1caf0284b0d
140,23,1,4,2,5,30,70,21a9d5a1bec716ce4dbd9fb15202b96478412fb34ca647fc95ff8bb5b04c8ae5
140,24,2,4,5,5,90,90,afae4122b64ca96ca465b6cdae70ab98b36298c24f37066f5e0fb5944ce1eab2
140,25,2,4,2,2,60,60,b66dd7e4c4598be45a128c6f6f470d15922b8e6ecef41a4a795474d25695566d
140,26,2,4,1,3,50,50,705e17478305b41d2eb6352e34e26dcf7dd04fc55748cc67c4cd00f631b1be84
140,27,2,4,3,4,50,70,a9bdf1281b0ba3e9c051b8ff92b0d3d60fd31a457334a1001427c77be2d5c572
140,28,2,4,5,3,50,60,f008cfc953721305787a88b56751aa5ee9f1cad70e8d56ecb3631ff83b6bc431
140,29,2,4,5,4,70,70,7083bdc2ca532b29dd55c282c09ec88f8c42e53f173e58720551558160b19b67
140,30,2,4,4,5,70,70,c9a0361a337d6152ce75b4dc1225f7de1ac7b7d29b3da91b1df7fc79f4c0796a
140,31,2,4,3,1,50,50,fc31bb32d5cc448f73620f47bf47d52804c4ea9e11456bd2454602c8f962b754
140,32,2,4,2,5,30,70,0e9066786857e7c1914e64af399c0767848cab89c9923f21e17d021f7c8c45ab
140,33,2,4,2,4,40,40,49b3ed8cd56fd0ab66b213b8798637acfe9f728a806f99cd3bf7348ebc3bfe39
140,34,2,4,3,5,50,60,bd32c65f419faccc671654b73855fc54bdafee4731d089dff700fbd6b95a458b
140,35,2,4,4,4,60,80,61fa198942db32ab1cb0999c011571c067ea1b0258d1124859cb52d2264734bf
140,36,2,4,4,3,50,60,77554184e6ec5a023cfbe5167c62b22d0d229713f7714bdd99476113db317ff2
140,37,2,4,1,5,10,10,74166d1f8e1fbfb7a48908a742e5f7ffafba306606a0c0816d7388d530694a40
140,38,2,4,2,3,50,50,8e7549c471f53b811fdc3e91891f4835fe43ef2f553e943a00404fdff617e254
140,39,2,4,5,2,30,60,058da03d75aa484b075a01fde57753112ed21d09ab52f1159d69fdd891fb7e55
