participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
123,1,1,3,a lot,very little,low,very low,56dd8bbaa3edf14235c9b0c587ddedb0714d3b0f865e1fb3bda9ca856c576b1c
123,2,1,3,average,very much,normal,normal,b6112529d9a0b406dd1d29b5e548c47b71c8d6e63dde1506b81ec1698a26e612
123,3,1,3,very little,a little,high,very low,48949e021197450b19e6025a67d57c4ffbd4bc4e60f7b43f85563dd32609af20
123,4,1,3,very little,a lot,low,high,76d02a0ca315f13878d2d6e9f5d8c9494d3e3de9db346c4f3124b930866cfda6
123,5,1,3,a little,very much,low,low,6d92336e9a6e208323d0d95e635bcd11e4706348fd650b8ffbb7b7493b48c7f2
123,6,1,3,very little,very much,extremely low,low,2fe452dbd630bbd2f40fd68efd54d548cb8cc976026ca0048c6634ace859d24e
123,7,1,3,a little,average,normal,high,953a66263fb8300d126df4bd4bd45ad44fe1d45c7fd379ff03e146273ff6d460
123,8,1,3,very much,a lot,high,very high,d884bbf3213f9b86c194d7c20213ade4e4c39eda6965e3379a7fb5ac32cedc95
123,9,1,3,average,a lot,normal,high,65bec45d123abbbceee2a47df9728cddf9fee97a05942f0fbb2e2e87dba73f9c
123,10,1,3,a lot,a lot,somewhat high,very high,186a19b1a33553b218a612ebdeb956b2407faa4b2fce9f0d5a5311e08d5b1756
123,11,1,3,very much,very much,extremely high,extremely high,91072c164e98a932db99b8923b39e2bfcad612c1fff51ca28e303894e7fbdb47
123,12,1,3,a lot,very much,high,somewhat high,43a83ec8f26709afce87df18d1ca2ea9f5f6e9f3d754ce4d3e34be8f386f0c6c
123,13,1,3,a lot,a little,somewhat low,normal,4374a5761f83f75117a06801b86ccfe64c2aabe946fbe52e36ff4451f3bd8996
123,14,1,3,average,a little,normal,normal,3c1efffbf087e5ea2f2a353be30e588c0ffaa601271ce524f55bd88883a0526a
123,15,1,3,average,very little,normal,low,557920ab92496aa9dbc29a5af683ed10236adbcdd779564706807f42a2f39842
123,16,1,3,very much,average,normal,very high,f6c79fe92eccf2fb47eedf6a14784ba5bfed6854414f45fc6942aa41e3733b07
123,17,1,3,a little,a lot,somewhat low,somewhat low,d8859344957f7ded0109f83c3d2eb15abe02b917a12dcc732f5c515caa2a0402
123,18,1,3,very little,average,normal,low,7a64d69c1fbc7aca934fed6b24d1a57442a21540332faf2c45766daa9343e048
123,19,1,3,a little,very little,high,normal,9f9736814f7ff59ca231fb562dd94f8672f16c572b4168cf1642a34714b0d862
123,20,1,3,average,average,normal,normal,552b7e08017df6e26f663d19c0aa5603ec0c7c74940718f2324ce925ca8f85de
123,21,1,3,a lot,average,normal,high,18a78e9a1a92755260b4a432f2039cfc05cba18ca64b837ccdec85665f756858
123,22,1,3,very much,a little,low,somewhat high,e617a41497fdd07dc4c7f2f78ea2d7006bb245dbc84d51b20c578ca01a6b05eb
123,23,1,3,a little,a little,somewhat high,normal,6353e18280003adfa8241e65195776eef0de7a2a572a3848fc78810746a5e194
