participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
125,1,1,1,average,a lot,somewhat low,somewhat high,9f63f76155c2c28c4b74c362c0c5e4587bad788c02ef9d387e6df869839c6397
125,2,1,1,average,very little,high,low,13eee02b168efd5e1a4333008dc0229b40205a8d5df5da6d2e2ae2b174cb4a2d
125,3,1,1,very much,a little,very high,very high,e5c909a91c22dd614e46408e5fe26450661e670f17b41e3c894a1eb1c3d54d46
125,4,1,1,a lot,a lot,normal,normal,1c861d1642ebf83d0ec5cab145daf927e518c62cc68f46806426469ee1ce2d48
125,5,1,1,a little,a little,normal,normal,503f131909db9dcb84b4fc86972c9d77ece9022ccdb1d38905d7d18417ce71a2
125,6,1,1,very little,average,low,somewhat high,0a705c1e927cdc0a29adf69844453c1031e0fd8d82b7831afbfefddd852a3284
125,7,1,1,a lot,very little,very high,somewhat low,418bcf01b528dd386aabd2e1083562e3556b8dedc913dcf7c9e7cd1afbcab185
125,8,1,1,very much,a lot,somewhat high,high,ab1166e50370326d1eca6032ce99d9d71375e96820dbf5c7440bbeac15247dcc
125,9,1,1,a little,very much,very low,low,834643e0085736c649b2facb71da7c60524949400e9c71dec13d4061c2d71cf1
125,10,1,1,very little,very little,normal,normal,eedd5cb5d0087272a4fc07e8be559de8ba7a0e632c77b0c14c47fac517ec2467
125,11,1,1,a little,very little,somewhat high,somewhat low,58157ee4f92d79f7fccfe0d067fb9842f2dd6ba997e19a425ddd6cb233a00446
125,12,1,1,a little,a lot,low,somewhat low,4a75d6bcf1e33228ae2e38677b507fbb64109e982169102988b57781092e9094
125,13,1,1,very much,very much,normal,normal,383dee6637d4da1edcaaf4024ed18254e9de124b5389fe09e67c71d7b1b1c1c1
125,14,1,1,a lot,average,somewhat high,high,4e14f5558323948847b0530a8af669f53abbae788815556e8955b57d4b37f91b
125,15,1,1,average,average,normal,normal,44ffe12cef04a2d962802e3e1d877ae5c49743e3da2f03adc9383621a4f51d47
125,16,1,1,very much,average,high,high,c531608a68b215b94372e6ba6ac6768b4f788fcbae0bc64f79103f49f6c40227
125,17,1,1,a little,average,somewhat low,somewhat low,ed0257603fc66e0913d0d6edadb4b9ec68273cfae2f153e9251ab657ff6419eb
125,18,1,1,average,very much,low,low,4b85bde1862613c7c7611e428c9e6e6caddaff66cb160a1b1bc96e8bafa29a82
125,19,1,1,very little,a lot,very low,very low,72145a4b9289cbe7d21e6889047a22ef06b4bd7bbd16faa7341d985c0c4e7b8e
125,20,1,1,a lot,very much,somewhat low,low,f02812ec8ca6803f390ea77a37d29cf03a9c6e0a934e31bfa3faa48b4b37a277
125,21,1,1,very little,a little,somewhat low,normal,cab7f876edb80b5d9f26cce1772c54cd011e1be9296d7c225d0e41945957d25a
125,22,1,1,a lot,a little,high,high,3f83c74b2f10019d8076c0a04a1a938cd790b1fc327914a2cacc95b58315ac40
125,23,1,1,average,a little,somewhat high,high,c445f0f45a4225b4818f3922a5d282472e040efa559cdac0064d12e3c4f7e36a
125,24,2,1,a little,a lot,low,low,2df25a60f4379e7f03320ce0b44292a895a0f121eb0cfc3517560dee0f3e8154
125,25,2,1,a little,very much,very low,very low,b4b123f6e9261df7a091685a318fd5a86de7d49d861c4e8ae06fcdda6e7adba4
125,26,2,1,very much,very much,normal,normal,8f808b317240e5e9aaec55b06b7ef109e7a4a9fda1b321c0bb1256a121f76b6e
125,27,2,1,very much,average,high,high,5fca0794a55f2924a64e788b67937305fab0ad9c359c4c130673a323ed5a98e6
125,28,2,1,very much,a lot,somewhat high,somewhat high,d5edb06434d804e29362ae5755d8d04109e7dbaf0520874cb7cb8b418b448b44
125,29,2,1,a lot,a lot,normal,normal,47780b7d1b6af4f94aaa949fc229bfb5971faeca30d14c66fd142960ebbe60b3
125,30,2,1,a little,average,somewhat low,somewhat low,f21b3fb1014a1d8658e2894984cec509bda368324803236b06be2f9d8830d0c0
125,31,2,1,very little,very little,normal,normal,bee7329dbe9ceeaad688d7e1fd3c72eb892b7394afac348e8c79e6ddf9cc593c
125,32,2,1,average,very little,high,high,9b55a99e783056db6b150f8841dbaffe7c1c4c732251fe2f9dc0c4c0098d6c9b
125,33,2,1,a little,a little,normal,normal,1e220867cbcc610c5bb1eb2e52dbe0c2088d0d9b682f2eda40170a0df2eb039c
125,34,2,1,a lot,average,somewhat high,somewhat high,cc197b28cae37be0ab7d9bebec278d1f3dbf3f2d9025875bcf780411e559ea8c
125,35,2,1,very little,a lot,very low,very low,02e9a71d75cfd1dc1546a148253238bdf99d2a05b9e797cbee6ba06ba3e78b98
125,36,2,1,very little,average,low,low,a511163a7f16423349759f8633fd0b27d210d6e7243603a1d636e7aa9bb296c7
125,37,2,1,average,a little,somewhat high,high,0770f4925c603b994ed6a734952737e166078b165f215f5af25d09c85deb8ac2
125,38,2,1,average,average,normal,normal,c80596cfdeccbaa8fc29adc748c9a458d3df2a47e92c8483470a25f8b74ac0d6
125,39,2,1,a little,very little,somewhat high,somewhat high,040de3a07b653e6c21ec762eb06ab8597ef3b9d3cd66ad0bf2aa576538544e2d
125,40,2,1,a lot,very little,very high,very high,f4a6352f9d0ae23c04041bbd498c20acacf97fe16a5e89d27d49ba9af8b8344e
125,41,2,1,average,a lot,somewhat low,low,128a515202e0a5f078b062565c85f7579b614bee60d1eb89edb9096436a46edc
125,42,2,1,average,very much,low,very low,83d1a65073ebe00895f423d86a4eec911e460d4c6ab1cde211110a462852552b
125,43,2,1,very little,a little,somewhat low,somewhat high,747dd43d57b9a2d465193ca77a698b5655c5ad8d30c6b1ca91be6144bffc5759
125,44,2,1,a lot,a little,high,high,e905b819cc25c5f4ad281128cf3a475c9ba8eab2f6eeac1be765de743e692de7
125,45,2,1,a lot,very much,somewhat low,low,b816508acb2ab83d05c0210f0ea3c2ef4c9576ee59081b5142170cae2cec504f
125,46,2,1,very much,a little,very high,very high,0a673f0d40391464634dbce1095206bd7a50db49d64ef66968379ca92db75ec0
125,47,3,1,average,very little,high,high,05f140525b820ae7e83918448b8f5686c8f55066f41883f04a96d2e403f73ff9
125,48,3,1,very much,a lot,somewhat high,somewhat high,3c619ea2598c1bc599a839045fe08ef4fe691d09937ecb2165943d5d66597d15
125,49,3,1,a little,a lot,low,low,eb4da39b4d4ad79b82ae6eda73c059e7183cda1d6b0798c0f039c8709632e1e2
125,50,3,1,very little,a lot,very low,very low,2363b57f2705b1e7a9d8c2897299bbe78df6fecb43c77b9093fbf13046ac87ff
125,51,3,1,average,very much,low,low,69104f857b580a0a286ace523340c6d08fa590671d2b4eabe82dfb6bbc2fdd4f
125,52,3,1,very much,very much,normal,normal,447644d556862dc513918da8bd34a4dee9e9a4478411ce0a7909cc4c57850028
125,53,3,1,average,a lot,somewhat low,somewhat low,4e90b278614070600cc12e459135eb9921915b5f544b382653b87849cc5f87d3
125,54,3,1,average,a little,somewhat high,somewhat high,5fafc4b8ae8912006607071f98edea112e9e4e37dc9e4d2830bbe1c1e5daf0f5
125,55,3,1,a lot,a lot,normal,normal,011b10bebbc9e436e8e7b1356bd1e645e957d3b3eda0a8ee9c2b0ea0f19fb554
125,56,3,1,a little,a little,normal,normal,e54a2d5ca6028efbd17e5ea04fb433d7c411ae9aeef11c3b603c5f8ceef6acfd
125,57,3,1,a lot,very much,somewhat low,somewhat low,fc994445946087a0b748b70d7e783e7ff2a9694569d37e58050ce1ba47f6960b
125,58,3,1,very much,a little,very high,very high,56be1c4a8ef5d5c767b7526e6bc60c0bc3976d2ec3ffc294198473f45f9cc46b
125,59,3,1,a lot,average,somewhat high,somewhat high,4ad4a3fb3ce3d348950b7f66d77bc9d3b49428d15209a1ac0cc6637b7dd91550
125,60,3,1,very little,very little,normal,normal,cf8e3a4146ad2bb70e7645f5bc3e4358351ff8d55349774ac1c005c56b7e0b40
125,61,3,1,very little,a little,somewhat low,somewhat high,48104b00c534bfbb1b7132c21f6f8ce0f18307c8906734b4545625dca13699cd
