participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
107,1,1,3,very little,average,normal,very low,9957156684b2d98960c176c27402ec2ab3b61eb6d8f7f4d2432cbbaf49b02591
107,2,1,3,a little,average,normal,somewhat low,d2d45185123a85daeeb33c13c3f84c0d2b4d0c38187d5cc67c2cd0bd4f14d62e
107,3,1,3,very little,a little,high,somewhat high,1c60da8841f728a0a164b086567c801c37a77f9b5040f7576a5f311c7609d0f2
107,4,1,3,very much,very much,extremely high,very high,845b47ee0f4846384e7357bf020276298e2af2f775c033ed11354cec0b36b160
107,5,1,3,a little,very little,high,somewhat low,c948045e529bfe6c53faf12108fc683692027f303efdfc67fbe48004eda0be60
107,6,1,3,average,very little,normal,normal,362e1ed2cee1cda98ac4426b835e28600467e44f2ba84ae8beed42c9d627ac00
107,7,1,3,a little,a lot,somewhat low,somewhat high,245523bc430ee5f2f6b5ad1afc9f74eb57f2210eb617203c930fe41cf5acbbf8
107,8,1,3,a little,a little,somewhat high,normal,8df8772eca5c0d5ec16500169b3a778efb5beb592d43c4ca111dedb46acfa7fb
107,9,1,3,very much,a little,low,high,f9de86ad1a0c168ff1263a51b51b39d7f93245261eb3a30356cd451b9994038e
107,10,1,3,average,a little,normal,normal,8437c119f0fa7a72b2e08cd10202e875510965b8c77519f576413b317cdfd2c5
107,11,1,3,very much,a lot,high,very high,40d62ec8f952523b80a9385d6909a3af01c496e4edbd5e1674cad5d02d0b154d
107,12,1,3,a lot,average,normal,somewhat high,1fa7bda0f07cb7c9e65f09ffd04e661da69b94745dc56ae98932b5241ba06d58
107,13,1,3,a lot,a little,somewhat low,high,c6f93f75752a3224b5970bfa1d0639dbc221a69b73f2647337b1674b512ce898
107,14,1,3,very much,average,normal,very high,adde37b2dfd2ab29ca6d5af945d443f2853c0bc0a65f9ab63afa8876f015512f
107,15,1,3,a lot,very little,low,somewhat high,16f845ec8e85f16cee4089cf7df81a0c12bd525977800e89d6c7667c0a2aaa66
107,16,1,3,average,average,normal,normal,5b23dc61e1030797c47c39eae9c0459f6539a61e8e7e3736a82317dd8861e976
107,17,1,3,average,very much,normal,normal,8821115531b2170218919ab7684b6ec10f810d54c27126113f170f3677390394
107,18,1,3,very little,a lot,low,low,07b186057ab92310f3819eab9d019f1621d9c76777e4d6dcb9953cfa2a6d60ac
107,19,1,3,very little,very much,extremely low,very low,40d45cf94ab1fa42010c29708a7c11d258f5103e07348c082eca1a9390790a0e
107,20,1,3,a little,very much,low,low,1235b6c23bf87e1e079e7863e309c8f4e472750053b3af2d70922872c021645e
107,21,1,3,average,a lot,normal,normal,828bd8643e98fbb548408c4d2fef6d1035584c54fe184969699f3a50f87b4747
107,22,1,3,a lot,a lot,somewhat high,very high,9093e8cdb5a0bef8702e5fc3a3117fd8f56181cebf776895dc5e7490266f1d9f
107,23,1,3,a lot,very much,high,somewhat high,0a53aff58af767790fe55f510da8a381ac50043e107dcff158a35f4c0db6597a
107,24,2,3,a lot,very little,low,somewhat low,383a9c37abb231b5848e963013ff2880ec5ca6000ce83230e0a9130a5ebb3783
107,25,2,3,very much,average,normal,normal,98cde8af6667bdbcf0aba16c12516809c2e05293eca6e55d30a1476524733c32
107,26,2,3,a lot,a little,somewhat low,somewhat low,27648bd96a84ea12bfc3b9f18997f9b61ffeeb0bccfc609027161574bf97d7f9
107,27,2,3,a lot,a lot,somewhat high,very high,27cbda42ded6dd783c6667897cb0e440f36068609463960be7f1ead6cd02d6da
107,28,2,3,average,very little,normal,normal,ea91b9ff431fe6bf5e70ab08d6c2fd59bd9cdb23f2ebee3ece7d3778d2e4964a
107,29,2,3,a little,a little,somewhat high,normal,1505555756c82b0e77766043769f78410a2b5cdcbee734bc35bd7b4c7c2ad861
107,30,2,3,very much,very much,extremely high,extremely high,1378c2387ef5a4b0f26e46ff4e23e300026c0b4761ad2be530f8dd2f3a947e9f
107,31,2,3,very little,a little,high,very low,5f38fb02b250364bf400552faadb466dcd7cda455904ca5772a48f786c38edc1
107,32,2,3,average,a little,normal,normal,f508b3051200c2ef42c3fd5ac1268ba0c348fbe89aece0dd754377f90d0ca8ea
107,33,2,3,average,a lot,normal,normal,416b1ce94c755f148a7eb90278672e950917cc3be067b8f9c66c5b7dcdbcd67b
107,34,2,3,very little,average,normal,very low,c62c774f4cb74c3b5953ce767b0a03a2bcfa5636c62206215cbff99c05e00c6f
107,35,2,3,very little,a lot,low,low,b39ad3fc3d1ab77218bc58c4a77a594750798aae0159dac412fe215eb97fecef
107,36,2,3,very little,very much,extremely low,very low,096d0f3cf9632f56d9a08975b949ff26911ed6e4fe229aea8af97f1d752a17b0
