participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
117,1,1,1,average,a little,somewhat high,somewhat high,3ad9b8d2c9a2dbbdba636c44f84cccb68f3a7758cf8369ec2b9853261419dd9e
117,2,1,1,average,very little,high,very high,3df8409837a4c6568c64fc2c41f5c206c539aab1e881448f2a948206e8b1a5f8
117,3,1,1,average,a lot,somewhat low,very low,b52784ef694cf0ba02ee385ed4019f6b7b0fa12c25615e23d255ea332a22aa51
117,4,1,1,very little,a lot,very low,high,654b35d702342abc6d281c5579b83dd4b5497f13f46ab68cb4b1ff9331fa819e
117,5,1,1,a little,a lot,low,low,caf55f037c4d96901135fcb6c83325a3e57a3a1eaf172475d5a3c48ac502c8e1
117,6,1,1,very little,very little,normal,normal,d0c8188289e226c63f66f72b776b2539c8b44b77921ddb3eb9deefecf808fe25
117,7,1,1,a lot,very much,somewhat low,somewhat low,9eacfd2a70a342317eb1f9c474bca9b14a51e30e4001cf58e4ea4ac3dd5a3baa
117,8,1,1,a little,average,somewhat low,somewhat high,c0700838ce5b5fe3d58a8a88ff01f84d0285c67a2c38ff5ba4518386bb06149a
117,9,1,1,very much,a lot,somewhat high,somewhat low,aa08c9e92fa3e66de5976b0bc0b2a548fe010c8ae3af829864cc48c437ae73f4
117,10,1,1,very much,average,high,somewhat high,90318c76d8166d2279ce0a1f1ac4f248279c610a8adf46dee58d8159b5e6425b
117,11,1,1,very little,a little,somewhat low,normal,91086141ce556a89cc3538729732e73ace3f9d7ed96528a1d4336b8b6449a654
117,12,1,1,a little,very much,very low,low,43dea3e10a5f7034177bafd7de237772f891d5a664febafdb9cb932d14ac5f5e
117,13,1,1,a lot,a little,high,high,0f5a870d70e266e04143097ec321862ee021090f89d88eaafaf6535b708c0b84
117,14,1,1,a little,very little,somewhat high,somewhat high,9ac4d6a002b829831a1bdbbea4acd2b4433b5f71a3b1fcdacc696e6f7847447d
117,15,1,1,a lot,average,somewhat high,somewhat low,c3e2f23ae3fa1dfc843c46fccff9390dc6c4e7ddc77dcfb48efbb95c22eb3dbe
117,16,1,1,average,average,normal,normal,623d4ace8c198c45dcc7ce0487b8e00ea155d8867fd188345d7bbdea3287f917
117,17,1,1,very much,a little,very high,very high,db76a5b086eee5fea4df25ec6aadc5ff72c48177c345201f8a2e94f76cd264ae
117,18,1,1,very little,average,low,low,22414ef7e9642fa2e7ce1366eb696ceef962516ff5084a36410c928a73c95470
117,19,1,1,a lot,very little,very high,very high,d1d0533dfd636c17a5dafe00215dc07a972d78949399fe1ad3f7f45ed5f39435
117,20,1,1,very much,very much,normal,normal,6fa46bc645a9aa8edea2095db110bd9f9c8c78534daf66505cf63cf19d4f0675
117,21,1,1,average,very much,low,somewhat high,b4472b5a979fc4a87125a7b199dacf7499519c24b1bc2d370ad059240a4cb5b0
117,22,1,1,a little,a little,normal,normal,0b62b6480d6a0898587863db435d23af0bc8843fee0d32ded9f2c09828edd51d
117,23,1,1,a lot,a lot,normal,normal,2bb2e878dcd2c91c3d063e25722d7af482c5403c60d7929981c96a7135b7dd49
117,24,2,1,average,a little,somewhat high,somewhat high,c8c66b627457969d83ce84b20d2961ad6284bc9a7c794ea0742b867fbfea7435
117,25,2,1,very much,a little,very high,very high,e2a591e64ec967532403d5a4b7a3a6912d473dc2d57864805bbb82fc52bfef23
