participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
139,1,1,3,very little,a lot,low,normal,9ea0b6b361403cc3d4d998aa0842319037ee028106f5b24735428b0b79c179d2
139,2,1,3,a lot,average,normal,normal,7e0d9d32eb19bb211e7ed0c1c8b0f126c54f26bf7cf6654c0e45cc5f23ae66f2
139,3,1,3,very little,a little,high,low,32dad007fe9cdc1f0a9d4ff9b2738ada0f8a6fedbb972e4933ecea6ebd1aaa04
139,4,1,3,very little,average,normal,low,3148789c177a8e5c658f5c4445506d3057fb8e2c4b79582d86762479c07c1540
139,5,1,3,a lot,very little,low,normal,c6fb6bcbf54a3af0a0033c9bafaeaf89e6c0b80ab82bf6fc9e2da85ee2e94ead
139,6,1,3,average,very much,normal,normal,91e786f5ce48da6fca7d0a177507a983d4fa28aae9b8542a836b816de2027c1b
139,7,1,3,a little,a little,somewhat high,normal,58eedca10806759b3fd357b35316e9fb32e2a6b31cb98e0d56a092cf2e7ce1d5
139,8,1,3,average,very little,normal,normal,fc4528b7e7fda3168a9cf0bb99be14215496be15af816717a2d2fca198199b7a
139,9,1,3,average,a lot,normal,normal,ec5d2cd8cae9f7b924b06eb4572b0cb693892731ad7dc1b0e18d1123a1040d22
139,10,1,3,a lot,a lot,somewhat high,normal,a09911cf015ebeb0c3b258570cf230e0d85a739313dd7faf1de43fb88c65437c
139,11,1,3,very much,a little,low,normal,39ac7d39487aea00707127b7f2bead92f6dffec57f3084db535f24a2cffd3284
139,12,1,3,a lot,a little,somewhat low,normal,c5275b932b5fdf6ca001585bb18a22e704c1eb38b32910df56c7c9d2ccecc623
139,13,1,3,very little,very much,extremely low,normal,4cd7bcd404a0970e7cd83ee3969d7b9c2f9a0b10a2f664263fa6f4a209dc83f7
139,14,1,3,very much,a lot,high,normal,5748cea08f607809ce70cb0cb9976e72f07540d1704d0399063c802f3bcd3f8c
139,15,1,3,a little,very little,high,normal,037a5f50af0595751a38bb9d1ef1a665e9af31d50af94b7663824a05cfc7ae4b
139,16,1,3,very much,average,normal,normal,8c6a77797d77f6da7f3f998cc52c9cb48569e75d1c8d4a439a0bef8219d061a3
139,17,1,3,very much,very much,extremely high,normal,45e6c2d46cf12e14856428d934330e849e70ae4201213b00a09eafe7eb7f80dd
139,18,1,3,a little,average,normal,normal,0dc8047f48fb4a12e18b2cccf223556896a169ed2ff732a8852c3def18a72d90
139,19,1,3,a lot,very much,high,normal,9b5bb58583b5b68d4d08aa18d9370f4a62c7d7bc3a86af410498863dc669114d
139,20,1,3,average,a little,normal,normal,364710dd72ae61c5d970150a119eb55408daeaca17929d92ba634d253e22e32e
139,21,1,3,a little,a lot,somewhat low,normal,6a85372812290570069a62894e2a36dab359ddfa220262c8dd43d42c93d275f9
139,22,1,3,a little,very much,low,normal,9262fc26776509ca6c086ed079bdba1960f5fe8830ef446bd99e4898d8ae80f4
139,23,1,3,average,average,normal,normal,c189f064e1278ae1adf0b80724e2933f652862cc9a10057d3f0808abeec1b54a
139,24,2,3,average,very much,normal,normal,e2a30e5ca1c5751c4db09ea2750e6469af7f811a9477814cdee787e5de8fb349
139,25,2,3,a lot,very little,low,normal,f59b1d881498797d3d5e2c376c400535d0c12bdacf3c95669f50d1238a5b95e0
139,26,2,3,very much,average,normal,normal,df6705fe64100ed9d5c1f3f0a712237f903d15f37f4f7f41e2fe58ccef454a5a
139,27,2,3,a little,a lot,somewhat low,normal,ff29f8a9a5359be39c7043d89319a9226cc980a6bdfcd7d6279200f98ee54067
139,28,2,3,very little,a little,high,normal,18627448578e454679b2f486ec62df8c3e63f0863509ba490570b6f87a0205fd
139,29,2,3,very little,a lot,low,normal,45a1c60cb99ef99c33409f7a5839f6ea357a8be02ac1fc4e80c2b4c5e53edbc1
139,30,2,3,a little,very much,low,normal,1521632f225ef84d68273c32d2c0b0f2c528468ea88f9a0ff02fdd38ccf95498
139,31,2,3,very little,very much,extremely low,normal,e8c3f8f59f3c6d89769dba191a98f1bb097a7a6b11d43c744fb7a8beda610c1c
139,32,2,3,very much,a lot,high,normal,1d07ea28677285ac25dc4855217f957a1d390ac71e35b6efff95abd0a7dca20b
139,33,2,3,a little,very little,high,normal,f731a596a8778f548d44850e42e1a12b5c682d12792e2b07d02b01f2c92cd38c
139,34,2,3,a little,a little,somewhat high,normal,39228b0973f549fb35e9265c838ef024d5bc45544c87f3f5660a3f89124e3d02
139,35,2,3,average,a lot,normal,normal,9f16e2f53e0d5052040eccb3f1996f39c59b848c75b91b947ca07a23dc591abb
139,36,2,3,very little,average,normal,normal,0648de792201cba3cddd95c1dc6d2bcecac555d37cf7aa3e84634212eda1c04a
139,37,2,3,a lot,very much,high,normal,250fc83bb98e12e5956cb57ece76ff99893c3f893ed73ea5a54bccd51df3b22c
139,38,2,3,very much,a little,low,normal,2422f3d54028915dcc06c68e4f38b33c8f50cfa40bb21f02aa04b6bf5da5f97a
139,39,2,3,a lot,a little,somewhat low,normal,3907ac0b22508cfc09ced41269a3e88233d7da3263dfbde3a458e4c97ef76475
139,40,2,3,a lot,a lot,somewhat high,normal,5a5b0d128178496678f80fc565b1e207f0bf28a46bfb00963c4097809f964d82
139,41,2,3,a little,average,normal,normal,01ee2331425a12d479456a12dcd8ab65957b2637bb410408b7cd55a59b91b8c3
139,42,2,3,average,average,normal,normal,64917f1aafb4f9e88e33f4b2df45a7f1dcd70d3160d87590ee60eb3501193a7f
139,43,2,3,very much,very much,extremely high,normal,72bb5adce579e53c0b2959e415d3d7be09bfc9db902927e7b3c23ceb52b6c570
139,44,2,3,average,a little,normal,normal,a599db769a37cdd30893e2d230553075917c0611f0a925686265562b9687c196
139,45,2,3,a lot,average,normal,normal,b95e8ff09849a4949ba36cd9e7a277f4f884a32559d084ce07da7ce6ec4f9627
139,46,2,3,average,very little,normal,normal,5beae84cb08ea846985a311e1228ce8cb54b0b508dc4e7ddae5b965087424ee5
139,47,3,3,very little,very much,extremely low,normal,1c53e867afab17e2ee1ec73765c12aa9265e1638e38948f020e30a07469dfad3
