participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
131,1,1,3,a little,a lot,somewhat low,normal,c6c52e7d142c883fa8073715b501e18fe0e266d14e5fe66c5489b796ae5c49ce
131,2,1,3,very little,average,normal,normal,9edb6873eb9bf1a394d8ad7705584f43ec6a197c57eae18eb5465eeb3c2be214
131,3,1,3,a lot,average,normal,somewhat low,641354deb70748dd75c7d3ce6c890c7e0306be3ad20e3744f153b3ced4d7d712
131,4,1,3,a lot,a little,somewhat low,somewhat high,613bfdbddd3a282d14a09e1344e68f94414a212243235e3e21528cbcb2cf1ca0
131,5,1,3,a lot,very much,high,high,da010feebe9654b340e95416b429a9b8235df3bb45912b0e8df96ba93921bac4
131,6,1,3,average,very little,normal,somewhat high,b9cc9c907442c6cd54aafdcc373f7b48c3753270ec3241d2a1d566c1f50561b4
131,7,1,3,average,very much,normal,high,c20a387c61a65b3633e6b1b52fb99a26636bdae13cd216273ff55af4fdcd4bd5
131,8,1,3,very little,a lot,low,very low,8c5ff71d1c599b7bb2cf16bc66da2fbb52928cfda45ee7a347c2614f3aa76622
131,9,1,3,a little,very much,low,very high,6184ac13a4c28ef0b1a414e5fdbfe51d31b61078b19bad2586ad496324358f4c
131,10,1,3,average,a little,normal,somewhat high,171d729b87a67a1bd399af0b28080e727b9d9dc582457220d41d3018d682d812
131,11,1,3,a little,a little,somewhat high,normal,2d2eb9d0b03d85d492d6beb42b9a52449e36b8701a413a41eb24d6cbf510d849
131,12,1,3,very much,average,normal,somewhat high,11af97290c5c5414b47669f8608750032d302a8c16188f65d0d74732dcc508f3
131,13,1,3,very little,a little,high,high,04dd173b15483af1f13d57e74f5b3dfa74f1adb696157d78c208792e5cab2172
131,14,1,3,very much,a little,low,very high,b2f562fd7563be69d8631b8f274a57fba08f0b31971c50ed887c1fa6dfbea0f9
131,15,1,3,very little,very much,extremely low,somewhat low,40a16f9284492f6c71742d3e68b42dbef9e8728aa3939192f290637e6527107a
131,16,1,3,a little,average,normal,normal,7b168be3d5625d745ee644ef817a63fa1ee1a9017888d15a3286a1cb6b5f5adf
131,17,1,3,average,average,normal,normal,c6d068b368680aa1b96b907759ae2708ef460e5b506fd99fa2fc96093171553c
131,18,1,3,a lot,very little,low,high,40575d1bf124bcfe84497a8b59dc71c56ba799d67aae98852c1f260932d5c7f6
131,19,1,3,a little,very little,high,very high,89755b3e51d502a0fd195d61640b787e8ff857dd49fdce614e0a05d16b4a656b
131,20,1,3,average,a lot,normal,somewhat low,14eebdfeea12a304d74d83d6c9fe37f0dd57d33827cc64db119168867b022ee6
131,21,1,3,very much,very much,extremely high,normal,c0e540aadd6db5f4dc53030e3f18a6c96ac73df1959aae9ea53681be5ef8b651
131,22,1,3,a lot,a lot,somewhat high,extremely high,c892a0521de3cb33191b268e36ef193eb3dc92bb9a25096ef50d55219dbe706f
131,23,1,3,very much,a lot,high,extremely high,89561e3be76c8f0a28f275908d88fef6ac43d435b71b6f28124b0d7895ec05da
131,24,2,3,average,very much,normal,low,1e68e953ca357e35ccc76eb271d8f6b5ab7f4edcc1861cb2f8477b03b98dd622
131,25,2,3,very much,average,normal,low,e3582ab662edf5cbb7c623d7e479bb379a4669130f336cbc5beef8362472520e
131,26,2,3,very little,average,normal,low,31d0daca6ed3a3c5963afbf14237155852ab782a5bbbb5a76b9cbc464e9d102c
131,27,2,3,average,average,normal,normal,c3d1ff03b832ff07ee14d323d59df27b427e82116a586f823df83b1ef3900ceb
131,28,2,3,very much,a lot,high,high,4589cbb7a6971dcc2cd53a8f03320ba23ea2beebe35ba93441a593c243f5c908
131,29,2,3,a little,very much,low,low,20fcdc10d3b3dbd47e036293ff25641a1d24149f9629992f0fa978b98f41d4de
131,30,2,3,a lot,average,normal,somewhat high,471d4a73ed713942602b2d3361d1fd349e1cd4f528229d70824b0404b88dab0b
131,31,2,3,very little,a little,high,very high,648396a0bd9520c36e76dd030fc00c595e739cfae6a5567db29878044d0ddd16
131,32,2,3,a little,very little,high,high,eb39c02ae06a1febc13793a304c388d6bd494547d89f271acd36462cd6c6b739
131,33,2,3,very much,a little,low,somewhat low,1e7670d371d0c4d68c086f61afceb7d19e573821f68ca8ac82f5fb417c1f7895
131,34,2,3,a lot,a little,somewhat low,somewhat low,630dcfae51e0e4b258d27aaa9971a965b6caca7decba308a77eb6753934df783
131,35,2,3,average,a lot,normal,somewhat high,85752a6b56437319d908efad90abc3886527a1dcb5a9bbdb0a673e27db298d98
131,36,2,3,a little,a little,somewhat high,high,95d734a68919380876c524d6c5cdad97363798c0be5ff37b6555947b75192ba4
131,37,2,3,a lot,very little,low,somewhat low,4a74c64f5ee4cd8a4d7f3ada827fee0fb94405c12d90dea733b0a1188b1c9b7e
131,38,2,3,a lot,a lot,somewhat high,somewhat high,1113265d8311d31e0fc201348ef20381b49e50688c56f6efb1c43967a9783f8f
131,39,2,3,a little,average,normal,somewhat low,4092ae91b25dfe04d3a78ff6be69d7fc741561db6ee414eb215ebd4c49d309d5
131,40,2,3,average,a little,normal,somewhat high,8b7ba626db8a60c2fae026abfb6c4965e99f436cdd245a0a45d9da9fa8ec615b
131,41,2,3,very little,a lot,low,somewhat low,75db66a7cc50bbf31d2c86bc1869f159d62d79634e5220424de59ac5c4db3b33
131,42,2,3,a lot,very much,high,somewhat high,da032bab7fe8494fa18f2a87c67be75eff153fd5725998c092313ef9991674d1
131,43,2,3,a little,a lot,somewhat low,somewhat low,19a57480c18fd4cb97ec943aac20ede92022e5a5ab6fe7fda689ec84a345273c
131,44,2,3,very little,very much,extremely low,somewhat low,a24954e44695ac780b288f154e43ab47ea5158e1fbfa2273d9f730a57e043626
131,45,2,3,average,very little,normal,somewhat high,0a4b9cc9573b2471178086bed570a32b0014e74a9c7e7ae5ff8f98b2611f1607
131,46,2,3,very much,very much,extremely high,extremely high,91544fdef79907bd5ffe8202049cf46c71c80e2b71e8fcba74995de49c152372
131,47,3,3,a little,a lot,somewhat low,low,e35e2e6e43718dd54319bcb3bdc7d43699d9a08a4baff15b6a058326aabfc924
131,48,3,3,a little,very little,high,high,2e886872025ff4ad0d5e965b63d098ea7837fce1500a5ccd2a84961beba3edf4
131,49,3,3,average,average,normal,normal,ffb67778bb61dcacef1a7669e255906798cbf9d303ced20d3c4dc61f16fdff73
131,50,3,3,a lot,average,normal,somewhat low,6c6147bc4ef5228ca2ca5c47e7de85d512f37f5e9a91ef523bacb158141fe7c0
131,51,3,3,average,a lot,normal,somewhat low,407e2a4ec67ee6adde55b5cc8e759c174584c0c188c8bba488a9663abb7965b1
131,52,3,3,very little,very much,extremely low,somewhat low,f424d6d77a0c77ba64ab264a987109a87d341bcba29725a15f3da2f556c32eb5
131,53,3,3,very much,a lot,high,high,e2de566a1ce73d38d18a6890865ed7d2d045a39880df866376785ab110e17c53
131,54,3,3,a lot,very much,high,high,6ea039de02d56f85d5b83a8958ef89bbfaad551f11b36d9a68bf4f98b5456b43
131,55,3,3,a lot,a little,somewhat low,somewhat low,c47292804da3ecdfe4dac5ecc32164ae52dad59d7b002a958cdc063ae9e5699a
131,56,3,3,average,very little,normal,somewhat high,4bc8cb49113053e3e52acc993907a965c2dc8c182b68ba417e235cbad9b36648
131,57,3,3,very little,a lot,low,low,ad6659cd08e71c8a0063bba97e5da4347ec6dd7428b5d4f152d1c5e22a9771cb
131,58,3,3,very much,very much,extremely high,extremely high,ae10cdf58a313d4d57953955ca9b0fde7fe6e1a0ed447b46bfc6b84ef6b3eb25
