participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
138,1,1,2,3,5,30,40,cead2a4dcf3b270c19147614ece9b3212507bda8039aa437d2c1fbfda9e5c5c4
138,2,1,2,1,3,30,30,7f105bd9e5c1c75ab298b4ad74bb3c60ad0cb4d4c03eceaed9daf7432c2e0ec2
138,3,1,2,2,5,20,70,d1371e9d16fc0d7061148eb6a309cac6f473a02b0bdbd0b24a3fa6f6151e76ba
138,4,1,2,3,2,60,60,087c226a0a117cdb01d30dc1e3e053ff54353bdcc9424f868832120e5dcc80dd
138,5,1,2,1,4,20,40,174098f0b921597df3b3df7c00f303a7580f0d75211a4178e61450eea8a736e3
138,6,1,2,1,2,40,20,05fb1e5ff204125ab1788054269767ee09e1b970495043e0d3d86c7d6eb8b318
138,7,1,2,2,4,30,60,ca2a75975c8250e63e1403aeff53eef2d28e972c46894853ff4e8577852bc3f4
138,8,1,2,4,5,40,40,fdf143a80e60a59fc7dd1a8aa3dff2968337020b6c67b43ce487b48a7409918e
138,9,1,2,2,3,40,30,2e0f57f6f35ff1e30921c1795ef7f8ffc41b9ea0b8ad3951a8c94bd6146dd75d
138,10,1,2,3,4,40,50,e467d187af4de97bec683514be4559cef6aca6e8fa5edb6ecc7c2150dde2447c
138,11,1,2,5,2,80,60,8cd033788b81a8b4ebbd8b4b9d8bbc9e3de720d277075b09d9e7394ae87defba
138,12,1,2,5,3,70,70,3f35f955cb8b56a9db52647242223b9bb0767eb9675f7029d960dd1e641e31e7
138,13,1,2,5,4,60,70,fa481ee5e76ec96e2823d1775f35cae0e9c9f859dfaefd9ff8c9f4b6f639550c
138,14,1,2,4,3,60,30,790e6da1174a50f44237138c19074a647eb15bad4c4fd6b9a79f620aa938273c
138,15,1,2,3,1,70,40,d05a9755138763dd99189d7b9f88dde7df145b5e8029f21b5c68fc59bfa7612e
138,16,1,2,1,1,50,20,fbcce42991fbaa6e2d6a9d3a17b094010c343504cb6edb38b41aee3554d9262d
138,17,1,2,5,5,50,50,1384a55f41dfb72413e2ffa0d4b830adb8a5038f75705d3cf13872ca19661e38
138,18,1,2,4,4,50,50,3a320385a92a2f1b4e2fa926319fcf947b4e019c973de4013369116f54385107
138,19,1,2,2,2,50,50,9426486d48a762df61f6b9fd620aed4626f5e6577ec77c2648621f32435edd73
138,20,1,2,4,1,80,80,24576de3ebb9cd8bc8c7bcf0d73b6932b1bf07973bab066b35a2855d5a2434ab
138,21,1,2,3,3,50,50,33af6f67d8f83cdf39433ac58b853bfc6f4d94d0b31e7e3361feca64c36ad225
138,22,1,2,4,2,70,60,e4572250430cf3e1b5512afac4ba7ed97217d39c0f39f1e85247bd2e581d4b94
138,23,1,2,2,1,60,40,f749df2c2207880dd75e60a7ffd6b178bac5bcaff3ecb96f489aea352098b5d1
138,24,2,2,5,5,50,50,a3003116b906c8193dfb33d46067d2274b362c014c4032f40caf29b04df8ea49
138,25,2,2,3,4,40,40,beb036b1e5418397dceb8519ada9e86a81f2d765c26b96457e7389e780f2f575
138,26,2,2,3,2,60,40,3d5f6648262133540eb0f18fd484994ab00e87805707a7ea60edf899627d4386
138,27,2,2,3,3,50,50,7c224a613421f1811003b04e2c4b8d3656e5827bf72be41bc338f2dee0b7a4da
138,28,2,2,4,5,40,60,ec2af62aaa96592acf23cbc3067a45fd7c702139a75b59fcc32d1ed3a3cfee11
138,29,2,2,1,2,40,40,788b37493df2003f7333759d12526333ece722a65e561a6dbcbdbef5c033ed28
138,30,2,2,5,4,60,60,b263019dc9b7b9d4cf1b601bc8099f364981f608b90c7fd120dd5f76ebd84f92
138,31,2,2,4,1,80,80,00784f80e24982c851b2146ead94d436828b51927e98f635f5f7722a30278cb8
138,32,2,2,1,4,20,80,56dc73f49b8ee6b361d011d5f47218864927d2afcdb2c72050442b83708242bc
