participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
101,1,1,1,a lot,very much,somewhat low,high,ad4e6e5bc567235a861e0b12a4a7cc163f65ada684d1d75bdeb6ee0cf7d286bb
101,2,1,1,average,a lot,somewhat low,high,a7809cbe818f20a5907ee895f73ce494d610936eeb92fec75a488aa3ea402c0e
101,3,1,1,a lot,average,somewhat high,somewhat high,d0433bd866a94b7a46fd540814d73152e7fd99269e4342d8371137b2b97e9a0d
101,4,1,1,average,a little,somewhat high,very low,827c8bcd5f16a670d76ed52d4a0d35ed08c1a47dd4f93163852b665e0845a0dc
101,5,1,1,a little,average,somewhat low,very high,d680b3d16d655856f846a4e888824fdac4efc130fcece09d1db66625224ca21d
101,6,1,1,a lot,a little,high,somewhat high,2583d384287724bb3184826cd6bbd65151fd244cad0e3de9a6271eaf9bf057eb
101,7,1,1,very little,very little,normal,extremely low,cc68af7ba2b093a6fbaf8a19fb593f3244607927ab38ddfe2df0905d2f080566
101,8,1,1,very much,a little,very high,high,3a9787115c67ebf77ade7ce9f6021b98ba32a58a3cba975177922ff6b1e5222b
101,9,1,1,a lot,very little,very high,extremely high,81dd1667cd7cb1f53b3fc788fe39515c911b30d6c170685fe54575c4400972b8
101,10,1,1,a little,a little,normal,somewhat high,0512e4197208be985d71a199c5091dd844d8dc55e9159dbd8420d4a78147dcc3
101,11,1,1,a little,very little,somewhat high,low,e1b838d6616860c4108e4dda40b56189ad4b56fe6a69c24256c54f375c5f7d69
101,12,1,1,very little,a little,somewhat low,low,969750dbb8ac41455b4934e5293a9c5b872a30e64d6ccca6babb3f260358a18d
101,13,1,1,very much,a lot,somewhat high,normal,d58a394aaf466b005ab903ce86771bc54aa099ff1a305ca6b4946850e2a0d859
101,14,1,1,a little,very much,very low,somewhat high,2643b640481dc7df8cd60bf2dcc9cb5806ca821abf221cf5e11a8dcd7d47745a
101,15,1,1,average,very much,low,somewhat low,74abfa1065644c869c7e242d3f77ed4657823f071ea9a6ffe2494596e5c1662a
101,16,1,1,very much,average,high,somewhat high,32c526143504129b647f88fe75bd11ed8d87f37d74ac8a1f179a0285152340ed
101,17,1,1,average,very little,high,somewhat high,4511a65158819da846ab5bba1aad025271c74e2a098db00d377c90e5cb5665a5
101,18,1,1,a little,a lot,low,somewhat high,6e9e10f16ebcf9e283854513c77452e8722e8aef45351adc49caf3bae2fc7068
101,19,1,1,very much,very much,normal,normal,4729a90231f30eaf65440d51ac770afd653af21391ff1ced15709e2ac0292a37
101,20,1,1,a lot,a lot,normal,normal,dcb4202887044ce5489ce76c9dc644f4ecbd5919e97d0055eacef27ac37803f2
101,21,1,1,very little,average,low,high,631daa621d8f61837503674a9d5b01a34c5ea2d01f5747761cf7436d6744c2a8
101,22,1,1,average,average,normal,normal,6e15ef7e3e241171bfb4a4147126994c306ee4b769fb8c5c4694626fa471dde5
101,23,1,1,very little,a lot,very low,low,be2d414a6fa8d66c4176dd21328008f473a6f6a4f7c44736577dd6fcbd085104
101,24,2,1,average,a little,somewhat high,high,08ccf47f695a4a164d3b451d4d85d953f6c420647e94aa61fd5248a43841261d
101,25,2,1,a little,very little,somewhat high,low,109f732b222da89b3be45d0af5617b934492d3cb79004c3f8f2371fd6b65e8f0
101,26,2,1,a lot,a lot,normal,normal,255434e648cf9d4dd25f3b7beab790cf496f4e9ba110118104c19a52cb04282a
