participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
112,1,1,4,4,3,50,70,568d2a3a9d1e90e30ab8bef92e38a95f9340c2740c3ee3f9e575fdcdc205387a
112,2,1,4,3,2,50,30,6142c372d62a0382ff79bd78c5afa498176f421191071d2d58aaecda274bdca2
112,3,1,4,4,5,70,70,543e078107a93b9506398351f0ba33034178aa151589aaf861909b1de5f8768a
112,4,1,4,4,2,40,70,bc84cc59e8ba95c2d802e5fb47da7afc4e5101bc0ed28da0fe74b8ba73806850
112,5,1,4,2,1,70,30,7afa1eaa4bdb2db814bbdd2cbac291cf12fd2160f63740699f179fbb380e2754
112,6,1,4,1,3,50,30,1dd210e4394975d830f896a9c5024bac1964bcfc2c576435ce47d7ee788ca624
112,7,1,4,1,4,30,60,4a8d84cda45157e67938d891a70f723562ec2bd55c629a24a53b68a0932a2768
112,8,1,4,3,3,50,70,a885cc586fcf26e00d935c20a14e267329826115f3524ff85fa2029c53fcd1a9
112,9,1,4,3,5,50,70,85dfe42c0679b5ac858904fbdaa0237fe510851522b0c86abc697254f02de78c
112,10,1,4,2,5,30,70,86e8c81ee6fc505ea95899da5555f5e70050496b67cf89b797085db68e54ef21
112,11,1,4,1,2,70,40,081b51917b8b095f1893fbe891785551a6438fee1a98ef1d104ae29a5a2966b3
112,12,1,4,3,4,50,70,56d0ca8824923862d36fdd309b8413612cd6b8cd4c15bfa4b4c1ed2173d04ea6
112,13,1,4,5,2,30,70,b6dd9b9dc47a2dc191e05e19c13733663fe2ae28e91d6de81e7727bf6efe9df6
112,14,1,4,3,1,50,50,9691365bbf1c59d7770f8b132490cf9e2f34f1f523b288e2cdf757525ae3aff4
112,15,1,4,2,2,60,40,bdce34ba4ffea1748f28ad260b15d407f760e28a761d195f69c3e7e62adb46d6
112,16,1,4,5,4,70,70,c72c8cabec26cb8e123cb1114a836a9c04da66efcdb445331fda0b87c63bd52c
112,17,1,4,4,1,30,60,150c66342bdb7e9594d48944db3ac641f7303b26a66c35ce45f1d94ad843abae
