participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
110,1,1,2,3,5,30,30,cead2a4dcf3b270c19147614ece9b3212507bda8039aa437d2c1fbfda9e5c5c4
110,2,1,2,4,4,50,50,0d62eba27b35c45aceeeeb5f7237e10ddb17eda9fb35f94b97182bc02f667ae8
110,3,1,2,2,1,60,20,467ef41e15a898b4c3e69eeb452187e0d473a46be2d9f0547f3e7cbd492b68f5
110,4,1,2,4,1,80,20,57bba62825f343e5d56e772e9b8830c6641a0e80e34768cfb80c05f8ee735cf1
110,5,1,2,4,5,40,50,c62671158411f02b47493a1eb4b009803d4cb141dcb9798c1b677a22e0aba173
110,6,1,2,4,2,70,30,223d78f6b0d243588de9c1ca4c02c2aed61b45df7182206140d48bd863e5673b
110,7,1,2,3,1,70,30,480c54738ac806d5c2dadc42bcde85a2819e93cb6e1a133e370696c9b5d0b29f
110,8,1,2,5,3,70,70,59a1b216df2613845582a87b885218b769f4f11beda951db0d67c4cfd0ba090d
110,9,1,2,3,2,60,30,684e4d92d4b06a157f4162ea8192618a5b4ad7c0b9b0161ecec344c7d604b39f
110,10,1,2,1,3,30,20,901d78e6631bed34b9d2fbced3a49d317f5f19134f8e7d85ced8bc87644977e6
110,11,1,2,2,4,30,40,5c356a38a070079357aaa2eae458f3f0d1b813f8ff441a97d5e91dfdf34a8c54
110,12,1,2,4,3,60,60,8e64afa47b8bf1a5f9072ef7e647db1b0dd3dbd9588446d64478471741ce6c94
110,13,1,2,2,5,20,20,811fbeecd64f4264dc07ca50bb28a3beb9a9d63207e4802e6738ae098747b869
110,14,1,2,1,4,20,10,c847f9773fbf1977150df70f70ac388abaa0ccbf2474937f414a35ecdeb396e8
110,15,1,2,3,3,50,50,01a8a395f24cfad8deda0f8381b25a8c7132f13f73c5a805a72e899c03e7db5e
110,16,1,2,2,3,40,40,f1588992da3c4ff259aba9af91cf77dea1a1fa0447ef21ec7962c8c9031cc172
110,17,1,2,1,1,50,10,3cb237c40c2bc84e10597905948824e16dab4b9bfde230107e8218ed78e32b6e
110,18,1,2,1,2,40,30,99076e28335212499967c8691657bc583fc89e896aeb47b7c94c3ead03dc32d4
110,19,1,2,3,4,40,40,b0fbf89ea94578a1dc0668eb1f2367e9a88627814c9a7e71156e16d6b5d7c5b7
110,20,1,2,5,4,60,60,2660ef6dc3b352c7aaf62f4b4fd04b1d9808bb2e7447e60e7d92f6a7de870305
110,21,1,2,2,2,50,50,256dfdeee251041110562b0de4fac65f280e011d0e1dec10a9b508455e98c1bb
110,22,1,2,5,2,80,80,2b319bfb929536a5b2c2446d4d229beb3e02ee24b800372250501c1a3f2150cf
110,23,1,2,5,5,50,90,99daa286d0087fdf83473b5aa178aa1791f8e937a91e84c5deaf0be946475509
110,24,2,2,5,2,80,80,574ff434482091f4ea4980aa3e4694e818db7407ab8a1c3df513b37870757d6f
110,25,2,2,3,3,50,50,c9dca0f0663e21c2d25fc41a4a55582e9797fddcc710ba74e79d0ef8015f3aa1
110,26,2,2,1,1,50,50,bf70a22b91d9cf331d9917a826028caaff777620e63357126871e69642fea04b
110,27,2,2,2,3,40,40,6c07a682bb9952cab60e24f74b51a6d92569ea93a4b7063bff315d517cfc88ff
110,28,2,2,3,2,60,40,f7787ef41a0bf1f5c75bbe9fdf63938696883f82b31bed1784388b0748e0c12a
110,29,2,2,4,3,60,60,a400e1f1bf011ed01aed9386111e965b8c579d1bb2bf4b11bb9dc0afa3f46ca5
110,30,2,2,2,4,30,30,2a5ca7f8b6629d0b7c4c5d8a9844521a8f09a33110fe497a054c9aa6436ea889
110,31,2,2,3,1,70,30,e7911ec8513811b70a0ad714c8ff07985342aa8a25cefdcc573e5d05bbd2d3ab
