participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
151,1,1,3,a little,a little,somewhat high,somewhat high,805203140b97f4c5d848f0a8a9bd8c6b5a99dc1b48b00ad46d96b99c35476873
151,2,1,3,very much,a lot,high,extremely low,1312e88ef0e2a4bb2f639db44e6169cf6cb4b88d46f4e713404109efdc972f89
151,3,1,3,a little,very much,low,normal,1152a69f31e003e578011ced8bc5707a42c768c022c13a6c68c764ad6f74e77f
151,4,1,3,a little,a lot,somewhat low,somewhat low,0ca73a2dea07e0f31be55b55daaee1a4e8cd5eba72face8ba4a7e11df3991330
151,5,1,3,a lot,a little,somewhat low,somewhat low,cda4ff7f0d5b84ba18fa8924ff1d95318b0d9850365bb2e759cb7fc99a90d6ab
151,6,1,3,a little,average,normal,somewhat low,6ceae4eb61f983e182c9f0c99368b6989a71cd6baef2ac528ed6cfedd986ce7b
151,7,1,3,very little,a lot,low,somewhat high,a7dc900d8a0dff5841034acc6967319f1e44375228340ddd40f1ac4f09b6f167
151,8,1,3,very much,a little,low,somewhat high,2b74793dd76ff63c9de3299f74c6b1538063227094c3eccfe03c4a78864b2d18
151,9,1,3,very little,average,normal,somewhat high,8ee418af0952d9237724443a8829d1a4c68579d6634d2b47eb2006429c7433a5
151,10,1,3,very much,average,normal,low,fe04c5f92b78cd1224db91b690d90dc0987d18a47d7ae6fa52faad5856109a9e
151,11,1,3,a lot,average,normal,somewhat low,7243f7fe12d6ac35a4d4f42464360b2a4c572fac82c086d4297c31703d5b892f
151,12,1,3,average,very little,normal,somewhat high,159af823a65b7113f148b5a391aba1f90997eb8675a12dc4abd7fa53d9a476ad
151,13,1,3,average,a little,normal,somewhat low,50093915d1886687bf239b07c8bdd5518b79e2022e1f8cc1ebbc31de9bdd88c0
151,14,1,3,very little,a little,high,somewhat low,e7baff5b2c8e1e0f36c07ab4eb451dc779767a42660930560e9a705f94bb3c84
151,15,1,3,average,a lot,normal,somewhat low,b51d30dc710f4c4d2391e8c24893ba5915f87c490b89077841cf13a8453ccc6e
151,16,1,3,a lot,a lot,somewhat high,normal,73115573771067cc853173dae430f00067d2cf58116b9c5f3aae1ff4995970e1
151,17,1,3,very much,very much,extremely high,somewhat low,471e8de32111af1761b2faed4328af722bcf0279a7dffbb3a5ca02bdc2fcd6e7
151,18,1,3,a little,very little,high,somewhat low,18c8b2a3e1ab730c90c09818ce7efe79a44d95b65db180a85c3f0f0f6f1d77aa
151,19,1,3,a lot,very little,low,somewhat low,0280a6d8639e968cdbe9ff03370632bdf6bd98006cd97826102cebcad23234c0
151,20,1,3,average,very much,normal,somewhat high,cb421b56f9e555897f820d867eabee4246e17c8d511d1850392d2cfe658df167
151,21,1,3,a lot,very much,high,somewhat low,8c0598c45c3246414a61b727d858e645574ee35121c526e936c20cdda6bcad8c
151,22,1,3,average,average,normal,somewhat low,fbe70a2189271dbef45993130521e1cd6069560ad2060e4e646aaa1e8971ebba
151,23,1,3,very little,very much,extremely low,somewhat high,2c17259256ff89fb36093b68799dd5047ff20ce0e5ff63cd4085dd265fd6c504
151,24,2,3,a lot,very little,low,somewhat high,6faa41b9a668163914a3183573a3582f53da4ac01a2058a92c8b1c6e18035b75
151,25,2,3,very much,very much,extremely high,somewhat high,f257130a168a63c879be59b01dcb677e110d99ef00250c60dc83c469667285b9
151,26,2,3,a little,a little,somewhat high,somewhat low,e8611be668e695c8d0b40285fac001c340beff8e1326e9069c13761551bbbcdd
151,27,2,3,very little,a lot,low,somewhat low,1e3cfa482865065c773dd7187704fd209af07e5a5bc188697bf3a82c13486d99
151,28,2,3,a little,very much,low,somewhat high,8521c5dc7634b42db5160562b532cd12d7436b3bc728f6f05a5a7f86b9ddf828
151,29,2,3,a little,very little,high,somewhat low,15f669116ab8db427fafbe9ce8eb618d7402b14aa31fa40c532e0d5374455e93
151,30,2,3,average,very little,normal,somewhat high,40b36448fcc9ec9d6795d6d41007a7f169712579ed81e7c3668391d0b2109960
151,31,2,3,a little,a lot,somewhat low,somewhat low,47f7c2d2d461eb74f67a9ce7367a39a77b1d8fb219c3f0bc3056d7d4240bfc38
151,32,2,3,a lot,very much,high,somewhat high,2db10808db5aec6e250a09827fc8276ae4c8ed04a9c768aa21ab70d6b93a0271
151,33,2,3,very little,average,normal,somewhat high,e69cf60de0e037a5fe7d468507cd67f79dc18e0a598711af14200bd6b02f8295
151,34,2,3,average,very much,normal,somewhat low,de495f5c647e2cfe8bb8a5a2ad46ca1902f4b8274e9df78c3243c01a8ff77a25
151,35,2,3,a lot,a little,somewhat low,somewhat low,671bce06d8b62980f1329f7aeaa85b524590c3900cfffbafd019808b391f731d
151,36,2,3,average,a lot,normal,somewhat low,8796c84f01ca1148ac78ba86073363ca259b6df4725ec5ccdd993b692e80b663
151,37,2,3,a lot,average,normal,somewhat low,742500b9793538a5eb928eb344bf38b61e07debe7ae267fd6238e81a61775b2e
151,38,2,3,average,average,normal,somewhat low,aee38b08ef8b13c4cc167992b81644f18f3989c0a66e825489abfb90c8552f21
151,39,2,3,average,a little,normal,somewhat low,9be5525a65bd65bb9591f4d12b76cccd6045eb1b218679c3f35017ca490e0f95
151,40,2,3,very much,average,normal,somewhat low,30cb703c5c5401974fa20876376c67d6761b3910593d9e685819821191c7c746
151,41,2,3,a little,average,normal,somewhat low,09d6e147de92b023250ee6eded5afcc3f4fdcf24694f7f5e09ee1d996efc8b69
151,42,2,3,a lot,a lot,somewhat high,somewhat low,5d837e7330e01e4de1d2778ea501d4e552ededf33b8553fbc5b3a50b697d2fb2
151,43,2,3,very much,a little,low,somewhat low,786b2f7ac32e44bbd9e16fa14c05ce92e9a26abe95c55c5adde5a5a6130b4f58
151,44,2,3,very little,a little,high,somewhat low,77fc9931892cf5b64eacd34d068cb0cbf1b25a18335cada3791727a6026da938
151,45,2,3,very much,a lot,high,somewhat low,5b1e7880b2194de38f93ed999145a789afc9dca7af6922fa47ccf0e1a54ee05c
151,46,2,3,very little,very much,extremely low,somewhat low,69da811f4b2f94cc54c42af82f54ec0603d38982cd7e6a04a2ed1941d39cd2d0
151,47,3,3,very little,average,normal,somewhat low,8ddad5227d5117557b7f711afa87c9d398fcf1458e475d80a2bb697d48147c40
151,48,3,3,a little,a lot,somewhat low,somewhat low,4652d45269b0dccaa339b64bfaa43c7beafa859d06831ec8a20f6821b63ef436
151,49,3,3,a little,average,normal,somewhat low,21a8cd85c040efa7279660e1d57ab097bbc78edbd8c56ca815118bd060910673
151,50,3,3,very much,very much,extremely high,somewhat low,552ba2ea32d4b82df18178a1c5a4b2fbe331c573ef11564f85b1a876e7e49bd1
151,51,3,3,average,average,normal,somewhat low,2f9163db66b369a690eecdc042ab59d7849c445139b27360d3ab8f60b97fa418
151,52,3,3,a lot,average,normal,somewhat low,47599e8b61fcfcec597fc08f1cb30224da0966baade40c2375655ee5899ef275
151,53,3,3,very little,a little,high,somewhat low,861831dc6ae96b59623b8403b83df6b4eae8fb1d8b066e91cbcd3fc1c374f83a
151,54,3,3,very little,very much,extremely low,somewhat low,f3d11d7c1043c7d82d10497f4ce3956870c4389f234325ddfa674a88f5053aa7
151,55,3,3,a little,a little,somewhat high,somewhat low,e305b3ceef772a84b731e67cb1063ff80024998dde258d3433857785fc8ac892
151,56,3,3,a lot,very little,low,somewhat low,9bcee179db4919420c36ebd8a5c6f04e4c33b27a049af5e526216d962c112916
151,57,3,3,a little,very much,low,somewhat low,82dde8cca324e612805db6243048aa0a926dceac3e293416a6a5eae23865dd00
