participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
109,1,1,1,very much,average,high,somewhat high,06601298e9cbb3609df49fe1f27cdd751702b2262730c5180031ccf165c86891
109,2,1,1,a lot,average,somewhat high,somewhat high,44b1c93959429c7ae10e43dec615dbce725892b7edd8adf2d93c0fc7ee50590c
109,3,1,1,a lot,a lot,normal,high,ffbf5e7059d44b13abd023285ee8d18b980414a34a4f504ae26319176fbe1c62
109,4,1,1,a lot,a little,high,somewhat high,5997d1f0753a66fce4070ce58c1d2c8dfa974359bc0e26392f5c5ea1d0143af1
109,5,1,1,average,a little,somewhat high,somewhat high,1f66c5de0e5644e244f4ddaa1a1dd7f2056e732d11a155fb98fd3e04b13fb301
109,6,1,1,a little,average,somewhat low,somewhat low,25b9e2832272090f8682c8fc82202089445989d82a1699a67442380830b5f82f
109,7,1,1,average,average,normal,normal,3788235549e99471dfb63724bab0a8f9a017d4096a89421b36e27c27a8e60968
109,8,1,1,a little,very little,somewhat high,low,b020bad2c54e5d135fe660bec0f0c186c046b4973d8eca9040205917dcab6426
109,9,1,1,very much,a little,very high,somewhat high,2402a23e7cf433c339c8ebfb3b568a75018c4e9805a1384f7516725ef8156de3
109,10,1,1,a lot,very much,somewhat low,normal,71d13f800a095ae923add1721e36228f159a14b694ee1fc8e7875b6ae8c64707
109,11,1,1,average,very little,high,somewhat high,16925f674624d807305e7d98f37513a6dcc65d775bc0d0ce77b68f014e2a6f02
109,12,1,1,average,a lot,somewhat low,somewhat high,f2fa2f3107cf645c1613515c1377de5e96a7e8eda85b3db746e43c18a7b5ed66
109,13,1,1,average,very much,low,somewhat low,f58a84e8d2766ecd70c93b37ae2b6c22586453c4e49a4b8897095ec18c016776
109,14,1,1,a little,a lot,low,somewhat low,af752efb715eebba8199a56535ebea373f3490b47179147d93504662daec4fb1
109,15,1,1,very much,very much,normal,normal,3e59bd2c3c985c384df6c02bc3b6729c7bb00ef272b35aaee9cadcc4b3c1aac3
109,16,1,1,a little,a little,normal,normal,92529141813b8a18d2b093130d29e509bd39e8c8b57719e7b274c87dc59fc194
109,17,1,1,very little,average,low,somewhat high,bc1c39910617ecdb31208cdc33efc5154508c2cd11850b7b57e224d230424907
109,18,1,1,a little,very much,very low,low,0b3c03310568ea8eaa53f0b72944f8eee0ddbf65c1b0b955585e4a21b9a01f2c
109,19,1,1,very little,a little,somewhat low,somewhat low,8f7a93e539463f7f7d00e1a5d65181787c751daeb2ecb6a3fd6780339528c159
109,20,1,1,very much,a lot,somewhat high,normal,f7e4d1857b2f2abb45acf1d7c6b2956330c24b20bbabb008f88dceddc616b82f
109,21,1,1,very little,very little,normal,normal,987eb8127cd9ddeb87d3895d47788826ba78d5d4902bbab3a40dc47d09438308
109,22,1,1,a lot,very little,very high,high,bae585da2be378a7188abecb507b330e74099fafb34a502e09fe77b57806bcb5
109,23,1,1,very little,a lot,very low,very low,e2c5a4ecf6d1982b0c0fe75fd7e218d38cef6abb1c2232f75f3c1f9987cad682
109,24,2,1,very much,very much,normal,normal,6106e8c01f5c9b349990dfe948ae38d96fb3b726b35c401dbd9ff97665c88af9
109,25,2,1,very little,a lot,very low,very low,72413652bbbd7baa1f023c1e1176371a4972e154d50bc724a51a262290744ed1
109,26,2,1,a little,very little,somewhat high,somewhat low,d38b3decba9144920c431309e64f476e5a8e6e7561830832c60bb7cc066ec5e9
109,27,2,1,a little,average,somewhat low,somewhat low,72ad733fc951aa19fe5c602ba2aafca3179c745b7125334fe7bea9c54114a830
109,28,2,1,a lot,very little,very high,high,b7714b3ea44516479cea4a50a517434e96671730573174a0f0ca841feac99ba9
109,29,2,1,a lot,a little,high,somewhat high,c9b3d7dc6b7458407fe1e5ab52263125c50ded9049ebf11d5d6db2ad796ce62c
109,30,2,1,average,average,normal,normal,2b21225905be85ab602eec40f11f5f290f6e3b8fa62218af861f6faddf390ef3
109,31,2,1,very little,a little,somewhat low,somewhat low,3562a6fa2ebbb261451c9f16a72c68ab55c2deea65fcf957782f6a8856b26a45
109,32,2,1,average,a little,somewhat high,somewhat high,cafb31e300fda67acacd9993ed4d7fb47c0c22e55c4480ca587dd05518a2e067
109,33,2,1,a lot,very much,somewhat low,somewhat low,ef09050cb4078aea22c2ae82350d86176ba43fa74a8354497ca41c0a1904fe1f
109,34,2,1,a lot,a lot,normal,normal,f0af77298fd7b2c1a463272e88cbdaec7a285badb08aed4516610235b3d64253
109,35,2,1,very much,a little,very high,very high,d8f4d1683c6aa497319aabd87c77ef87f7934bc88b02dc68f04d5a9381e1411f
109,36,2,1,average,a lot,somewhat low,somewhat low,f5a7230b8200bb0236b9fdc34667381491bddf3d9dc13db50807ecd1eb1feb9d
109,37,2,1,a little,a little,normal,normal,de86da4f476b65404a9aa74e93e5b9bda08aa7ecfd002d3449f1da82da909a1b
109,38,2,1,average,very much,low,low,def16e018f5d45d325aea659546b15ea9fb47fc62e014e7084544458ee330dba
109,39,2,1,very little,average,low,high,4ea971ff1b6762df11ff0273455a576c38f75e61d6f15ee649ea49596ea86a3a
109,40,2,1,a little,a lot,low,low,43070342233fce8112db3b4486c015aa1373c47e78c555d2986bc14fe0cc2322
109,41,2,1,very much,average,high,somewhat high,3935ea7d1f1e0c28d91f76656b2771c85965ac912fccebb94cc37c0f57998ae6
109,42,2,1,very little,very little,normal,normal,4aa668f9cd4dcea6b6b0a031617894f0195af1e6de92289b940208c6e11078b0
109,43,2,1,very much,a lot,somewhat high,somewhat high,5e664dcce4c9d5d115152016073ada5a3390dca26fa4e4b3298a676b4bd8accf
109,44,2,1,a lot,average,somewhat high,somewhat high,3e079c91db8add8bc9c8649b8602b25fb0560b24b43006fe043d515a36578c9f
109,45,2,1,average,very little,high,somewhat high,669fcf7d0a56cbb3ea523c7813bbae7c52f069701d4b970d2c8fd31eefd90bab
109,46,2,1,a little,very much,very low,very low,49a075b00609a3038565a794f7bbd1429b8a41e309618889ea4a1e1ee708819f
109,47,3,1,a little,very much,very low,very low,5dd8ddef1f370a793d826a24cf0dc0017f8dec370a1117249ce2d8e9193c7f1f
