participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
156,1,1,4,4,4,60,50,5b14affae3a3e0bb1f23de02e5789164560fb4a88bfec59d68a0029a4385b49d
156,2,1,4,3,2,50,30,3379cbabf7bd4422d6d8d4f949987faba0640fe1f694e43024cd0efe6d42a756
156,3,1,4,3,3,50,40,e1887d6b6ff91db2992825f0a34b8034e41496e87746b882eb669c9bf128b25d
156,4,1,4,2,3,50,50,5de58deb228f7c6b8eda1e631a66ef68f947c8159c079e8a6af61dbffcc2216e
156,5,1,4,1,4,30,50,e7aa3cef7313625ae5a0ac490133254b64c33e69bf4cca233bd0fd62519f9028
156,6,1,4,3,5,50,60,e232094957e5b22c2aa52f041f0477cfd1246c879500d491152ebbbbfa604e18
156,7,1,4,5,4,70,60,5ef7cad594dc0f84cf6d45156dca6dfb549f01d0ba92f04bac9c91d3b97a9a54
156,8,1,4,2,5,30,50,c735146cc556890cfd68cc439365b2df8e8c36e98360d52186fb4e2939fe9fe1
156,9,1,4,2,1,70,30,22c1e05f4bda251382f9647e9fc5c793c6e01318308e47a9f010732b771bf340
156,10,1,4,5,5,90,50,f231bfbf4303e51db14d0c13c8d467b1d2e78af2a5118805700ddcb4e2be37fb
156,11,1,4,4,3,50,60,611fb26ea067101b97a42a32dfeaa5af4dcb3b66b7d314be2ac083ff8246fb9d
156,12,1,4,1,5,10,50,2c134929193811ddb7f85b82974eec086920ce6a5968d516aadbff7af44c4c93
156,13,1,4,5,3,50,60,db5fdf78b24618e067d47fd98e4167903eabb247d44954473a42a7665705cc69
156,14,1,4,1,3,50,50,1aa607533ea255c429a22514026936ff26f86ba3784a73412663be6dadddc6f6
156,15,1,4,2,2,60,60,1b07488b2889ad59935bfb387f74de03cac199f8737147bf53602caadda54c9b
156,16,1,4,2,4,40,50,73a20b351a117fc4df5cb664fc720d68d40190da93c2b013153aff58e5d86aaf
156,17,1,4,4,1,30,60,afd1881252b90242c4310742d2eaf8f7875649dc435035f4a95d9037700f4295
156,18,1,4,1,2,70,50,0dfb0517769464ac1e3c4a5bea2e40b176ea7a4844c774579e0470744ed042ff
156,19,1,4,4,2,40,60,3eeceb01cd60bd1ef2e1cd379b72de79e85ffb2147517dc0f9b597f77021547d
156,20,1,4,3,1,50,50,7d69b0d9d80352fca0b93c1a02dbf1f63c74f5d2bb338d535963af445c1c7655
156,21,1,4,3,4,50,60,81f183ce564aa223d3a3b2a5b85d7e2348ee79c61816d4729c2faa7b9b1aa2e7
156,22,1,4,4,5,70,60,04b51e662450254a8c455f59ebbb8d587780cf447ad5a66d1006586af5db88ad
156,23,1,4,5,2,30,50,9fc01d92832bf192fa7c16345d08b1c04ca909fa0a99ff773700baaae8156b7b
156,24,2,4,4,5,70,60,397e80ef28ccbf29d6c444f3f535eab77157bc094db636abf8ddfeafaa9337cf
156,25,2,4,2,1,70,50,d1ceb5033ab80d27b1ae2c02e95369fedd3f55197ac711d4289e7a35ccd28e90
156,26,2,4,1,4,30,50,6706424eee1436def2d1686e6087158fc1484433dbca637e8bcb80975a8f160f
156,27,2,4,2,3,50,60,0747cd84aaebc3eb876ca8144e81f6f15faa2f89ecd9be6f504c39c4efd74d28
156,28,2,4,2,2,60,60,b60da52c8d2f2cc435fdb810abf39442d6c2101beb056b838c404fba425ef6f1
156,29,2,4,4,2,40,60,67fe40c0da709b311643305112e787908b66fcc9370bc7f8fe4b3f581bd4cc7a
156,30,2,4,3,4,50,60,6ed9e55777bb777c8ea18986d3131b1535208bbab26c9a64f3b563f65403718b
156,31,2,4,3,2,50,60,76fe9943c5fd465350ad55f84b253290fad5b2cc9048e0506bcd235daf948ac3
156,32,2,4,4,1,30,50,8e8da8dc5a9294839e51d85492569a952b71a95315599ae57ac02367389d6ab5
156,33,2,4,1,5,10,50,dcd8da14a29b08376add6d95665c8aeee1e6fe4476232722ba7a6727c9e56543
156,34,2,4,2,4,40,50,2e82d540e041a16e349d710470bad700ffeb03143fe59ce348d58730a5e1f69e
156,35,2,4,4,3,50,60,02fe59d6623f568f4fec972d8b7adf073e13f874377d6a0e9b46144b1e76be67
156,36,2,4,5,2,30,50,be0bf91209fcd633b07505b274d51dee025752d6973367e1e175d5880c8f64d1
156,37,2,4,2,5,30,50,db07596a9264f15be35f1beacfd2e84ffe6e2e078e80d0cc7aefa9923ef1a9a0
156,38,2,4,3,3,50,60,048a715de9c4e6149f482c5eb0ab695b4b960a51dbc931c2a92bd12abd8615b5
156,39,2,4,3,5,50,60,3ae9a883fe175c2b422a68fd6d5b2f94e7e18898f0ad159be90988767d306baf
156,40,2,4,5,3,50,60,6dfbf0bb0c89451df4888c1759e2bec86444f5fb19827c368e22f3f75a6f9808
156,41,2,4,4,4,60,60,2be58319545513726f9343bf9764b22d5edee3484ea77eaaeba4b3d3b4f06225
156,42,2,4,1,2,70,50,2ad6ba10608108d891345aba5125d9f589165b06a15002c24878655a7362c435
156,43,2,4,3,1,50,50,272f17842fe167096991317e17ac0588751eadb6108d883015c4a76036b50b2f
156,44,2,4,5,4,70,60,d17307378dda8d22be935fbec55bb10304e868a07354c912117cbd2015e0bd46
156,45,2,4,1,3,50,50,10339e127d260d554cc031534bcd767d3be5c9c8b07e4267f8853a4f4a8aeee7
156,46,2,4,5,5,90,60,a5a011bacdbfa634239f7aedf1c35fa40f0e4cee4c8d845a5c2c193a5a865a09
156,47,3,4,5,5,90,90,1ad5ecd6be01882cce4992c476a7ec7a4f2b030680dea368869d69cfb6032096
156,48,3,4,1,2,70,50,75d74d73b45fc7e6ba833216f3ec5dd86709e15984c895371a71015f4bf16cb2
156,49,3,4,5,3,50,50,d71a9f9160552541a7c6593c86f16940d9d59fbe341af62ba59e78441b3f367b
156,50,3,4,5,4,70,60,08e0d96e1da25922798fdfe357afd99920433afe6522714b4e0d9415b579236e
156,51,3,4,4,1,30,50,0eed014d0c3094a0790d4a9a9b34b592e7f6bf9023f5ef953f7e4f3331c30812
156,52,3,4,2,3,50,50,32c3f1290296d67eb2f7269038c0f07d7ffd06be58dbab053c7b23d471279e4c
156,53,3,4,3,2,50,50,11ef88e09fa3ea9fb4578b7ccb9b9897db474d5dbf9c13f010ed3c866f4844bf
156,54,3,4,4,5,70,60,e96460109dd145ceee3c89d877f9c3e5c5353e4d6b906d58535884ef4059783b
156,55,3,4,3,5,50,50,835cd2fb0ac159b38b04854eb1cf9746b1621fefe5f91b34a5b57cca9db90190
156,56,3,4,5,2,30,50,19a8491be2ff7053759fea1bb783fb1d39beb935b4c6e20f9f1cfe694debaf08
156,57,3,4,2,4,40,50,d8feb49bad2dce438a388b43fea643406ee44af4fdbc93bf1a58feb374bc8c85
156,58,3,4,4,2,40,50,ff2b6b82d4a10b1bcba38e7cf2ba48f77f6f80a3cb72c4cc5811dea2216db786
156,59,3,4,4,4,60,60,6d71e95fa171535239313904ec9ee47b8c9275f86ba36bbc81f6a949e1abc7b7
156,60,3,4,4,3,50,50,f75c36b141f3c1979983f77e46da6fca7b9fd3948fee9c4723358bc33a2a3bae
156,61,3,4,3,3,50,50,84e8c932cb66722fde89ad6f874430e8f55d38255c1f2037e0acda25476411ec
