participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
153,1,1,1,a lot,average,somewhat high,somewhat low,ecb9d8ee6bc434cb8d34c521f98d701d9e5e39841b13b20a74ac8dc15ea8b8cc
153,2,1,1,average,average,normal,normal,8fa065d0a66dac41d444e90af1f4155c3700ad3ea8567424e487cabef52b625d
153,3,1,1,very little,very little,normal,very low,de0be69ba0ba783c32fc8a21c77a4d0670299e8d4d717b417a40bae4329d4580
153,4,1,1,average,a little,somewhat high,somewhat low,5d0e08ca9fbf179d60e3a74af3f31526f9490e3095388c3b79068e5f7c98ae8a
153,5,1,1,a little,a little,normal,normal,cbfd2a82dbca6100fd1cb4a523e6b7f0399760b7126a7d2b1189f3af72f2401c
153,6,1,1,very much,average,high,very high,0e845780e6529c4db67adb20664e8d536ff6a7bc8b799c674c9b99eac402a234
153,7,1,1,a lot,a lot,normal,very high,873650f2e6a1ee4d4ac59efd24b39129f34677b242ec7c542030e106dc02ef4b
153,8,1,1,average,a lot,somewhat low,somewhat low,bd2b4709cf866a3f3a7527cf42018f386c956022a183741f445bf145558719f3
153,9,1,1,very much,a lot,somewhat high,high,2c24ee6b9235b0314328e275070f221837ef710e64eddb4e63f46be9425ece41
153,10,1,1,a little,very little,somewhat high,normal,c25a4029e3a6f6321c4f5ec9ee63c2a76ab8e236f394a547dd497d80c8ba0796
153,11,1,1,very little,a little,somewhat low,somewhat low,1910e38dab0a45f561f87e38b09cf25fe2b266f51b3f3839d2215a28b8d7177d
153,12,1,1,a lot,very little,very high,very high,d3aa285d47fa4a8639ece9057321138bfcb4bf532a2325d5f0880f1d1a089b42
153,13,1,1,very little,average,low,somewhat low,6b86cfafd6cde2dfbae1679fbddb63eea875f330d3582d4f16fe10624ea7e71f
153,14,1,1,a little,average,somewhat low,somewhat high,5b35e2f3fc5c32d0d1ebff7696b508f9d2e479a5e24ce347384052c8657659bc
153,15,1,1,a lot,very much,somewhat low,high,931b9526ff768a4529eb9747ff5624b50ccc6b60d030645f36cf29aa073b6fdb
153,16,1,1,very little,a lot,very low,extremely low,c3923f02b9c4fd5822fe9b9555ef663e18ca696494fcbbd9694605a68b44de23
153,17,1,1,very much,a little,very high,very high,e028bf33749dd467dbc794b1d7c16075ab9b5c02a90a26b89ba8616accd492d1
