participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
152,1,1,4,3,2,50,40,443f41c9d1ea69f64e09572e3830e4d701ed457cb4ca76166f7c3d992ea833f0
152,2,1,4,3,5,50,60,29c0dfcc7cfd24288b3062d38ad0ba018ca7b3844fdd85bba19f0046a490a96f
152,3,1,4,4,3,50,50,188790c741adcf148c451146f3c15ab739ce8464b42025e6ee2e69943007b1c7
152,4,1,4,1,4,30,30,4b25011d429c8934e9973f9e970283e6da31ad9c97ddf5418eb9d8589c90c555
152,5,1,4,3,4,50,50,9c10ae34e37c614114eb840c6615f353d82205ad495033a9a902b5bc543e1b68
152,6,1,4,5,3,50,60,5c464037485faabb0bebedfebb9c74596bbf0e1159091b4c5e03e9c480b1ebfc
152,7,1,4,2,5,30,50,b4d7320903c5b36cbe139901353a34c4cad6215b4d3ace302794c11f50fc072c
152,8,1,4,2,3,50,40,ac8b3f929e409973c30adb0fec1b13614b6fea6e9e97ee89617c72500b8b6dc8
152,9,1,4,1,2,70,30,fb83b73f5547e9ebd6c23b5ea664d69ac4e79c8090e0b35ba48ed8f1cd06b6ce
152,10,1,4,5,4,70,50,033637c69f7c174205679e1967c64994957b199f57c52f3951d8d27f5bb63018
152,11,1,4,2,4,40,30,83a4361abf7f8fcf6e67686cdd910b77589e210cf640332433f597b784637f92
152,12,1,4,5,5,90,90,ff1c36c78a4f408e82c9c69f1e0e1c1cf08ae44fd9809da21db32beb621806a9
152,13,1,4,3,1,50,50,a28b923ba238f44178e8a5d1eb273087799b1cce5d5b031060ec89cdd0a697fa
152,14,1,4,2,1,70,50,cb57e827dd26f24aed1197015dc7ebdd6a9015ce4fd27bcff3e4a7bbccfc88e3
152,15,1,4,3,3,50,60,29bfc508fbcbc096e198d352058bfd9775b36f6319189821d083ac56bced44bc
152,16,1,4,1,5,10,30,94dd893fbc2bb697f64652a9e21b72f04a1b9d0f49f92ae6d193d2be5463ee63
152,17,1,4,4,5,70,50,8860104f17b2a3e2deb5cb2781a0b82a2f3e0810dd5a1d8fa0b05601d7b3c939
152,18,1,4,1,3,50,30,1ada4fe98d0e15db4a23d7fe6fe5ea6fa88714025539ab61b13d9805de3e3944
152,19,1,4,4,2,40,40,f687fa3a150f03a16ddb219bca5aaa44f34b8f19889b9b1e5a15f16e32e8f11e
152,20,1,4,4,1,30,40,8f1035e2cb8a33953893923ec291ee194d70200a2b6c93893598571d6d816b20
152,21,1,4,2,2,60,60,fdcfa840bc208a2708954bb24a6cdcb8fd6cddc34cdf9c4a5ec5114616d84284
152,22,1,4,4,4,60,50,f25e98166700069c32b03e2463d7807aa00f3d213806f4113d4a5a85bb0b2a38
152,23,1,4,5,2,30,50,1b8d1314774de36891343bafd9006989458c964a378d52e678c6893a19a2d4e3
152,24,2,4,2,1,70,70,cfb165571974ef369a3743aaa5c5d747b8a21fd56b139d2b4ac6bfcd18fa6529
152,25,2,4,3,3,50,50,16906cf9e70cea62fe103a4f2eb5ae8e9fbfcfef01faf67a9963b6bd6358681a
152,26,2,4,2,5,30,30,823ed8eca06615bf010a4b07f7277d228705b25217449fd1e7b1b9248885cc6a
152,27,2,4,2,3,50,40,3832d0e5a307432db313f5d3069dae0a3f60b135424c3acd23e1e3aa33d9990d
152,28,2,4,5,3,50,50,158cf4b8d77dd9ab7e0f69f6305d1906a6ced4366f6619c44c58512acb7f8d97
152,29,2,4,1,4,30,30,e3549e45c6a9f17fbbafce81b49fa48920c7ead3cbb39f06c150fe2f444c9fd8
152,30,2,4,4,2,40,40,846b1909176bcda6e3b2a19ca8751212dd98226564918165ef250b0ba864c29c
152,31,2,4,5,4,70,70,84ffeac146c9f42d7d9bf8084010803b4bcce7da79615ecf13fbfe1d76ed3e43
152,32,2,4,5,2,30,30,d178017b67f407cca961e729aa3a104790406151f2379dda2ad227c4a491b838
152,33,2,4,3,2,50,50,f27d838d82de05bfd2adc56b85a23d81374731befed3aca42d73cfaa671e15dd
152,34,2,4,2,4,40,40,23b274bc37b47f67b457799b9c8cdd50c695db663a2bee124c99eb5d77a20469
152,35,2,4,4,3,50,50,c299383d8ef763b7b91c47bdbae8c93ec9a69c672ce91907503929dbd9a180c6
152,36,2,4,3,4,50,50,c54db1b8f6613e110c480f070de5f8b0e2c9244429d91524c00dfd85a2bceaf9
152,37,2,4,3,5,50,50,5a46c7f5ced3e2c6768b83bbd64a68320df88d11ee6597a0ec03545df44acb86
152,38,2,4,4,4,60,50,183fb2e8ba643e71c0d82c815d08810dd2d694e28b852277def5b207736bd015
152,39,2,4,1,3,50,50,fb61372a8f31640255e01c782e27b0b4aa929398acb6203976fb2d5c0a6f264e
152,40,2,4,5,5,90,90,5ca641504b4d1dcb2b248846c90df15476fa754b3b5831a448222450d09c27b0
