participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
150,1,1,2,4,1,80,50,321172d46381d730cae6bea481a9249c2bc05f2808327700a2f9068c1e622111
150,2,1,2,4,4,50,40,1d909870b4ff87522109b0712bceda6499faa5bd83b1b687d95c05107cbe566b
150,3,1,2,4,2,70,80,10bd68f841b68904acb7b7a231c90f1a19ab62b2edef42623095e177f2278594
150,4,1,2,3,4,40,40,3231f0d1b836bb4c1728cf0644146c5e033dc5c4691d40840060993667a5df78
150,5,1,2,4,5,40,50,66ece5c2b1b985677414d25c283297816010d801447f5c8c9f55454fb368d4e6
150,6,1,2,2,4,30,50,1c4f70fd5553ad7f6759aaad5ac07b91e87d0e2889395438bef9e6d4c85d2534
150,7,1,2,2,2,50,40,c15dbc97be8113a1fec3ba2aaefea7b48890dce875d2b6397b54936e61ae42d6
150,8,1,2,4,3,60,40,73c7d51acd763f73296b6b2f9b710db9da87ecce5bc8cfae457b78c1e86e0d99
150,9,1,2,2,3,40,70,001384002796107ca244ac3159c4e2454a4f3191036791a8959717a7f3993d98
150,10,1,2,2,5,20,80,6fd8c781ee9cef4d254df1057d48c2442d6f62906bf1e8fe62ad11de924e32bd
150,11,1,2,5,3,70,50,f56cb0cb25784f5d1f737105e034a801f4c752ce89789d3fcb04eca7b9abecdc
150,12,1,2,3,3,50,50,42ec90b3e15a489541e244c7266c137b6b872d6e0ee8feb4368921b79102a975
150,13,1,2,5,4,60,50,17fc028a99310699922007761063dfb56ae45954d010719134a66c42fca1306c
150,14,1,2,3,5,30,80,a9e334029e0544e3226508c74e8e903a38d77517a18b1f30bd419eae62b6288f
150,15,1,2,3,1,70,60,2784ad6a2e195aaf12a40d9a5e9ffc6001240a71ca724a63c83e678457fe5508
150,16,1,2,3,2,60,70,e0444f8f2f41023cd2bd9221197c4c647b8b2c6613f02d37bb5395e969593853
150,17,1,2,1,2,40,40,c2c3099c8e5602538d1e5a663c2d1d91422aac2114b585a395f4eaa40f861366
150,18,1,2,1,3,30,50,60a1c6c77e3714766d269c5295f2ff0a241c32b01f5cfd33ac5d993737456a47
150,19,1,2,1,1,50,50,76cd168705a5f3dd606f9855523f0cb8a9dd0d81507ae85fab8fca568ec5bd34
150,20,1,2,5,2,80,30,772b10b6d15b930ee3318184a2d319838414c7ebfc45ec8af356e51d523c97d0
150,21,1,2,5,5,50,50,fe327d604d9028b02220fac7ab7b0f903bfb441f277a25d2878ffb704fbe7850
150,22,1,2,1,4,20,70,55b64c93674c18db92f81cf5f6f65b9725b2c90a6edb373390a93d9ac17979d1
150,23,1,2,2,1,60,60,0c4548278a76aa64624643dcd56da3d4e41896629e6a90f772949fee7c3819b1
150,24,2,2,2,5,20,80,2cef7754e7eee71e19a8a7c09ae116350a239dd0c674f10026c7cd60fd0d9073
150,25,2,2,4,3,60,60,65692d900854f0dd04f94cc9204ba8dc2920810587058a5274bfbcc47a08357a
150,26,2,2,5,4,60,60,542da3c8692590a36b913508db2023e80f462f32fb9127c25f1a8aacf0083b03
150,27,2,2,4,2,70,70,2216729c7588702932d4382eba4c6ff04aafd680ebd07753bd58bf84fc8cad82
150,28,2,2,4,1,80,80,33fd1347c6648a648b8d6363a9030064cff0b1b3a90a91f7c5aa08534056219a
150,29,2,2,4,5,40,40,ee95d8c802d683cee2a93caa59ff5eba0e34ffd3a149aa57317c90260ab4d3a9
150,30,2,2,2,3,40,40,f87123a77d5c1f7148544eec2d67f62aa85cfa928a03552b0e93f5b1e71f204a
150,31,2,2,1,4,20,20,5a497e71b328c7b995b8e4fed46d4c52140ecd479c4f8649d47a2b80b5b8694c
150,32,2,2,3,4,40,60,275ef6ba9879dbc6c536ae9b61a8a0b983775c0b8980e8331a301e7b8a0f86ec
150,33,2,2,3,5,30,70,e7fe3a7fbf621e40d614d27c6ee9c599370429b88d60bc475a9627842ed94c93
150,34,2,2,5,2,80,80,b8e7e233663b229f10392ed01f83e60aef08d97fafea80b3619de62e86c015f0
150,35,2,2,1,3,30,30,79a95339b8e4f0142aa06e0987f425b335d699a37d637c85ca0deebf4e1993c0
150,36,2,2,2,1,60,60,15148849b91ea43f898eb7361c722c73657c43fd55a0c836b89e2c4e892ca693
150,37,2,2,4,4,50,50,4e11ac3175a7e9bff0b47d3ec84b5d9d5a15d459e52af9edeec164d8d6e3e747
150,38,2,2,3,1,70,70,fa66ed2f2407286f1ddfda8c6387cea8a5cabd17523f22bc2430defb9d02c261
150,39,2,2,5,5,50,50,1fb9864a9ceb4bb24a45b6c84d358b700940fe36182dc79f331365480320e823
150,40,2,2,1,1,50,50,88e75c52d4bdbfc71772139e2ff296bb57317fc33da6bd63444b66ab838c0d10
150,41,2,2,1,2,40,40,8897cce5604ad6b48cda007219da13aa2a205a7f6394184e688a31bbbca0c89b
150,42,2,2,2,2,50,50,b1ed47f781d65aba7f62fe78ca6492e899c839bce69b12aa7c5908db3f47da20
150,43,2,2,3,2,60,60,f033faca6bd96a9fff7ac3381ad5c48983fc5ce64db6aab1951f4ad6d29d6b83
150,44,2,2,2,4,30,70,aac1155480d303fbb04fae17484819922ca5639d6d8a6cc73ba950308beed35f
150,45,2,2,5,3,70,70,93577dcd44e692f00bc6f9e0667e4e5a8487371834fe47d063fc19e85e487a87
150,46,2,2,3,3,50,50,2c391060c72cba8a2b5eed02ce907ee6a042f65a7098d531a11e4680c9876d78
150,47,3,2,5,4,60,60,ed1bea6981de2fe3803f0f02a3ff3783f41a3438c9f9b2daef6f63bded439a78
150,48,3,2,5,2,80,80,de1b351a01b8f11f582f228a1922a47a9e4d364773d26db74beb0e2d2f8c1da6
150,49,3,2,3,5,30,70,d78c241d3d738f0eb9386a2a94b524a7bedefe2448342379b3e075f654e60782
150,50,3,2,2,5,20,80,6dab99825702fe19aa906cd2e68ed54c9b56861f0bfb744462ee4238d08511ea
150,51,3,2,4,2,70,70,e730958db7312f433be63fb69b21974080bc67b9bb7838923ebf67da6ff482fb
150,52,3,2,3,2,60,60,843a62b86920ffb83601f3e2e1fca3f3029b20356b6228a04760b5d509f8822f
150,53,3,2,1,1,50,50,5934f4e95804807eea460e374b9416fea3766ee2fa075ad30cfc07c71169420d
150,54,3,2,2,3,40,40,b1605a53913e629d4134c4e3f6ada36b22ec83a1059f7552c870296e77a4cd8b
150,55,3,2,1,2,40,40,17e5826a405081d15a06a77809a91dc876aaf2865bcc5d5be5f07fab26ba3318
150,56,3,2,5,3,70,70,068e19738fb04422df54ccbd3e43bc446d565d1b39aa882052f85b6777f8feba
150,57,3,2,1,3,30,30,3e523cd5e18c59feff3890453fc2cea3120cefffedd04aa5eba4c169ced8c1f5
150,58,3,2,1,4,20,20,92442478b7b24af4670f7138d0e2b82e9c1961c7a57033e75bbf910068b28094
150,59,3,2,4,5,40,40,456e4f727b9fdde61026f0ab56d38b7062ee196c7c8298d2f0ad694b3bc27f79
150,60,3,2,4,4,50,50,028c9209b9406261ede696547f102e548dd731ab169a5b7575f3a66ae604b026
150,61,3,2,3,1,70,70,05b31afb6781792749b0d6b04bff3f81d0cef6b91f7315b84a5e8bff5cd10ef3
150,62,3,2,3,3,50,50,83ce528963863f2277a8b7aaf1ac93e72f7fd07d57e933a0f53bdcefd9e7364b
150,63,3,2,5,5,50,50,b99751c104dcb24e0a24f15922bfdabd9ea1d69f337f7d5c5206597463341938
150,64,3,2,3,4,40,60,c62764529ad4885bcc8a9adf534be4e8c7e3c27c80ff07660ef017e368f64840
150,65,3,2,2,4,30,70,a24f85152d16586ff8ea919a4acc7fb28dcdfee410bd89cbc7ee2febab43b026
150,66,3,2,4,1,80,80,89ab2ddd8c8f546f7e05f4fabe87156f5196971cb6011a17003d435368ce84ae
150,67,3,2,2,2,50,50,77bb4b4a4994ddf580749f370ce038915cc8f4c99e130439a7480a6936523203
150,68,3,2,2,1,60,60,809a8bbcddcc65dd8b6332f2ed901508ccdb544f5927a7e5c97094a4006cb557
150,69,3,2,4,3,60,60,926d148e8c3be528a492f1c49d89caf16dba119fa48a01f2f41c5b252c726f53
150,70,4,2,4,4,50,50,5b0353fb5b36e093d5091bad3104c868d9b633e45f0c9d772c76892a8be2ff1e
150,71,4,2,2,2,50,50,2fe514056a734a68febb05171dfea704d39df8721370cda26f62df59366cebf1
150,72,4,2,3,1,70,70,2e2d621846d1deaa08ceff8bbd9bb3776d851b8f336106ab2ef002df8759e54b
150,73,4,2,4,5,40,40,f44cfe772b5eab259daded61331445affdf974a6210e6ce788c07c7d96d04e69
150,74,4,2,5,4,60,60,ecbf681b8b5925b815adafda1d7ca470f9e8f00250994c5b56bc5c06c938162d
150,75,4,2,2,4,30,70,8acb2644b9860710a20898b0ee8cf8612e0cc2ab7fe789389c95b0b8e460b5e8
150,76,4,2,4,2,70,70,18d3a2fd1720e305984c3e5d56c20a3f29b747bf5e14edba356f09d444d27d5c
150,77,4,2,2,3,40,40,a56831d347225559556a6dbd7016244954e6c7ff7f03c4a3ca9e18939599fff5
150,78,4,2,1,2,40,40,7dc3385b316d93b821423086d633223bea21420d6df12799c7dee6c5b33a69b0
150,79,4,2,2,5,20,20,c52837e54722ddff75435be64650df69c60fe0f7e565b744a9f157f05b8a2f92
150,80,4,2,1,3,30,30,65d62da74ebccc6cd33d58292e3e1aba28670ea6e5b8f3db2691eccfed9fa769
150,81,4,2,3,3,50,50,85bfcebb152b12f769b23a94ae83d87f1f048b39a082ad8c0d0292fedb4af5ff
150,82,4,2,2,1,60,60,a75a1854e22d871b4ce02ac0d67e358eef1bcadb51b059ed3bfd4a6380011b7b
150,83,4,2,5,2,80,80,20227c1017c57ada346c2f38153ae0f450ad273521174514187ccf37b074aa1b
150,84,4,2,5,3,70,70,4b90145a730651174d9156f8cd204a08efea08cc913c699b0716d3b162a6bcc8
150,85,4,2,5,5,50,50,a342c53812bf456c31d77975f7a35d8103e1a7c26f4915652813f9de64394d9e
150,86,4,2,3,4,40,40,401da36d6fc812ae0155acdcb84ca5c7f69f6ee7f8c1763d18b20ce36532c2ff
150,87,4,2,3,2,60,60,428fe3e9ce2018dae632ed50a1fc50b17ad3b0af78d3ece5b8b5a4687a3e2963
150,88,4,2,1,4,20,20,03f0f5ab3d797da08bfbb263371050b2d907cdc20388adae5d2168f4240cbc14
150,89,4,2,3,5,30,70,2d86dc5f3c37ce39c68548e93229f66e1bc7fe5bb62f2e211b6c35b46f52c986
150,90,4,2,1,1,50,50,14cf892eae21c7c5d096dff2223a44d7d13972bef650dbca7b8b712db0b35df8
150,91,4,2,4,1,80,80,5a805448cbf458220896fc866657e7ea3c89c31ff6166a77feb91e7953ff6777
150,92,4,2,4,3,60,60,883ddc0411e7f210ca19805a713098214de63c7d58b568ee787862bd3f62acb7
150,93,5,2,2,2,50,50,8e6aae1b5c308820af7860fd2c536a616a2f7c243997606ffbc522e21df13248
150,94,5,2,2,5,20,80,33980214aacb88dbe6e459ad514037217d9c02ddd8452613436dbba9a6b22b93
150,95,5,2,2,1,60,60,8d684a14b5c9c7a51b56e444549e793a29e518cd988bc68a10e3aa82b7815637
150,96,5,2,3,3,50,50,41b583b9e91c755160ca3e19d4f25851b530c6f8181ffca669bd7bd2d703b6a1
150,97,5,2,1,4,20,20,54c2f2e42561fb79d8c6363050b6c174f4af1cb63ce7913aa3904d4013839da4
150,98,5,2,2,4,30,30,9d9d4b5ba6a1e5086b67c33119cb228512970122e211359b17aadf878ba441fe
150,99,5,2,4,5,40,40,040f86dd183455119d432dc4c71c97163752ce5c677965baa312b123d9db7615
150,100,5,2,2,3,40,40,45ff754239bc199aa8ccce3bcdee3dd15625c69a2074d7e5bca1901ea4616eea
150,101,5,2,5,3,70,70,4a0e2c133e74cbc8e6c759bd2bfba3d2ffb2c8b38b501828ac72dcb23cf8684f
150,102,5,2,4,1,80,80,39f0a39ba9ef8b9822d889901f211cf7c288700c7e3bfbd6095fbe60b1f2a09e
150,103,5,2,4,2,70,70,25a1a85771307e6ab546a4433cf84d1b105018da713b0b8a1ea61ffe6c25cdd2
150,104,5,2,3,2,60,60,e1fe2d6b82286029a3ad0c702dd1ad5857e7a630f78a1079f5830bba0ea603d5
150,105,5,2,5,2,80,80,94b885d054344c4521abf4989fd0d37ccdfb1a7625883feda910dea02e64030f
150,106,5,2,5,4,60,60,a10a5be899ec91b4848e30322a7081677b5d89c06cdb392011ba84b96ecd0e6a
150,107,5,2,4,3,60,60,a2d266ccb7bf8f5360c29f73c6550d799665d0e06742679e1ab40cd486c08921
150,108,5,2,4,4,50,50,94e21be5e7db8659e57ac4767935bb084442997c69d4de81e0330afc52b84ca6
150,109,5,2,3,1,70,70,96067285538206ee709d60c171a441dbb9116a3f0113b432227c0012106e22d3
150,110,5,2,5,5,50,50,e1f8e6a716f5699eaa4e778fb4c379855437083bbaa546ce764bf10e0ac6fc54
150,111,5,2,1,2,40,40,6f2da311d7b67fe5eb1a18069a15784895700595f01cf036770015ecdbb901f4
150,112,5,2,1,1,50,50,b65f0f12e6e77a85b6b012025b770c594a42d11c9712ec73e53751c5a0b96c22
150,113,5,2,1,3,30,30,1e7479223fd93eb51f4ea5a0734838ac141cf213dc0555a82c49d11c988056aa
150,114,5,2,3,4,40,40,60154db0f38d081a75e02de89442a4a33152d9881cbb1ce38d98916771495b4b
150,115,5,2,3,5,30,30,198d134cda1cf4661684e472b5a43d03ea7c34f983c1cd098aabcea262389c6d
150,116,6,2,2,5,20,20,f70083811389f98d9487af4075423c4455f428b9c0f6f178feb98e4ae3c774de
150,117,6,2,3,2,60,60,475c2921ccb5c51e100a0418753841877d497ccd11f7d3be20965c0a781a3254
150,118,6,2,2,2,50,50,91840ad71bb7ff908daa298d60b7331c15c268e85f68ea4d7f4a0cd92f2787a3
150,119,6,2,2,3,40,40,8426621a4a69e6029f15c03d7a2acb87172f7a6548eeadbd5d997e71dd22942e
