participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
147,1,1,3,a little,a lot,somewhat low,somewhat low,c6c52e7d142c883fa8073715b501e18fe0e266d14e5fe66c5489b796ae5c49ce
147,2,1,3,average,a little,normal,low,c97ba4984f2a7d03b96c94a0a28a89c604d58262b229e69079ad9bb43023e34a
147,3,1,3,average,very much,normal,normal,3a63ea97ced17108770aaac4322399c2bf950179c313bd65da93f50777b22a61
147,4,1,3,very much,very much,extremely high,normal,25fe5fe0222b3f44f4547a8b86c85733f48ece89c5eef90a140a43c75505c813
147,5,1,3,very little,a little,high,very low,05eca7585ea2e7c962ab172766f0e4bf4780b1bd33223042d27340680f4b2055
147,6,1,3,very little,a lot,low,very low,a4d8a298f5d75d380fe2dd1f589fb54bbef940ade3fb7378c707b5594c8c1b3b
147,7,1,3,very little,very much,extremely low,high,d1f406f5af94953013cde03746e95273c5cadba2e9bb3645ec0d2e17fa8184d2
147,8,1,3,a little,very much,low,high,7e871b0cdbe27250c53bb0a1ed525e5e0618637b90dd32aa8dd8ad352fc5f77b
147,9,1,3,very much,a little,low,normal,8a666cd2878036d52a8d662b88dbf2fa3684969ba5280e6100659601a319ea63
147,10,1,3,very much,average,normal,normal,fd035deb272e08cfc9c22988fa11bf9aefd81850e65de2e2a9392c6e02a5e310
147,11,1,3,average,very little,normal,low,68e506bafcc46c36a5c6134424c0c7e482b9b58910aa1a152d3a76d8ece02303
147,12,1,3,a little,a little,somewhat high,normal,2eb725a1b57cfd3443def017f3357b0dd1a6b98a57d92f02c3c0c42ba68db822
147,13,1,3,a lot,very little,low,high,58e8fc9aaae00714c7318958acc12bcb5cc65749a317245d7c6fff2e2e2812fe
147,14,1,3,a little,average,normal,normal,93809ef58c87f29276e22d83bae929073c38bd28e49cdc165b82954988496fcf
147,15,1,3,a lot,very much,high,normal,cdfa87afdf1c0d304828826b12abb96f0ceea64b477c5cf8c490c92261cfb6af
147,16,1,3,average,a lot,normal,somewhat low,5b9fc35a5b1f7b88f3eef7610e9fcb8a1036debb6f67c4e4636d32d1e8248155
147,17,1,3,a lot,a little,somewhat low,normal,24b6946d331266d1cf99e99b1f180610c9f4c65535702860aa0ced16f72cf2f2
147,18,1,3,a lot,average,normal,normal,e433182f3390277e44dac63f64dc41199bfae0e22130113bc6d3b00b0d7e08f6
147,19,1,3,a lot,a lot,somewhat high,normal,19d769b3f3049fa11c5600415ac3fe7fdfb089546c97bb026d21b8c904bc2595
147,20,1,3,average,average,normal,normal,9855c98c5b5c371b9eed6090420ceee3e018ab93333c152ee0c0ab4a016c5799
147,21,1,3,a little,very little,high,somewhat low,ca44479cd99a8299213b4f3cad4d83ae4e1ab5a88af491e074afcb979fc77053
147,22,1,3,very much,a lot,high,normal,53f4de3da9fcecda7e9d616f66bdadc382cb19d6385adebd002d8d557ccaf588
147,23,1,3,very little,average,normal,normal,0d16aa7417fd4668660250a7e33dc0c33bd57fba064b46964515db7dfbbcd5e1
147,24,2,3,very little,a lot,low,somewhat low,18a4601df9d2cf87daf36d17e5fc512fb391f637febf09d56fbbc01cd0873d9e
147,25,2,3,a lot,a little,somewhat low,somewhat low,2e5b90de50285a4830a73d1eb0b2e80295df72cb3f20759d395f5d4937362b5c
147,26,2,3,a little,average,normal,somewhat low,f4d4f9d2d3079ddf27a9602585366d1e1805765628142afc9e3e1a9a28b5cc20
147,27,2,3,a little,a lot,somewhat low,somewhat low,768d8c8bfa5024fad7757dd7b2a9fda8b0be1366c33572f6445f1eb8fad97800
147,28,2,3,a little,very much,low,somewhat low,3a85ee12453283a38ff63f83ff18caa623e825100fc5ec4c937625b99c13537c
147,29,2,3,a lot,average,normal,somewhat low,a48a47ae28da04c70bcd10c37db800cfafc1771902f254951f0f330d3f88dcc6
147,30,2,3,very little,average,normal,low,e76d5b9f14fb770a39baf24e36da197de7b0b721b35484c9c3012b7e1edf7432
147,31,2,3,very little,very much,extremely low,somewhat low,da0e4785ea40663a9c36e7586b2bc5bafb73228617ce3ca8f8fbec91fb6e4d22
147,32,2,3,average,average,normal,normal,510191da792a128e349ae79c35d46981204ba406c7f095a7904cec05fd859290
147,33,2,3,very little,a little,high,somewhat low,791e210c29004f7f28242b1475866f3451036a2a467e5a3d2fcb2e4d182d2fc6
147,34,2,3,average,a little,normal,somewhat low,0fd78ca486fd3cf3081b57c8e7e7bc8c16a86f31c1291572870227f2522c1ccb
147,35,2,3,a little,a little,somewhat high,high,7af3ec14d27fc44186c1c2646e42b20fbcd18bf5fce95ee1c1bef06cad371fd1
147,36,2,3,a lot,a lot,somewhat high,somewhat high,b42ec1d314c8e34bb19f48a2e00f4b5a7c909aa69f5b5cb01041b7e722f72ec1
147,37,2,3,average,very little,normal,normal,d71368376928bae21b7c059e8ee4cdc243e6bf12ce9416b3c20c745c4d536a9b
147,38,2,3,average,a lot,normal,normal,43fd65e64e76b676d2d1c46a84bb35e0f65724f690ddad1fe30c084cc44a861c
147,39,2,3,very much,very much,extremely high,high,615250774e302f97e510a93ffacb359e3a4941d7dc68b7deacec59e1e91228a9
147,40,2,3,very much,average,normal,somewhat high,773a06aafbf8d856566d45ee6120e46663605bb3d6cd99a72af002cfa9094a10
147,41,2,3,very much,a lot,high,somewhat high,d77652acae8fe1c9798ca3d131937185a6b7092b0c63eba8f4ac3b7860609973
147,42,2,3,a lot,very little,low,somewhat low,b564701bc7ca3c057f8700e4f6d5ca7b0d717501ceee44b47aea3a39934229f2
147,43,2,3,average,very much,normal,normal,412154f784e026d86aebc50800a1e3256f17c31a95d7ece769945f518d2e4212
147,44,2,3,very much,a little,low,somewhat low,98b9ee1bf109277e769f42b35bd3afe988946ad8b04a9831b077e894227dfcc7
147,45,2,3,a lot,very much,high,somewhat high,75bd69ed65bddba94103bd2d1aa0338e6e6745bf5f4b1bfc319b5f568a200de3
147,46,2,3,a little,very little,high,somewhat low,0e05ae3a32d9ef22198aab200e31bd015ed98bea4412424d226e3f0aeea64690
147,47,3,3,a lot,a lot,somewhat high,somewhat high,947055f48f3c303f0cd9098213b2a35e61d3d227a24d3f56e0697ebef0a337ba
147,48,3,3,a little,a little,somewhat high,high,f2630c2b7e2c74258c3f961664dc97fbeada8ca2a8b41c354653925cfaf266de
147,49,3,3,very much,a lot,high,somewhat high,a87dae03d9163cc2a16b1cf88dbdd7ed4af1ed90fddc2c0092d538599d2c669f
147,50,3,3,a little,very little,high,somewhat low,39c2aa62625eb203de3ae37cac302ac169edb17fc8488cd1451785b400a705d0
147,51,3,3,a little,a lot,somewhat low,somewhat low,5b97146ef20b4bb08b57ca283ae6e59877a29a827d6ff7cbed469dff142c2995
