participant_id,trial,block,condition,cue1,cue2,criterium,choice,prompt_hash
115,1,1,3,very little,a little,high,low,3bba0ad7eae7260bc5abb66e40c0774229aa86c01267811e3cd766fd24996b7b
115,2,1,3,very much,a little,low,normal,4743467a244f449443144c555fd77dce54c092c26e8fe1ba387ff6c19b654985
115,3,1,3,very much,very much,extremely high,high,0483fd11ee5e5b6058fceba62302f2c08f52634185c08dd52310c7d0a1cab1c4
115,4,1,3,a little,a little,somewhat high,somewhat low,705f4c13f1bba5ef56eb112d6496b31c6e4e9550d279b5bc407c88a7fb1f94ef
115,5,1,3,very little,a lot,low,somewhat low,dd8d7cfc5a3713de3d85374d602fd6c74fa45e917b5604d81132f9cd8c831a00
115,6,1,3,a little,very much,low,somewhat low,0845c2d64240c92244536abb4c4b21b3b3177231b098323c84a35ef74a6673cc
115,7,1,3,a little,a lot,somewhat low,somewhat high,48159c0097dcc2b6a33c5f768bbf631c3efb5bea1a2654748f823345623a73db
115,8,1,3,a lot,average,normal,normal,092963ace57d8a194c2c2ae9a96f5accda50c2f4fe14ef80c0c8720ebbf16afc
115,9,1,3,a lot,a lot,somewhat high,high,045709f793fa53d6421493f47a58836be307bc4b7dad80ae408528421ad9295e
115,10,1,3,very much,average,normal,low,3e3c184e73c68d981093ab1178b046cb2a09e30d2b63a77b05eb37ef95b948a6
115,11,1,3,a lot,a little,somewhat low,normal,582f96174254fcdb895a716e91ecb7088935c7b8cab592a82f20b539ba803b0a
115,12,1,3,average,a lot,normal,somewhat low,a4c955edf53ef69618b10f3a6344879a11e640b6dcd2f30c8fc3cb48b56679de
115,13,1,3,very much,a lot,high,high,05f774cb93f75c63d7d5d0c79057071ee5edfb19aa302d509705c2170505dffa
115,14,1,3,average,average,normal,normal,cbbc3970a86ef517158042e38f351d44bd4db667505e11dba2fc02df4b2d635e
115,15,1,3,a lot,very little,low,somewhat low,e18d2184d2d612da02c08e8418cc70a724727fe6acb09b3ae5c6f9b2bf23be31
115,16,1,3,average,very little,normal,somewhat low,4f157646a70106268a235dcb3a4232a53a5856a9c28cf1b14bce64aee0e6b628
115,17,1,3,a little,average,normal,somewhat low,047323e93925914349a5fdf8443d6a7df85b1b017a12bcd5b4e7aff7320d070d
115,18,1,3,very little,very much,extremely low,low,9106ba92cf1fba3daf32f3de8973f708b9d3d008a3fc49a566463285cc3dd385
115,19,1,3,average,very much,normal,somewhat low,0c00ed196a528778a56af5b6dc9905e895a5610a45a1037839ba991b70f89866
115,20,1,3,very little,average,normal,somewhat low,4def5009fc61a196f7a3556449c1a97f226e110299a19746a07aadb660b8565a
115,21,1,3,average,a little,normal,normal,40258e9ab9ced2bbdb4c53a3e59396338da44a2e9c26ed928702d1dd48041797
115,22,1,3,a lot,very much,high,very high,fc24983e99308b6b5122be60c199c5ebd6c079670b766c2f9f69b46e7ea4e5eb
115,23,1,3,a little,very little,high,somewhat low,2d6d82dd3d9867e6a2d7042576b974c1e4569599ffcbaa4be3f7a85441ad1b89
115,24,2,3,a little,very much,low,low,39725a640fb965c8a3f2c90aae5ecb56abd918d55a1cff9a41b009bb79cf8a70
115,25,2,3,very little,a lot,low,somewhat low,fadace78b83bb70470b5b563c282d950b7da1f19b3f45b443be72e9b28fa4411
115,26,2,3,very little,average,normal,somewhat low,e909a416cae11893f19ddf4cdafd718ad6e4e324bb369150e001b0b800856c7e
115,27,2,3,very much,a little,low,somewhat low,9899c22f6012df4de12ee01477e427a54006994a06c0553ad26e8c8862e47cb4
115,28,2,3,a little,average,normal,somewhat high,c51bd56b797c4d1aa1595c5458b14f5fcaa0638f7647c403e2d517afe2feef73
115,29,2,3,very much,average,normal,somewhat high,0fa88323dff3f7ec4effe38117ac802550b25d292689b97b23d0a914f107afa6
115,30,2,3,very little,very much,extremely low,very low,e778612c9971df281eeb82c967a510473af729e48b0d2339cfddaa3bfed4f130
115,31,2,3,a little,very little,high,somewhat low,1eff6b0696c3010d159f489b860b615b888ad826a20b38dc4054fcb7fdc538f4
115,32,2,3,a lot,a little,somewhat low,somewhat low,5f2f0aae4dacd47fb35dd0e6c15612b71e9eea6a672358eec8422dd1cf2bab2c
115,33,2,3,a lot,very little,low,somewhat low,28d65709a73a105b84079e1bb8367c87e77aa04bf81319f5918623710be74b1f
115,34,2,3,a little,a little,somewhat high,high,f064cbcded4c1e4218d1afb4cc34eb3252fe1bf8ddbe9ae32bf1d19918a5f39b
115,35,2,3,a lot,very much,high,very high,7e5f05f2e727a572105bd617c9a59500631ce2325aefca3b6471eefd6aee6928
115,36,2,3,average,very much,normal,normal,79244f4ac37547a974ee742f590cceafba59eedff8b2dd54040873712168a8a4
115,37,2,3,average,a little,normal,normal,1e92c4430c3bb9526d2556362d36be033f79d914f7a66e154e96d0b9d7ac2d0e
115,38,2,3,very much,a lot,high,high,32e5eb396d2457d43c1fdf4afd536ae2affe53e2c4afb1a1535ac922f4dbf7d3
115,39,2,3,average,very little,normal,normal,81ff097346ecf10285a3bd39a57fb8801cfb13a937c182b3bbbd0239e049e198
115,40,2,3,very much,very much,extremely high,extremely high,eeebbdc3bdf1c0139412007aa3db3afaec70ff91ed61d0df91f9be7479358446
115,41,2,3,average,a lot,normal,normal,dab04a9a9be6dec64060a023cba8865b6e809c0dada2ac8e758d1db8bcff5487
115,42,2,3,a lot,a lot,somewhat high,high,f40c42c2d97340fc124bf572ebc30de302d74f4530e31195ae0b4043dfc489ed
115,43,2,3,a little,a lot,somewhat low,somewhat low,b982c1d5542fb79a58e2552737c41aaffef7de29951cad2eab8a626bb60d25e2
115,44,2,3,very little,a little,high,somewhat high,96b854c0250f00f053410c01bf59a6273940e95d81fe095846e7576250d1ff56
115,45,2,3,average,average,normal,normal,993a7bd3f13040af02a2177c93e453079276a972be39bcd2ff0bec760e7978b4
115,46,2,3,a lot,average,normal,normal,4b5f15659db7ad0a2cb1a91cc11b88ca7ca9dd67030c27377383125a35c66d82
115,47,3,3,average,very little,normal,normal,ab644eea2c961622dd66752d8957db219ebaa166a9306ce2facaf85b328b8f90
115,48,3,3,very much,a little,low,somewhat low,12448b2df013e3c5341b5406cf4e26c4be937a2fde845967ae646f6eed719e58
115,49,3,3,average,a lot,normal,normal,99deb2af55f818e8609217b92cb1a2e9cbbe08f52ca5315099dc72984399fea3
115,50,3,3,very little,very much,extremely low,extremely low,933ec17bfc452ec05748a93dad5ef1711958f55ae501a180acba63274d2d520f
115,51,3,3,very little,average,normal,normal,06ad6e651fa63a72d3f615263accd3b944cbec53c41ea4561f9e107600b8af57
115,52,3,3,a little,a lot,somewhat low,somewhat low,bbee8624da4f256af4a1dd8b99ad451fee8874287c258b954ad8786c1e8dee5f
115,53,3,3,a lot,very much,high,high,5197a01d4982fba67b527d976738b4d3e25a31808c64c2ca1a4080415a6e1b00
115,54,3,3,a lot,a little,somewhat low,somewhat low,3af9a036bb4395df70ca9f573e288e5a05fe5c039bbe69a4abf9cbcfd67630f8
115,55,3,3,a little,very much,low,low,2bf051b4df00bd5cf9bd647ded8aeb5671a1d9d91a8d1214e541dc2c34c59816
115,56,3,3,a little,very little,high,somewhat high,0d6f17872557714256eb49d3d6b4a49424f4b43591caea5de49ba3c8c70baa16
