participant_id,trial_index,ground_truth,nll,top2
70,1,27,4.684746265411377,"[('1', 0.8313150405883789), ('2', 0.04138873517513275)]"
70,2,29,0.7523598074913025,"[('29', 0.4712532162666321), ('26', 0.22260424494743347)]"
70,3,30,0.9111557602882385,"[('30', 0.40205928683280945), ('28', 0.24386128783226013)]"
70,4,17,8.02235221862793,"[('28', 0.24725079536437988), ('29', 0.21819807589054108)]"
70,5,8,6.0831403732299805,"[('28', 0.26364800333976746), ('1', 0.26364800333976746)]"
70,6,21,1.4605365991592407,"[('19', 0.5568070411682129), ('21', 0.23211169242858887)]"
70,7,22,2.7320234775543213,"[('19', 0.8985044956207275), ('22', 0.0650874525308609)]"
70,8,23,1.0282294750213623,"[('19', 0.5203625559806824), ('23', 0.3576396405696869)]"
70,9,24,1.788127064704895,"[('19', 0.6615782380104065), ('24', 0.16727317869663239)]"
70,10,25,0.517160177230835,"[('25', 0.5962112545967102), ('19', 0.3616204261779785)]"
70,11,26,1.3106861114501953,"[('19', 0.5708172917366028), ('26', 0.26963499188423157)]"
70,12,6,7.1476287841796875,"[('19', 0.5232850909233093), ('27', 0.35964828729629517)]"
70,13,12,3.398531198501587,"[('19', 0.27984169125556946), ('5', 0.1923321932554245)]"
70,14,13,4.1059250831604,"[('11', 0.5455695986747742), ('19', 0.17712050676345825)]"
70,15,11,1.1160950660705566,"[('11', 0.3275563716888428), ('19', 0.1753282994031906)]"
70,16,23,11.616837501525879,"[('16', 0.6115015745162964), ('14', 0.3273131847381592)]"
70,17,5,6.222110271453857,"[('16', 0.5503998398780823), ('14', 0.33383437991142273)]"
70,18,10,2.592034339904785,"[('16', 0.3802088797092438), ('14', 0.2613134980201721)]"
70,19,28,5.912180423736572,"[('16', 0.40164750814437866), ('14', 0.24361154437065125)]"
70,20,29,2.4354777336120605,"[('16', 0.23800164461135864), ('4', 0.16357596218585968)]"
70,21,14,2.721543312072754,"[('11', 0.4860016703605652), ('13', 0.20259562134742737)]"
70,22,15,4.157767295837402,"[('13', 0.5869783163070679), ('16', 0.2446890026330948)]"
70,23,13,1.2479491233825684,"[('16', 0.607775866985321), ('13', 0.28709301352500916)]"
