participant_id,trial_index,ground_truth,nll,top2
54,1,10,7.367955207824707,"[('1', 0.7843065857887268), ('15', 0.08266530930995941)]"
54,2,9,1.1365424394607544,"[('9', 0.3209267258644104), ('15', 0.2499379962682724)]"
54,3,8,0.7581688761711121,"[('8', 0.4685235619544983), ('11', 0.3648865222930908)]"
54,4,11,1.814704418182373,"[('17', 0.3448297679424286), ('7', 0.3448297679424286)]"
54,5,12,0.46996617317199707,"[('12', 0.6250234246253967), ('17', 0.17907220125198364)]"
54,6,13,3.1549153327941895,"[('15', 0.4045760929584503), ('7', 0.31508415937423706)]"
54,7,7,1.7858089208602905,"[('15', 0.40219876170158386), ('14', 0.3132326900959015)]"
54,8,23,9.972372055053711,"[('6', 0.48559901118278503), ('15', 0.333746999502182)]"
54,9,26,5.334705352783203,"[('17', 0.3380012810230255), ('15', 0.2050081342458725)]"
54,10,29,2.9813473224639893,"[('17', 0.33076491951942444), ('15', 0.15624229609966278)]"
54,11,6,4.774226188659668,"[('2', 0.8613742589950562), ('5', 0.04859541356563568)]"
54,12,11,7.438823699951172,"[('2', 0.5690289735794067), ('5', 0.2372065633535385)]"
54,13,15,3.4837911128997803,"[('12', 0.25697124004364014), ('2', 0.25697124004364014)]"
54,14,16,2.3322865962982178,"[('14', 0.43505337834358215), ('20', 0.2055046558380127)]"
54,15,14,1.55055570602417,"[('14', 0.21213005483150482), ('20', 0.16520705819129944)]"
54,16,6,9.180545806884766,"[('21', 0.4468441903591156), ('20', 0.23917846381664276)]"
54,17,3,6.222400188446045,"[('21', 0.2599151134490967), ('20', 0.17863687872886658)]"
54,18,12,4.807919502258301,"[('21', 0.2105737030506134), ('25', 0.18583065271377563)]"
54,19,13,4.543608665466309,"[('21', 0.18850919604301453), ('20', 0.1468111276626587)]"
54,20,14,1.6253876686096191,"[('14', 0.19683535397052765), ('20', 0.13528282940387726)]"
54,21,15,2.0638864040374756,"[('23', 0.1847251057624817), ('20', 0.14386406540870667)]"
54,22,26,6.341091632843018,"[('23', 0.1586441695690155), ('20', 0.1586441695690155)]"
54,23,29,3.986220121383667,"[('21', 0.19964386522769928), ('25', 0.19964386522769928)]"
54,24,18,4.015704154968262,"[('28', 0.2488999217748642), ('25', 0.2196534126996994)]"
54,25,16,5.254584789276123,"[('20', 0.22210948169231415), ('21', 0.19601091742515564)]"
54,26,2,5.385671138763428,"[('20', 0.46735262870788574), ('14', 0.25015580654144287)]"
54,27,3,4.496823310852051,"[('14', 0.3256853520870209), ('20', 0.15384286642074585)]"
54,28,4,2.6185848712921143,"[('14', 0.41954484581947327), ('1', 0.09361310303211212)]"
54,29,5,3.3325321674346924,"[('14', 0.43494656682014465), ('16', 0.20545420050621033)]"
54,30,6,4.318758487701416,"[('14', 0.4409787356853485), ('16', 0.20830360054969788)]"
54,31,16,1.4417656660079956,"[('18', 0.26800069212913513), ('16', 0.2365097999572754)]"
54,32,15,2.8026843070983887,"[('18', 0.6520171761512756), ('20', 0.09999007731676102)]"
54,33,14,0.6287119388580322,"[('14', 0.5332782864570618), ('18', 0.36651644110679626)]"
54,34,13,1.0442829132080078,"[('18', 0.512075662612915), ('13', 0.35194411873817444)]"
54,35,12,1.5548787117004395,"[('18', 0.5741418600082397), ('12', 0.21121498942375183)]"
54,36,18,0.47196072340011597,"[('18', 0.6237779855728149), ('20', 0.15771576762199402)]"
54,37,23,4.820085048675537,"[('19', 0.7260873317718506), ('20', 0.162011981010437)]"
54,38,24,1.2025737762451172,"[('24', 0.30041998624801636), ('20', 0.23396733403205872)]"
54,39,22,2.573479175567627,"[('25', 0.43890202045440674), ('20', 0.2073226273059845)]"
54,40,25,1.644675612449646,"[('20', 0.40874016284942627), ('19', 0.2479134351015091)]"
54,41,4,1.3411755561828613,"[('2', 0.29636141657829285), ('4', 0.2615380585193634)]"
54,42,2,0.5678949952125549,"[('2', 0.5667170882225037), ('5', 0.3033418357372284)]"
54,43,1,0.24769175052642822,"[('1', 0.7806005477905273), ('5', 0.17417551577091217)]"
54,44,30,7.32163143157959,"[('5', 0.8214932680130005), ('6', 0.09811338782310486)]"
54,45,29,1.6516480445861816,"[('5', 0.5905812382698059), ('29', 0.19173365831375122)]"
54,46,28,0.6051661372184753,"[('28', 0.5459837317466736), ('30', 0.2275998741388321)]"
54,47,3,7.27719783782959,"[('30', 0.6688482761383057), ('27', 0.217143252491951)]"
54,48,2,2.4967308044433594,"[('30', 0.2536674737930298), ('27', 0.22386078536510468)]"
54,49,6,6.082883358001709,"[('1', 0.4347938597202301), ('30', 0.2053820639848709)]"
54,50,5,2.017948627471924,"[('1', 0.2191610485315323), ('5', 0.13292787969112396)]"
54,51,9,4.884854793548584,"[('4', 0.3214688301086426), ('1', 0.1949806958436966)]"
54,52,10,1.547767162322998,"[('8', 0.35071995854377747), ('10', 0.21272242069244385)]"
54,53,8,1.3000954389572144,"[('8', 0.2725057601928711), ('11', 0.18729029595851898)]"
54,54,7,1.2113759517669678,"[('7', 0.29778727889060974), ('11', 0.1593940407037735)]"
54,55,14,5.684732913970947,"[('4', 0.2698920965194702), ('1', 0.16369783878326416)]"
54,56,5,1.8158131837844849,"[('2', 0.3903103172779083), ('5', 0.16270555555820465)]"
54,57,6,2.2108185291290283,"[('4', 0.5566499829292297), ('2', 0.2629428505897522)]"
54,58,7,1.0915017127990723,"[('4', 0.4310626983642578), ('7', 0.3357119858264923)]"
54,59,8,0.6966383457183838,"[('8', 0.49825745820999146), ('4', 0.2666980028152466)]"
54,60,9,0.6109150648117065,"[('9', 0.5428538918495178), ('4', 0.3292575478553772)]"
54,61,25,2.433793544769287,"[('29', 0.734332263469696), ('20', 0.1126135066151619)]"
54,62,27,4.659536361694336,"[('29', 0.5170910954475403), ('26', 0.1902271956205368)]"
54,63,23,5.294389247894287,"[('29', 0.39876246452331543), ('28', 0.27406513690948486)]"
54,64,22,2.046194314956665,"[('24', 0.2735709547996521), ('29', 0.2130572646856308)]"
54,65,21,1.2089864015579224,"[('21', 0.2984997034072876), ('24', 0.2324717938899994)]"
54,66,20,0.6005640029907227,"[('20', 0.5485022068023682), ('29', 0.17807258665561676)]"
54,67,19,1.154130220413208,"[('29', 0.35731762647628784), ('19', 0.31533166766166687)]"
54,68,18,1.3390724658966064,"[('18', 0.2620886564254761), ('29', 0.23129244148731232)]"
54,69,17,1.262826919555664,"[('29', 0.36319082975387573), ('17', 0.28285330533981323)]"
54,70,24,2.5369668006896973,"[('29', 0.35452842712402344), ('16', 0.24366357922554016)]"
54,71,9,2.5672106742858887,"[('3', 0.26788145303726196), ('5', 0.23640455305576324)]"
54,72,16,7.706948280334473,"[('8', 0.49314677715301514), ('3', 0.1814185529947281)]"
54,73,17,1.2463700771331787,"[('17', 0.28754669427871704), ('15', 0.2537590265274048)]"
54,74,15,1.533571481704712,"[('15', 0.21576368808746338), ('18', 0.16803693771362305)]"
54,75,14,0.5724180340766907,"[('14', 0.564159631729126), ('8', 0.08651668578386307)]"
54,76,7,2.6918115615844727,"[('2', 0.34410396218299866), ('1', 0.1117141917347908)]"
54,77,14,7.049908638000488,"[('2', 0.3499698042869568), ('6', 0.2122674137353897)]"
54,78,19,4.925920486450195,"[('13', 0.30853480100631714), ('2', 0.1457415223121643)]"
54,79,20,1.5615630149841309,"[('18', 0.30526867508888245), ('20', 0.209807887673378)]"
54,80,18,1.5688952207565308,"[('21', 0.20827515423297882), ('18', 0.20827515423297882)]"
54,81,21,2.516247272491455,"[('17', 0.2818874418735504), ('2', 0.13315421342849731)]"
54,82,22,0.7525452971458435,"[('22', 0.47116580605506897), ('2', 0.08187632262706757)]"
