trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,N,1,N,Q,0,0,23f3f5150c61c38280d43c8489332b42705cc1b8d5b96cd6df3d9d87970e2d42,1634535062,2
2,Q,2,N,Q,0,0,17b813fd2a2f71e182385d7154c32b09e4e34af3ae9332d0842dbdac009bacd0,1634535062,2
3,N,1,N,Q,0,0,e4b8e76db7d6cc343ef59da4a1afd163a806560da95f978cb345636de4da95b5,1634535062,2
4,N,1,N,Q,1,1,ac257d6b40942c07c3215eba60039177323a0ee38e6b8c32c4f8354ef898cc93,1634535062,2
5,Q,2,N,Q,1,2,234c122115afa4c69612edf75d4b745f67d65ff7d453a708afae8080ce2834ec,1634535062,2
6,Q,2,N,Q,1,3,b78e5674a61da6e01207d64fae60a92bb4a2477aff51a7e90e32825bbdcc223e,1634535062,2
7,N,1,N,Q,1,4,e755795db6995f9c4ee780d2c86522be4451cb9c1f78815566fb5ed694fb2e4e,1634535062,2
8,Q,2,N,Q,0,4,968fddea1774fb353bf8d44c3ce649934614d781b3bb1d5d3f8f0f4e00d0c02c,1634535062,2
9,N,1,N,Q,0,4,7fb62bddef1a6e129cb1ec91cc11c4942ce76d613ffae348a5dfcb64b4d2ac16,1634535062,2
10,Q,2,N,Q,1,5,59a8a03caae7528b5d9626fbc42b286cb242fb6e26e8d4e5b12061475c7c41ce,1634535062,2
11,N,1,N,Q,0,5,0e0179cb595399375e4077fa70c704f54fd6e9ef4d907d7c348ea4a3f584a40f,1634535062,2
12,Q,2,N,Q,1,6,cbd612259b72ac2ac06fa0f5830f1cafc9411b3e8af779ed049d2bfb370e204f,1634535062,2
13,N,1,N,Q,0,6,2e4342c79ca995b324823dff8c3fe0b3c1c599b32a5b6dcfb73d7262ea26b8c3,1634535062,2
14,N,1,N,Q,0,6,965a8e5edba18dffe7df65791cc42480aae42ae96dd27b682af912b449ff55c1,1634535062,2
15,N,1,N,Q,0,6,bd685152de7184e4cad2dba2b31221e86f0a8ad177d12f404ce8df7cd24fc36c,1634535062,2
16,Q,2,N,Q,1,7,63e6ed4ee4ccc401129353e4b1e08e839ff97e2c352e066fcc6cc1730b0d0a21,1634535062,2
17,Q,2,N,Q,1,8,d04f3b3ce2d50a03ac9fcb2021e6c3219954b5139efe0842945b4c1a350c07c5,1634535062,2
18,Q,2,N,Q,1,9,e1c74a88f2788fbceba2e875898f8014c6d36590769b38891c2d70ae0c5805c8,1634535062,2
19,N,1,N,Q,0,9,fdbce0e638b5e4690d8ee65c60ef20ad7c8a48b33e037797c5a23ece417bffd3,1634535062,2
20,N,1,N,Q,0,9,8241f650a528671c4d5633daeaa4eb48c2fd9b020bbdd69af9af1449a9c92b13,1634535062,2
21,N,1,N,Q,0,9,ef0120ffcef7233aba9a83ba648509dad833b5ea2b430b53a0b9bfb2a59a3afd,1634535062,2
22,Q,2,N,Q,1,10,ac97806dd1eb9daf9d7cb0874e917b4a40de3c72d88ec0187626f4f9dfd99885,1634535062,2
23,Q,2,N,Q,1,11,8fa28169ef210ca157eb02c4c78a24f2b59f57fb773131931d9a28d62ad47ab9,1634535062,2
24,N,1,N,Q,0,11,2fd9ea87b893bb81cb645212606f695aeedc2a1938f42c0c99c1580a93b685a9,1634535062,2
25,N,1,N,Q,0,11,20c625edca4bcf1a9dcc7a74b785fd823f7935d80d5f6e957b1483b023e94e2c,1634535062,2
26,Q,2,N,Q,0,11,418147bee93eada3f0ec90b4a9131891ba6f8b3c49442d6ab626a218fde1b4b1,1634535062,2
27,Q,2,N,Q,0,11,f111d29e38660536b2a21fb1badd0ddce3c21ccedca09953d6f7c70da4e0d16b,1634535062,2
