trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,X,2,K,X,0,0,0254ec362db0182ac725a9d6edf44dbb0dea755f9cd32548daad4181238858fb,432652533,2
2,K,1,K,X,1,1,1bf8f0ca2e9d9101a533d477f05081e738db5764978207811aa7fa4be3a1bf9d,432652533,2
3,X,2,K,X,1,2,4d50ab20710110fc4d8817beab2d1a339ca3573f6a2c2fa6425b334cf4885dfb,432652533,2
4,K,1,K,X,0,2,ac13d5efcc7da77db3de32d7384e061c5878f8c22e843c29b7d7527661edeec5,432652533,2
5,K,1,K,X,0,2,b4240cddcb387aa4e14682ca86b13847430ced9b9e6bb13665092205b12dd8b5,432652533,2
6,X,2,K,X,1,3,b2aba5243a2def56b0c6a05c2bb6e7ab06f44536a84d41f73fd79bdefb91c084,432652533,2
7,X,2,K,X,0,3,349c796c025da9711061e01da76794f606783b8e4228a984a5addbb8b39a7791,432652533,2
8,X,2,K,X,1,4,a85be504057288100a3963a84f70f72f626d723f29210898258a141a2e7c1b8e,432652533,2
9,X,2,K,X,1,5,96b3daabce60878a7f266d5f9db2155146be4ab113bdacaf70781949877fb27a,432652533,2
10,X,2,K,X,1,6,b0d3269cd82094dcfc96496a19618b1a3d5cd0370c9cf9505bc2e720614f7c6e,432652533,2
11,K,1,K,X,1,7,0f4cc1ac6a9b2bcd2c0c08f6c426fe7dd0185c84f2d1db9a1c76be1251443fde,432652533,2
12,X,2,K,X,1,8,acd800b90762033891bbe2c6453b2f29f81654533611b852d42f2582dce06fca,432652533,2
13,X,2,K,X,1,9,55618094ce7b89a1d368da6fd696d587ab3384d516e2899cfaf7cbfac6ebb5c0,432652533,2
14,K,1,K,X,0,9,aec1386ccf30a79e663cb7644ca4c219e10695c59bd1539695a4a7f26921bcff,432652533,2
15,K,1,K,X,0,9,0f8b5c8193c1164d799d27df94c98da71b806994edb5bb2f64bd0e749166af61,432652533,2
16,X,2,K,X,1,10,3a9133546179600d6b088c4c7f80c467e68998ba96e9673be63db0d34bc1051b,432652533,2
17,X,2,K,X,1,11,0e78429c4cf2a38635f052c72d2eebb8299d415fefd80b46383eaae5b67f6c69,432652533,2
18,X,2,K,X,1,12,77e77f160fc926da8950719426f488584ec1b380601b610cbc8308028083c1d2,432652533,2
19,X,2,K,X,0,12,3051791efa441a1cc894f5c67a984e9cbf828908dc7bacab34cd3f916d60fd20,432652533,2
20,K,1,K,X,0,12,ba905bd68c4034c3fd54a4e1627b4638920e08dc23e3e980581cec47e96b0aa6,432652533,2
21,X,2,K,X,1,13,e81cfd37a3bfbd84c6aac21fbeec2f39fb242af440b4635f7ce6c673cfa1b8e9,432652533,2
22,K,1,K,X,0,13,eba378ea316600542b623ced4c4cb886556098af37d56b3e8615b7d61b56a66f,432652533,2
23,K,1,K,X,0,13,6d995d67e0aa7acdf8492e447e53d4312309e3b1c8a2c65d2120ca46b2529f8d,432652533,2
24,K,1,K,X,0,13,9aec0e08b15c8dc020d83b4b186b5f08929842597a2e194e16816a560c2b77d0,432652533,2
25,K,1,K,X,0,13,a502bcb6508b249769236b346fc8ac420ab463125d61011a15fef53b76579a4a,432652533,2
26,X,2,K,X,1,14,b186a5ad09162a2bf0aa116b5cff24b896ee4e36957d968d084be8c3f2852616,432652533,2
27,X,2,K,X,1,15,ba9ec56e4d4317d3e002881d82c3edbd8e56b83489ae1c1834f13f4261da78a5,432652533,2
28,X,2,K,X,0,15,2ec952e2b0659c72274e91ff66988a12d7d0f7a4db7e27b1413f0bbab40370e2,432652533,2
29,X,2,K,X,1,16,c59cc280e0a4c5d1fd6f77c170cce7666ad82bc9e64936aceb7e10b76e4b7c59,432652533,2
30,X,2,K,X,1,17,4a585be3dccbd07384e0a9bed84c9154539eaac176b826c664bcb839d1641a0d,432652533,2
31,X,2,K,X,1,18,005e8cf412173fe28f7f17e4eb657848c61f093e53c06154811797b15fe567da,432652533,2
32,K,1,K,X,0,18,3bbc7da9db7dcece84dddb77746ee42fddfefd77d81eca2921901c32fae087ab,432652533,2
33,K,1,K,X,1,19,6cd2639e477c314fef6cdfecde2eb19c360f8e8de80b1efe67311232a20fb33e,432652533,2
34,K,1,K,X,0,19,8ec8f9b90de0fa92c4fd0bb02ff20a562dca41952a8144685c06d11573fb8c94,432652533,2
35,X,2,K,X,1,20,691d2a7ff8ef209d8b09d2b773962b09ccbf05458386b152a94b721f1d1b5e5d,432652533,2
36,X,2,K,X,0,20,b840df7983e8dfdbbacb48d042e4ec09aba3973b5e31206bb6c1afe2471f25e9,432652533,2
37,K,1,K,X,1,21,1a6ec23d20265d933fe28469fd50aa7fb874db18277e5f44a6ae5bdac2f9a98f,432652533,2
38,K,1,K,X,1,22,dfe33991b67119179b635e38f817640153e1ba590454759265c1370cccbd9a92,432652533,2
39,K,1,K,X,1,23,d48faaaf2239b322f22c618de2c9228d418f8533a5bd6772d8a18a01b3d8b8a7,432652533,2
40,K,1,K,X,1,24,3662318ab330030426189b7fa0d9328aef90b1f02ae0e8ec4cc4f81ca2b2f613,432652533,2
41,X,2,K,X,0,24,604a155ad3f7a53e0266e8f8d2ce2f187dafc34ad656e6d8f1ff7b8e1788c881,432652533,2
42,K,1,K,X,0,24,46b4fc2b6fe236aacb83aa132add4f7f1f11f252d0369e043c969cec2d9fbb74,432652533,2
43,K,1,K,X,1,25,954a9e32fb9fd8e7363cea22ce70483dd91c00ce0178f4f73fc9ecf6d0f98fbb,432652533,2
44,X,2,K,X,0,25,575de8a348c46837dc9aea5ec0c6028430885352636b2b114cb10eae5017008e,432652533,2
45,K,1,K,X,0,25,a3d390814b144b7d55fe79fcb1e667dab34f9623984dad48b809a6938c411ae6,432652533,2
46,K,1,K,X,1,26,c9f19d9c51d08ef4c0a9556839029bac99f52a0260c20a0b700111f1ea05add9,432652533,2
47,K,1,K,X,0,26,27753749ef80252936c94223ebdd19f536da10a788075859c9cd9452746b12ed,432652533,2
48,X,2,K,X,0,26,b376b1a50378b18e08710c4d975b3cfbdfd0ff241d9d352832f50840a48e06ec,432652533,2
49,X,2,K,X,1,27,2b06ad324013ad96c7cec82c827ad356fabcff2c1812c5bdb383735d4a317d96,432652533,2
50,X,2,K,X,0,27,888dae05368d4fa78218b3da7711180055102de2364fd61a4912b7ec2e0800ea,432652533,2
51,K,1,K,X,1,28,8f64b424bff6ed483d43b3a579a15743518ba84e6d23088697652e0da9ce5756,432652533,2
52,K,1,K,X,1,29,488ac6e18715aa58b6a5b3c8b16f7cf3d75d35c1ac8039fefc85e8baaaccd6de,432652533,2
53,K,1,K,X,1,30,5c0041dac4c01be6450cc81b80129e741f0b64e3b7084001d1e52d11ddccf5f1,432652533,2
54,K,1,K,X,1,31,5bfa9a6e6b0a5ed416d8dd4cb8cdb7ae4cc33c28b4393fa5535c505cf8c997f7,432652533,2
55,X,2,K,X,0,31,90dde39f444a9440510461f004cb117d8ec7e22efed949f50b1d8570b22b8b7b,432652533,2
56,K,1,K,X,1,32,c7f5c67a70c347d1f2cf75785a8eac5f0d6d864d027c034f2a15addddb536d48,432652533,2
57,K,1,K,X,0,32,93d5c4f45aa43e9e57f6e078af35e0bc190876484804bd8c4a0a5985d5be2db5,432652533,2
58,X,2,K,X,1,33,ffd2b84c1984b71202dce2e983e5837913c6b44ef0a618143328b08299f7fa68,432652533,2
59,X,2,K,X,1,34,308b9f24f08f9529caa3ffa89ef0a1589a140802769ee5576ad33d4d74dd6c8f,432652533,2
60,K,1,K,X,0,34,dab8aae798f4beaa62a3968d8498d048401e6456a40df15394fbcc6d606d0efe,432652533,2
61,K,1,K,X,0,34,6af2e9b872ff828f7ff4ca1860f7219ae5ec9ff7063fbd663f2c5adc82853374,432652533,2
62,X,2,K,X,1,35,abf00b3175e7c7984df9bfa252d2d67867d4fe336198a2671a31b0d83705c4b5,432652533,2
63,X,2,K,X,1,36,c59ef42ecda6895b08d330262e24555fe19bfa1aa51669c62bf1258f84ce80b6,432652533,2
64,X,2,K,X,1,37,f6a33aa768d89c46f096f46770a49cffb2d5b7d7ea709b7a1e8d1406c3f17971,432652533,2
65,K,1,K,X,0,37,9cbede6c9f139971ea078d4bd1ffb623cd11b249777473025d3b3f257c0f6e96,432652533,2
66,K,1,K,X,0,37,772ed274f8426765030c5503593a666291ccde7c0f7fd1b67939c6806f65ae12,432652533,2
67,X,2,K,X,0,37,e5ddd0fc4679fbda4cbb0acd42a86a04ca239cd5a51ef516bdfcdd93a430f6df,432652533,2
68,X,2,K,X,1,38,0792b6d62904387974372f23b61c5317c1473d86c302440fbf2ad3ede025a125,432652533,2
69,K,1,K,X,1,39,cb1298cff4bbc25dbd409747779dbcee143c07660cfcd012acc73d9c512261eb,432652533,2
70,K,1,K,X,0,39,7dff5bd542fa2d91ff2859cdc0c508833fc38c91d6076239177764c5c4fd1120,432652533,2
71,K,1,K,X,0,39,30918576a184969f8ff21eb1c1f9ebf9fc5b7216cf4c8ecb3549b6bcd695e19d,432652533,2
72,K,1,K,X,1,40,1182ddf29d8cee415bd8c949845b209c4aaefb66b1ad22e0957c900b827bf95f,432652533,2
73,X,2,K,X,0,40,83a14cc6db339b305172b849465e0b8ee6e82c8b663ac7498bb1a62df601b08a,432652533,2
74,X,2,K,X,1,41,bdc1c44bd0415c7e65cfeffd743369207d7b38c623916bf0cf3c89cc3ee2a141,432652533,2
75,X,2,K,X,0,41,d6cf23de1e53b58b53a028704c4ab97ce7f82fe4cb8c6b7359a5a1ef96f75d94,432652533,2
76,X,2,K,X,0,41,9db6f100d115cf032e14694d1e222c9b07c41aaca1126b0a5deee03ac3440a9f,432652533,2
77,X,2,K,X,0,41,ade58fcb087e8db2573e575bdc76a5020f810a30dabc03f0574a82bfd61e6890,432652533,2
78,K,1,K,X,1,42,a48fb126bffed1cee2aaa43ab8de22ad233c387d52cedf28021954484282e7e5,432652533,2
79,K,1,K,X,0,42,7fef20d86aa39d8d0211e5af290106e8ca8de3c3c70dd64b7ea411487da9a76b,432652533,2
80,X,2,K,X,0,42,f4fb1bd2b9adc91acd77fb8b6b764430aea397c7fce773020036158846189bbb,432652533,2
81,X,2,K,X,0,42,6db6058e334c16d118c2356b802dbe6dbf21987a5a9c1a31314ee863e575c13f,432652533,2
82,X,2,K,X,0,42,73342d9087f937a76c3a2d5880a40c4c4fd7dcc5db5ae2f2f41c7958651f0851,432652533,2
83,X,2,K,X,0,42,4bc460bc79aab9476e7f2a2f2e6ec616bf642ea749508c1b5f767c72e3d8b570,432652533,2
84,X,2,K,X,0,42,06ffe1cfac8cafab8b4d27a1a44f37efbe91358d3a1bf9f5f42cefe89f613ad6,432652533,2
85,X,2,K,X,0,42,e72fc8f6cf4b2c9de298de7427f2b8df052869edaa5e648e821da783281d10b3,432652533,2
86,K,1,K,X,1,43,794fedd7edb6f921c7b6f4c966d16ac9a8a31eb32aba469009e537849db5fbfd,432652533,2
87,K,1,K,X,1,44,2da0adc4a2675663e2ef04848de6ec9ccff929d07a6c3310eced5699dd0c26d9,432652533,2
88,K,1,K,X,0,44,e41f80c40b45afea7291443dd4e118250d35f6011f795e35885d7d5960bc5288,432652533,2
89,K,1,K,X,0,44,768d61a6afcc6eab6d675ad3d245f42eccf4fab1939d6922c09407ad4908ea9d,432652533,2
90,K,1,K,X,0,44,1e5e8abb3355fec419d80286a4c9d08420ec5536bbdd1714dd3a50b3e1f42ecf,432652533,2
91,X,2,K,X,0,44,2b4602eaf2a1e335a2478dd703352ab7b725fed8e37eeb6a7ec2ac2600ecc527,432652533,2
92,X,2,K,X,1,45,6eb8ded6269e892629f8fca1185eb51b04d5942e713c9881aba415f664c540ce,432652533,2
93,X,2,K,X,1,46,b532c8287f846ea92561a50e21cae24f40318788c48f4ae0bff90f2d86b45fab,432652533,2
94,K,1,K,X,1,47,d524c02d2a3427c17638875e02270513ceced3119830d8fdffe73c4bf2fa1ded,432652533,2
95,X,2,K,X,1,48,cec9b62ba6d7276062e9b8a830d2211221d665533afb974049c669595ac9c2fe,432652533,2
96,K,1,K,X,0,48,a7e2b0cad7ebce7a93e9ab7d68aefdbfe37f79cb3929abc54693b12b0d443cc7,432652533,2
97,K,1,K,X,0,48,c6c26100a737a9376fdca29bc40e6568e7c169c55c0cffb99511e5a63a78acf4,432652533,2
98,X,2,K,X,1,49,6712cf25588a5698277c4c4784ed6642a65abb0df2cacd3d69184068b7664c68,432652533,2
99,X,2,K,X,1,50,80f68ea18e164a285467838df673497e254738bd0ae98b5322c6ff163596bb07,432652533,2
100,X,2,K,X,1,51,88d76f2da3254163a3573186c49a4e04a5e900a4c068c201a228bb7b97d7f1c2,432652533,2
101,K,1,K,X,0,51,f3ad816c36562277a9163df237f062977191067999764f9778adf15076f0cf9f,432652533,2
102,K,1,K,X,0,51,2bd581d4acc106cdf543666613ccbe7301e2199d054252712ef48a6b30e2141b,432652533,2
103,K,1,K,X,0,51,0673467956ec1e29860e48f8c8fa0be36bdfbec320caeb6d0c336f461eab0887,432652533,2
104,K,1,K,X,0,51,49511ecf1a5792cc62296478d1f691a7346c9f11520e1933e3e9dfa707283d97,432652533,2
105,K,1,K,X,0,51,31873d12c9fc7b80aedb6c65053bfaf413d31c62c32fba821c69f5db29275a1d,432652533,2
