trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,P,1,P,Y,1,1,2e33a15c2b9cbf0c80d4cc968fb5d0546bf4702b48feecde3919cda4a40a8e97,952224740,1
2,P,1,P,Y,0,1,13553f3b7c0feaa616060ad95ba7abec1fe279ff41c2bb17021f693e9cdd5046,952224740,1
3,P,1,P,Y,1,2,8cb6bb17fee6f622e6ecbbb5bfa77c26e9d03ab2a9f397fd6fcaa028dbe0327d,952224740,1
4,Y,2,P,Y,0,2,6106f45ebb6718b3f00a976dfa9ed6f022beab71c4f807807a905e632ca90297,952224740,1
5,Y,2,P,Y,0,2,1ebf92c2d0b7a2c7b0710ec848c043b22bb7b241df5587a906f1ae839516d473,952224740,1
6,P,1,P,Y,1,3,275a7af1a2f72ca775c2dd5099597d1fec59d2f22e57655d555dbd24ed63e26b,952224740,1
7,P,1,P,Y,1,4,43632c89396b639e9cb8f58157918023308ee484689ca707bb5b5194f4790d7d,952224740,1
8,Y,2,P,Y,0,4,cdb748a79a4a67df44c6a8aeaa9074a29e0c9d0d16a491fcb3ec58ba7758c6af,952224740,1
9,P,1,P,Y,1,5,bc750a2a9433f3d28e0cab45a8ee2cc33a969a786ae6c48291901d244f8d8471,952224740,1
10,Y,2,P,Y,0,5,381def68c7c511b51824a73512f0c9d6aa980025a96bc245733b43bca298d6b2,952224740,1
11,P,1,P,Y,1,6,3c9e7051227e3060b31749d3459ce6c42d994fbeb4e4aa252b3bf02954a52d85,952224740,1
12,P,1,P,Y,0,6,eb9a6a7936b97f46b5785f5a9c44472c21d967035dd7ae29f5ae7dc1d018acc1,952224740,1
13,P,1,P,Y,1,7,c30c1a4a2df9d14c1378c9ea394f2cf0b7a5deb6e08c1314b01fc1a001537146,952224740,1
14,P,1,P,Y,0,7,b6c3b3845da6cbf0e36631926c2e9a0e10421aa5aa797e053258498ac74bc36f,952224740,1
15,P,1,P,Y,1,8,3b2e55609418e3fc770ab9b82a603b1f194fa9e616522b3d7b35c23769556d26,952224740,1
16,Y,2,P,Y,0,8,5be6cf3b8f16b9b33517e213e29b92ede4319a109f4967ff047042ec801149a3,952224740,1
17,Y,2,P,Y,0,8,3db755a031788bbacb08319b3684c397e32459fd9510f8d22a5a540fb5624cfc,952224740,1
18,Y,2,P,Y,0,8,ce70fa1a4d914a9db468aef7471a28144e1e3379abb6d23c0021d3596a0c87aa,952224740,1
19,Y,2,P,Y,0,8,10e4e475f9b7c5af1b7cb0369bd1243d1c4ae02a875388cdbfc3766ba761f1c9,952224740,1
20,Y,2,P,Y,0,8,8bc23a76b0e78cb4e8d853541209cd5f7ca29915599232ee7e78e65f0a028502,952224740,1
21,Y,2,P,Y,0,8,2f26d5897bf1b446e1c5ddbb5c170b221b38ad75d8e83e8390ec8395f0d2d3e1,952224740,1
22,P,1,P,Y,0,8,43aa7ee554467d4aa33d0d276157fc001d3700ba9084615ff566a7ea78213fbf,952224740,1
23,Y,2,P,Y,0,8,403ab5cce68c0f3453eb610051cc13cf0afae49775693f1bd3df2ab4df34b299,952224740,1
24,Y,2,P,Y,0,8,3674b04ab31f591c34d2293b7340d4bff47bc1bba678acfff87a2429e24cb6c2,952224740,1
25,Y,2,P,Y,1,9,bc403663ddc217814c85d21ee4d96745d42745599bcb9f5eb10c4a4b3334822c,952224740,1
26,P,1,P,Y,1,10,a996f4a9577ff3d7b6ad07bbfbdeb7b0dc25da2194af9d7e1a65857bb7953fa0,952224740,1
27,P,1,P,Y,0,10,77876a0e0f1c7d3d5d30d61b7bda0d325c7c4b1b22c2892904f3c861161b75bb,952224740,1
28,Y,2,P,Y,0,10,b360f737f0452562c1fb23db57ef19dce64d30c378d82076f840a80f9ca0b589,952224740,1
29,P,1,P,Y,1,11,be57ff2a9e53501636f12e73956b8c4cb716b818ad92cafb3627e8824fea3c1b,952224740,1
30,P,1,P,Y,1,12,6cf71bd747f6183bb806632f720ad9f3f746320e07e21b6e3126591cd872fb76,952224740,1
31,P,1,P,Y,1,13,e2df9c6e19948a46b8fc3dc8125e4adf79c1d2af509a9de86dd72a864e7438d8,952224740,1
32,P,1,P,Y,1,14,9643f032a6e4564f624c92ebfa9795abef132df09d20767296c3d1e434668f38,952224740,1
33,P,1,P,Y,1,15,2d5f9a9986bfe2c203d4dd68ce2cbf0cea7796568003d69509d67ad248f2c4a3,952224740,1
34,Y,2,P,Y,0,15,5b392e3f6acd7f52260c82d959cf24d93788afad3a6d3c493158c39d912d834a,952224740,1
35,P,1,P,Y,0,15,32bf4fe02b6e475d200c63cbd0d17861e0d7289fd6e4a21c77ee3d46f15dccd7,952224740,1
36,P,1,P,Y,1,16,1307352f1b4749824284e1f41cefefeabdf42d577f953739628218300190c4f0,952224740,1
