trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,B,1,B,V,0,0,9ca8ba6aca2f51a87a85c78bf7981ae20e63d2680c264f1db65fcbd4759b43e3,942484272,1
2,V,2,B,V,0,0,5d34011f381ba7aa343c9206549f46814826ff08a568264807b29b3290945ff2,942484272,1
3,B,1,B,V,1,1,045b6fe29dafdb37aa5887443835a1d6a7a2ee2387ba3a5a30412a77316108c0,942484272,1
4,B,1,B,V,1,2,a52eb08d6543cf3bad56443391fbd777fde58223e9c75da115b83e6ae1854410,942484272,1
5,V,2,B,V,0,2,b1bb56f70d44369abb3fc2fb2953833a4cbc5521b8c8c9710849f817ac87645d,942484272,1
6,V,2,B,V,0,2,605d2b8fbeb637ba661ffb8cd5b2e1a88dd396a6898e8a1106390affb5908d5b,942484272,1
7,B,1,B,V,1,3,c9d3b0f48047abde808af6ef0db1c12905d3aea61f06a2f8a4a72beeaa4e05ac,942484272,1
8,B,1,B,V,1,4,7dac0bdbfd5c78dde605b902c3945224b0db96cb3ad3a56e7989ebffa5de8881,942484272,1
9,V,2,B,V,0,4,404d1f072543a25393f21bea3d2d345a66457476b2fe47b6cbf7d67d71b1e20f,942484272,1
10,V,2,B,V,0,4,8c5fa05bb978d52a702d21a4cb87e5d3d32c96431e1e121e7622f70a614c10a4,942484272,1
11,V,2,B,V,0,4,e6bba0032f3a530c145764118bc3bb8ffbdb65c2946439a63c3b98991c1f6254,942484272,1
12,B,1,B,V,1,5,d377d82295ed85724e97aef251ac37f58541a243058c862030df6535283a1d42,942484272,1
13,B,1,B,V,1,6,80ed6a07e27967042bf642dd7c814f084a9be252d29bb776d9ba0363d6756c8c,942484272,1
14,B,1,B,V,1,7,c1a7746f95640ea4c5df0e019cd04631480027cce7cc137e7c5e82a46e72ae30,942484272,1
15,V,2,B,V,1,8,d1565ba1e1d26ebd171c19e017d3914d3014beaa76c5e4400cdf545530bc767c,942484272,1
16,V,2,B,V,0,8,71ce8126378e9b808b7891750e8d0ecf3d2bd2465a5812235d6393d947283268,942484272,1
17,B,1,B,V,1,9,5f44bc2784b822e36e02011068f714f0964a4fa4760b066bd468e6290b47126a,942484272,1
18,B,1,B,V,1,10,7ef34cbed301976db0e04ce5d81cda52b162c437ca05aca8136e35c44ba247f9,942484272,1
19,B,1,B,V,0,10,684bf3c1dea6a1cd75aff426ae5a8dab9c67c3ae6383f7e0ecb20c2bf015a3ff,942484272,1
20,V,2,B,V,0,10,d8a7cb64b7522cb0843bea3a9caf843db0023f8ba8e18136de7a8e2db727c5cd,942484272,1
21,B,1,B,V,1,11,f737d0a7ee380e686f1e3a0238f4bbc24826322e3fcf26d4f38d5187d7618b10,942484272,1
22,V,2,B,V,0,11,e68b51a29179d96b824deaf48d02b0c54d18d86eb6240d5df9fa1a8a9f45bb90,942484272,1
23,B,1,B,V,1,12,17d21a9b76cac7c6ce290af53daf2ffe3dd12837dd53d50d6bdd289e8492d118,942484272,1
24,B,1,B,V,1,13,2f3b77330f3136f75c79fbbeee2a360d4a9db4789fe989486a04b0c4e1c6d189,942484272,1
25,V,2,B,V,0,13,ee7995ea51b208cddc6b1ccdf1100d2f163b26e0f392ad925d48b96098c84409,942484272,1
26,V,2,B,V,0,13,55840e6188fee1587c1e165873603d60c394bc22e6dfd742bbe19d42d530aea3,942484272,1
27,V,2,B,V,0,13,f109260d4a9f4c44324d15072ae43f5c67b2fd38609c5dfaf0aab2d65ff2d385,942484272,1
28,B,1,B,V,1,14,8842daa4e5035c080940bd05ca0e6f5818a8bdc08741916104209db94e6015e4,942484272,1
29,V,2,B,V,1,15,01d5cb0849bb18d3061a19d3b6a605894f2b1b967e277500c15a0cfe53b511b7,942484272,1
30,V,2,B,V,1,16,bead27d81c45d76c44db84a944abe0bbfa5b51fe8892cf7c18a0b6a4cef8f92f,942484272,1
31,V,2,B,V,1,17,c3950a53aae2aa0ad0370cd4343927cc5bf1a0268ad58ac2ead84ff18b81787c,942484272,1
