trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,P,1,P,O,0,0,19a7c96cc418664960b414aef46b19b55105d6a9503e4ee21cf51814c7a00072,2084558133,2
2,P,1,P,O,0,0,1aa3d74c210b841071d0515fcb71ce5b0cef7e1c39ba78d7b77884f166a401e2,2084558133,2
3,O,2,P,O,1,1,b7b76b463b00bf2f13497cc4d570d70532e85f30f99521e1c8006cff16efd68c,2084558133,2
4,O,2,P,O,0,1,a8901abd5c75971456f499df2030f6bafb7da1f59aabeaf6ba96fef5823d42c6,2084558133,2
5,P,1,P,O,1,2,e861c6b730f74b15ac34e4e02004054a3b556e52a5436ea7d28446ce675e72ff,2084558133,2
6,O,2,P,O,1,3,8e7e64846d84ebc2500f85dcf0959a8a64ada923a4fa3befe1471427cc5f74e6,2084558133,2
7,P,1,P,O,0,3,a2a17abb9f07e626fbcf027ccff5b0357fbf5df3a5b6d07a87b43387ae30149a,2084558133,2
8,O,2,P,O,1,4,310f2cb21c19cf288a798f7a444c5e8515c4ed32a6ed74239b70454bc7094ec0,2084558133,2
9,O,2,P,O,1,5,ee28e9522ff35ae7286e1a42ef06dc905ef1f64845cbd21ef59423e905dfb101,2084558133,2
10,P,1,P,O,1,6,aeb00c8f54b5f0da27a34527c00a62d5310d4f99b588f5592f4fe031246e6ede,2084558133,2
11,P,1,P,O,0,6,7584b0e7919a37d81e9be135ec7ad12dc47355fc1d5df3cdac342857b6a35fd2,2084558133,2
12,O,2,P,O,1,7,5dd5f6bbe2d38c455761082257236d368aaa2433744a141f6fc8414eacbaa5c6,2084558133,2
13,O,2,P,O,1,8,d45be695ab43d528d522abb47afe2ae5a8a29292bc28a73fec07b2eaf36e6e07,2084558133,2
14,O,2,P,O,0,8,ae7223635f2fb538708a67f9166dbc78e68dcbbb319f5a138f5f8ee1f6954283,2084558133,2
15,O,2,P,O,0,8,1f72172575fa14ffe9f2add6f0e1e505d267dbd2ea8d8a4f5d27d1fc034275ce,2084558133,2
16,P,1,P,O,0,8,c446c46a176c06dd3125e86c06ef169ee7110056c207a32daf2626f430f157bc,2084558133,2
17,P,1,P,O,0,8,bf82004ecb5989a83a11895fa2e91909c22a6e8c378cb76639b15a79de056f8d,2084558133,2
18,O,2,P,O,1,9,a5256774781ef6bc3d1665c9f379fa2dfbf0fa6f079fab9c0ec0afc41f780b95,2084558133,2
19,O,2,P,O,1,10,853750dc22d9f84922a64a8d090aba4e5cfeb2c79353feb2129e3cbfd5888f64,2084558133,2
20,O,2,P,O,0,10,de1d9ce81e6ed36be8e5c31e97b9d8e2b8547aaebdd3c77ecdb0ffb375c138be,2084558133,2
21,O,2,P,O,1,11,6627c1e366358e187d637b531333aa6e69b9219dceb7bf3c12dcc42d43759260,2084558133,2
22,O,2,P,O,1,12,a3f85df0f5755cda18242b2c76a6dfe87940409dde7a37d429804664935788e3,2084558133,2
23,P,1,P,O,0,12,2c5f8446544073600a3dd9237dbd92eb034fe62d0c92bf09ab2fa9a18975afa4,2084558133,2
24,P,1,P,O,0,12,ce0bdc4b94f9eae18151f927389f8cf790ed175441106322c33d7739c618fa3f,2084558133,2
25,O,2,P,O,1,13,ec596a9b00ac1f25abaee04db45cb81266bd57101cbe858e08f6fbfbb5c5944b,2084558133,2
26,O,2,P,O,1,14,dc687c8d80d890789c6dd5a13a07abf58396fa5fcd69a77b0847015f148f3d21,2084558133,2
27,P,1,P,O,0,14,0a13f27f1d9197225a9287d38693714c744d49f56526985718443119650406c2,2084558133,2
28,O,2,P,O,1,15,4ae9f47d484395f588407c78c660b1a2e99c459c1d6c64905fc2560e4d1e0466,2084558133,2
29,O,2,P,O,1,16,92ce84f8083c00f2ca47a336989aec103289e544aa48a610934066c2c4114a6d,2084558133,2
30,O,2,P,O,0,16,e16cc8959f0c534fa1389ffe439630db07f638bd095e80aa361a0aed659d15b6,2084558133,2
31,O,2,P,O,1,17,50227b4b4dd39063643449adcc13ec6bf7132a60d5ace26e55299b2a1e35bf6e,2084558133,2
32,O,2,P,O,1,18,a4d684a2e596e33b7e7b611ef22308095742c4d55cfb32628e8fa3b824572c65,2084558133,2
33,O,2,P,O,1,19,6e27673e349ab4158f40e09087abdf0b059c2fb06bc02c18485a0da76f2cf71a,2084558133,2
34,O,2,P,O,1,20,295aeb9cf6649f2a9c3a9618fbcf2b1c3cfc21e9fa47c923a1d687addd7b4937,2084558133,2
35,O,2,P,O,1,21,676a46f1ceeeb52cb6113c3b80a28fa0c68a77a68c9e8c3ad4f97b926138e0b3,2084558133,2
36,P,1,P,O,1,22,82b5abe9e8c58294f0ed899cffc7f611223c7025388395dc1b5bddd32abf0bf8,2084558133,2
37,P,1,P,O,0,22,0a4557ad51abbfe7d4ea198b96b7b73adeeba67710b40942f5b91b77610e1e1a,2084558133,2
38,P,1,P,O,1,23,4e46e9b443d9fe432b238fb5baba88f22414718ec98635a5980f5dfc7fffef92,2084558133,2
39,P,1,P,O,1,24,a11cf3255b9bb70ea90c83a9410671b51a83347ba11c722b975c453b4240a5d6,2084558133,2
40,O,2,P,O,0,24,95219dc0ab0665a68e18a0f68fb32cb26c830c0aba5a722cf1e73390d3c7feb7,2084558133,2
41,O,2,P,O,0,24,a7b69797fe960d0c5be61e1b7d546e409f0b00a5c95e77e7f90423359b4901f5,2084558133,2
42,P,1,P,O,1,25,55662e1e9200a66e9f193b70338d1eb4a26ca3bbfea2bcd69c1ac2b0422f2506,2084558133,2
43,O,2,P,O,0,25,52919e99965be3329bde098349ebe4889bf75feb96d8785ec9ac3ac87d419cb4,2084558133,2
44,P,1,P,O,1,26,ed83bc39a7d40298995f7e025f024e1a6f4b62211e6c94a365486105d59974fd,2084558133,2
45,P,1,P,O,1,27,d54f272ca0b34a29a1cb3141712e3b41cec4fe08f8146f70bdf6fd1812d8dfcd,2084558133,2
46,O,2,P,O,0,27,e684a6de1757d30db15f881211c15e9ad6351df9807c41749cdb900d6d1179cc,2084558133,2
47,O,2,P,O,0,27,5a9f3c4d8d57682c9bb25c6375c0765b0f0aaa11e3e6cfa4fd93f97bd00e8ed6,2084558133,2
48,O,2,P,O,0,27,3abc2aafa4ee2775da8e861e04d749d5fcdf18f61c083a8f1ff95ad6238a1705,2084558133,2
49,O,2,P,O,1,28,0dbc1db363db9a6e0572cfaa5cb9d9b4558bf680018c34e5c31969e9c78a1ce6,2084558133,2
50,O,2,P,O,0,28,6688c7506611cc5b770ada65b039330626134be075e8ae848af37b897e431031,2084558133,2
51,O,2,P,O,0,28,ec4a48976a8801e943308bc5fa39616b09b153b14c356b763081fa3197dec00b,2084558133,2
52,O,2,P,O,1,29,5bb24f959ce254450ebbdd4b4a2e63a6d5345e5284f25bc17f9ed6368b2855ad,2084558133,2
53,O,2,P,O,0,29,80566b9f68be2b924d312362bfd607a9c4f4e7dd1fba99fc9d4270f7eed085b8,2084558133,2
54,O,2,P,O,0,29,b21a689ec8c088e4f3931bb25311014614676aee2dae913f017d8a0d3a71f85c,2084558133,2
55,P,1,P,O,0,29,29d5e7042456483854060dfaa14ab7fa0709cf9df28fca855efc9c1883cd8adc,2084558133,2
56,P,1,P,O,0,29,c9e6c719b9505eaaf061782259f916d32586e50b3b9bf0614684b9970c6d2512,2084558133,2
57,P,1,P,O,0,29,9446872e7a17046171627e00e2ca09bfd8c87f48a50a21f06807b7ea933749c7,2084558133,2
58,P,1,P,O,0,29,361aa13c0dfccee2f418318024194d9259231d1ca0477ab6fc2dbc959b408487,2084558133,2
59,P,1,P,O,0,29,1976793afabdd620ffe6c371342b9b0b07d96db3b76bd768526d5e5bdfbb0e71,2084558133,2
60,P,1,P,O,0,29,9b01df15c58c774bc1317aa56f1b18357c211320087914d3aea80ffef59234d3,2084558133,2
61,P,1,P,O,0,29,fa5d7b65b8b7bb3dc2dbef03747b1af53b0b06c2b5a3589d7344bea361683f8f,2084558133,2
62,P,1,P,O,0,29,faf39fde795c28e80043f3108dd2a1260d9d78cf2f36b4c6981c4060d785af37,2084558133,2
63,P,1,P,O,0,29,35f73d7a686fdfe03614944a01b3c270b75c7382601a612c9140ab70d031ad92,2084558133,2
64,P,1,P,O,0,29,6878da2d3adeb348fb1701aa6a753fab2715788bea9ba75876402d1789a9bb50,2084558133,2
65,P,1,P,O,0,29,34aed6e89fa9249f9257cca52d90f41e2d7097ae879a1c75a9c8b517beb91a72,2084558133,2
66,P,1,P,O,1,30,6f7f43792ba8fd770f9a2e52ed4f856d7e4f1b519d7eb5f35ec9c28cdef99010,2084558133,2
67,P,1,P,O,1,31,2299bf97629039692f9be8c7d9d732cca4ee812fa47677a3dcb455fdf1d28ed9,2084558133,2
68,P,1,P,O,0,31,8edb83eafe482c089f83da77a84100740d097e74762d3ea5076c57837f1c88ea,2084558133,2
69,P,1,P,O,1,32,e9e0316475b87982c4e77e3f76681e26e1253a72f204b0b38c7e82a8f65c1856,2084558133,2
70,P,1,P,O,0,32,a2d40b970854477471fd5f697e1f490c52885a189d7398f3d00b40e761829a0e,2084558133,2
71,O,2,P,O,0,32,4ebf3a5340e2e2257228512deeab3da70188b3237982526cbffdc7f915255e4d,2084558133,2
72,O,2,P,O,0,32,8d7d692c4c92283f971cc800a086f760cce7810b10cecc37257ce472359a8ef6,2084558133,2
73,O,2,P,O,0,32,ab0cdbd6d439b623c9bb5c2e0f92dc3be4246157f2a868c506b82418b9d70378,2084558133,2
74,O,2,P,O,0,32,91c2b14715f16eb5972861377dde569b09a54e9038acadb9dbaf59634e9ac0fe,2084558133,2
75,O,2,P,O,0,32,94e2d734e3d0586970b0ef352a37e55d58bcf0870519e6704bc4cb0904e32d9a,2084558133,2
76,O,2,P,O,0,32,aa73e4c66ba536a7c9b693d2a87f87dee02a71cc839419b49b050e65a8771d5a,2084558133,2
77,O,2,P,O,0,32,9fb63ca9c9a0e384aa4a01249060d5d271e2c37b846cc664ffb6ba751c01451e,2084558133,2
78,O,2,P,O,0,32,eb0f3149acf23d5da4f1735e427c1501a4f5e0ca98257f2c2d78217a035f076f,2084558133,2
79,O,2,P,O,1,33,48424999c9c0ef2aadf943ac6c7d2cc0fbd32abeb4db77d19559d60302d74488,2084558133,2
80,O,2,P,O,1,34,f84084f316e204b0af7de436e4abf0ca519d5611e7636e745af469001d035872,2084558133,2
81,O,2,P,O,0,34,32af974202513c7b0a50453c61305b4ed510ae3848b227aecb723ce9f9539c17,2084558133,2
82,O,2,P,O,0,34,18a678a530c0fe8aa53008610790c3449c3e3ee1cfe03e5509ed22190e4ca32e,2084558133,2
83,O,2,P,O,0,34,9613890bdf12f74cd4ea820dcea5bacd3f3dfb08a5463f282f8f46ce0f4749be,2084558133,2
84,O,2,P,O,1,35,91ca8f10e5c9a0c957fd759c313bcfb0dba2c50ee086ad9999a2be2e865b4bf6,2084558133,2
85,O,2,P,O,0,35,dfc183bfb91624b4509eec13e2b8ab866f6f938feb2c1c0c462505953945f193,2084558133,2
86,O,2,P,O,1,36,227e080cfa88e869e269902d3334be25e58b13141646a4f70c69f7a008c229a3,2084558133,2
87,O,2,P,O,1,37,d975f445fa0a3a881844dadf17a5476e4d62fa3ba642cfbc23965afb97f199cb,2084558133,2
88,O,2,P,O,1,38,571a6ffe099c3d9df065e7d34b47898ba705e12cb26a75c08836722f426f5735,2084558133,2
89,O,2,P,O,0,38,0418be2782a916d9afd2e546c0e786bb6be8c770bd630521b4cde276a3bd760b,2084558133,2
90,O,2,P,O,1,39,338a1d48d1850b4841b765e80985012e6a309dd74a0d2487951db855da7e748a,2084558133,2
91,O,2,P,O,0,39,7f08e7686e70fb3dc36fe6736e5d91b99814835724928295f1102333f2a4b951,2084558133,2
92,O,2,P,O,1,40,54e5f8cf515ad4875284610fe25af4b96aaaedf60a5cfc0cdb4d465d96534fb3,2084558133,2
93,O,2,P,O,1,41,422dd39effecb635d8101c6b145234d1e587f2d92e19f4ee1baa5126bcab19c9,2084558133,2
94,O,2,P,O,1,42,9f51c29719bf6e751b7137c01bbc386ea758ac0ccd3c8f041b99d64135ce5df4,2084558133,2
95,O,2,P,O,1,43,4c1c70b94676fd0e895338feb19ffd8f35fb36726c8e2572dddf518fa15c8ede,2084558133,2
96,O,2,P,O,0,43,4bb258a0d280451b6194152356c146b0060074928e988f2a9cfd37ef187fb863,2084558133,2
97,O,2,P,O,1,44,f6b37f273f0b47c8b2dcea1c08e9236d9c970e0478a2fce700e8fcd34fccb216,2084558133,2
98,O,2,P,O,1,45,fe6eefa22bad0b7d253246e0cb6319886de45221ba91afa0344a4994e9a22404,2084558133,2
99,O,2,P,O,1,46,8ebfaf5931344827b88b3ec9337279c5daa354be8613851a64b765e8cc5a04c0,2084558133,2
100,O,2,P,O,1,47,141bf76de36631f41f2850f2d08a19f1dae1ee8a7f002f8a48a920e1cdc4618d,2084558133,2
101,O,2,P,O,1,48,9c7bbb0a5a4d00583ba3d456fd85c10624fe2eb7f8a748a606115c77837edd20,2084558133,2
102,O,2,P,O,0,48,7e5510356148ca1fce8eeee86617fd17b4e72bb4207f00c9fb72f940c12a800f,2084558133,2
103,O,2,P,O,1,49,73c2a7f1c9083c6830fe80adc7f1ab18b93e2762e7e859b8b1c62bd48e4b9bea,2084558133,2
104,O,2,P,O,1,50,26ceab00ce1a8cffb00697497aaacde8794345b9bc94bd31672dcfb41be85c5a,2084558133,2
105,O,2,P,O,1,51,945c0c9e971957408b8d60125900b25cf319b5fe2af9195f2ccd84527af17cc5,2084558133,2
106,O,2,P,O,1,52,a89502392eb470ce67526ad1110af2e0d5cddf91b73097dd7490efd98d8fecf5,2084558133,2
107,O,2,P,O,1,53,07f640c67add2eb78f01db8adb23bef3aaae9b3a3606e0b08d3f9d22902b772e,2084558133,2
108,O,2,P,O,0,53,94cf8459ccd4947ac7c0539d3c906142c38407c49c02abb8a078ed87471e7db1,2084558133,2
109,O,2,P,O,0,53,6ae93b70a1090d33d61db558dbe66c7615869dd6a6f4535f9d25de6fc34c27db,2084558133,2
110,O,2,P,O,0,53,af77d29bd0090529c636fa611b5f3a8449b853e9f35bc7b92a583c8792b021bb,2084558133,2
111,O,2,P,O,0,53,b43db0e5bd6b659956ac62fd6700fd85e71c04d363ff9210dfc2cb5e4cd73ace,2084558133,2
112,O,2,P,O,0,53,7680743e75941d088edc89b96c72b29a71878b4a5ca27e5f3cad82bf74c95328,2084558133,2
113,O,2,P,O,0,53,c4b8b6fece260276772692633bee00af2e4191aa1fbb2cf70232a4ca61bcfb01,2084558133,2
114,O,2,P,O,0,53,7774be1747697250f1b146d8bcd86e2dd377554d41f896f7f3ce3585f1677df6,2084558133,2
115,O,2,P,O,1,54,92ab5a0588b2807a41bb62a1cbcef826056b89b79bad2f4d79c8dbc806526569,2084558133,2
116,O,2,P,O,0,54,c200ce5706ccb6b7822e7410178acffb01563b404d2f6da2555a421db31e8093,2084558133,2
117,O,2,P,O,0,54,5afae66a8e438555ce374e8ac087497ec4917b0c7f7a429a6f17a66428745e89,2084558133,2
118,O,2,P,O,0,54,aef2c9e19870b3ec095e9e5d90b73b20575aeb809a61002a558f57db4d12c3bb,2084558133,2
119,O,2,P,O,0,54,b6509eca1acf510e30e5b13857decd96d5f8f78db0081c0030cf608c80ed18d4,2084558133,2
120,O,2,P,O,0,54,878ea348140838a0bce1b59d4dda725fa7e9c45c3e59197bd16bd6083fc2b3ea,2084558133,2
121,O,2,P,O,1,55,94370faa4c9fef57d056517a24ba9c911f40159de727551bc5f61a579ccc7fa4,2084558133,2
122,O,2,P,O,1,56,086eeec6fb803ac2856fcae12fe732110804806f78c651e069fedad80b256ace,2084558133,2
123,O,2,P,O,0,56,a6e54cfab2e497afd3e5590165bff9d3f158c410b85dedc69f1d1636ed85633b,2084558133,2
124,O,2,P,O,1,57,a6ae7050fc0ffcf759001620d21b7e8b32e6cc6f71ff759713f39b96d27fe5fe,2084558133,2
125,O,2,P,O,1,58,bdab6019e19f83e425615f23581e19f233bf93c3c0eb833262b4b7c94bb130f9,2084558133,2
126,O,2,P,O,0,58,d6cb92fd608643111fcf50ee9137e7c711c6235081f398e6e566ffe66d27efa6,2084558133,2
127,O,2,P,O,0,58,f0e9729e69041b04f3f0b1e630a559fabb41d3de9e193233c0ff81990674b4fb,2084558133,2
128,O,2,P,O,0,58,05aeee0accc68ce54fbccdd0f0fefbb4b68aca14f77fc318f213bd9640440e57,2084558133,2
129,O,2,P,O,0,58,1173a3be62cb3ee3fe582983e458e00c9f6a0506ec681442e4f37cfb4f5ad879,2084558133,2
130,O,2,P,O,0,58,78373a665e03d2ad4e429fa8dae0042594e3166283d226f2e86c719e9101fe9f,2084558133,2
131,O,2,P,O,0,58,b5561bde2610d63d5a9249fea17f75971cd0860942e659de44294fc8cd8a0c46,2084558133,2
132,O,2,P,O,0,58,87c0ab483b4ed084475d77b6d8e22d044dfb6dc92fa4cd60aa77cd2a238b1aae,2084558133,2
133,O,2,P,O,0,58,d8290acb0b5842043fd9359c4590f5b3aa0b774a48a036df570e5e4aa674d8b4,2084558133,2
134,O,2,P,O,0,58,0e59192314bd463c893934fc355a501b8ee0438cbe4207d7323fc866b2e325f6,2084558133,2
135,O,2,P,O,0,58,c2e063596d75bea781755e55fd20ace8dde4ddfd79dea1385f7aafa8046c967e,2084558133,2
136,O,2,P,O,0,58,1184126460827abb382fd20e7cf7cdd797e193a73dddf5e57c159f79c0ad6c2f,2084558133,2
137,O,2,P,O,0,58,759df787df2ac450490dd5e488bdfad95b01141297488a4297ecd875025bf743,2084558133,2
138,O,2,P,O,0,58,e5ff437f6f682b802063b4546a12d6ec1146b158915d0ea739179ddb0d46463a,2084558133,2
139,O,2,P,O,0,58,6348e492dfbac5b4f86795831ddaf02759152428a3a7acdd62cf9371d1b2e2ce,2084558133,2
140,O,2,P,O,0,58,40064007c60fe362b0357396d2dd0a68b7f0e3d59a2aa105fe4c35b3b9c62b6d,2084558133,2
