trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,Z,1,Z,V,0,0,cfefc2507511b7547c7d0e3a3fad59bce8d1f29a9a8ec47f3164f6e5abaaf428,94067870,2
2,Z,1,Z,V,0,0,c1925a178b2c357db4ff0c37047f4f72832e5ae2bf83c9d10a8ddf25bf1c1d1e,94067870,2
3,V,2,Z,V,1,1,6488cca8dadf10592fb9ba2daf043c3569a023acae6fd47ced0f8d3b7731ff31,94067870,2
4,V,2,Z,V,1,2,c0ddc1dc594b1c49eb5eedfbfc3c0c3e4b97635f72c2a6219167bf0af0f59a0e,94067870,2
5,V,2,Z,V,0,2,a96e58025195a168735779d1945038431e808ca555e291fba770183b1fe9b355,94067870,2
6,V,2,Z,V,1,3,401a78aabcf0944e104fffca99acfbc1446511c99e5b6feb51c96b39acd4b93f,94067870,2
7,V,2,Z,V,1,4,5971121f972340e3b445361849229f3f577d4059f3cacbb7b6d382a70032e736,94067870,2
8,V,2,Z,V,1,5,9e225e901c5a421248f41a22ce3bb17ba1c2b87bcbdea430c6a4e9f5524b4c9a,94067870,2
9,V,2,Z,V,0,5,8be5c790c0808c8deefbe5cddea959314930bdf6da3e19ac364088c98d9c46ea,94067870,2
10,V,2,Z,V,1,6,79b6e54fbd4f471ae4256aa4f0286be49f2e3f75841c9d2f5022621be290f36c,94067870,2
11,Z,1,Z,V,0,6,090d9b376f3820439211090ec2e22c873dd865e085d63e5e6901c37dcf2b79b8,94067870,2
12,V,2,Z,V,1,7,a570ef5c37b36e560aaade5f02eaa49ad126d1f1c664316e62c482325fb00a4a,94067870,2
13,V,2,Z,V,0,7,0a4644efbfa7da416785fa8cd691f9f0253df48948c832adc556d92463b13b13,94067870,2
14,Z,1,Z,V,0,7,ee4c8aeabebc286ec783e0c269167fb25abb7a81619b11ce36e2ceddd3031f99,94067870,2
15,Z,1,Z,V,1,8,7d6e817ffc1d09369493f952db312142e34091689577506abfd09add962c8f8a,94067870,2
16,Z,1,Z,V,0,8,95014a47cee56820a087892abf9d593bf597b546a1884aeea876d21ed33189a1,94067870,2
17,Z,1,Z,V,1,9,2465e0edd0b9b5592df7842891cce553905544bae3218dd8cf2e2d7b56ea8008,94067870,2
18,Z,1,Z,V,0,9,8c0eac1d21e4656f2582b45c76a0b434e3fbd58438f828af8a7c72b6ea5db561,94067870,2
19,Z,1,Z,V,0,9,36d9267aeee32079fac1994799e65bdb8b2ee0928b2d55c9910ebc11ae704f19,94067870,2
20,Z,1,Z,V,0,9,efbaf35d33579f5d2343de75d65870cab55cf76ddfb3a2b5d51df917bd29b1fa,94067870,2
21,Z,1,Z,V,0,9,cbbcfcb89a200b541beaff943ffffa59960a584549e8ba40a2f33729ee2a7763,94067870,2
22,Z,1,Z,V,0,9,41cf95e23622edabea3da3ca6f888660ee1bd9044d6e0265d587584cc27faef7,94067870,2
23,Z,1,Z,V,0,9,c0b1a1ef3c083609e8e46514a33c50ca4a50d7c546f151a15e255fa5372f48af,94067870,2
24,V,2,Z,V,1,10,319cb4b6d0f7706c0b3dfffda5e7d02d324dd0e13081d0adcb4266af5e69810a,94067870,2
25,V,2,Z,V,1,11,62f3bc145b05195616d2246ae15a2690afff531ee80ed8719dc125d3c17ac11e,94067870,2
26,V,2,Z,V,0,11,ffe88f20eb096a27741f8c537ddda1c2ddf1ca057a5378cd7506e5444a1aceb7,94067870,2
27,V,2,Z,V,1,12,a080a2719c2aaf63ad97598299301d73c25a2bfd3e5440a5033b01931e8e8bda,94067870,2
28,Z,1,Z,V,0,12,c1f2c8dd446bb7d4782631a66e2b1b72501b20622e95e7a34d5fd09d6440e80c,94067870,2
29,Z,1,Z,V,0,12,6c7deb4d6c7a90ce95629bb6d3eeff02dd5acf6c7eb4aa32361998d0e662819c,94067870,2
30,Z,1,Z,V,0,12,9f00dc9574e291f36fb72d12dd993486ac75e15b9446affb113d3d382df76428,94067870,2
31,Z,1,Z,V,0,12,e4525cc9348dc57bd1917fb0d608425cd13b60844998a7924d7334d2f4eadf87,94067870,2
32,Z,1,Z,V,0,12,1799efd2e22bc7c0f782b6e8f4c9ed75f5bdf12aef940111e41174600b16618b,94067870,2
33,Z,1,Z,V,0,12,2b8788fc4d753d7a27eda7719ba4d524145669391e8151d163d161ca5b3d2c13,94067870,2
34,Z,1,Z,V,0,12,81933844b4746fa450e5bbba8a008fb27971b9e3d803e69f24fb280e733c1992,94067870,2
35,Z,1,Z,V,1,13,674870b3212b4337cbc7021624b3b8ed92f9dc190aa4b51a204b998f3fab9e3d,94067870,2
36,Z,1,Z,V,1,14,3f96eee07b83ce0a44a7f5e8c1aa4bffb05d4f1ff687eb5aed8ecf37c5829e76,94067870,2
37,Z,1,Z,V,1,15,529a4606295fa8bcd8076649f2c47b074bafdf047a00c7a821799e9c30d3d2b6,94067870,2
38,Z,1,Z,V,1,16,e5db3a39c8ad1546dca57847d2c75702c6b29da24c92a8a563be00d8fbdb4b84,94067870,2
39,V,2,Z,V,0,16,1e39053ccf42ebf91ba9b755e58f53663a84bb73461c86a57b5f1e6e7380bab5,94067870,2
40,V,2,Z,V,1,17,c1bdc4e30864f8832747364586976bd37958e03f33513b507205c1e8d0c57010,94067870,2
41,V,2,Z,V,1,18,b2fb3f139d5ae04d2560d8eee5ee418acb0aff404b0aaa3b2dd106c609145c6c,94067870,2
42,V,2,Z,V,0,18,5e410513133ffea0e0b4785ce65042481a59f450a5af40305d1e2512150df02f,94067870,2
43,V,2,Z,V,0,18,70d01bab0d4aa66ace605c1d2d292c912483a483f39dfd2180b2b91682266d35,94067870,2
44,V,2,Z,V,0,18,c282f63f18448f099c5e69a44a810f4f73680cb34d4f62276ca556d88a3fe471,94067870,2
45,Z,1,Z,V,1,19,e24f024c7f20c657f1cb4db0f405f173f7101150aa6178e907a4d4738f23146c,94067870,2
46,Z,1,Z,V,1,20,85d90fbb989502b48ef6692b64403d88e553e93fe6ef198b83e132af3196c6cf,94067870,2
47,Z,1,Z,V,1,21,5f3341d20dbceeefe88401b0f7cbe0857ebe830925442d3f1455332b16509e04,94067870,2
48,Z,1,Z,V,0,21,6296566b5e727ef968ad1fcdbd1700752923957d03d70667240d47e32bce5364,94067870,2
49,V,2,Z,V,0,21,f0b7d6a1aeed6cecb5b3f4899c802b1658b656c3a149e652e9fe0a8931b502d4,94067870,2
50,V,2,Z,V,0,21,373988692268f2d5ced77bf4ecd931988ef18bf55657e22155413387532ae1c0,94067870,2
51,V,2,Z,V,0,21,f67bcdd8641b174f669f72b76c0c2da71e0ff317c5f9a6bf484cb6df8f90b8a5,94067870,2
52,V,2,Z,V,0,21,e250bd864ec1e109d8c2f1d3883bb919c75c450e21c9b3da8cf6e1efb670a640,94067870,2
