participant_id,trial_index,ground_truth,nll,top2
217,1,B,0.10020658373832703,"[('B', 0.9046505093574524), ('W', 0.09534946084022522)]"
217,2,B,1.7014133930206299,"[('W', 0.8175744414329529), ('B', 0.18242549896240234)]"
217,3,B,4.264163494110107,"[('W', 0.9859364032745361), ('B', 0.014063626527786255)]"
217,4,B,3.773245334625244,"[('W', 0.977022647857666), ('B', 0.022977372631430626)]"
217,5,B,2.929882287979126,"[('W', 0.946596622467041), ('B', 0.05340332165360451)]"
217,6,B,2.3502066135406494,"[('W', 0.9046505093574524), ('B', 0.09534946084022522)]"
217,7,B,1.7014133930206299,"[('W', 0.8175744414329529), ('B', 0.18242549896240234)]"
217,8,B,1.6004126071929932,"[('W', 0.7981867790222168), ('B', 0.2018132209777832)]"
217,9,B,1.3132617473602295,"[('W', 0.7310584783554077), ('B', 0.26894140243530273)]"
217,10,B,1.2234445810317993,"[('W', 0.7057850360870361), ('B', 0.29421499371528625)]"
217,11,B,1.1368709802627563,"[('W', 0.6791786551475525), ('B', 0.3208213150501251)]"
217,12,B,0.9740769863128662,"[('W', 0.622459352016449), ('B', 0.3775406777858734)]"
217,13,B,1.0537006855010986,"[('W', 0.6513548493385315), ('B', 0.3486451208591461)]"
217,14,B,0.825939416885376,"[('W', 0.562176525592804), ('B', 0.43782350420951843)]"
217,15,B,0.7575989961624146,"[('W', 0.531209409236908), ('B', 0.4687906503677368)]"
217,16,B,0.6931471824645996,"[('W', 0.5), ('B', 0.5)]"
217,17,B,0.6325989961624146,"[('B', 0.531209409236908), ('W', 0.4687906503677368)]"
217,18,B,0.575939416885376,"[('B', 0.562176525592804), ('W', 0.43782350420951843)]"
217,19,B,0.5231232643127441,"[('B', 0.5926665663719177), ('W', 0.4073334038257599)]"
217,20,B,0.5231232643127441,"[('B', 0.5926665663719177), ('W', 0.4073334038257599)]"
217,21,B,0.38687101006507874,"[('B', 0.6791786551475525), ('W', 0.3208213150501251)]"
217,22,B,0.38687101006507874,"[('B', 0.6791786551475525), ('W', 0.3208213150501251)]"
217,23,B,0.38687101006507874,"[('B', 0.6791786551475525), ('W', 0.3208213150501251)]"
217,24,B,0.38687101006507874,"[('B', 0.6791786551475525), ('W', 0.3208213150501251)]"
217,25,B,0.3484445810317993,"[('B', 0.7057850360870361), ('W', 0.29421499371528625)]"
217,26,B,0.3132617473602295,"[('B', 0.7310584783554077), ('W', 0.26894140243530273)]"
217,27,B,0.3132617473602295,"[('B', 0.7310584783554077), ('W', 0.26894140243530273)]"
217,28,B,0.3132617473602295,"[('B', 0.7310584783554077), ('W', 0.26894140243530273)]"
217,29,B,0.28115010261535645,"[('B', 0.7549149990081787), ('W', 0.24508503079414368)]"
217,30,B,0.25192904472351074,"[('B', 0.7772998809814453), ('W', 0.22270016372203827)]"
217,31,B,0.25192904472351074,"[('B', 0.7772998809814453), ('W', 0.22270016372203827)]"
217,32,B,0.22541262209415436,"[('B', 0.7981867790222168), ('W', 0.2018132209777832)]"
217,33,B,0.22541262209415436,"[('B', 0.7981867790222168), ('W', 0.2018132209777832)]"
217,34,B,0.22541262209415436,"[('B', 0.7981867790222168), ('W', 0.2018132209777832)]"
217,35,B,0.22541262209415436,"[('B', 0.7981867790222168), ('W', 0.2018132209777832)]"
217,36,W,1.7014133930206299,"[('B', 0.8175744414329529), ('W', 0.18242549896240234)]"
217,37,W,1.2234445810317993,"[('B', 0.7057850360870361), ('W', 0.29421499371528625)]"
217,38,W,0.3132617473602295,"[('W', 0.7310584783554077), ('B', 0.26894140243530273)]"
217,39,W,0.12692804634571075,"[('W', 0.8807970285415649), ('B', 0.11920291185379028)]"
217,40,W,0.08893945813179016,"[('W', 0.9149009585380554), ('B', 0.08509904891252518)]"
217,41,W,0.07888974994421005,"[('W', 0.9241418242454529), ('B', 0.07585817575454712)]"
217,42,W,0.06196761503815651,"[('W', 0.9399133324623108), ('B', 0.06008664891123772)]"
217,43,W,0.06196761503815651,"[('W', 0.9399133324623108), ('B', 0.06008664891123772)]"
217,44,W,0.06196761503815651,"[('W', 0.9399133324623108), ('B', 0.06008664891123772)]"
217,45,W,0.04858732968568802,"[('W', 0.9525741338729858), ('B', 0.047425877302885056)]"
217,46,W,0.04858732968568802,"[('W', 0.9525741338729858), ('B', 0.047425877302885056)]"
217,47,W,0.04858732968568802,"[('W', 0.9525741338729858), ('B', 0.047425877302885056)]"
217,48,W,0.04858732968568802,"[('W', 0.9525741338729858), ('B', 0.047425877302885056)]"
217,49,W,0.042999111115932465,"[('W', 0.957912266254425), ('B', 0.04208773374557495)]"
217,50,W,0.03364565595984459,"[('W', 0.9669140577316284), ('B', 0.033085983246564865)]"
217,51,W,0.042999111115932465,"[('W', 0.957912266254425), ('B', 0.04208773374557495)]"
217,52,W,0.042999111115932465,"[('W', 0.957912266254425), ('B', 0.04208773374557495)]"
217,53,W,0.03804141283035278,"[('W', 0.9626731276512146), ('B', 0.037326887249946594)]"
217,54,W,0.03364565595984459,"[('W', 0.9669140577316284), ('B', 0.033085983246564865)]"
217,55,W,0.03804141283035278,"[('W', 0.9626731276512146), ('B', 0.037326887249946594)]"
217,56,B,3.288041353225708,"[('W', 0.9626731276512146), ('B', 0.037326887249946594)]"
217,57,B,0.28115010261535645,"[('B', 0.7549149990081787), ('W', 0.24508503079414368)]"
217,58,B,0.08893945813179016,"[('B', 0.9149009585380554), ('W', 0.08509904891252518)]"
217,59,B,0.04858732968568802,"[('B', 0.9525741338729858), ('W', 0.047425877302885056)]"
217,60,B,0.042999111115932465,"[('B', 0.957912266254425), ('W', 0.04208773374557495)]"
217,61,B,0.03804141283035278,"[('B', 0.9626731276512146), ('W', 0.037326887249946594)]"
217,62,B,0.03364565595984459,"[('B', 0.9669140577316284), ('W', 0.033085983246564865)]"
217,63,B,0.03364565595984459,"[('B', 0.9669140577316284), ('W', 0.033085983246564865)]"
217,64,B,0.03804141283035278,"[('B', 0.9626731276512146), ('W', 0.037326887249946594)]"
217,65,B,0.03804141283035278,"[('B', 0.9626731276512146), ('W', 0.037326887249946594)]"
217,66,B,0.03804141283035278,"[('B', 0.9626731276512146), ('W', 0.037326887249946594)]"
217,67,B,0.03804141283035278,"[('B', 0.9626731276512146), ('W', 0.037326887249946594)]"
217,68,B,0.042999111115932465,"[('B', 0.957912266254425), ('W', 0.04208773374557495)]"
217,69,B,0.042999111115932465,"[('B', 0.957912266254425), ('W', 0.04208773374557495)]"
